rewardsSubIter0,rewardsSubIter1,rewardsSubIter2,rewardsSubIter3,rewardsSubIter4
"[ 87.67601101  89.62232223  87.58757347  86.90100244  86.18025157
  88.14322384  89.62192323  85.51563525  85.74551161  88.1109207 ]","[ 90.79786749  97.00020838  96.01924729  92.45146559  87.42756685
  90.66021356  90.66126689  94.682816    92.97809647  90.13137884]","[ 95.6768733   94.08024821  89.53988876  94.71761303  83.75504671
  96.58293081  97.44354944  96.71087992  89.3081599   92.30528567]","[ 93.83023046  97.12175852  85.98075863  92.12770328  93.86126025
  90.15134672  93.43524267  93.94999648  95.56337319  95.7039863 ]","[ 90.04067102  96.21200977  91.26521051  96.03513943  94.19666724
  90.91045376  96.14767289  94.53845131  91.7580864   92.90889097]"
"[ 94.33370962  88.61043064  90.94674245  94.33370962  87.42727179
  86.06267025  80.60767705  92.09067811  88.49196935  92.37926921]","[ 90.78217165  93.47851992  96.88533737  95.16893409  91.3488246
  92.47841952  87.91071215  95.33612774  93.40953739  95.66032284]","[ 94.51623647  93.24188713  91.03103644  94.75140421  93.78708374
  92.25682502  91.24364893  89.79832962  95.88406435  98.38399325]","[ 88.92367299  96.36621518  95.08874708  99.38913492  91.91959711
  92.22126594  93.60282803  95.62916504  94.67827626  91.71757644]","[ 89.76030302  94.55347479  90.85306689  89.45831041  91.79428603
  93.39893373  92.98177496  94.09553236  89.65444502  93.52879253]"
"[ 85.37437921  87.99718988  90.21675242  88.77035081  87.44700655
  91.36374681  85.68116869  91.36374681  87.78189102  87.72199241]","[ 92.22247736  91.00009886  91.88427043  92.98205689  92.63779286
  92.03339939  95.29375877  91.6557671   92.61640585  95.72190755]","[ 91.33876431  88.31804251  89.05138224  94.96560054  94.29318     91.35705436
  97.70365292  92.66310104  90.83763577  93.35865924]","[ 93.04482386  92.70710663  96.06825091  94.85869122  95.88866165
  91.19630326  91.91468023  96.85740847  92.31170135  93.19961063]","[ 94.74033199  93.10149674  92.39147832  91.91860643  93.28677884
  93.76832857  91.17125722  95.37870719  92.58831149  91.98218378]"
"[ 89.56153473  85.36502327  86.83100723  93.52203705  88.3107378
  90.51955423  92.40663133  85.25676577  87.66394216  84.93467583]","[ 89.46820859  94.35602893  90.16748911  89.77842511  95.76190444
  92.71458386  93.73741903  93.52108868  91.2640458   92.26395951]","[ 90.05597892  94.27781704  96.28125459  88.2206447   90.60630381
  91.70353917  96.07417417  96.96860634  92.13699219  90.62193811]","[ 93.50315895  95.07808458  90.62722117  91.43645183  91.11325391
  91.61433151  94.66449143  92.20907425  91.01057775  95.67471804]","[ 94.47903346  95.43542632  92.54969581  95.15835218  95.73005102
  92.99818612  98.00649275  92.45895279  93.43868309  88.58682152]"
"[ 86.75729804  90.94524374  85.71587537  85.50826287  85.63191897
  90.92573633  85.20135505  92.15269355  88.32005683  86.36949657]","[ 93.52147125  92.434116    90.12098277  94.88402698  92.897341
  86.07512115  89.60653777  89.32326653  87.95441596  84.72575466]","[ 94.80676358  90.91718147  93.15510436  93.72087736  95.9180339
  94.0573216   92.39347727  96.9863804   94.55140635  93.62173734]","[ 91.1379585   94.64558615  93.7719241   90.72978822  95.87362161
  94.78355798  93.75798729  95.46155215  89.49318791  91.01649106]","[ 91.65909699  90.5496406   95.40757277  93.87948664  91.95863962
  92.63447976  92.1874751   93.37566117  97.54552836  96.38406142]"
"[ 87.91657774  89.69290109  85.64362849  90.19263218  91.91062361
  87.95313774  89.81103269  85.61484937  88.45117703  86.12942438]","[ 95.30573633  95.83762757  89.92263494  94.33235892  93.11471231
  95.28520523  92.40979228  91.37257511  95.39676491  92.10725219]","[ 91.80537986  92.16759907  91.33957038  94.31024557  95.73859161
  92.48166347  89.09127592  93.40491224  92.76547767  94.06665744]","[ 96.52605497  93.44466122  87.7076586   91.57720801  89.11499264
  92.14450586  90.88541541  94.33967018  93.95061892  91.15267711]","[ 94.72708317  88.56165008  94.74926004  93.97591834  96.20100705
  92.99845941  91.90998262  95.60833628  95.1329171   98.11278654]"
"[ 86.50390275  91.33575206  91.88027131  88.61342649  84.60415231
  85.79444167  89.12916532  88.78914395  86.55889274  90.49059282]","[ 90.36229442  91.84016542  90.62659743  89.54059565  92.11189264
  90.94320848  89.26235213  90.43145233  86.0342257   92.64358754]","[ 91.6587417   94.33636262  93.10424321  94.81551133  92.48554207
  94.21335524  93.6193083   92.3344464   95.29504233  86.89549349]","[ 93.35702973  94.10833601  93.12242084  91.50067263  88.40938597
  90.03474501  91.48289594  89.62855367  92.75099935  95.44598709]","[ 94.55578281  92.69920206  93.92142153  93.11443603  93.96042403
  98.48386716  91.80442235  93.45743992  91.47553103  92.0645676 ]"
"[ 87.18940369  80.65119616  87.18940369  80.65119616  84.87650826
  87.96076834  93.55951458  85.85665091  83.46736574  88.80733392]","[ 85.12117639  83.99458526  94.19521539  93.19761357  81.44395896
  94.56397415  87.7005731   84.62056039  92.02696887  89.53232264]","[ 94.62297275  88.06069077  91.21369221  96.8301765   93.20087381
  97.44060529  88.69235507  94.49528344  95.68460855  92.25130161]","[ 89.98016774  92.7250951   87.44334641  95.62569863  93.1519766
  87.9835625   94.10754278  94.47112672  93.3948385   91.30605474]","[ 95.83226011  92.80180118  95.59346418  96.48478823  89.25364105
  95.63532813  96.26668195  93.86069488  95.88523832  94.49938939]"
"[ 88.1632377   86.11974836  90.66631846  86.53363255  84.35706883
  83.23699328  87.68207164  86.65550791  92.76688954  86.28003141]","[ 93.3353261   93.19456664  89.20252804  89.77520362  89.5655467
  92.4500121   92.3567519   90.01563757  92.13596759  89.49176729]","[ 97.32582869  97.37274461  93.47664479  94.16887137  94.03901542
  93.57339407  95.80259639  95.0737562   95.11920274  91.26336187]","[ 96.17297737  91.66496879  92.95053899  90.61131133  91.75177518
  96.46223476  90.51370835  94.68082441  91.66834862  89.47225284]","[  96.13987323   95.3861229    95.04699141  100.36109805   95.48523668
   93.98615695   97.87089327   93.63440507   96.42685274   96.29632475]"
"[ 88.59374239  88.57163779  85.97791434  90.96878834  88.92935256
  89.58986423  87.9644658   88.56379506  87.26617445  86.72035937]","[ 88.63587164  87.30489886  86.0683121   90.76620422  91.17308637
  90.59432888  90.27442635  93.17960049  91.21564998  89.13258307]","[ 95.68102551  95.23193375  91.59390037  88.80531148  91.48993105
  95.62588316  90.83335616  95.18026214  92.6105105   91.94937367]","[ 90.98623438  95.61974026  90.39170834  91.48841959  93.03475585
  90.86461553  92.98816269  95.36444241  92.47897929  93.89335924]","[ 91.65158248  98.42071518  92.51994575  86.08177279  94.78513011
  99.35420745  97.0963863   92.20484212  97.56063531  93.40354013]"
"[ 80.37881506  88.04274686  85.18986153  90.25693296  87.3138882
  85.45410849  84.67748495  87.67436603  85.51397636  87.67436603]","[ 92.55071155  87.33761234  91.89234088  90.90117205  95.78876755
  90.36895002  92.30989502  92.28337081  88.0255985   93.41492339]","[ 95.61931842  93.49171999  95.21703806  92.58497972  93.63962715
  90.6413157   94.33250054  93.46714845  92.44260079  92.92848809]","[ 97.11206284  87.91341849  96.48498401  93.70709701  93.45637312
  90.67134633  89.94633257  90.78789848  90.91441202  92.78861988]","[ 99.35031738  94.44366088  95.98976854  96.29435427  96.69476653
  94.98390735  91.04323422  95.97623635  96.32241283  95.66508798]"
"[ 83.71183934  85.63479518  85.15592421  85.52939003  89.38340966
  78.05572798  83.83417454  80.25278263  83.17636087  83.72949201]","[ 90.1006613   91.74419483  91.72867571  87.59957553  89.1992611
  91.79146574  86.88151434  91.29781603  89.42921977  88.83571272]","[ 94.01542157  91.71255867  85.81472614  89.79632082  92.26582859
  95.50023346  90.41233352  95.63517971  92.53050281  89.74213611]","[ 97.65178119  93.9921653   92.00774925  91.02589814  92.80075445
  91.26382579  97.19318679  96.5439623   94.38579005  91.49513432]","[ 93.29086717  94.81131509  94.009621    92.95053658  94.12288802
  96.37806085  97.50132574  94.39730828  93.98568324  91.60791983]"
"[ 82.78525667  81.99529581  84.08702884  85.99138174  82.2796955
  85.00853749  86.55483528  86.10041521  90.17827119  86.3422433 ]","[ 83.36459571  94.23964438  90.10929054  88.35486873  93.30380626
  82.47113888  92.59734874  87.87428257  85.7065143   84.28361322]","[ 90.04300321  93.55849814  98.31617356  92.89662271  91.33102221
  90.77323028  98.83030001  93.09134266  93.55498063  95.49124991]","[ 90.60659257  92.28911401  94.76039378  92.84912613  93.33906127
  94.60497155  93.26154665  92.90719473  91.00362076  97.02054441]","[ 96.4149939   95.68570534  97.86112422  92.76519663  96.56885756
  93.94567512  98.65202993  91.20880165  94.70947239  94.39932822]"
"[ 85.57211555  80.74320032  81.68278095  86.32107741  87.51760649
  81.30254881  84.73236525  88.54237308  87.12889029  90.40484356]","[ 86.64873643  86.19676986  87.08379333  89.35143228  89.00126885
  92.29734518  88.74174843  92.59660013  91.1238733   89.00693592]","[ 92.15728949  96.20632476  97.18068896  90.12710393  93.55455572
  95.74570251  93.72597852  91.7609173   95.67635963  96.02693927]","[ 87.44858154  93.86717335  93.48333784  93.63880802  92.62877302
  93.97521019  90.65726018  93.9956288   92.53847052  94.65616762]","[ 94.05740223  93.64104053  95.76667633  95.92640047  90.64590089
  94.58680437  94.09926808  93.13361446  93.67636333  95.76206592]"
"[ 86.69595051  84.7852856   88.75189307  85.15752339  84.7852856
  85.9830678   85.10197308  86.66761296  87.54316165  83.44322863]","[ 90.01552489  90.01688197  88.08016663  90.87239484  91.29682501
  88.61453409  89.33961574  92.90656635  88.75863784  94.25437765]","[ 96.16244877  92.80799833  94.98531498  92.99334201  95.76142105
  93.64062135  91.07414763  94.3843596   95.16682192  93.23565924]","[ 94.37318496  94.38231014  94.71087132  85.59504287  95.5389359
  84.4737908   92.38217531  94.28122204  93.79789606  92.3280821 ]","[ 94.2229437   95.65915444  97.07736067  92.40814304  94.23500012
  95.11431689  91.59704167  94.71751156  94.80882201  91.78755419]"
"[ 86.07300636  85.1465621   82.50784188  85.85940827  88.17499613
  86.52505885  77.75013285  87.0830955   90.45985786  85.5499836 ]","[ 87.20402514  89.44761565  88.70868159  91.51696851  94.32313169
  94.70247635  92.12896556  92.04888573  92.28799627  89.99889819]","[ 94.17460462  92.35522702  97.08242648  97.02738148  90.99015091
  86.46796047  91.67071611  94.60980644  97.41862078  98.89869284]","[ 96.15261323  95.29023499  91.214876    94.12333808  95.58744921
  93.30313235  94.54733799  94.61788601  93.49604437  91.35262266]","[ 94.09805586  89.89606952  96.24594319  96.70306562  91.21967772
  95.57942219  93.34845139  96.44837913  96.13078822  90.59704733]"
"[ 82.19282167  83.42550605  85.05344582  81.61932712  80.24284021
  80.96094545  88.81185878  78.34019565  81.00600658  81.28151133]","[ 95.70717996  91.67901439  93.27060939  93.73291675  94.45498381
  92.04137679  93.59450076  87.23513229  93.44738942  93.36049198]","[  97.45106097   92.49606672   92.89018334   91.05107266   94.52168226
   93.13124949   94.454175     95.64694945   97.23476661  100.36377288]","[ 96.43908087  94.34504326  93.35470898  94.25333025  93.05794948
  93.14622521  88.00975458  94.9489775   94.97378463  91.68205532]","[ 94.50860718  94.34123195  93.47392608  95.90838588  95.14044145
  97.04295306  98.58906614  92.62750298  95.30962177  98.595663  ]"
"[ 84.5483236   86.78493942  86.63416718  87.52253744  75.58048134
  82.85669563  85.67691889  86.68833776  85.27336539  86.14970411]","[ 88.57654376  94.70532365  92.43864813  94.76377577  93.80227871
  93.22272288  92.29949369  92.88950473  91.9670473   97.33256219]","[ 93.11853057  94.35000766  94.86166469  95.10820199  90.73135691
  93.63536072  98.00515201  88.92930627  92.41239902  99.58891746]","[ 95.31450467  92.0825677   93.80685236  89.99494596  95.29886149
  92.71022048  91.79613351  93.75818045  93.86668743  91.87742228]","[ 94.14435456  95.76027997  93.80167597  95.63476761  93.54715012
  93.82702369  92.44870235  93.51314327  94.46367573  90.85622999]"
"[ 83.1376      86.56486022  83.04046322  85.92539947  85.57610308
  89.78511363  86.87605423  80.64028342  88.54790725  83.6683376 ]","[ 91.99021763  94.41167738  92.95385581  96.94957553  92.9532415
  91.74829155  90.25485445  94.84597502  95.87669964  89.91877439]","[ 89.98324138  95.80363103  88.92311686  91.05427182  91.41752653
  92.54861285  93.116698    92.93551637  96.2555989   92.7102462 ]","[ 90.00168379  95.67117584  96.1019227   95.28234067  95.68963087
  93.98230826  95.45163312  92.34957948  93.60791788  91.67652373]","[ 89.11212662  94.65737251  90.72003031  96.92109262  96.2885877
  96.11470716  95.19954768  93.09352792  95.17131845  95.01484733]"
"[ 86.62781306  84.95880883  89.02615368  85.42618975  82.08473739
  90.29000121  89.46557536  84.31241678  85.42618975  87.14509139]","[ 95.02384351  96.49812858  93.77037589  90.25602783  96.45923607
  94.13345246  91.86014925  93.10185043  93.07785245  94.50688509]","[ 98.94961867  94.26853864  91.78024702  94.10309635  92.78433573
  94.61279738  93.82446658  96.926576    97.41109323  97.07907236]","[ 96.07859788  98.02475069  96.31591354  97.36025838  91.07714942
  94.95272332  95.62063441  91.57235894  89.82066056  94.24602003]","[ 88.95391895  93.27119852  97.47726274  94.42372006  99.79680118
  93.17743848  91.47093739  93.47690375  95.06631682  95.36730418]"
"[ 88.6502536   89.49296217  86.04065245  87.97065756  87.07685772
  87.31706361  88.93623025  88.93623025  87.82881947  84.60479747]","[ 92.26619745  96.00394087  95.83570375  92.72752735  96.4482761
  90.30849196  95.44662792  96.68981718  93.41168809  93.05170434]","[ 88.82266531  93.21479537  94.73962711  95.55910284  94.07183532
  94.57157131  93.95429758  92.58930833  91.39772029  97.85250906]","[ 90.22370848  95.44361411  94.2073593   95.61380322  94.66903672
  94.32374767  92.7113807   94.34789854  92.82756543  93.85648148]","[ 86.81800311  95.5860107   95.5727558   90.36921946  90.76382034
  95.02760273  94.54850028  98.42884566  93.98798185  94.99342966]"
"[ 95.29014072  86.88403289  90.30017868  92.79979402  88.32721926
  91.81717226  88.84611051  88.59897761  90.10276541  89.68636512]","[ 92.48231572  93.70874026  89.25171352  97.02535567  87.98722103
  92.46847531  93.37101626  89.00348478  92.35537216  95.49282146]","[ 90.6094815   93.02314293  89.94156829  92.23569979  92.07578435
  94.55648939  91.46033212  93.69636269  96.8568036   90.69959559]","[ 94.795438    89.42866031  93.67476501  95.98573955  94.45936065
  93.79734715  92.19313488  93.54062252  97.14689464  93.12191007]","[ 93.23044981  98.17547885  93.06659859  91.66430358  93.81557468
  97.95189057  97.63339488  97.25715006  94.1520862   97.18406989]"
"[ 88.18274491  91.56304184  91.3564327   93.00018697  93.06022371
  91.79216836  91.56304184  90.4144948   95.42959497  87.88607336]","[ 91.78075473  99.37409013  89.10411972  89.38762939  96.44187744
  91.79289706  93.10798651  97.4768226   97.45312116  88.6276704 ]","[ 94.16559255  93.87315858  92.96738644  95.38014212  92.3740469
  94.45514442  88.89808307  93.71880849  92.38498845  91.72073576]","[ 96.91056978  95.34745418  93.22091006  92.30562274  95.20235552
  94.05095591  94.3168972   95.89049006  93.64837663  95.22481751]","[ 97.30116714  91.56033351  94.82606995  90.67569395  93.64978949
  91.36750399  95.1612962   92.85778005  95.20601639  94.66843177]"
"[ 96.66047238  90.12648169  93.40765183  92.68661794  85.31829133
  94.43231721  93.01818686  97.29572874  95.29845465  89.85355118]","[ 93.77899867  94.8890203   90.45574036  88.65326394  93.67814554
  92.43560027  92.88926365  93.55900883  95.16862671  96.17216215]","[ 91.43563679  94.54432571  95.89948744  96.54028764  94.12121926
  96.84771393  89.81532763  91.8891      96.78856223  97.36840451]","[ 93.99072783  90.79777227  92.18709953  91.09146013  95.50198906
  96.63688072  94.14159261  92.88599474  92.12092633  94.43770141]","[ 98.12602612  98.43308066  94.62753715  93.79017977  94.03790878
  94.78482362  96.57861365  99.12132634  92.47636304  93.52599039]"
"[ 88.81810534  92.54601072  97.92231219  96.52104574  96.11009545
  89.52792897  94.26364759  89.01841962  90.26868864  93.29871383]","[ 87.26771956  91.23554837  95.1240153   93.62455933  96.82530213
  96.86393559  91.29777088  93.31748757  95.23871742  95.91807406]","[ 94.52477334  91.44714672  92.96107932  97.12415808  92.33138706
  96.97632142  92.1062694   92.37305537  90.04610624  94.81893416]","[ 91.77976328  97.45748252  90.62258984  96.6429662   94.05687277
  91.61656698  93.36179019  88.23491939  91.26829614  94.62497992]","[ 94.88910119  96.5932524   91.01587876  95.09155851  94.53957559
  96.45179864  92.93354953  98.5575749   96.28281874  91.29579122]"
"[ 95.4259269   92.49981107  93.93903621  90.91038571  91.99784694
  95.37960654  89.43059254  88.61167016  89.13545799  95.01047393]","[ 90.27428473  90.73247864  90.99315193  90.94905331  95.44586262
  92.39321686  87.89609673  89.94137079  90.7342231   89.2553357 ]","[ 92.01334065  89.5590399   96.28045147  95.62321498  90.69681563
  95.00654544  97.04565501  94.6326253   91.0585785   91.58809016]","[ 95.19507576  96.40843976  93.2841181   96.7329259   96.60594362
  96.31222007  91.9371664   95.38579468  93.12475356  92.43096498]","[ 92.62639016  94.24999131  96.08556994  96.60434361  93.3011918
  94.50502358  95.27863247  91.30804781  97.21538603  90.92153394]"
"[ 96.2254338   90.83027003  97.63917161  89.61697635  89.29441059
  96.37842581  87.35409764  95.62507626  92.54306773  95.14527608]","[ 91.99474612  91.35145543  90.02734884  92.65102284  90.32949703
  96.10800256  93.35477148  91.78726432  93.47837824  87.10741608]","[ 96.27768518  95.22686692  96.40705172  91.84748164  85.22384778
  90.28324718  92.328385    92.47412627  94.09588198  97.92381462]","[ 94.42191791  88.38132964  93.08808775  92.54406932  93.85215944
  91.37629169  88.43306429  90.153086    96.23985887  93.11361281]","[ 98.32080019  93.18869507  95.15437938  90.46060104  91.81775194
  91.14004116  90.75631764  92.19292325  98.42570151  91.37804914]"
"[ 97.2352387   92.66869403  93.10630342  90.92065022  90.2806738
  95.15423731  94.30823667  89.39628103  93.07178289  91.80195238]","[ 90.22364448  85.15539197  95.19070963  92.80899447  92.20833599
  86.58889411  91.58855602  85.08061896  92.65139652  91.6961284 ]","[ 98.830032    96.53901918  91.05452722  93.51567948  93.63346566
  94.99808094  95.81724948  95.29196511  93.15578585  92.63921328]","[ 96.86286102  98.55659473  92.4580028   93.28928243  86.8509519
  92.51952592  91.42782118  89.25024295  97.14438532  91.20626927]","[ 92.59806828  94.59361232  97.05738     94.78253073  93.20961346
  90.97798922  96.74932089  95.25805428  95.55250872  95.29091013]"
"[ 92.2737828   95.36757697  93.50408115  92.91034621  97.75539842
  93.66826614  95.36757697  90.2943142   91.64126185  93.54548857]","[ 88.11132848  90.02999555  92.98289962  89.05795919  87.00825624
  90.06327393  92.5942938   90.6069663   87.34732904  88.14572652]","[ 89.91219422  95.24315235  91.34196671  88.891106    91.52942263
  94.97143717  89.78651908  95.68665539  95.78411398  95.25032427]","[ 94.42317004  92.29099136  90.57101306  91.71370051  96.03111371
  91.30702022  89.26522272  93.3530111   93.87303508  94.56083644]","[ 91.40905088  96.98147928  92.95001558  93.06476915  94.02958788
  97.12715373  98.04761865  96.30535116  91.28759368  95.67798736]"
"[ 94.10828899  88.74385379  90.51253041  93.14440823  92.91828784
  95.11820522  94.23412058  93.03388388  93.65290294  88.43183306]","[ 92.29009486  88.27997123  92.4499472   89.41084624  91.01219314
  90.83262083  87.23356854  95.04800069  89.59109713  87.45753041]","[ 96.04672837  89.11958084  85.44126464  92.41284203  90.31545675
  92.74444123  97.01836223  94.28703219  89.64573624  94.26027019]","[ 89.31639854  91.12144802  93.16990954  96.35694093  89.6526347
  88.06404839  91.15120606  92.86323522  91.61748775  94.46916093]","[ 92.00348803  93.20142054  95.58710365  88.4510118   93.86704442
  92.97185455  92.46309649  93.48889804  92.53268608  95.41585829]"
"[ 93.7516204   93.96100197  91.54365956  93.30275426  91.40176664
  97.75503025  90.67533292  85.78633284  97.08655029  97.75503025]","[ 90.28978069  92.28223277  91.86710873  88.53542742  90.37507966
  90.15398638  94.68414774  92.05638851  93.00639869  92.09587334]","[ 96.47925897  92.93181011  94.08941691  91.61114176  92.83558495
  94.63465955  94.65168082  96.36605351  96.82800108  98.02019564]","[ 90.24985107  94.07944637  89.65324854  90.61195568  88.45209744
  92.26686872  95.8666897   92.26759418  90.84177864  89.89942365]","[ 94.84731464  94.82378933  93.70999579  95.54709283  91.93273742
  91.96145661  89.76957561  91.40047581  89.37923642  95.06926937]"
"[ 86.97319274  93.04712516  91.50829113  91.9962645   99.97805648
  96.3005322   94.17669386  90.53978417  94.17669386  90.53978417]","[ 93.9115243   94.40742901  83.27697051  91.17395328  87.02618472
  88.66585201  88.8567664   91.80844907  89.4611095   88.07678082]","[ 95.53841972  97.08680242  92.42606727  92.73612526  91.21028223
  96.087952    96.20159276  93.36060122  93.64613821  94.05976631]","[ 94.31913321  91.89375834  88.42866021  90.11840715  89.21999991
  95.79902431  93.75383738  90.72492618  87.78229911  92.43854898]","[ 94.25646436  90.56553887  93.06803218  89.22848471  91.79367489
  87.04492906  87.99156285  88.90589098  95.2322829   91.64055206]"
"[ 90.67543241  87.83478351  95.13340478  93.64926318  88.77567378
  88.64355615  90.75712357  94.14716862  91.10917315  95.13340478]","[ 94.82090025  91.62229597  93.89469224  94.14554973  96.3936315
  92.81918868  94.58598949  96.51133507  89.92989768  88.17788708]","[ 94.36032523  92.82359982  89.55341658  95.08972607  93.58849785
  93.74162208  92.11606922  94.03515577  96.20694869  91.51776557]","[ 93.52621702  90.24237347  92.7630923   88.95390938  91.82798931
  94.10982524  92.17748033  89.95764419  94.73315858  94.46215449]","[ 87.88514453  95.28931761  94.99977799  92.72078404  94.20817726
  98.05200157  93.33756144  91.75377238  94.82330971  94.99787107]"
"[ 91.17146259  91.8542337   93.4803489   90.08492205  89.13039418
  95.03019525  86.4843653   87.58864718  92.07608495  86.70973978]","[ 92.97154626  91.65154761  95.44544987  90.64030214  96.10101059
  93.41348414  91.83063774  93.57743698  92.88344014  97.30286264]","[ 91.87463078  94.40605504  92.24668643  93.05269977  95.92113928
  92.23950484  93.17126619  93.12151901  94.40605504  91.07223292]","[ 93.66065801  91.87412723  93.2546051   96.14938805  92.44931437
  89.60526959  94.02690539  90.98372882  93.12399054  92.76920294]","[  97.21563655   95.6707693    92.32521721   91.34730652   95.71231407
   95.42885395  100.24983594   94.06776264   95.57362844   89.4732808 ]"
"[ 92.52090345  91.68917666  91.94627767  95.56761357  93.66820392
  92.87624078  90.03909895  92.4349311   94.10892727  94.61252116]","[ 92.85500636  96.25901095  89.57217151  95.4093867   88.58473255
  95.9204096   96.09100235  90.10073622  89.53305932  98.22817188]","[ 92.75646057  86.76881263  94.06559547  91.07502402  92.98738147
  98.26096794  98.26096794  92.08753476  88.69468139  93.49010445]","[ 95.47661534  91.38050048  88.35760821  91.16500454  91.2792898   92.751583
  98.0368666   97.27949464  90.01800143  92.49868094]","[ 91.690113    95.29751619  96.6830159   95.23987049  95.86478566
  92.69746647  94.4851921   91.6183639   94.49606346  96.34976626]"
"[ 93.63495955  95.63038185  90.7243369   91.45183442  91.95297564
  94.63945229  89.64623872  87.80006591  91.34343246  96.84393783]","[ 93.05518313  91.33688268  96.40907485  96.53344221  91.52875367
  90.0177161   91.09363247  95.31913646  93.28786675  95.94431136]","[ 94.09721665  90.74185785  94.2462655   89.98643589  96.58118583
  88.40606585  89.54333443  88.51044463  90.32598544  90.77950791]","[ 93.68645559  92.87175845  92.65486032  93.55254273  95.24771585
  93.30471124  96.4169466   92.04722449  92.10230234  92.96990675]","[ 95.72258531  93.85191202  93.20743974  91.99116925  95.52020539
  93.69807379  93.85191202  92.4494939   99.7516359   95.50459347]"
"[ 93.5271257   96.65556146  89.50289046  88.61490016  91.7965583
  90.79655229  89.84428014  93.9853055   91.11827952  91.73435439]","[ 93.82457948  92.31217684  91.62449554  95.093506    87.69512569
  92.52586787  89.24957065  93.76718169  93.05375189  94.84745031]","[ 87.70713252  92.70424092  92.81241681  92.73116785  93.7845831
  90.74269037  90.32644339  88.80625869  89.07953745  95.51708075]","[ 91.70255236  94.62107511  92.0912515   92.70785991  92.60176741
  91.68367796  95.57821751  94.82977826  92.86391646  91.13467233]","[ 90.419659    95.93332718  98.10278327  95.75841971  92.56413333
  91.30294717  96.0062653   96.12180576  94.04566835  97.422728  ]"
"[ 88.75977412  85.76446248  90.40879735  87.88733583  89.06579528
  90.97344488  94.0852464   86.76441724  88.01792345  93.23961339]","[ 92.94241382  85.89390137  92.23851587  94.78861683  94.02467011
  96.83449669  93.28362825  94.24091548  94.02383838  95.08750678]","[ 92.72549414  95.23067385  89.80319136  87.79778713  92.65115187
  89.52133845  94.72622935  91.49161384  89.58943835  95.71887255]","[ 95.82596029  94.85756003  94.15689663  95.57628253  91.77901978
  97.43183726  89.62561261  91.52673222  92.47380186  92.23885507]","[ 93.51298688  93.45694596  89.70522923  94.259696    94.64154079
  91.02184973  97.16906666  97.82203535  88.91621351  92.18798895]"
"[ 95.09421882  92.50176823  92.98636305  91.36671104  94.91562839
  94.26112895  91.33706508  89.43761746  87.59933348  87.46402342]","[ 93.34447726  91.36286533  88.16463552  95.8459418   93.32991326
  95.38753981  93.21533879  97.37244299  90.69523001  91.96339372]","[ 89.82020193  88.78468162  94.29033955  92.46730234  91.48472361
  89.9127617   91.31210916  91.65827365  92.08980235  90.98090494]","[ 92.27045283  93.20646402  90.01091019  93.41766528  94.99224628
  92.99711196  87.89373606  95.11305437  88.63113742  96.48309933]","[ 94.20416447  88.73951235  91.31471501  90.73480947  92.5986626
  95.31412062  95.75485315  97.63591474  94.48912877  89.28109173]"
"[ 95.0482103   92.17979912  90.90855008  87.76403759  92.91475944
  88.74484947  90.53195452  94.74066141  85.69743066  89.21705884]","[ 95.0410378   94.99570734  97.35963597  91.67642169  94.78039569
  86.60993846  86.02117606  98.57416409  95.63403236  96.33019916]","[ 93.60027739  95.23393391  87.54771584  91.65599538  91.24285738
  91.62828739  95.23393391  94.44822766  95.9950376   91.10201557]","[ 90.28310487  91.32899267  91.21173263  91.06650649  92.06685471
  94.47441873  92.48680322  93.60535127  91.28534266  88.71183176]","[ 92.8545902   93.3517362   90.34056661  95.13460504  95.29874     90.69835483
  92.71644413  94.51807618  92.30782757  94.08172167]"
"[ 90.25802541  97.9872627   89.65732679  92.13988012  92.33212222
  94.98071175  89.67814455  89.60117322  95.14758087  95.53155043]","[ 89.69390899  96.36366066  95.91366184  86.75517462  96.44616924
  96.43571537  93.33477489  94.53060127  93.98722731  94.55805604]","[ 90.8990196   90.39778586  95.32787551  93.38219094  92.3472065
  93.4607341   91.67719804  96.00256996  95.22438477  93.71738466]","[ 95.20885887  95.70791028  95.90024303  90.7986213   90.13798578
  92.85691827  93.55297866  91.63390985  97.9518161   94.55408796]","[ 94.37511202  93.1640304   91.45054441  97.29674922  96.28624399
  92.23063597  94.95811478  91.3681353   92.16723546  90.98277636]"
"[ 93.58016617  88.24230389  96.18276611  94.14874569  94.25154329
  96.89573222  94.46231855  87.48720725  92.31854051  96.2828764 ]","[ 95.47759735  97.37405189  93.05452631  90.37473993  97.10458989
  97.95964503  96.30331416  89.7507383   90.79822514  95.14380813]","[ 92.87418819  95.03202699  94.916439    92.21455707  90.72954522
  93.09325846  86.0776011   97.42532259  94.916439    92.21455707]","[ 88.82469489  90.94820588  94.69105743  95.96347844  95.39189019
  93.52874906  97.30846315  91.81125331  93.85189109  90.76406357]","[ 94.56176843  93.5976859   97.89286754  89.46053872  94.08111991
  90.40955254  91.91220879  95.72653049  91.77570427  94.23476952]"
