importanceWeights0,importanceWeights1,importanceWeights2,importanceWeights3,importanceWeights4
0.11523509033006273,0.10579334553040659,0.06822305276394237,0.5218688147690164,0.07878679342396916
0.03050381643311285,0.35375155298266714,1.3205413765268896,0.09368452927157815,0.06098928340415237
0.017954594064836623,0.0367512667615929,0.025782940492375447,0.08152653951425035,0.03006281843867947
0.01631459935847284,0.02675063130975843,0.035696266034113085,0.6147764963745137,2.8739437847229645
0.021784893881857212,0.012561805383997662,0.011762143051384283,0.02018165296097372,0.06966294683184372
0.02113480095094266,0.017378315169990652,0.027249603605714677,0.037626880325443285,0.1511146083283037
0.013719438551482397,0.016755112367676545,0.02551334192256498,0.05168173776401618,0.06147179753611845
0.05870644574729134,0.012173327812864895,0.013390387887440276,0.04370808143818073,0.036536377297773495
0.015085787876561813,0.008901573587859896,0.0047488695290611015,0.020907469569691476,0.02460424242783022
0.014467899962042504,0.004271359137404008,0.0027065634520674346,0.0061600553370264755,0.03596674096962658
0.023873339153994443,0.019778698995756877,0.005427725153086395,0.014951434668713027,0.03414518264861953
0.009412872718675316,0.0025813728186166803,0.007416177617406697,0.106913976156712,0.015463865080216342
0.010567808539380436,0.04589390164997297,0.03634947670515888,0.012114104252068806,0.3526764414180938
0.024738210158471684,0.008934708517363934,0.009677128750533328,0.014725321670497053,0.0982656611805819
0.017176323487136273,0.039719625274781595,0.001979660801984349,0.03564913964690645,0.01604111338330782
0.32858787552176644,0.0019676297471410116,0.017606421045754928,0.03000275184180192,0.1378484784195377
0.15088236883862513,0.006331979153046666,0.01832116531826807,0.5131037423675918,0.19032660108428315
0.025322355821533624,0.005067834185248766,0.008126044549866925,0.008832015050604141,0.01328953323998882
0.013345606155498443,0.006406821464754044,0.004397891224025591,0.011203332478507199,0.06107064764749244
0.01416771949682515,0.3434922719145735,0.14802797758476338,0.37370047569467085,0.034264766138825814
0.016974033576774936,0.15811792313375453,0.059453910168390495,0.020244925810606045,0.255778995583263
0.01669720626844861,0.06987849707599471,0.03959469511477962,0.019416789775076798,0.053129305186723534
0.005139348347452186,0.026470206523512854,0.01650487823239916,0.020173532428797367,0.019270868534199626
0.052218064931237304,0.0398783040582059,0.022716273464460483,0.035991296993105375,0.017070182977464793
0.046878504053618264,0.1397254680677337,0.07033902679480823,0.008651567135517154,0.022670451845501035
0.03683433261520857,0.052996182499981816,0.4254150212021858,0.005018056189300306,0.04892808941680506
0.02609043129297736,0.02353670465209207,0.05399754711004782,0.03730616496478094,0.02452935998648553
0.017645329429590035,0.0686916398827292,0.008193797328576658,0.3369338711389487,0.010683109159137791
0.08188587487501664,0.3508476593141153,0.00895490144579784,0.1313267990872975,0.09679107503383666
0.01169751942290663,0.14712049850885697,0.01968713943070315,0.05308122402252399,0.06670761834788137
0.04384488104415362,0.010800214080240969,0.009865279248559827,1.3283975804576502,0.013738633086700428
0.011590075293278594,0.04246572947683748,0.006018730576487688,0.07698560561490972,0.258257491076447
0.014268391452816956,1.4120308180284569,0.014439339552207563,0.007323106744293234,0.011667095542855898
0.01297990324960901,0.061871083232912065,0.09561526485284698,0.8631910779288198,0.011782871263178516
0.08918231648927546,0.029066019668021078,0.0730580103061513,0.08270308367610613,0.03730955545275706
0.15905017388201464,0.25451301272188487,0.026962483728558993,0.07261459185844558,0.008694442489883146
0.0225767727537258,0.17154103229809234,0.746838587641998,0.19533038739983563,0.07907296523420132
0.005454012849624027,0.2440211678501458,0.04961375887185,0.017701864478382446,0.4190239908759389
0.009952897061934255,0.20280648017440445,0.026774852323451562,0.28194681622354156,0.060126118204933035
0.010975563606542811,0.06349719484004544,0.07406765724766572,0.17027285168758668,0.048470284936310525
0.011889253130108721,20.903501844819203,0.032449054642663885,0.3734437883340534,0.018368084994248166
0.005825151177605806,0.4678285454526336,0.0372420659095251,0.2236225900377984,0.012585261270913932
0.05086125161622526,0.35825687704632153,0.035161309718288035,0.04094446355110728,0.029045124275665465
0.021544779504654527,0.13217009182333178,0.08119167346637968,0.11247411410204859,0.19078862753703787
0.016698657104777893,1.2954228149853293,0.06295132067530529,0.13086886803928283,0.006147567998066088
0.01111672254469427,0.45015112742565666,0.012591484252762679,0.023516252131574246,0.03774389659975971
0.01406823301220408,0.029703258628791637,0.00634987323057652,0.037981926147165154,0.01188623936928955
0.0036229831213950405,0.2174179557618529,0.04290865729799562,0.020665040501902057,0.041525997995208494
0.006133435956874474,0.018111890935843786,0.012061262643141276,0.028832219898308187,0.15848464016828445
0.0055078163581334695,0.020295943435294308,0.32125695183872227,0.004861480183526274,0.03180326900891933
0.0034758805467303986,0.031681724835098554,0.3080710570323312,0.18706709911833652,0.0435105982618213
0.0033223581222128784,0.047515852613911475,0.2619926565864226,0.4222118155788266,0.03936648035200524
0.011207378759516296,0.07832339982617843,0.2838312849693131,0.057376526725539785,0.008330938551942994
0.08780572697438875,0.06384276292424039,0.16355121653462673,0.03243885193046623,0.013048293890164911
0.03996552732459074,0.004656335802328605,4.611248265821207,0.022045493754227728,0.1661657052987989
0.006179086832296096,0.022840063686915855,0.05220646979845893,0.017676187431706455,0.01258439077720771
0.08459950610357773,0.022438004947481896,0.09173768626964117,0.012266757380857784,0.033631140446398575
0.011878429090669024,0.011457090391026445,0.0561087796795686,0.13513972915344333,0.006577139979916429
0.06280267385881462,0.00458915143599248,0.3650247825945042,0.17278788957774327,0.0070259018218144665
0.005580568752999761,0.00426455280898543,0.02531793964073697,0.13495533174825644,0.005022533802304104
0.008314161401532119,0.05693971764677451,0.06614940241405307,0.653290410691471,0.009829999103530562
0.03677531892057154,0.0927652055725471,0.018128009015120652,0.67921020404938,0.007734282343852109
0.0069111047568215945,0.10136118501139732,0.008513097145506215,0.018287443554894724,0.002966629642618855
0.003483123100056218,0.14236417691867798,0.036942236261805435,0.1969892904583641,0.004564424373338562
0.014052016228064488,0.05923398781168796,0.009220555810656368,0.6253291754257416,0.01767787315895703
