variancceSgd0,variancceSgd1,variancceSgd2,variancceSgd3,variancceSgd4
145.51745355329328,407.7815636468317,184.27422359829694,234.78633928003538,364.8025177024316
60.530893576652716,358.1431959756643,129.01773186249451,105.63743792944875,220.12110036124412
835.3364863947095,349.4265831986441,115.57609248196047,107.69130246817264,226.8613136943753
672.7171905570796,366.253478248222,136.2814067364889,303.78885443788107,1128.5703546474929
808.4618452025641,803.9094173556473,293.79993219122605,90.244590943922,338.36919998354597
245.55837832144198,767.9603047528357,178.30107862178104,125.6803468807424,665.4728836416665
410.1375404709181,591.8116115012303,288.960028027259,447.91147353122363,694.5131128418117
640.5164641552506,641.0437082593664,194.89114806502465,280.2171500006233,1430.9098565633035
878.6357134491162,693.8699826848963,72.40311440522188,202.7570162803247,2218.830820942091
1233.4400253194785,430.15265794197603,221.59332791706845,390.60982252117196,512.4205169307021
1006.6925805339656,977.7437065523953,156.77642871609498,413.96869822744304,581.7067676666375
798.2633567236478,871.9199345021057,198.00083836368566,216.69675264521334,655.3480512187086
1280.2526623385556,428.61932808010914,48.32680104900906,238.52933598973664,1555.137406590989
1106.14523495571,753.0146580604162,196.47550153118937,94.55233507039127,1608.584184833451
2500.6924976747036,847.753560602274,89.32728554110211,220.10561392478485,1019.6348198430355
314.3921019841664,389.0150103168801,128.34458372063864,278.4391985804666,1676.2491296861658
640.1720098759122,909.378557073689,171.99525221400756,141.62506901799821,2701.211663658181
603.8609678735331,705.1247129107328,71.15131877348611,480.46371665145404,1667.1809114113385
957.3543904837454,1341.4627022230602,98.1497603404945,425.1128052420589,1391.564411577287
1354.5699123219292,122.1446054378123,47.09392911896837,122.0019361023189,1290.2102390205291
2082.6921554991995,262.7201607605847,60.27260016477841,97.15092753736879,1328.55420365439
2821.9151046806314,428.6988381157179,51.21178370260114,41.18542536896349,2478.4916326815573
3175.756407785109,153.02281016770425,86.10359365328708,39.43258061582313,1774.7005871332356
2846.705526492171,161.23745502297527,68.27283324630244,82.95691346460906,1940.5034374865668
4014.5762608908162,262.9935053932051,58.16215396085271,77.77095421518165,2212.4620835513347
2290.3196512372774,237.9732567820593,39.907653156464725,111.02943177669934,2531.7220450456875
3115.113643072294,166.07825643548733,29.837189106354515,205.41029487949882,2203.22319874149
2980.6288884832143,352.12471066216517,54.539468415664615,88.4678815694748,1275.4549115634084
3168.498400946597,210.95906607571322,74.98549306830625,68.91252613064711,249.71891599606138
3057.6310376157203,89.6670005368924,28.475977477789115,131.6602974135767,939.2480790200823
3422.0937617544832,242.99624574070776,119.95712286100253,49.82058393954874,550.2988452097328
3589.818151271182,255.30324363111828,246.28620125664054,75.72493554171186,1050.9301829405574
5059.345949846698,332.1765053105755,712.792641900306,89.54623234434823,1872.350146843184
4544.210527051342,486.6926990024851,187.7919598410511,132.79868154434274,1515.686303382195
232.96160019732295,507.05123780178667,162.3333211870387,76.89823916531543,1510.4601730263307
608.7945270276716,435.03711018898593,96.7457636210147,99.4178857250306,1426.7708086012035
184.37718098464916,361.56162322101693,399.79237364211997,256.580944219393,1348.658409146658
411.34710154877007,376.3169597213852,333.5311640683211,571.4140873689875,1645.4407668517592
1114.8424006683272,514.1819909972004,98.38091982289723,666.6474885322186,1957.0927540661378
1137.1749777275593,257.16919531362043,314.2729284847353,504.3231613408063,2015.8853001761238
1305.1668828136742,511.73787952980075,367.1867609333067,1060.9322130187775,1732.8266849603633
1039.6738194011189,491.3087094592042,506.03109841643203,690.1447667915063,2847.7471885119103
479.4363613908969,706.9603392255841,543.8611017154799,1080.6953868559447,2132.4829025619206
1380.8814085532363,349.4192860928862,557.2326346438603,726.8193424510646,3497.1125452376937
1591.3197098111236,350.2304652460864,734.4438676438272,992.6446101248666,3182.349883225807
1663.5705488559702,490.22757293573653,828.8913762985985,1276.5269914049288,3936.847269040255
1232.1773489889372,171.84944539238617,1044.4066175761382,1023.1559175616709,3184.579199190158
2132.4240026582233,257.2395133301622,1333.0971819680663,1354.6469924189314,841.2913515323557
1982.9190984856907,416.2244752130418,1752.7881259403127,1180.5468734487654,858.5223890315651
1494.1067858257811,388.93503268029986,276.8050859189452,2233.498013804273,554.6660876247196
1547.3698952333361,450.89889928772993,467.8233500051105,1056.3025850380293,707.4387409199651
1457.733616904825,143.32175682277148,388.21518495802934,2140.059583353865,761.8453880278119
1827.3510766598174,116.69202396457115,293.44649535172874,1156.9668097451422,678.6911108480138
85.90206489952489,352.57723733185435,401.9951450709216,1416.1562077073227,1105.147603583115
83.7898756272354,284.0733119007134,339.16994927254984,2403.0560217877573,1306.4127345558718
152.57971888517883,662.4481353549414,543.3752546805813,2719.855097333102,1259.1060742821335
159.2496749127511,741.0405793082573,359.6921367471185,2424.2750194455793,878.1981858726068
104.90754885821352,1338.972324043973,575.8561685045659,438.2919690011471,763.5833946510088
301.8891015797519,1959.2549897195854,644.9603140774822,213.626240275705,950.1804995775252
180.28392517261435,2708.951335179664,882.4622376735634,173.3775566978285,1030.0222481149995
245.82510155069718,809.7478270272973,820.7116148928128,328.50087191841664,851.5954533748561
371.3624939046128,534.7462982551524,1125.63164044307,513.5049801262575,1265.662377109796
592.266709527905,916.6478220306537,1326.0831880878013,605.6588345682042,1251.2897127886663
513.1456606836858,939.7273712470458,2100.0149286101323,553.2964272670313,1617.7312947613377
736.9034351119259,1490.7891234263507,1457.9136653855574,307.7408974997863,1760.0805173015235
1008.9767343105548,1477.944561241974,1885.5570269352336,647.1720369402035,1830.5637647644946
664.563664750725,1950.2564136619899,2433.844718441309,753.1709332597112,820.2862676835143
570.4028861776862,1698.1257290585563,892.6984885710824,787.9034900430709,157.96893759474864
1148.5944269202591,1392.4060622422276,308.6433354816312,589.5196424253817,181.4215319807659
470.5200797356897,1323.709169304668,424.47303289803403,1049.699926406358,282.55245877736996
805.2843192716697,1231.8615547228087,292.49605099303835,1217.8048405933516,297.3319142200984
537.9860183262824,2395.5410779096887,555.4372932707411,2197.5543495144207,228.42985765151096
130.5312090674932,2573.6016195406964,540.592415938545,1534.1824259095843,308.61640202586085
269.09265016192717,2533.732579597323,559.8057081393583,1086.5952553027826,648.3466092039287
56.084393231842604,3544.8427076730386,353.36486405177914,1690.9877044230254,1253.3101520763478
205.0750098459233,270.81202047470015,435.3355101621555,1956.4312547027941,353.7731646897479
203.29922550110945,384.22379140156676,350.39578536404775,303.7389684822317,414.4463985754553
439.2905212602868,400.7058709508892,460.92749536023985,259.58666732841596,511.1801421832851
289.2337601500261,285.6974793029977,283.0162697410328,336.82607372517634,914.5367822484498
242.57719648114326,358.0096289312051,371.2591076989343,312.5614962225043,507.7562859740748
329.4009773626939,427.5748044750144,625.7656411743699,402.05098113096733,481.42536508450985
337.9233085736655,783.6624038319475,512.0798693283064,393.16984840745425,384.1390058203408
291.33689799123016,486.1320777668604,437.07748736588314,429.0537332670527,362.5775233434582
349.28134582285134,601.9621418384482,458.75557050461794,273.75008520523744,555.5705058753127
248.1720485319798,487.0971981883282,454.31717853898044,449.87893787795275,466.3592806231539
449.46262580825896,760.7642971653635,382.2727073846679,625.1297466427682,506.9370093499074
296.8359865045444,593.4984788750803,655.83218195945,347.17879119980785,287.4762048753776
346.9418988721482,957.77777652665,638.3967407699172,286.1536511026545,521.6648618752732
292.70786818875877,794.5984385138696,792.0451812948841,346.9161469670612,420.36094446886375
214.81004976970922,1126.4714443823855,357.4022481689493,792.2829263042115,424.8518130810046
492.4424044264947,617.4888587782821,523.7855948192621,384.43474825652356,809.889184586732
81.07171624842405,626.1643476750025,863.7169977028998,1077.335967267652,333.3264720947107
46.59858428811138,1137.5953683797911,200.58069606528636,404.5923215827605,296.4405306367785
44.874072816093744,822.6437777548751,305.46224376948453,308.6415396634793,422.5377881864
96.3434644780778,192.0173966535898,204.4720589448956,818.9808507188923,226.7668272297775
100.0204647709002,579.7757895948051,418.77519455620694,382.1626372028021,213.30034243912118
100.31854843462574,521.1776096608137,544.4872061112236,307.3968958264576,229.81214828933034
88.45469548280047,343.155787990447,251.11862219205278,340.3572977763114,409.3453465205718
122.28295340336392,245.5562347366307,244.66304603225794,586.7697189370318,451.7559539689458
120.17123296273348,400.2755769347697,227.38557251051998,472.65061932997287,306.4423695888734
187.46117576097348,675.8169621807261,229.68661008261435,619.3850858770708,251.3207445191113
176.21683359089104,322.29027011996436,425.78911765889393,395.08529450652145,360.52657191089963
