varianceSvrg0,varianceSvrg1,varianceSvrg2,varianceSvrg3,varianceSvrg4
113.1805587163721,3235.9266895440223,3003.2138967168657,3757.871784292466,5624.8915096119135
94.43041081363519,3300.02508935397,3127.0576919755867,3540.1467827125316,5586.975819837156
600.0568443684446,3193.6205335339773,8930.560504031379,3532.9346622100306,154899.06712006938
567.381921275382,3235.9108688619895,2975.994017858284,4243.330427142648,8921.509561033085
540.9477142842686,7991.954838522239,3077.5404934478547,3539.4754980001017,409.80461242347803
297.7660740101898,7999.416969432549,10445.501050356299,3612.56719324115,1448.1665724943161
445.46283731228937,3477.832800113061,3095.9234247648556,3851.2872410486866,531.0241349549731
795.5159636948395,3550.858712571673,7346.948688992133,3710.6680642182178,1447.123379474072
1115.0996564731347,3611.5534426485137,2886.013318560096,3636.8502370935926,9860.884910585439
1263.9335624413807,44096.88681059621,3091.798628119014,9004.457384817068,546.3043327161373
965.106358176043,3882.28728667946,2970.8399655881954,3851.305013430946,649.8985982382435
883.3301261383333,3787.4765300586387,2998.739077334951,5055.414620693541,842.2489020674891
1369.3436613672961,3344.5322634987606,2856.6902580887654,4291.1705888190845,1562.3284160875057
1232.5352082224488,3671.6973491463305,2996.76083660886,3555.6436255791346,1807.9647575441286
2616.13111117624,3830.0959943521666,2897.292280771869,3675.5644288336453,1084.55095598571
599.1040287311057,3309.407521001852,2934.0969890149563,3741.481668811539,2023.3066398442138
1516.9361456958345,3805.90854745065,2997.958399243413,3620.0239733322355,2990.902886694108
877.1165151360476,3625.7202158633518,2892.9139086660953,3983.5517562799205,1726.0463486630638
1225.456896290829,4305.298889693438,2906.9640560484027,3883.634161994645,2183.433084669375
1613.0397073807126,125.93660865161398,154.39425418694998,115.69986749780804,1236.0608081926832
2349.072144735977,1301.2786445622066,69.41950343134249,92.89203430391743,2038.8780873507446
3130.848860316638,393.7763064990612,221.08055376431255,70.06432269013636,2535.7818465486353
3353.750250806069,733.694083382496,2050.0558283840573,85.66157488983927,1894.774649985774
3040.520745677357,253.86852480878554,54.97340836514367,1346.3443805078925,2118.216076093254
4205.062194661527,265.0701654064686,50.76537892283304,100.43979217866062,2355.3682392823353
2597.932472695798,305.0017156558573,56.11107508723146,4633.882947931699,3223.2906938519045
3433.5061118729727,254.07669652549373,37.062370225476926,319.45355302589536,2394.1232816454853
3215.05795409493,570.0275044142252,215.23043540941723,79.20439441110042,2971.829434084797
3456.355610915668,306.04897004688746,136.31396423195545,50.97345882024546,446.5581000004322
3329.270422712846,209.24396742356117,30.79487951348424,104.70265532343075,1178.5650476168923
3631.0624183803297,277.8926132776445,110.05683970755653,70.15256534621781,765.6191049574927
3802.8761528550845,15955.771071474734,273.3610940230751,66.83910455177106,9546.284451316345
5322.446433501426,203.19136587281164,751.4680205281674,47702.41815445012,2694.5222008034643
4897.303471641377,295.99779104814957,113.73570531826815,91.836052361109,3001.806628552987
591.0277080422793,473.7463725310722,157.99384511049834,54.85064256858408,3610.328966480957
993.3933923416981,3441.979862980289,105.62411884880292,83.51574744332007,8630.962802631691
610.2955126815514,176.19401316904833,606.0743421090885,201.99014061941315,1582.6990025884497
893.5558964452794,261.84288297111823,383.85589870301936,530.996035952743,2049.8135788921286
1504.6707608158629,390.20788990326935,165.7117660160642,782.5057825849773,2398.784557831643
1534.581115508139,192.85361849631508,688.258548342636,294.53347732751047,8776.126874411282
1569.1296016770737,4748.1077449089225,426.4046694014006,717.780875411692,1887.2854210271944
1454.2611842230135,723.3551586756548,459.47426732003623,883.491016184654,3317.533533531908
896.0734149681898,279.5291721112605,573.1571234863264,2240.996029978119,3308.2820632790194
1698.416097693981,1606.779510727972,662.9168139095157,1640.2732974995217,26407.127156591523
1834.2936526476026,246.40303277767174,818.3220742289184,869.3993611327069,3459.566896511916
2059.4901851789555,1420.9815066992119,1166.7868547189578,1202.2522698645694,4149.904293765214
1625.399987989025,203.3435635009679,1054.2786194754913,965.4309089378639,3400.727749428647
2477.0937747782573,299.7428107058606,1316.4298534243285,1386.550132248283,2153.59347507891
2373.1398007997946,390.40108189537665,1744.2580607526934,1465.8807651208476,1331.406387999585
1890.9937797128032,779.0041315605465,385.68492588438824,2017.3639209769062,1006.4584544892473
1942.4199778521302,1130.8156968904698,17804.002285562532,1474.7464567301427,1193.5619282526245
1852.4084504281388,168.0457884339186,395.0336887223778,2459.639806179861,1201.6524143662255
2230.0750783082867,251.81878388945924,481.93421756246875,1475.4024338563804,1134.7273046317039
313.5312807967527,749.3312994036658,382.3198808104241,1542.964516774595,1626.2972061625217
298.75084161144224,341.15057020751533,6586.636621259922,2388.0847555105684,2078.0092583030037
354.70033799315013,696.974436922514,3959.4539159418728,2878.447392859879,1744.5380230125047
395.2259459199812,750.7832565071634,402.22364876564717,2652.1009610974784,1314.433241102294
307.27383484664165,1446.4050089671766,646.7485710252183,917.5324159712744,1251.3772779707651
512.8811703230183,2049.842753588189,756.0769695991539,539.2837890072902,1433.3613981423714
387.34369173878923,2976.7450067875025,923.2895097235247,587.9255101798274,1287.385358900528
445.88090175389516,1069.5117920779082,875.7992904326204,4035.043226276947,1338.781467006061
580.721061562621,1086.3262914718484,1225.1587109982436,819.2129781129203,2200.1212290452154
800.1329927452266,2314.042928202669,1341.3065985264502,1599.960836868536,1742.3466959946622
724.8913551252062,1095.9810285819285,2837.4157937633618,2640.9754664199327,2057.4747873626216
947.771220814458,1731.5493568477114,1496.1319442635786,982.1186760039346,3210.944545373006
1230.706578048737,1941.6464343943376,1944.5549772168533,980.2369798383347,2319.5829027931286
873.2092895746512,2443.225312486941,2469.903264766087,1143.5635680579835,3631.0239119943926
778.0269023909175,2205.923835494346,6889.76307665425,1225.775292579813,440.797686122002
1369.4190278260326,1673.8438593315125,788.3852792673583,1147.2549264550062,405.8445886054095
679.0125587341595,2867.376431214548,961.2377819131277,1389.1112677705153,744.5647693561224
1018.4835587257089,2285.899756565915,522.7812203628696,1592.679271145804,40727.825782519765
744.7498555908693,2669.313604123136,3972428.5825333055,2587.9927744167453,207.74620732412774
300.49786092913797,2930.7111319425812,4800.066298816072,1839.5847574146198,383.73466051241815
2240.550028192713,2822.1058595822105,507.74538798842855,1444.3874416737317,499.74010610001824
293.320183623287,3961.9029934840064,441.67790938530607,2082.660413472475,1633.1088011110999
386.2277129749657,721.2534797360129,772.7371684774723,2408.394317847079,462.7866426668867
350.9766483198864,650.5135231975067,427.5806134854517,401.08122625604085,376.9973839310902
651.7318561648995,1027.2706276656345,495.48192719796884,363.75527459045463,439.6711799885504
425.9527283722023,2695.7657495725603,280.54215051846705,568.0497298919661,883.4159741878315
355.846807714025,751.1541051803167,1482.8669228966255,415.5346848958089,441.6375947847659
454.15680536910884,938.6016128133069,521.8526745331271,521.4949042576836,467.25707259428134
443.88099936551674,5430.00601073776,762.522095284454,482.3759043824206,397.4876622537811
390.9229505785685,885.0072762154379,454.67428090707205,525.0395710945008,335.486365032929
458.0383867452425,1108.873946895493,488.60838470825576,462.61047508905045,577.4045608345009
338.47673266436584,839.2476234327804,469.79503287936404,532.404848877407,567.4779755732005
551.6011646016425,1226.7959034791954,464.15999175074177,660.3825169464774,44685.112073198776
394.9013395743134,977.6370710188356,683.156697146818,473.4450686499448,308.8022320602375
446.5058216424447,1402.920767325578,655.4672592706493,370.37935262173636,640.6202965422874
404.178165066423,1211.943066919701,780.135564714443,1060.2053434086492,1468.907267773672
327.78386804561046,1675.1859168842168,374.8834680706516,874.8333415091175,692.3619753628166
606.8041753775342,1034.8370414699891,899.2172171021198,675.6157572016481,8618.27380233311
70.17252805497951,1006.8267650723717,897.876838074185,1183.320710186004,382.64809795051104
77.58768451290968,1527.944589466146,209.39773090261855,556.9339718747847,509.1243515757162
65.03599726895348,1230.8431446259904,671.8165944162348,589.1642484436259,732.3926002412297
113.66679552192628,328.2291534069392,385.49194416286184,994.0654770907512,305.30189369118887
114.95829859859172,527.1937518488846,477.54109539251203,417.41343510474127,977.6471808914931
119.32836271852176,695.6205165430741,1519.3586192209752,379.7361144436503,315.11601072487133
119.1053703355621,1663.7737136979151,378.21904123901913,426.8368644061012,21313.18220821443
149.6575048607015,914.3352571712696,471.82334052298944,748.566083963768,870.9747215841418
139.90998177827038,498.1081159870353,211837.85790403513,596.7395627239059,1527.991795951703
220.12162389278785,1503.5571955278867,136.50919926256756,650.4281738592234,6796.17143487403
206.01670233418702,456.9563936954171,344.98024669000654,912.206752012878,328.23857884274105
227.57121177543937,544.6811743201091,157.54274212534767,867.1826181123635,299.5021428980068
207.23851293998598,745.673376986519,354.5953727286917,748.9575712524337,535.8786849420949
220.06241362848286,476.88363227926067,1534.6786805849665,905.3087764634495,481.5974093995772
263.0896791623718,1031.439567898598,9901.721145250647,782.2613860811568,838.7625745295545
226.66389666532473,397.8499391688216,307.8529926444836,533.9181119074321,344.9862639067493
241.76510015051417,5015.44348291608,176.66123852081472,632.811568536519,900.1641698615108
157.07411255328915,714.9458158518293,230.10695428378753,673.2836773221842,470.66034218706415
