nSubIter0,nSubIter1,nSubIter2,nSubIter3,nSubIter4,nSubIter5,nSubIter6,nSubIter7,nSubIter8,nSubIter9
19.0,19.0,19.0,19.0,19,19,19,19,19,19.0
19.0,19.0,19.0,19.0,19,19,16,19,19,15.0
19.0,19.0,19.0,19.0,19,19,19,19,19,19.0
19.0,19.0,19.0,4.0,19,19,19,19,19,19.0
19.0,19.0,11.0,19.0,19,19,19,19,3,18.0
19.0,6.0,19.0,19.0,19,19,19,13,12,19.0
19.0,19.0,19.0,6.0,10,19,5,19,19,19.0
19.0,19.0,19.0,19.0,4,19,19,19,19,10.0
19.0,19.0,13.0,19.0,19,19,19,19,19,19.0
19.0,19.0,19.0,19.0,19,18,19,19,19,19.0
19.0,5.0,19.0,19.0,19,5,19,19,19,19.0
12.0,19.0,19.0,19.0,19,19,19,17,19,19.0
19.0,19.0,1.0,19.0,19,19,19,19,15,19.0
19.0,19.0,19.0,19.0,19,19,19,19,19,17.0
19.0,19.0,19.0,19.0,19,19,7,19,19,7.0
19.0,19.0,19.0,19.0,19,19,19,10,19,4.0
19.0,19.0,19.0,19.0,19,19,19,19,19,5.0
19.0,19.0,19.0,3.0,13,9,19,19,19,19.0
19.0,19.0,19.0,19.0,19,19,1,19,19,19.0
19.0,19.0,19.0,19.0,19,5,2,19,19,19.0
1.0,19.0,19.0,16.0,19,19,19,19,18,19.0
19.0,19.0,19.0,19.0,1,6,8,19,10,19.0
19.0,19.0,19.0,19.0,3,19,19,19,3,19.0
19.0,19.0,19.0,2.0,19,12,19,4,19,19.0
19.0,19.0,19.0,19.0,19,19,19,19,19,19.0
19.0,19.0,19.0,19.0,19,1,19,13,19,17.0
19.0,19.0,1.0,19.0,19,19,1,2,19,19.0
19.0,9.0,19.0,19.0,19,18,19,2,19,19.0
19.0,19.0,1.0,19.0,19,19,19,19,19,19.0
19.0,19.0,18.0,19.0,2,4,19,19,1,13.0
19.0,19.0,19.0,19.0,19,19,19,19,19,19.0
19.0,16.0,19.0,19.0,14,19,19,5,19,19.0
19.0,19.0,8.0,19.0,2,19,19,19,19,19.0
10.0,19.0,19.0,12.0,19,19,19,19,19,19.0
19.0,19.0,19.0,19.0,19,19,19,19,19,19.0
8.0,14.0,19.0,19.0,19,17,19,4,3,19.0
,,19.0,16.0,19,14,6,19,19,10.0
,,,,19,16,19,17,3,
