run0,run1,run2,run3,run4,run5,run6,run7,run8,run9
-8.736227720675059,-24.009264858094642,-0.7797818797999174,-4.967022248545537,-5.812945473894786,2.6799940813409986,-0.1369320403778151,5.739465565030444,-1.4960677417362707,-4.87597139243326
-6.985007868354688,-19.340729753158115,3.4767883096336756,-4.946109869313386,-5.5703509119408166,5.172391305384182,0.19207116215959152,7.697608251087512,-0.8583825334621994,-5.012261266383218
-4.976358997757536,-13.797187154072958,10.536812372170592,-5.159868102642026,-5.897424576453452,8.574050391890186,1.6918271523527337,10.210275993440463,-0.46237006993355434,-5.1095724023455364
-4.67404006280355,-6.374642006471377,16.054386364955423,-4.838033672522687,-5.527664097305162,12.817010264312726,3.7077886082951914,11.732255115497516,0.2258263063623504,-4.491360338937819
-3.6408579137676154,-2.4399473214453686,17.452069675184543,-4.858193927856723,-5.212265982065203,15.919183709280532,5.554620807666479,13.531722293842046,0.5207986883387244,-4.1562531207044895
-2.3433428614563154,-1.169882218256259,22.29836656596375,-4.500931633068667,-4.964666303909063,18.647325251443977,6.333123776315148,14.753460591730677,0.7713757042691545,-4.198762500382806
-0.6338752683221652,-0.35636578792072965,27.032623589216502,-3.967514996605768,-4.650469715206217,20.464850691910726,7.149735928530595,16.699727644215457,1.3805469762436844,-3.4918010264190213
0.6735058329724138,0.20406727112544595,28.82296833296124,-3.5747872359840365,-4.362801426292765,23.301103384807245,8.68328791960029,17.51226361279021,1.029488321622159,-3.525776015064265
1.0394550187154827,0.14498168552138224,33.199350134704154,-3.0363698822946374,-4.220677379444178,24.856401480400233,11.046191863340198,18.269667477735727,1.0721391254329473,-3.1124240717959024
1.7714049249397983,0.4503574256165963,33.54294625049387,-2.1877717129295746,-4.480804563113839,26.420401990356623,13.555881360858884,18.75078808965467,1.4805681490836815,-2.6407335907494103
3.6033213712976573,1.4161325313087743,37.98638883298816,-0.7707048955258549,-4.111679371859312,28.948429355789305,16.117720785303124,19.189366412043054,1.9276690244400263,-2.0468557663743696
8.928650804711834,1.8577650862454154,34.236663287434524,0.4466048401317404,-3.7033885815773346,31.441183734261397,17.897617536601246,19.31933826594533,3.1268517853729945,-1.9009123169260218
11.271676770809066,1.887842616193968,32.484139708915954,3.0073291164020053,-3.126478690816675,32.17906895111473,19.222529051111753,20.208538886757662,5.137666553437062,-1.3491618868549855
11.16675188768742,2.400367346076401,33.3061814447173,6.639510282372146,-2.840962490235273,33.5459190310567,19.978131113562036,21.759167514741435,7.705931078456281,-0.7510925392286848
9.72076424119385,1.6073695206207526,34.34297077412771,10.498989882052562,-2.4825118558272474,35.00289026523703,22.38720944271961,21.548714058531424,10.81935007207435,-1.0073459957075002
11.893495289295497,1.891392296305978,34.46013634219075,14.656447140794969,-1.764031269076072,34.85187933779421,24.764428503415264,21.63393909816313,12.738780013340817,-0.4050538603524726
13.405355686081338,1.9250059657054173,32.34646675884887,16.944766325225487,-1.5681891341564864,34.08223829509418,26.620261074534028,22.17748901559032,14.4635077880583,-0.35066368148708527
14.656842821263657,2.4038063909766327,31.24482892685022,20.372539576959156,-0.5511897520155227,33.52242412631688,29.740746530417017,24.156079475751902,15.226085875326515,-0.08111957120097557
19.36509786200905,2.2342704499817994,31.461352933504198,22.460394068242607,-0.4311152323280282,34.20462804340037,34.27826870823536,26.26244915955895,16.448613291559756,0.002782888941749735
19.65515235929046,2.256402206267117,29.099431312048537,23.520464479841685,-0.13301541143423432,35.347413717405885,36.65815484920649,28.753184742827205,17.285990556998186,0.10622626927981435
14.904972774625804,2.0047429820600806,28.908767550850317,24.647332302401615,0.3614106794197077,35.39005973053187,36.49118078907685,29.068915313749102,17.749656010446902,0.3018468214688601
21.49863090607634,1.76079943989603,31.598787452953744,25.630112322424903,0.3667250019594796,38.054124093868325,39.87828196707494,30.15064504544406,19.547191381328464,0.726319302080839
32.81824243540248,2.1265086696341173,32.55331048257368,25.99446975730115,1.12060654592568,41.840806549165045,40.38679228175203,33.24883194505302,21.148882402265848,0.566954617633127
