avgReturn0,avgReturn1,avgReturn2,avgReturn3,avgReturn4,avgReturn5,avgReturn6,avgReturn7,avgReturn8,avgReturn9
-7.213654701880358,-22.909781085991565,0.1551489371044646,-4.4536751666112515,-6.118423467507391,1.4850252772588548,0.14247299123478366,5.465159769461424,-2.2836386703684592,-4.686636904045029
-11.888354391479917,-23.918048373140294,-2.44738597326857,-5.139457311654174,-4.723257610378108,3.5542958358215353,-1.1049015862041878,5.698674515492158,-2.523663138167832,-6.153984384869054
-13.273901148018194,-22.94380492639507,0.9029838392062908,-3.8206822753977043,-4.810262875270399,2.1040557860921822,-1.4891912396921658,4.915934269068596,-1.6561525912185235,-5.151571248959975
-10.402052375148257,-23.587372911463888,-0.8616839994927386,-6.115349178400474,-5.134244782262048,2.447772837196218,1.5711707864191937,6.466570136769847,-2.2011049973583594,-4.51826167566197
-8.14619191588171,-22.789679939188076,1.1434770985616232,-4.715036922424103,-7.151077713341764,3.0658217434889012,-0.5359859143925407,8.200486397916665,-2.845102041251747,-5.252139901612687
-9.644211617322911,-21.735013380039415,0.28573877464970393,-4.994088540514444,-4.799587692727591,2.8285717535415573,1.0039472654218198,6.484354001181475,-2.959634993119321,-4.343998482488937
-6.646181338162137,-20.342079464310267,0.15590363347601083,-4.3646692372244935,-5.331650571004848,2.609910449611483,-0.8983861032011407,6.379736642849503,-2.171119366510007,-4.512341332332409
-5.932511203715386,-20.79882914560571,1.035595271366424,-5.453964610920373,-6.383239911144037,4.877575793191568,-0.11840363204499921,6.461549045426192,-0.4628002049039692,-4.272134518715492
-4.486976344033819,-22.769450330382394,1.203471838098413,-4.9567275555228845,-5.7475587510708674,2.9629150431282416,-0.02445438556359692,6.977015847774447,-2.3497623732924766,-3.4444661116715904
-7.309435888021761,-21.16297663198518,2.48144088516319,-5.020068513041174,-5.730674623496633,4.6418165549306645,0.032982396112566995,9.109948927810228,-1.1673302172973108,-4.207742789880218
-4.112673536045862,-19.106911831261936,0.5703899945089757,-5.668962373306001,-6.846398705185407,4.844791620648643,0.20856415002299689,6.384293940684118,-2.3927539334646526,-6.22410640576538
-5.2633878927517905,-19.461906858700598,3.8376275813008505,-4.616117922123369,-6.201962169745367,4.718183843294847,-0.6846795212129188,8.465352398785251,0.0842130756152559,-6.6836880577456945
-5.4079770961262135,-15.340331623158207,5.408074994134038,-4.657112655585588,-5.5743463394500425,6.5352289471925,1.0402148567307161,5.846720128561072,0.07526086482824074,-3.527202736182527
-7.292209713916084,-15.709598437486363,7.175008006141267,-6.6983219006585655,-5.670957096581641,6.599658394696181,0.999713117504002,9.06775973541196,-1.6127076350059928,-5.27531874064703
-7.646534135766566,-15.369666516489023,8.358413783086078,-5.3556278192252265,-7.436057775365433,6.739913158399878,1.1373674315191644,8.472537368672553,-0.35665679839273895,-5.763569575756833
-6.541355170354784,-14.877383592879807,4.443248858419213,-4.805566859681812,-7.008956723630232,5.2012388596441514,0.3598202310862174,9.012545523233934,-0.2620477602092548,-6.531125312772681
-7.071569224755991,-13.766794532835064,9.48338496356681,-5.505985566626705,-5.657168662031422,8.514335172492101,1.485402761887971,9.720387577499746,1.4685625467635905,-3.4626088324553335
-6.157749195825946,-14.250513474886704,8.428546521357216,-3.785526302895846,-5.829956753197384,7.38765035289697,1.6984307881120895,10.195068526521618,-1.3322569268546507,-4.890379170056503
-7.957076062526829,-15.675339418016657,9.218075428414267,-4.644353092440811,-6.683280115085785,7.549074205970413,-0.01689004414136619,10.627681240676381,1.1890480123207299,-6.103236586522055
-8.551759279916222,-13.797158098270788,8.771254744387265,-5.3326186726251095,-7.261842347279778,8.28781473356454,1.246298260771815,10.830642816213704,-1.2473603034260108,-4.155003443195074
-6.83445905964251,-14.485575422767042,11.009629521709265,-5.473898627957743,-5.6767759701906755,8.644464525609902,2.8897024636817688,9.310171590402732,-0.7566030385730583,-6.771504025360294
-6.279629986651519,-12.994208931951661,11.390381245955378,-3.1550990918409174,-6.072725068842267,6.640993245699843,1.418094088768667,9.515754641898265,-0.4446746360646376,-6.339206731551978
-1.992789810924737,-11.646498446878423,12.30985789830436,-5.478966758628012,-4.874505150956844,9.246145090960942,1.2233654280453492,10.40366650424514,1.5588097086491004,-2.524052059443378
-3.5641702383194445,-12.21800474452428,11.253827483889529,-4.623041231107797,-5.574271929988131,8.0030984649721,2.55281521351978,11.044521877469117,2.0462064240960096,-3.8728412494135656
-7.491441257424,-11.289846108831373,12.677738401225149,-4.008544111775946,-4.927889576269013,9.924466309334829,1.718376348240505,9.10747764244815,1.4761592535003034,-4.334491113255494
-5.758541633721611,-10.32186750907829,13.546842453883853,-4.2575307707007815,-4.801619208348823,9.506092066134936,2.5110296519473394,11.573770145509068,-0.9800699994819669,-4.649135970557988
-7.1321499103820845,-9.884164080725455,12.817865813093103,-4.1020213198158375,-6.198838183759467,11.128314384374779,2.745917235879751,11.369293866018863,-0.12092424645510146,-6.262974136373168
-8.207083808501407,-9.351713073259534,16.120476147548523,-3.5605960976258846,-4.870101881643132,10.789000159147918,2.9838425862577678,10.526124524260895,-0.06151814173153575,-5.903586875270849
-5.453120740062751,-9.070405922189845,14.442972361077437,-5.655227891078068,-4.970614747584419,11.267326726939828,2.465005059286368,12.720315776608388,-0.00782274672220088,-5.656055850461903
-5.3306516581633625,-8.059865472831296,17.182779317109052,-3.578305689882007,-5.17153169072532,12.127327781831504,2.891373142217944,11.591157337343418,0.9099821664118629,-4.072438503138889
-4.417433387696765,-7.142154523983698,13.825430858781939,-4.583927645858115,-5.152218377854064,12.888138956721734,3.957982183646539,11.327310774513395,-1.0017081667447305,-5.085160444834497
-2.4018530323675593,-7.234281355656103,14.7895710429042,-4.091666857122135,-5.344530500550327,14.126405272642089,4.07003007012542,11.976185527891587,0.8512459694249851,-5.1203846562075785
-4.5625549949292505,-6.629419380954447,14.84333968546603,-5.562851471668293,-3.8060194727537975,12.993709704243244,4.170698239491208,12.96475442135683,0.3568753820634334,-5.176707788141179
-2.274274925995543,-4.320218062102871,16.453970309686763,-4.14727409433566,-5.679926158794108,13.016647113624588,5.289718141410532,13.995334028100357,-0.14825626986014023,-4.971574981502206
-3.077834723091515,-4.633744493205335,15.619571682938007,-4.588515935577149,-4.670785851562067,13.153775230188922,3.7868842695700495,11.920368558103476,1.5211502264192038,-4.8322779469372374
-0.95424929439094,-6.8469326301459965,16.688580106860986,-5.197970621232776,-6.295649182874192,14.422733177221929,3.614223201751878,11.727519376430497,0.22062542052881515,-4.383089165135239
-3.062344889202797,-3.3450569485867185,16.767886705243995,-4.627043725254587,-6.253493080079833,15.480218890046347,4.681942146791339,11.747546501799924,2.546394955196824,-5.256422818347481
-1.6066606242211763,-3.085657513045145,16.501817209411495,-4.991461890791699,-5.380504285815588,16.381127186786703,6.083788846677357,14.699726552450604,1.4343498333645643,-5.352745524098781
-4.36819517899158,-3.9655362837944543,17.13366111514422,-5.356766273460448,-6.479487245655129,14.54699261173121,4.043923438110503,13.154062987289207,1.6647154564463957,-3.5314512010050443
-4.850173395392901,-3.2129738693009706,15.144305708699756,-3.7921238183031,-5.068526690630099,15.484003537338973,6.226439213195252,12.953420409632907,0.645522675403034,-5.388060533268467
-6.769844399572025,-3.0846606224756528,18.18913851762042,-4.495245249331947,-7.424453149555612,15.486076554160961,5.880480291905859,15.122103760719419,-1.0661523541599272,-3.588384472748288
-6.72441967846755,-3.6931632217809294,16.324833308622424,-5.0822404624439255,-4.141105105752043,16.14922273816133,4.382463207156544,13.771811812634617,-0.27866206009449906,-4.297048320538831
-5.929668732154662,-0.07696811051894607,18.253019836961904,-4.359637429037607,-4.503919600779796,16.733761628028038,6.77718461510622,13.901644145924852,0.4436127173559483,-3.0334229301482196
-5.035898118433043,-2.323586620582821,18.17846559641081,-4.879404006709978,-5.3551965426571595,16.707840860357614,5.976495420025656,14.493252319958666,2.0682505055637757,-4.515298296293346
-3.29059161436371,-1.7855134996601878,17.498244141651398,-3.5275678578606064,-4.865405583001627,16.860484357962306,7.021104940674579,13.199718770711407,-1.3890140571704717,-4.042208435152485
-0.9775822789238496,-2.182755734554359,19.283646343267367,-4.212462971839616,-7.943990929448652,17.349373949538474,5.570171406084562,13.943483084135096,0.19931561070278986,-4.292129832873629
-1.9548760312809133,-1.1355331898068566,21.63963372961988,-4.670702035247632,-4.184243752135265,17.747454754231267,6.325566336736109,13.446581188465286,-0.05654846639960208,-4.017830169135408
-0.9673176234325034,-2.9459106467861993,21.0260706424324,-2.589358832428373,-4.775775642414145,18.186776707558927,5.758703228836703,14.314082090017946,0.6346993865483288,-5.19079789487731
-1.6077782739140394,-1.510970147934689,20.970270996583654,-1.6451794829479454,-6.435426582153234,16.31693370175462,5.014258222139818,12.910283007893947,1.115790660946497,-4.851758122284194
-1.7456491457692467,-1.4758293391173432,23.98062550250647,-4.489601460646106,-5.787184014198829,16.76890723204236,4.436876309007167,14.698976886302058,0.40788363023360946,-4.413698302517797
-3.5819042537428203,-1.2295908891983933,23.179442834847055,-3.487617887813274,-4.60889943562323,18.71477897261696,6.669283674752348,14.399719939738084,0.48986863093880617,-4.326184367398595
-2.1099466629027215,-1.3154241831695352,23.27580883319925,-3.857418069176491,-4.84544301584814,17.405110412544875,5.200740552074273,16.183894488350347,-0.7996510717890075,-3.8250783027134903
-3.5642571602635336,-1.942023906810049,26.9190727989511,-3.4503430775263157,-4.774383412576972,16.77843078230354,7.0189816178398505,15.261384463299645,1.6939465634060955,-4.495155008462985
-3.358208312326696,-2.803939355937562,25.561700400800795,-4.02582110419932,-6.097526753708216,17.97534729318782,7.899726633974457,14.999251102072735,1.527465325059451,-3.3383247823289786
-0.037769462327461645,-0.07128697846999443,24.31922778422008,-3.06461519996431,-5.859659940858984,18.901849433606948,7.566640729121169,17.028229268131202,0.8632771911719803,-3.500769496727352
-3.7959398388675782,-1.5280072897069423,23.728522513284954,-2.9959099067643242,-2.721720905233052,18.190808670699372,7.909009016318917,16.32730899179151,1.3794149539709213,-2.5371741163718218
-2.0085846589110097,-0.7675334626920988,27.941269608676972,-5.274275432078756,-3.828329406263673,19.45804239324864,7.164779324662308,15.114836280794123,2.0469784191875537,-4.715544404076231
-1.6750912098064306,-1.7734969775956464,28.048160351468603,-3.9646046085001085,-5.145440917336211,19.481011052723535,7.735622828948131,17.75059916708917,-1.281013354075077,-3.6772010431297666
-0.6062741265762985,-3.355020769576485,26.786699903733854,-3.304724377675127,-5.864217731916603,20.3774931203938,5.873937529791371,17.850718417377283,-0.052539227467557736,-4.2483312097416635
0.14576620172730861,-0.02047658493987096,28.308476471670957,-3.349687879435149,-3.989729339901089,22.110314768556087,8.221541017773566,17.106618324500285,2.0544519528884475,-2.236039710695565
-1.0253196836915248,-0.7836357945002829,26.402223463370106,-4.34188705573578,-2.751469657533771,20.871645719672113,6.848424643188103,17.999310925092622,0.3790280939241468,-5.9098087566180695
-1.7355383941735947,-1.528792552337136,26.473176718107258,-2.947743261203262,-3.0715814700362576,19.81416900661979,7.91230267071226,15.954309073717718,-1.6887900982220652,-3.463042969445526
-2.827706648388016,-2.1418873746056692,24.692293063800022,-5.407235923311989,-3.9959978828448244,20.805091137158065,9.165422060661124,17.029120216465827,0.3805136421867192,-3.6643970133251886
-3.2874605363051335,1.0357668986861928,27.995742311490467,-5.021211607136762,-6.089424644353293,21.612210716330964,7.8051455644427925,17.787115640591576,2.8578469278627443,-3.1788046016453615
-2.662090242219641,1.724910000165013,27.662598917620493,-4.903322443332419,-4.026286634758203,21.116570033616075,7.952798807739191,17.992868652108317,0.7326141241109024,-3.5634728555346378
-1.5322792553382054,-1.197448737273192,27.127727947909335,-4.011751386239662,-4.299034593459294,22.379840405440554,7.855410893252046,16.78673863917555,-0.12306286807438406,-3.3901848420905982
0.4715113375850107,-0.4091617615478059,26.93536655845039,-4.208343176630543,-5.6301165038838965,22.60622861260678,6.88801176768994,18.658805584856065,-0.24476542969722068,-2.014923089814115
-0.11024493338318493,1.7042574978575964,28.760803058091334,-3.114338126087194,-4.712204627352513,20.728990586138526,7.935531317730564,15.970840623344252,0.07183533002519427,-5.108991308987439
0.1549667024695407,0.656425109060457,28.949774735288695,-4.864966752720522,-3.647879959644475,21.750459879609288,8.22723521381888,17.32387133142709,1.579858724088451,-4.535222742967467
0.9438924571510524,-2.479556629704115,29.13273845436373,-5.7574771981258595,-4.068634933620257,22.001717745236963,9.178689018479991,17.37274683496946,2.5307617132140483,-2.383955395283027
-0.5761978042435217,-1.0353755393310033,28.781915816264217,-5.138087132828409,-3.393463939399723,24.72054281441686,8.120134177244898,19.595500480694497,0.432057600742623,-3.121173072007146
-0.838632589582765,0.3652826603629846,28.63915889172002,-3.8935105359954236,-5.917368506220553,22.93824887560821,8.943730556393769,16.522378990930278,-0.07205603420087398,-2.6850862284976547
-0.04478832808272261,2.2566519229063275,30.886400112078746,-2.3286316167048153,-2.784257099242645,23.61305120480997,9.800940152741841,18.303736867914814,0.032583538400594345,-3.3757194188422575
-0.6848177080426433,-1.8409653248999074,29.251366108969773,-4.520233966659845,-5.552529854660243,24.084289441110496,8.282584345541183,18.282699999157668,1.606645558718169,-3.9336000312998975
-0.03026014258136626,-0.17953308413354488,29.835699520638265,-3.2539181105373416,-5.518557820604591,23.673644938095716,9.69128126715189,16.240440130454367,1.7727387318222327,-0.46222005503937513
-0.6910010374291821,-0.7451748898228293,30.10301758088265,-3.20717257711806,-4.158736256404843,23.44186021261084,10.418043937280736,18.78836568472293,1.3015104029564124,-4.007429925539461
-1.5837430239954402,0.6491880196297329,31.6560207958756,-2.7156134039502704,-4.424410100638426,23.394214172721764,10.779524046013591,18.21261688625615,0.03375216555722152,-4.637019035219701
-0.027161609252172807,0.9208389177194709,33.03439123219408,-3.6182876454150716,-5.876882300167465,24.794620192870543,12.275692130850734,17.26415392687809,1.367321462173827,-4.008110894295984
-0.21839482208705044,-2.112435914814696,30.879675330066355,-1.5051798674093055,-3.0533655653965295,25.291122310563523,10.887821865036615,18.419536648857267,-0.18858620991094532,-3.221638889459017
