trajReturn0,trajReturn1,trajReturn2,trajReturn3,trajReturn4,trajReturn5,trajReturn6,trajReturn7,trajReturn8,trajReturn9
"[ 159.86027671   19.97619878   59.95873817  229.91956039  159.86027671
   19.97619878   59.95873817  229.91956039  219.92559059  219.85414012]","[ 39.97344789  49.94856865  29.98566432  69.97914154  39.97788963
  29.96242808  19.98549089  19.97785432  19.97539093  19.99286952]","[  9.98548629   9.98248704  79.96535354  39.97232666  79.96760627
  39.96773687  89.94232827  39.98340374  89.96952219  39.94949594]","[ 29.99011802  19.97685086  99.96813107  69.95540983  29.98284258
  39.98915712  59.97098184   9.98475404  29.97630096  49.97503755]","[  39.97502305   19.96929699   29.97931507    9.98701057   59.96955677
   59.94932154   49.98505099   19.97618433   19.97454681  129.97316165]","[  89.94605833   29.96582135   69.94906473    9.98457505   49.98228196
   29.96450077   19.97276383   79.96109382   29.98291688  139.94231417]","[ 49.98298218   9.98360252  29.98220248  79.94846453  99.96712208
  29.99214116  69.94799513  19.97117518  29.96465637  49.9706731 ]","[ 69.98854426  29.99209381  69.98036757   9.98605652  39.98368684
  39.96718898  49.96584693  49.98477411  59.96538135  19.9712638 ]","[ 49.96097668  19.97765713  19.97440987  89.94861188  19.97058347
  49.96979544  49.97623109  19.99202468  89.96772096  29.97125894]","[ 39.98097594  49.96722442  79.96459829  29.98057602  29.98450568
  29.97782061  79.96104152  29.97189135  39.95315384  29.97987844]"
"[ 129.88955355  119.94227454  459.69727027  189.83199121  139.95558115
  189.92769465  189.83199121  139.95558115  189.92769465  139.95558115]","[ 69.97088036  49.9628124   49.97411035   9.98730315  59.96188007
  39.98691858  29.98395435  39.98747166  19.98668709  39.9815066 ]","[ 89.93528699   9.98744648  29.97774058  69.98061091  29.98937734
  19.99016194  49.97997298  19.97692845   9.98431396  79.95078214]","[  9.98654533  59.97750667   9.98825688  39.97422711  29.98295377
  49.98588904  39.98499286   9.97928247  39.98400473  29.951234  ]","[  9.98185444  29.96289158  49.97660417  69.97164007  39.98220099
  19.98304009  69.95852973  79.96444027  29.96518324  19.9843564 ]","[  49.97256881   19.96890525   49.9794517    39.95408605   19.97828787
   29.9598896    39.9834658   129.94502252   49.97733505   39.98428944]","[ 79.9404539   49.98483361   9.98422114  29.97673665  19.99424331
  29.97270137  69.95881425  19.98090681  39.94972623  49.94915924]","[ 39.9835562   19.98388941  19.98352654  19.97841732  29.97806938
  29.98627934  19.9725431    9.98144742  29.98705273  39.98079557]","[ 59.98179136  19.97689368  59.98399784  29.97284568  39.97675984
  59.96218906  89.96827598  49.98197917  59.98680428  19.97470487]","[ 39.97817477  59.94410476  49.97883323  69.96544489  39.9750319
  79.96565774  39.98273463   9.98280197   9.98767986   9.98280389]"
"[  69.89398637  229.84357453  109.89785886  119.91867879   69.89398637
  229.84357453  109.89785886  119.91867879  159.88202668  139.90709409]","[  69.96635997   29.9654991    49.98564058    9.98258924  109.94784314
    9.98321281   19.98569682   59.9693718    59.95097175   19.97337736]","[ 49.95926402  29.97385916  59.97669357  39.98078186  19.97460557
  59.94899845  29.98945799  19.97124526  19.97095152  59.96055409]","[ 39.97408271  39.98481407  49.9820192   49.97345504  59.97597303
  19.97876379   9.99021697  29.98531126  19.98388708  49.97684486]","[ 19.97400523   9.98171826  39.98357904  69.96566849   9.98570927
   9.9809205   59.98767836  29.96712139  29.96085002  19.98474379]","[ 49.98102185  49.98955268  19.97092003   9.98275176  69.98120791
  29.96980654  19.96785941  49.98590375  39.96797949  59.93685668]","[  19.96671806   49.97631608   89.92490301   99.87505483   19.99153147
  109.91245859   19.97361554   49.98409806   59.96239558   19.9901366 ]","[  9.99043721  59.95999164  79.98139993  39.97523374  59.96676147
  79.94966206  39.97307432   0.          39.97946489  39.97882874]","[  49.96813188    9.98959456   89.94193095   19.97712227   89.96942654
   29.98011772   19.9717625    19.97979666    9.98798879  109.94715818]","[ 29.95373885  29.9854625   19.98040949  39.95766555  19.97090392
  39.94783313  19.97177998  39.94902791   9.98536892  59.96186687]"
"[ 419.92379788  229.86797632  309.71667019  289.85163074  189.88722091
   19.9676711   139.84739821  189.88722089   19.9676711   139.84739823]","[  19.98338171  169.93638408   19.97136914  109.95323744   39.98718743
  129.92669421   89.9653061    29.9893044    19.97156168    9.97995445]","[   9.98648407   49.97845813   39.978779    109.95086439   29.98765973
   29.98632638   49.98290317   79.9581986   119.90675485   59.97040252]","[ 29.96853938  49.989839    39.99160994  29.97343069  19.97323003
  39.93386202  29.96032733  59.96447311  49.97036187  19.98394463]","[ 19.98510444  19.98883997   9.98192634   0.           9.98473157
  29.9844363   59.97124513  59.97482131  49.97508854  59.92582547]","[ 119.88190269  119.94136364    9.98743262   19.96648119   39.98391024
   19.97881151    9.98671338   29.9733439    39.95914889   59.97413006]","[ 119.90616805   59.98441191   89.96056792   89.97518238   29.97774728
   39.98059799   69.97471138   99.93321505    9.99042739   79.95797848]","[ 19.98924108  29.96638953  79.90786298  69.97515373  29.98388375
  29.98249696  49.96818307  19.97512537  49.98510236  29.96466489]","[ 39.97356366  69.94803511  19.9853      19.97250963  79.93947606
  19.96765728  19.96491359  49.96667328  29.97953711  39.97069902]","[ 39.98459893  29.96709632  39.96294668  19.97776095  59.94678621
  39.95596906  69.96336533  29.96078932  39.99145454  99.94064864]"
"[ 159.85467039  149.8098804     0.           19.96734169  189.90987693
    9.97954747   19.96734169  189.90987693    9.97954747  189.92491707]","[  9.98793803  29.98839794  49.96908979   9.98458644  49.95754055
   9.98781155  19.97511768   9.97914967   9.98103419  19.99144367]","[ 39.96549477  29.96967485  39.956389    29.96394261  19.96834189
  39.9852099   59.97561666  39.95903815  49.97945177   0.        ]","[ 49.97681909  69.96900435  29.97473767  39.98032459   9.98398938
  19.98851925  29.98412078  29.98530153  69.97283019  59.96691018]","[ 29.97512876  39.97684746  39.97711272   9.98203614  19.9862586
  39.96441465  19.98453257  39.97756108  99.98570543  19.97344237]","[  29.98118748   49.98386941  159.89548937   39.95164621    9.98235604
   29.98080807    9.98549891   29.98951794   99.892586     79.93087552]","[  49.98205049   69.96866214    0.           19.97336753   29.98995325
   59.94220827  209.94446872   49.95690294   29.97057241   89.97028486]","[  9.98412342  79.95309386  29.96512278  39.95080648  19.97626024
  29.97810272  49.96356341  39.98970836  79.93681569  49.97219811]","[  69.9625807   109.94338721  119.86420509   29.98840092   29.948994
   59.97449364    9.97933743  109.95899356   69.93639414   19.96757191]","[  29.98826997   39.95683338  149.9279367    39.97721669    9.98638338
    9.98591373   49.95427129   19.96959626  139.95101972   69.96223463]"
"[ 199.90986195   79.92196645  409.89996534    0.           19.96725836
  179.92491985   19.96706973   49.92202255   89.91712324   79.92086263]","[ 59.98173117  39.97891786  49.9767385    9.98476025  19.99001943
  19.98104009  69.96449474   0.           0.           9.98682416]","[ 29.97565256  39.96503645  19.97875673  69.96848749  29.99100695
  59.97677013  29.98242439  49.98139642   9.98573395  49.93291737]","[ 49.97925024  29.97222974  59.96637981  19.96976544  29.97373196
  39.98486036  49.97716886   9.99141486  29.95581293   9.98046791]","[   9.99029002   69.96944371  129.90470568   29.99377241   19.98725975
   59.98188746   49.95911537   39.96522457    0.            9.98437409]","[ 39.97747923  59.95738605  79.9612675   39.97111079  29.97282098
   9.98063647  19.97493389  39.98010309   9.9800098    9.98982025]","[  69.98006781    9.98022561    9.98367824   49.96715227   79.97392914
    9.98141378  129.92091218   19.98205203   69.95100788   79.93563475]","[ 29.97838626  19.98377367  59.97730293   9.98657114  49.97103871
  29.97838868  39.95440578  29.95663045  19.97382444   9.98762822]","[  89.96287426   29.97420063   39.98918966   39.98080373   89.94058988
    0.          109.9777748    99.95820846   49.95320286   19.97486008]","[  49.94532036   49.95152659   39.98654577   69.98066679   39.97386219
   99.90749089   19.97833721   59.97359176  149.9515612    29.97458221]"
"[   9.98900159   29.95964362   49.96322169  249.89980946   29.96960917
  199.84443353  149.8075832    49.92215698  259.83862479   59.96255524]","[  9.98512469  39.9561867   19.9621468   19.97696782  79.95700477
  59.97870439   0.          99.96942177  49.98072036  19.98118246]","[  29.98247541    9.98510073   29.98654199    9.98486105    9.98471972
    9.98329239   49.96759281  139.86894577   29.98018976   19.97412694]","[  9.98539457  59.96880674   9.98695747  49.9721792   49.96542156
  49.97850812  39.9873072   59.98541544  39.98548008  49.95836548]","[  19.9729362    19.97329334   29.98976226   59.98579563   29.96199969
  159.85804045  109.94209584   19.98330568   29.96630841   59.98968925]","[ 89.96825122  69.97687309  69.93418254  69.97234513  29.98934114
  79.95708821   9.98982472  59.97493848  19.97742983  59.98867193]","[  49.94655194   19.97924421   89.91371583   19.98898414  109.90462564
   69.96224547   79.98159275    9.98158556    9.98844718   29.96387741]","[ 39.98454816  59.93382341  69.97761175  29.98481982  49.94689221
   9.98610557  19.97206882   9.9887579   19.99350562  29.99084524]","[ 169.91249575   29.98905721    0.           19.9755677    69.9751202
   29.98417644   89.96998291   39.97521583    9.98505207   89.91684322]","[ 29.97287029  29.98891523   9.98891318  59.97349623  99.97525922
  79.92661572   9.98445005  19.97754127  79.96081682  49.97852751]"
"[  89.91696925   79.91882101  189.899109    109.90648467  189.84542711
   49.95255435  219.92815184  149.90083583   19.97996917  129.90835612]","[ 19.97785432  19.97539432  19.99286952  69.9707671   49.98143721
  19.97725858  19.96964368   9.98128374  59.98347606  49.97239915]","[ 49.96645281   9.98537211  49.9764941   59.98244962  19.98304939
  29.97880601  19.97882857  59.97136016  39.98126749   9.98138411]","[ 39.97335189  29.99262427  49.949531    19.99065842  49.97125915
  39.97504433  49.97045502   9.98576958  19.98540406  39.98842267]","[  99.97767607   49.95971016   49.93024042  129.95200698   29.97926507
   49.96646608   19.97021206   19.96843262    9.98012313   49.91154847]","[ 39.98674143  29.9707536   39.97800106  29.97425161  29.97019226
  59.97696246  19.98116772  89.92030634  39.97040658  39.9781295 ]","[ 39.9554323   99.94595871  29.96263101  99.96841307  29.99218461
  69.94727366  59.97804263  39.95885257  49.96197243  59.90322759]","[  19.98473798   79.96905448   29.96061867   29.9675418    59.97836111
  159.93369031   39.97894663   29.95752406   39.99220805    0.        ]","[ 59.96550329  29.9885609   59.89660377  49.96774383  89.96710276
  69.97406894  39.96810071  29.99003593  29.97488121  29.98377966]","[ 39.97131321   9.9848143   79.95106076  39.96811241  79.96835726   0.
  59.95824412  29.97914039  29.98248002  49.96792671]"
"[ 299.88393897   89.91973544  119.90330147  209.8320282    99.92596533
  219.94723599  119.96595902   79.93935584  349.8793126   189.88193524]","[ 79.96574612  39.98853198  69.96307472  49.96284672  49.97413298
  59.96947609  79.97650333  39.99114363  69.9683467   49.98237613]","[ 49.97983174  59.97687271   9.98355562  79.9629417   19.97878181
  29.97274608  89.97818481  19.98807708  19.99207964  69.97690055]","[  59.96903034  119.92365792    9.98348682   49.97573883   29.97862541
   19.97507024   29.96864854   29.97410902   19.98131656   49.97892896]","[  79.97814797   29.96906821   49.97802706   39.97168362  139.93851489
    9.98780577   49.96720642   29.98332205  119.9554649    99.96168477]","[ 19.98418444   9.98487591  79.92513899  69.96425803  29.97730163
  39.96440178  29.96896645  39.96212329   9.98033309  19.98083462]","[ 49.97695456  49.97282514   9.97946233  39.97812226  19.9793264
  39.98601614  19.96806935  69.93448571   9.99158976  19.96852902]","[ 19.97905506  49.97805903   9.98987163   9.98365481  39.98182724
  29.98999551  19.96366227  19.97841717  29.97814533  29.98627825]","[   9.98413701    9.98405014   49.96116887    9.98378905  169.96637207
   29.97269882  109.96140443   29.98391462    9.98641201   49.97986173]","[ 19.96617141  59.922648    79.9653424   29.98138056  59.97106807
  39.97742526  39.9774632   29.98916095  39.97404672  19.97126218]"
"[  59.9351484   219.94492145  119.96688682   79.93883266   49.95436086
   79.88788369  239.8600637    69.95893842   79.95728743   99.92729765]","[  59.95091358   19.97337885  109.95294652   29.98808497    9.98794304
   19.98386825   19.97102042    0.           39.97618721   29.98192154]","[  9.9867531    9.98232812   9.98694923  29.98545329  99.97491854
  19.97613992  39.98751678   9.99042245  39.98642412  19.97257999]","[ 19.97727265  79.9801923   49.97713128  29.97342122  29.97422187
   9.98448759  69.98386438  39.98175812  59.97896622  69.96518023]","[ 49.97673711  69.97272318  29.96081127  39.98014713  29.98384463
  19.97306669   9.98665897  49.98848983  49.96381128  29.97842281]","[  49.94327652   29.96251435  209.87730163   79.95992182   19.98754022
   39.98032435   39.96274821   29.98281803   59.96917587   69.96623666]","[  69.96370494    9.97968692    9.98365472   39.96069785  109.93451145
   49.97584646  139.90870646   29.98932341   49.98139793   29.98611521]","[ 69.93644591  59.97813478   9.98726032  59.94687964  59.97180264   0.
  89.96450439  59.98465915   9.9904372   59.96018362]","[   9.98537449   19.97311613   39.98219225    9.98867469   49.98076638
  119.84816253   29.98208668   19.9903376    39.9839889   139.93726762]","[  29.9607974    29.97662315  119.97481007    9.98521875   29.97923864
   29.96882332  119.93082072   49.98166529   49.95624911   49.9841539 ]"
"[   9.98257953   69.95496499   49.91704038   49.91525164  119.96760095
   79.93846578   49.95428113   49.95428113   79.8885574   239.85443036]","[ 29.9639842   29.97096646  49.96820355   9.98467334  19.96895162
  39.98317444   9.98408017  39.9741866   79.9670226   29.98814456]","[  29.98573827   59.98353958   39.96778084   29.97865858   49.9377935
   79.96091279   89.97344447  119.97175488    9.9839546    19.98515841]","[ 49.93844126  19.97285231  19.96793724   9.98496186  39.9732196
  29.98232945  39.97910613  19.96778115   9.98588668  29.96980916]","[ 19.98474747  39.98557321  29.98446681  59.97118158  59.98227788
  29.98344522  19.98081124  79.96107752   9.98886851  19.98709091]","[ 29.96176875  29.95826271  39.96431573   9.98797478   9.98343958
  19.96891116  29.99134706  49.97029037  19.9849697   99.95173502]","[ 19.9778325   99.9629205   19.97427096  49.94382606  59.96722633
  19.98250228  69.95414644   9.98552227  19.97459649  79.97807721]","[ 29.97212227  59.96575723  69.96834526  79.95957521  59.96978025
  29.97814289  39.95979033   0.          39.94827878  29.98389128]","[ 19.97589179  39.98434332  19.96753725  39.97667194  29.98367374
  79.96917742  59.97446517  89.97638845  29.96344419  39.95920045]","[ 39.97683243   9.98975725  39.9627724   29.98498654  89.96518493
  29.97676452  19.97510311  49.94694835  29.97306552  29.97455386]"
"[   0.           99.96772309   59.92344572  199.94439971   79.88910831
  239.84997277   69.96010781  169.81142018  189.86323042   69.9601078 ]","[ 59.95357327  49.97820299  19.97855463  29.97276776  39.98727106
  69.96737491  49.9739157   69.95644564  19.96548485  19.96541417]","[ 29.9588575   49.97606387  59.96858194   9.98882339  19.97478058
  79.96813769  49.96544282  19.9846475   29.97845968   9.97971268]","[ 69.93919416  29.96606088  59.95306128  19.98569195  29.98050795
  59.9463894   39.97035604  49.97298545  29.97508013  19.98102734]","[ 129.9555759    49.94980687   39.98698403   59.96927852   49.94421002
    0.            9.9870844    49.98126667    9.98058349   39.94725672]","[   0.            0.           39.97448226   19.97079853  109.96947693
   69.95974784   59.9760412    59.93891603   69.9758192    49.97730018]","[   9.98904686    9.98242604  139.90233828   69.95980612   39.95814621
   29.94777235   39.97322194   49.97073735   39.96794992   99.96891946]","[ 49.96836213  19.97511166  29.97811925  49.9637583   19.97750477
  19.99313925  19.98731851  69.96986765   9.98442299  49.96905777]","[ 39.97959545  19.96981671  69.97484564  19.98366698   9.98296201
  59.98375301   9.98347096  29.9839253   19.97592793  29.97571864]","[ 19.9607699   29.98568999  29.97686139   9.98585566  29.97164929
  29.9898983   39.96360209  19.98489038  79.91506678  19.98776821]"
"[ 169.81367991  189.86547511   69.96294369  199.91824014   69.96294369
  199.91823988   69.92453187   39.95719078  329.89397489   29.98039602]","[  9.98512469  39.95621094  19.96215319  19.97696782   9.98128374
  59.93715818  29.97648601  79.95961952  59.96079941  29.99064443]","[ 159.93443719   69.98245048   29.99154463   39.97582314   59.95514496
    9.98604687   29.97191884   59.93223562   39.96515239   99.84335462]","[ 29.98001598   9.98232468  49.97482057  29.99438312  19.98703258
   9.98402521  29.98452128   0.           9.97928248  39.98404027]","[  59.97639197    9.98970843   29.97242196   39.96829342   49.94508104
   39.97652618   59.97867597    9.98827847   59.96297596  129.90362215]","[ 119.90553863   19.98938684   79.95621646   19.9807811    39.97962378
   39.98277935   59.98014462   19.97068657   59.97620691    9.98981362]","[  69.95500151    9.9843419    69.94906498   49.98043634    9.98388018
  319.88450681   19.97596911   39.98045799   39.9818683    59.9756398 ]","[  29.97979217   39.96344521   89.97508823   19.97241207   19.99221781
   49.97894688  119.9575986    29.96406422   59.98080663   59.97622008]","[ 39.97825143  19.97827104   0.          49.98549773  29.966512
  19.98502065   9.98262126  39.98303912  39.9444647   39.98825302]","[  19.98232611   39.97946285   29.9760005   149.94197831   89.96039093
   49.95057005   59.94818015   19.9764723    29.97808591   49.9432411 ]"
"[  49.94202397  169.81490553  189.86736504  149.88114431   99.92966604
  209.90111168   39.95582485  339.91970821   69.92492556   39.95723371]","[ 49.96080527  49.98693053   0.          69.97019498  29.9695977
  39.97194037  19.98038053  39.97467045  59.98349547  49.97239915]","[  49.96402214    9.99101587  109.96700435  139.90504131   49.96685844
   19.9832194    39.98132379   49.95681993   29.96939947   19.98490029]","[ 39.9741112   39.98484359  49.98211462  49.97360555  49.98313668
  29.96051788  19.97839272   9.98931677  49.98389896  39.96744409]","[ 19.96643692  19.9731007   59.96926342  59.9635813   29.98026271
  59.96987979  29.96491593  49.97257752  69.96771531  19.98693867]","[ 49.97833784  29.99010183  39.9777966   19.96553003  39.98476097
  19.98356912  59.96046923  19.99242407  19.96781967   9.98842287]","[  39.96917554  119.93758059   29.958071     19.99381562   39.98793123
   19.97888478  109.95720002   29.9642938    39.98144961   49.97401448]","[ 69.97100285  39.98319548  49.95636597  59.95989377  29.97376486
  79.95501609   9.98048409   9.98796776  99.98214483   9.98343385]","[  69.96398035   39.97266538   79.96851605   39.98258712   19.97534481
  149.92211731   29.9751906     9.98578073   39.98158516   19.9752988 ]","[  29.98793059   19.98749286   79.96500661   99.96755051   29.97637829
   59.92600652   19.97114545   49.96211338   39.97078279  129.9660923 ]"
"[  99.88953548   29.96249317   29.9713508    49.96416426  199.92051695
   69.96395118  199.92051699   69.92537336   49.94419212  359.88316414]","[  49.96718232   39.97739329   39.99138954   69.97198845   39.99114638
   69.96860146    0.           39.97623138   29.97120082  109.91405703]","[ 29.96386741   9.98403884  79.98043026  19.98083144  49.97364334
  29.9797322   29.97043826  39.95046832  29.9916896   19.97764946]","[ 19.97456127  29.98273012  49.96654843  49.95159208  49.97037009
  19.98394463  49.96971909  19.97398492  69.96834041  29.98191425]","[ 49.97901009  19.97024112  19.96848913   9.9801214   39.98387527
  19.97515536  39.98544696  29.96548632  69.97346518  19.98678315]","[ 49.95866149  39.97298079  29.96944272  99.93464164  19.98303178
   9.98844194  79.93583981  69.94105542  59.95848245  29.9758243 ]","[  9.98040833  49.96658774  49.96123732  79.96126144  29.96890092
  29.98288786   9.98423955  29.9630044   49.9779914   49.9739013 ]","[  9.98227696   9.99195277  19.98644649  49.98129032  49.97083483
  19.98658305  19.97093926  19.9922114   49.94984549  29.9842491 ]","[ 29.97726937  19.96811732  49.94069956  19.97564514  19.97662931
  49.97674473   9.9918954    9.98534652  19.98352049  39.97777607]","[  9.9801825   49.97491714  19.9824691   69.91277505  29.96033884
  29.96865561  39.97438616  59.96147362  69.9775402   29.99148062]"
"[  39.95734023  149.8834859    99.92892272  209.90378826   69.92584163
   39.95734024  149.8834859    99.92892272  159.88712813   69.91198412]","[ 29.98192154  29.96397487  29.97097985  49.96817428  49.9835271
  49.96386448  69.94341007  29.9922577   19.97991233  69.96726668]","[ 39.9782156   39.98145314  39.95392404  39.9639589    9.98659849
  29.95709695  29.99162253  39.95313745  39.97265211  69.9553529 ]","[  49.97684549   69.96952502   29.97476164   39.98039328  149.95751503
   59.97139494   49.97521599   19.96427455   79.94428949   49.98387641]","[ 69.95254139  19.97223241   9.98258611  19.97029085  39.98440076
  29.97055869  39.97292022  39.96988782  49.91217883  49.97022239]","[   9.97931197   19.96808318   19.98265039   99.94354709    9.98026318
   19.9710698   169.9546994    19.98115619   19.97770042   49.95003309]","[  39.97683733   29.98226761   29.97214269   89.95229455   29.97699613
    9.98414616   99.9403739   129.90698222   49.97657272  149.91118771]","[  79.97453206   39.9842745    39.94161428    0.          109.91653244
   19.98520087   79.96907513   29.98914211   39.94303521   69.96966772]","[ 49.96877198  29.98042773  59.97505667  29.96862053  69.9605494
  79.96238242  29.95387713  59.95229158  49.96188303  19.97772764]","[ 29.98421471  19.97272348  19.98481569   0.          89.95221838
  39.95034589  69.95683303  29.95960785  19.9755112   29.95865971]"
"[  49.9449964   369.8789988    19.97015976  139.84533579   89.92949623
    0.          149.91109471  209.90422238   49.94499641  369.8789988 ]","[ 69.98550179  59.97247438  29.98244127  89.96006174  59.96387388
   9.98571227   9.98674269  39.9677875   39.9773052    9.98467494]","[ 69.95812723  49.96356002  59.97337184  79.96462107  39.97271725
  89.93629357  39.98553932   9.98493007  49.96220545  39.97543987]","[  39.97603926   29.9808923     9.98337889   59.96890567   29.99243597
   59.96326907   29.99040571  109.95002199   69.96587676   69.98462924]","[  29.97561667   49.9806889     9.98600534   49.98896449  109.972849
   49.965526     39.97323652   89.90356158   59.98328995    9.98453827]","[  69.9622973    39.96833855  139.95142772   79.93903028   29.96328653
   59.96737915   19.97116332   29.97100592   39.98520796  129.92376385]","[ 49.9628988    9.98400422  59.970919    89.95453237  59.97148482
  59.97991881  79.96411532  49.95496481  79.94642454  99.9646271 ]","[ 119.90854288   49.97430906   59.97697995   29.98415885   49.98105726
   19.98025838    0.           29.97628493   49.94798146    9.98134384]","[  39.98751694   59.96970811  129.89087681   49.92048622   69.98238816
    9.9842278    29.96751894   19.97458963   89.9494073    19.98198681]","[ 49.95651442  19.96951191  49.92534335  39.97634454  49.958798
  59.96914957  49.96145266  49.96561886  29.9707129    9.9874804 ]"
"[ 519.8822184    59.92041909  259.85127776  149.94156609   79.89463806
  449.85339419   19.9702053   139.84672055   39.96625869  109.92626948]","[  19.98976212   19.97061028   79.98346601   39.97587736   99.94366345
    9.98492651   29.97386797   49.9644891    19.96541888  179.88028436]","[  39.97762962   19.97053957   29.98802548   19.98802272  129.97097871
    9.98744648   29.97779552   69.98041334   39.98922468   69.95654499]","[ 19.98652609  19.98016811  39.9739309   69.9601333   29.98475522
  39.95836172  19.99065646  49.97140406  19.97617336  19.97933767]","[   9.98551313   29.96812969   59.95280406  109.95424948   59.96123598
   59.93730557   49.92911891    9.98686519   59.97218365    9.98034576]","[ 29.96525632  19.97712321  39.9688299   39.97908656  49.98718586
  19.98726156   9.98484166   9.98562374  19.96947766  39.92828189]","[  79.97836934   39.94915024    0.           59.96931983   59.97022376
   59.96427241    9.98831167   39.98505083   29.97787732  139.92676521]","[ 39.93542933   0.          29.98781649  29.9923943   39.98943731
  29.99048738  29.97524108  49.979603    19.98837399  29.97152958]","[ 29.98884289  39.94699303  29.98501914  49.9811681    9.98278807
  39.95828451  49.97879847  59.96922255  59.9733553   49.9620813 ]","[ 59.97108595  89.97998557   9.98940711  89.95550613   9.98610993
  29.99251239  99.9726903   69.94513817  19.98333132  29.95544688]"
"[ 409.84888038  159.95097363  259.84938247  149.94109443   79.89477952
   89.89081479   69.93187032  229.80325459   69.97444064  389.91955378]","[ 29.97927513   9.98228315  99.93526192  69.97180816  79.96946583
  29.97384785  29.99250557  19.98018185  49.98852255  19.97237015]","[ 59.92256183  19.98336596  19.99474212   9.98485134  39.96670658
  49.97996673   0.          49.98140945  69.93350322  59.9678301 ]","[ 49.96636057   9.98195736  39.9865708   39.97107537  39.98321869
  39.98801285  39.97266465  49.98912084  99.96250364  59.91617207]","[  49.98656761    9.98924454   49.96522052   59.97972279   19.97682755
   39.96414602   39.98115318  119.9677315    29.9718745    69.95515596]","[ 119.96509675   19.97753723   59.97965095   39.99242401   69.95447505
   59.97019389   39.97728369   19.97530433   79.94108473   79.975577  ]","[  69.97935305   79.97084703   19.99315673  129.88539235   39.93559559
   69.94354967    9.98697376    9.98549572   29.96703328   19.97313369]","[ 59.97083494  79.98049457  49.98540523  19.98531137  69.98313274
  39.98008613  29.95683688  79.96390755  59.89957683  39.97196819]","[ 49.98317964  49.95154732  79.8876818   39.97399755  69.94782968
  19.98540211  19.9724988    9.98989798  29.96057913  79.97824706]","[  19.98508396   79.95163807   59.97689032  119.91222064   69.98003896
   49.98667003   39.98883577   59.96539563   49.9774329    49.97037986]"
"[ 109.90857967  279.90068988  169.93565387  409.84740756  219.85207205
   29.96735244  189.86054101  109.93809515   39.95544428   19.96884929]","[ 89.95908062   9.98185434  49.96711825  59.98531392  79.94982954
  89.96924568  29.99117575  39.96700201  19.98103529  59.9788547 ]","[  19.9784918    29.97779967   29.98692272   19.98154213   59.96292372
   19.98012289   29.98367361  109.95484032   49.94560371    9.98573888]","[  39.94725284    9.9806657    79.97900283   69.97919215   49.96752162
   39.99004903  109.93966075   59.96546825   29.97184081   49.98058411]","[ 39.97275921  99.98079976  19.98278941  49.95559016  49.97160215
  49.9734098   99.9141801   19.97075498   0.          29.97864697]","[  79.97550948   79.90734912    9.98484857   39.94873217    0.
   59.96743007   29.98883464   69.95777463   39.97491468  169.88005603]","[ 79.94777061   9.97995874  19.98051317  49.97039275  39.97350836
  39.97097269  29.98993784   0.          39.96995484   9.98808666]","[ 39.9713453   19.97618351  49.98573551  39.98555932  49.96117191
  39.95435083  29.98391558  39.98349438  19.98469141  39.94963003]","[ 79.96102185  69.98166532  79.9549843   29.98840092  29.94913398
  59.9748339    9.97933743  39.96655826  19.98223539  29.97490168]","[ 99.9464053    9.98293475  49.99051867  59.97125935  99.89773932
  49.9650948   49.98431605  69.98236116  99.92955908  69.9494314 ]"
"[  79.93052301  169.87186658   89.92240676  149.90399316    9.98066801
   99.97895767   69.90310984  119.91914849  119.95946562   49.94718203]","[ 39.97742854  39.99142578  69.97218626  39.93431284  49.97066905
  19.97487926  59.96063529  19.98716054  19.97068196   9.98333383]","[ 39.98663029  89.94812036  69.95848165   9.98310316  29.98847506
  29.98329517  29.99234555  29.98025059  19.97414458  29.98072772]","[ 19.96443716  29.97693087  19.99350646  39.96785678  39.97073709
  29.96660844  59.97865936  19.97380885  49.96393896  39.97912141]","[ 29.98699827  79.98211497  49.96630564  49.97894287  49.97274618
  69.96802857  69.95695463  29.97548633  29.99054303  29.97222242]","[   9.98691949   59.97065217  109.95665445    9.98858814    9.98784558
   39.97244593   49.97692621   69.95762674    9.97987631   29.96803186]","[  89.89450276   19.9685821   139.93193124   39.92537653   59.98203839
   69.95886124   19.98958307  199.85252624   19.96809897   49.96792644]","[ 59.93463501  29.97749278  49.97674146  39.95164286  79.93239089
  79.95981301  59.97128183  39.97487447  29.98894659  39.96432344]","[  39.95167642   99.95734512   79.98071081   89.96148964   29.97432315
   39.98920323  159.92661782   79.96302052   79.95407394   49.9775483 ]","[ 59.95698218  69.96629077  19.99091941  29.97528985  39.95883988
  49.93858988  69.96375309  49.96917675  39.965188    69.95348188]"
