rewardsSubIter0,rewardsSubIter1,rewardsSubIter2,rewardsSubIter3,rewardsSubIter4,rewardsSubIter5,rewardsSubIter6,rewardsSubIter7,rewardsSubIter8,rewardsSubIter9
"[ 49.97097542  19.98305152  39.9864881   79.96534097  19.9664316
  19.98606995  39.98159466  19.97824977  19.98527705  19.9863707 ]","[ 39.98559598   9.97960031  99.96072066  59.97404165  39.98892659
  69.96926844  89.97494871  29.97454745  49.92016395  59.98256126]","[ 19.96579454  59.970566    39.98245189  29.98092208  89.94162089
  59.97451614  19.9880188   59.96682769  69.98476644  29.98661911]","[ 29.97756801  39.97114291  29.99042188  39.98654526  29.97387727
  99.97066369  49.97871288  49.9878276    9.97995652  69.96383359]","[ 19.97410756  29.99050167  49.97826038  29.98188657  89.94874053
   9.9849627   59.9796036   89.90339435  49.92406458  49.97345177]","[  49.98038062   29.96503509   69.94021857    9.97971693  109.91423333
   49.9385673    29.98437248   29.96909406   49.97608328   59.94136899]","[ 39.98176111  39.96195428  49.9704121   39.97322321  49.96145028
   9.98730212  29.97993833   9.98506966  39.95549612   9.99057103]","[ 69.93869463  89.93426344  19.98604807  19.9749158   29.99195417
  39.98057508  39.94665103  39.97550059  19.98049958  29.98479552]","[  9.99012557  39.98651637   9.98913981  59.96510152  19.98562365
  59.97760751  89.95835968  29.98674499   9.98697909  39.96771782]","[ 69.95229624  39.98504649  49.96577227  29.9908215   59.97762804
  39.98472289  39.98276278  39.97290983  39.97437225  29.9833669 ]"
"[  49.96177729   89.93038696   59.97158588   49.96299478    9.98795323
   49.98444198  119.94200413   29.97747322   29.98968049    9.98537623]","[   9.98441705   29.99018223   59.97275294   29.98877752   29.98048544
   19.96649115   79.94697754   39.98268331  129.93015033    9.98901668]","[ 29.97070196  39.96154937  29.97432358  39.98506051  59.96322473
  69.96889718  49.98653857  29.98508146  69.97185524  59.96858158]","[ 59.94839373  29.99207019  29.97843894  39.98332096  49.97263181
  29.98328708  79.96815491  29.97500841  19.9908676   29.97691818]","[ 69.97214834  49.96862161  19.97718887  39.97326144  19.98135134
  19.97063223  39.98773941  29.96586599  69.93598419   9.98425495]","[ 49.9704582   49.98035351  19.99033447  29.97491196  49.95093082
  49.98003679  39.97376684  29.96132684  39.97932951  49.93927411]","[ 39.96428717  29.98509299  39.97894475  69.971277    79.96881073
  29.97483941  79.94286862   9.97945793  19.9804059   59.9567644 ]","[  79.93991498   39.98454284  109.9423605    39.98051015   29.97494919
    9.98123512  109.92637981   19.9733238    49.96263909   79.98159399]","[ 19.97903488  29.98316725  59.97196091  29.98106102   9.9827598
  39.97495674  69.95521841  39.96923992  39.98249362  69.93330057]","[ 29.96981629  79.98218171  49.98437728   9.98563736  49.97604691
  39.97998756  49.97330244  29.97309285  49.97355931   0.        ]"
"[ 39.96904562   0.          39.99068425  59.93997862  39.9791884
  59.96857769   9.98534322  39.98333196   9.98661552  39.98034623]","[ 29.9561919   39.97986978  29.97153366  59.95968549   9.98542011
   9.98047605  69.95251278  19.98475456  59.9784978   69.97291263]","[  79.97571307  109.96331419   39.9615257     9.98451368   99.91452352
   29.94786876   99.93217918    9.98374644   19.97628128   49.96708749]","[ 39.97732224  39.94900551  19.99022207  29.9574208   39.97311954
  69.95531468  69.96450235  49.97244175  29.9803934   69.97604292]","[ 49.96101959  19.96958692  59.9658511   79.98544754   9.9849877
  99.95919138  29.99025934  39.9766875   69.96083185  39.97313975]","[  9.98905943  19.97123843  49.96753623  39.98999262  29.96134374
  19.98328237  49.97441725  29.98271332  29.95139896  49.97150612]","[  19.98805215   29.98999685   29.97338482    0.           39.96487125
  119.91732408   29.97376159   59.98282666   19.97907036   89.95773917]","[  9.98844617  29.98002094  59.98045324  29.98687496  29.99086378
  29.99218775  69.95250902  39.97401008   9.98719685  19.99118594]","[  9.98559677  29.98830136  29.95940957  19.96365398  29.94676182
  29.98470624  69.96351408   9.99104401  49.97114749  29.9687625 ]","[ 89.93464967  59.95483824  19.97875067  29.98629167  39.96840548
  39.9868345   59.97089274  29.97905164  19.97833696  79.9779098 ]"
"[ 39.96301025  19.98568286  19.98847743  39.98553108  59.96271681
  59.97631716  59.95423717   9.9828552   29.98535658  29.98545375]","[ 39.9866385    0.          29.98664241  19.98040512   0.           9.98678053
  69.95863063  59.97671008  19.98523073  19.97468585]","[ 19.97225374   0.          39.96338196  19.98061632  29.98721851
  49.96351912  19.971962    29.97331376  39.97945832  39.97618234]","[ 49.9577209    9.9858477   39.97924448  49.97552258  89.9704189
  89.89982216  19.99268164  39.97207358  49.98226402  29.98744465]","[ 19.98490184   9.98078527  39.99246254  29.98766871  69.95360736
   9.98270344  49.94778004   9.98663479   9.99201732  49.97201969]","[ 19.98425449  29.97386591  39.97876894  19.98457693  59.96419921
  39.9731284    9.98173204  49.98044645  29.97852038   9.98148299]","[ 39.9825718    0.          19.97946428  59.98032959  39.98143912
  79.94710872  29.98328545  59.98307198   0.           9.98629971]","[ 29.98498088  29.98101165  39.97190628  39.97265653  79.92200218
  39.98365828  49.98641373  59.98822751  49.97588061  49.98244249]","[ 39.98427433  59.97266804  29.9755984   69.96467087  19.98329182
  29.96649367  79.98206345  59.98927227  29.98592844  59.98578083]","[ 29.98255947  49.96958892   9.98768159  59.9791217   39.98416244
   9.98060517  39.97835199   9.98637866   9.98717615  59.98963841]"
"[ 29.96972861  49.97344198  49.96522214  19.99255277  59.92980256
  39.98236602  19.97089284  19.98841239  29.96206226  49.96380525]","[ 29.98973186  49.97401389  19.972764    69.95057752  29.95495399
  39.9795292   39.95909178  19.97712306   9.98332453  29.98185598]","[ 49.98336214  19.97541919   9.98401855  19.97605764  79.96469339
  29.98213071  79.95030619  29.95541933  49.95093998  59.96565125]","[  19.9653272    19.96892827   39.9844704   109.90504342   39.97393466
   49.98085755    9.98348531   49.98482765   29.98978091   19.97148436]","[ 69.96472002  89.95704999  59.98478848  19.98467553  29.97794096
  29.97295958  39.98062456  29.98520944  39.97929673  19.99276879]","[  9.98363101   9.9829192   19.98834466  39.95704264  69.95172874
  19.9776486   19.98418742  39.9686932   39.97361209   9.98183666]","[ 39.94287364  39.98888239  19.98407594  29.98876208  39.99291178
  59.97578165   9.98622699  29.96613559  19.9692931   39.97109645]","[ 39.98620805  39.9782676   59.95386613  19.96995582  69.97630664
  39.96464336   9.98549367  29.97501187  69.97870171  29.97252873]","[ 39.97121177  29.97100597  29.98903413  29.98752641  19.97800354
  29.98094284  19.98189238  49.96229689  69.93963021  59.97900232]","[ 19.98444593  39.97542386  89.95547799  19.96725863   9.98469878
  39.98985679  39.99059472  59.94737571  69.88293466  39.97310298]"
"[ 29.97515963  39.98245756   9.98575201  29.96006293   9.98758998
  39.99045571  49.97877496  49.94906489   9.98824438  39.97583108]","[ 19.98474732  39.98102354  49.98829198  19.9867345   29.98515994
  89.984096    29.97023289   9.9843531   49.98252515  49.99079975]","[  49.96765397    9.98635116  119.9505052    39.97403102   59.95910181
    9.98424629   39.98839092    0.            9.98914522   49.97930953]","[  39.98121713  119.91061224   39.97533013  109.95519954   39.9773121
   79.98556008   89.94152958   79.96981623   59.97063739   39.98966704]","[ 29.9873087   69.97105925  99.97358416  39.97460729  39.98396159
  29.96144964  69.96541033  59.98614291  19.96986447  39.97449157]","[ 19.97718048  69.97644888  39.96905683  59.97001626  29.98896226
  19.97459447  69.96544416  69.9675225   39.98419894  49.97598608]","[ 39.97039569   9.98679361  59.98143274  49.9827576   49.93564931
  19.9839336   39.96721408  29.98019803  39.98253174  39.96883295]","[ 59.96463044  29.98230331  39.98912779  39.97954961  39.96632272
  39.98086701   9.98084861  59.97299508   9.98874972  19.96333303]","[ 19.96820275  29.99030939  59.97852925  39.98247059  19.9770287
  29.98006784  69.96202347  29.98915826  29.98275365  19.9854818 ]","[ 29.99219267  69.98004855   9.98199786  59.98514695  59.9913639
   9.98556617  39.93951204  39.97030255  19.97525023  59.95915251]"
"[   9.98104466   39.96778309  119.96343462   19.97033952   89.87337137
   39.94055502    9.98411587   29.98632043   39.94475252   39.97843755]","[   9.98645865   19.9795367    39.98585178    0.           99.97368793
   29.97079873  209.74746987   69.98321049   29.96534575   39.97919144]","[  19.96811687   19.99249705   39.98732094   59.97855131   49.93603855
   29.97114441  139.88216635   29.98736188   39.96301006   39.97507712]","[ 29.98855711   9.98715263   9.98030388  39.97715804  39.97159734
  49.96773724  29.99034436  59.9595892   69.970274    29.98737195]","[ 39.98228052  79.93260429  69.98160594  59.95441203  39.98172602
   9.98870563  49.97309611  29.97081301  79.98215243  29.97049783]","[  29.98744169    9.98650927   29.97240042   29.96752408   19.96807151
    9.98306815  109.90161941   49.96770144   49.9778547    29.98259228]","[ 69.95907903  49.97226334  39.99021961  59.97475997  39.98743614
  49.95206323  89.96794772  89.97407863  39.98629305  29.98536669]","[ 29.99021439  29.97116976  69.9402636    9.98518083  39.97799109
  19.98646932  69.98299216  29.97551916  69.952521    39.97887086]","[ 39.96058073  39.96243566   9.98051242  29.98939307  69.96783567
   9.98412578  49.97572317  19.98571152   9.98447654  49.9694309 ]","[ 19.98763756  49.97348401  79.898746     0.          19.97990643   0.
  39.98853372  39.97735886  19.98304742  29.97474324]"
"[ 19.97310017  29.99106115  49.96744652  39.97951542  49.98123817
  29.99098245  39.98610496  19.97069798  99.97541972   9.984949  ]","[ 39.97179      0.          29.97216763   9.98626304  29.98664383
   9.98457142  29.98032612  49.96997071  39.9383852   39.94159054]","[  9.9820714   39.97505248  29.97171882  69.96399818  49.96863916
  19.98280025  29.97286204  19.97751471  29.97335453  29.96528466]","[ 19.98095909  19.98180057  29.98605391  29.97706174   0.          29.99347957
  19.98291936  59.98230398  19.97460576  39.9737672 ]","[ 59.91239859  29.9905593   29.98100217   9.9798531   49.98863235
  19.96710941  99.96907879  29.98179687  29.98082207  89.96671106]","[  9.98426385  19.97151754  29.98408612  39.96391645  29.97488091
  29.97066935  39.98043003  19.96427788  29.97982876  39.95156705]","[ 29.98639074  39.98335257  39.98316219  49.9689058   29.97097487
  69.9736486   39.97011657  19.97059035  39.98132235  29.98919955]","[ 39.97541623  59.96034428  19.98645237  39.98086619  59.96405962
  19.972211    19.97490699  19.97069814  49.98678223  79.97821136]","[ 19.97773161  19.99005998  29.97501346  49.96704257  99.94118453
  29.99036102  49.97284546  19.97595493  29.98082689  49.97923083]","[ 19.97385769  19.9672425   69.97461788  39.97304814  29.95884966
  39.97521509  59.9599582   29.97794672  89.94250471  29.97227851]"
"[ 19.97136388   9.98153037  19.97476117  29.97713321  49.92381339
   9.98402008  19.97319746  49.97667723   9.98963789  79.9246876 ]","[   9.98316869   49.97772168   29.98158989   29.98950542   29.99164502
   39.97187999  139.95315568   39.97302084   99.95504428   29.9787009 ]","[ 39.97705189  29.98656818  39.96534458  49.97126442  49.91995023
  59.96992659  19.97778169   9.98499646  39.98884495  19.98893345]","[  9.98921504  49.98111025   9.98957085  59.97230134  79.9624704
  39.98180549  39.95043457  19.98565282  29.97551394   9.98442638]","[  39.97954462   59.98215761   29.98626749   29.96639217   39.96952117
   29.96063607   39.94273289  119.9831252    39.98256981   69.97208689]","[ 109.90521597    9.98239857  139.93943102   39.96555754   49.97927042
   39.98193671   69.96832488    9.99031671   59.93830362    9.98339116]","[ 29.98186098  59.90390156  19.98153005  29.97926052  39.97863495
   9.98472772  29.95244823  89.9788978   29.9719753   69.93684095]","[ 49.97135621  59.95248228  49.9898775   29.98302315  69.98492031   0.
  19.97321731  39.97859034   9.98042466  29.97235376]","[  99.96860194   19.98005485   19.96632224   29.98917225   49.96707766
    9.98625691   39.95683533   19.97493665  109.96202613   19.97532158]","[ 39.97852744  19.98202091  19.9763637   19.97935547  29.98448565
  49.94270317  59.97870421   9.98470027  39.97429933  29.98801084]"
"[  39.97993883   19.97626304    0.           49.98857763   29.9648295
   49.98214776  119.96397712   59.89315028   29.96862331   39.98651271]","[  39.97978585    9.98902593    9.98319442   59.95730882  109.97829488
   39.9752257    79.94937469   49.97042859   19.98254288   19.9775107 ]","[ 19.96998925  39.98980392  29.96617154  29.95929759  29.96664375
  79.9597179   59.97387377  39.9879197    9.98731142  39.97555004]","[ 59.95276171   0.          69.97602413  49.9748838   39.97821003
   9.98365017  39.9793257   39.97812323  29.98696133  59.9703891 ]","[ 29.98614432  29.99216206  39.97019275  29.97846497  19.97119245
   9.9854748   69.97523003  29.97217166  49.97362675  29.98334863]","[  9.98671455  19.99462948  79.97784141  29.9808617    9.98695542
   9.98296717  29.98983757  29.98256407  19.97306518  29.98583601]","[ 39.97353533  79.95741474   9.98233228  29.98215558  59.96188777
  49.98335769   9.98844689   9.98669769   9.9852586   49.98044941]","[ 49.96280827   9.9896765   89.95725057  79.95827834  39.96394395
  39.98129546   9.98447954   9.99027165  29.96663433  39.98711248]","[  9.98069572  69.96756148  49.98169082  39.95285609  29.98938426
  29.979481     0.          49.97123714  19.96876537  19.98076233]","[ 29.97847464  49.96108858  59.96307806  29.97281894  29.98790247
  39.95698026  29.98953454  39.96900525  29.9787811   59.93671343]"
