varianceSvrg0,varianceSvrg1,varianceSvrg2,varianceSvrg3,varianceSvrg4,varianceSvrg5,varianceSvrg6,varianceSvrg7,varianceSvrg8,varianceSvrg9
363.58555188975356,133.3450699887506,368.0046219895692,2020.9702577523676,253.50920965331736,522.6774604570699,374.13537625473276,968.5476890982252,532.4234847598625,304.751583632033
351.8246634257488,129.03966979415284,488.3928685066899,2157.571572078602,599.1749716797917,508.9160478324115,370.70345333663477,1000.1155536597511,583.265797248754,335.68843065188446
344.8789794055411,125.28822684011212,637.6120823711301,2300.5928446371663,570.8124224949215,496.4853245068335,368.64656165561314,1033.0718032698287,652.6205969173424,381.18451256173114
343.7256013331615,121.12307368034362,811.8250309833098,2442.9243580358566,563.267267728993,484.9126029844872,367.75618692960927,1067.4933424268609,736.788256855444,423.4154337448215
346.76264009811683,118.4303344915517,1008.968508630765,2608.875652033473,556.4188255322972,473.6865500852242,368.3351217095897,1103.2431020160257,852.648367863482,485.5852500927164
355.1138590978266,115.92930067640975,1232.8544770613228,2771.8646913349908,551.0303380241331,462.089758725049,370.133956723115,1142.4684645456523,994.9420227630345,557.3182127376436
371.11273510858814,112.41828489106005,1481.5700997291738,2936.1001986880356,543.847873972907,453.37539524155466,373.10554540849347,1184.6585565240068,1135.8595284213047,637.434060228278
387.94299407989405,110.33609669521995,1762.8522963994621,3116.9670793026107,538.500693226969,445.67281125846154,377.26014744253087,1225.9839489431297,1300.061018155149,740.0344917850425
412.04669426918485,106.81316123428579,2086.3534297742335,3283.8198371255085,532.5767544252092,445.08539941053994,382.72517705792126,1272.157905266588,1475.7798796295967,849.5888031911365
436.0503616980426,103.96275459519948,2477.8847235661315,3473.128114784386,526.2491638645412,437.15208226755936,387.55131086419993,1314.0715012323449,1769.2693353855552,964.3848519138915
465.98051634616274,101.44476904121586,2804.308506934258,3635.1422188505535,514.7278755702696,434.53729484906853,394.93205152012047,1360.7463049274018,1945.5868439010878,1090.9919021003377
500.44356392190434,99.42598048327017,172.86202924037707,3824.489987155507,506.33166895953127,431.75396106049527,403.0210991453801,1407.5023079187308,2196.0242104457197,1179.413262306382
533.8829653725569,98.22653920280318,159.94535470037192,4009.2704574971162,498.21380860444515,429.49692955601313,411.6699834029189,1457.5321686158352,2437.374939581422,1365.744963115347
663.0849321856283,95.3572827420318,148.1474835823813,4162.984517581159,494.38346299953594,430.8444256144837,422.50069200268393,1512.2466013394476,2731.32465363432,1535.8875488066906
714.2477604574708,93.58909548424249,137.32568903259352,4397.310114757145,488.87381822830156,426.96862772940057,434.868844157814,1561.2572044504705,3065.96568353072,1694.4684578892447
780.5326099116298,91.97082581916307,129.5706163650146,4590.860313851175,485.7553744782998,426.0881458124336,446.16912364084027,1611.5190299409542,3399.468186764079,1969.195523735897
852.4318734040808,91.39629486385559,123.83104584359843,4836.502168755794,487.3536736617001,424.33768742145145,454.9614003852853,1666.433372874432,3695.6812963518437,2180.7976152652113
917.5991647606503,91.2194960836962,119.07410162246308,5021.096608826334,483.7167581574827,425.44518188590064,467.4544856992484,1727.9214089092527,4065.3575622724175,2471.5761465255187
1003.8477334016454,90.97850872601349,115.4725143034912,5216.955766881181,477.88159135723424,438.30258064265485,484.2728243441278,1784.2733450623557,4426.416565529957,2794.98230720799
1093.2805139841025,90.8629161238646,114.5459938348868,5444.2944943827515,480.24688248914504,435.2054345982216,498.83686275747056,1851.8385521398807,4698.539585409004,2983.334721125175
1171.1612204826604,91.07250148795788,115.02084464215987,5707.876484028528,481.7194601471475,442.71360810545207,511.85058340665853,1905.9528103285866,5193.307972519046,2052.6453175747038
1308.092552519418,91.46712167209925,117.67407090535593,5983.239062854217,496.60730760523074,437.3005082770526,534.2646745187769,1981.3675114201992,1058.959067864545,1986.9095039573247
1406.2630393288441,91.82994259616771,123.12877317896437,6251.113600585593,494.3622502285706,446.90819646608014,557.6494602351203,2037.230462326344,985.3620773476661,1941.9743116451546
1503.2516796119658,92.68906176773551,125.3269091141421,6540.673437604835,499.00542465804324,483.5117015824553,580.1765024772996,2088.387774370924,940.8036423250176,1906.921120288053
2061.641842034188,93.62764920442169,133.44281816115478,6818.079905397339,463.189485050506,514.091621052647,596.8724268865193,2148.776105263958,916.9789625696608,1884.358006279725
2225.97513595881,95.250295119159,147.52280170062,7038.662266664241,473.74436418836854,523.9639552856813,629.7238349893806,2206.1626630961655,915.0452197208095,1885.90944033011
2336.5169918872307,97.04219453613834,159.42408449547793,7436.891626055038,471.84054877992503,538.3668453298517,746.0717275629829,2291.570392871801,934.2058054699013,1898.2152084026714
2467.124297781447,98.10944484882906,166.39910617136644,7640.158970654793,472.48129706092914,549.7916906765194,769.7890094494642,2373.417992671284,983.684388971956,1915.8564363923342
2560.8892987398913,103.74202853119856,180.70719711256123,7713.471163434891,465.6493512296337,579.3988366868895,800.5541581566608,2455.680736167547,1072.672789033391,2067.089246536682
2605.7191517930623,106.88785099107133,198.51604882820982,8087.85185167917,469.3875568016067,593.5660889052822,827.8344031471216,2541.350293210434,1188.9752536559222,2290.22626317974
2759.040521014067,109.57856734277796,215.14663434457,8633.808642710075,470.29448724549724,605.6855652321382,908.6850508570451,2625.934838475623,1305.6035521907602,2447.547317459762
2734.1115275472885,108.19917414936842,234.65465443393853,8884.497942056329,484.9209221337471,619.1511644013735,958.0589684664017,2698.2318119925376,1567.9267394705403,2543.949023623788
2900.625302774016,107.3614165646358,247.24404390406784,9240.22378744096,491.12848435779586,622.6094605483806,1014.3035274522883,2776.6312074710077,1752.3480257579236,2545.9376343851177
