nSubIter0,nSubIter1,nSubIter2,nSubIter3,nSubIter4,nSubIter5,nSubIter6,nSubIter7,nSubIter8,nSubIter9
19.0,19.0,19.0,19.0,19.0,13,18.0,19.0,19.0,19.0
3.0,7.0,19.0,19.0,19.0,1,2.0,19.0,11.0,19.0
19.0,3.0,15.0,19.0,19.0,5,19.0,19.0,19.0,9.0
16.0,19.0,1.0,19.0,19.0,19,1.0,19.0,3.0,19.0
19.0,19.0,19.0,19.0,1.0,5,19.0,11.0,19.0,2.0
17.0,19.0,13.0,19.0,19.0,19,19.0,2.0,19.0,19.0
19.0,19.0,19.0,19.0,19.0,5,5.0,19.0,19.0,19.0
19.0,19.0,19.0,19.0,19.0,19,19.0,6.0,19.0,19.0
19.0,19.0,19.0,11.0,19.0,3,19.0,19.0,19.0,19.0
19.0,17.0,15.0,7.0,7.0,11,15.0,19.0,1.0,19.0
12.0,19.0,19.0,18.0,13.0,8,6.0,2.0,19.0,19.0
19.0,19.0,19.0,19.0,19.0,19,19.0,1.0,3.0,2.0
19.0,19.0,19.0,19.0,9.0,1,19.0,19.0,19.0,19.0
19.0,19.0,4.0,19.0,2.0,8,2.0,19.0,4.0,8.0
19.0,19.0,19.0,12.0,19.0,19,19.0,19.0,10.0,19.0
19.0,5.0,1.0,19.0,19.0,6,19.0,2.0,19.0,19.0
19.0,10.0,19.0,19.0,14.0,6,2.0,19.0,19.0,2.0
19.0,1.0,19.0,19.0,19.0,3,19.0,19.0,2.0,19.0
19.0,19.0,1.0,19.0,2.0,19,17.0,19.0,1.0,19.0
19.0,19.0,6.0,19.0,19.0,3,19.0,19.0,19.0,6.0
19.0,19.0,19.0,19.0,19.0,19,19.0,19.0,5.0,19.0
19.0,19.0,19.0,19.0,19.0,19,7.0,15.0,19.0,19.0
19.0,6.0,19.0,19.0,19.0,19,19.0,17.0,19.0,4.0
19.0,1.0,19.0,19.0,19.0,19,19.0,19.0,19.0,19.0
19.0,5.0,19.0,19.0,2.0,3,19.0,1.0,19.0,19.0
19.0,4.0,18.0,19.0,19.0,19,19.0,19.0,2.0,19.0
3.0,5.0,19.0,19.0,19.0,3,2.0,19.0,8.0,3.0
2.0,4.0,18.0,19.0,19.0,1,14.0,16.0,19.0,16.0
19.0,11.0,19.0,10.0,7.0,1,19.0,13.0,19.0,9.0
19.0,19.0,7.0,19.0,3.0,5,19.0,19.0,16.0,19.0
5.0,19.0,19.0,19.0,19.0,19,19.0,19.0,19.0,19.0
5.0,19.0,19.0,19.0,19.0,18,1.0,19.0,1.0,19.0
19.0,19.0,7.0,19.0,19.0,17,19.0,19.0,19.0,19.0
19.0,19.0,19.0,19.0,19.0,6,19.0,19.0,19.0,19.0
19.0,19.0,19.0,4.0,6.0,19,19.0,19.0,19.0,19.0
19.0,19.0,19.0,19.0,19.0,19,16.0,19.0,19.0,1.0
16.0,19.0,19.0,19.0,1.0,19,19.0,1.0,19.0,4.0
18.0,3.0,19.0,19.0,19.0,4,19.0,2.0,19.0,19.0
19.0,4.0,10.0,19.0,19.0,19,19.0,19.0,1.0,19.0
19.0,19.0,19.0,19.0,19.0,19,2.0,19.0,19.0,19.0
2.0,19.0,19.0,19.0,19.0,19,4.0,19.0,19.0,19.0
19.0,19.0,8.0,19.0,9.0,14,2.0,4.0,19.0,2.0
19.0,16.0,1.0,19.0,19.0,19,19.0,19.0,19.0,19.0
19.0,19.0,19.0,19.0,19.0,19,19.0,19.0,2.0,19.0
19.0,19.0,6.0,13.0,3.0,19,5.0,19.0,5.0,19.0
19.0,1.0,19.0,19.0,4.0,5,19.0,19.0,10.0,19.0
19.0,4.0,19.0,19.0,19.0,19,2.0,19.0,19.0,4.0
12.0,7.0,19.0,19.0,19.0,19,9.0,19.0,5.0,19.0
19.0,19.0,19.0,19.0,19.0,3,19.0,14.0,19.0,19.0
3.0,19.0,19.0,19.0,19.0,19,3.0,16.0,19.0,19.0
11.0,19.0,19.0,19.0,19.0,10,19.0,19.0,2.0,8.0
5.0,19.0,19.0,19.0,19.0,19,19.0,19.0,5.0,19.0
2.0,19.0,19.0,19.0,19.0,19,19.0,19.0,19.0,19.0
13.0,19.0,1.0,19.0,1.0,8,19.0,19.0,19.0,19.0
19.0,19.0,2.0,19.0,2.0,19,19.0,19.0,1.0,19.0
19.0,19.0,19.0,19.0,19.0,19,1.0,19.0,7.0,19.0
10.0,19.0,19.0,19.0,1.0,19,11.0,2.0,19.0,19.0
3.0,1.0,19.0,9.0,4.0,19,19.0,7.0,19.0,19.0
19.0,19.0,19.0,14.0,19.0,4,19.0,19.0,6.0,19.0
2.0,19.0,19.0,19.0,19.0,17,19.0,1.0,12.0,19.0
13.0,19.0,3.0,19.0,19.0,19,19.0,19.0,19.0,19.0
1.0,8.0,1.0,19.0,4.0,19,19.0,19.0,12.0,8.0
1.0,19.0,14.0,19.0,10.0,19,19.0,19.0,13.0,19.0
6.0,19.0,19.0,8.0,19.0,3,19.0,7.0,19.0,19.0
16.0,11.0,19.0,19.0,6.0,19,19.0,19.0,19.0,19.0
17.0,6.0,17.0,19.0,1.0,8,19.0,13.0,19.0,19.0
19.0,1.0,19.0,19.0,19.0,2,19.0,19.0,19.0,19.0
19.0,3.0,19.0,19.0,3.0,19,19.0,19.0,19.0,19.0
19.0,19.0,19.0,19.0,19.0,2,19.0,19.0,1.0,19.0
19.0,19.0,19.0,19.0,19.0,4,19.0,19.0,6.0,19.0
19.0,19.0,8.0,14.0,4.0,19,12.0,19.0,19.0,9.0
19.0,19.0,19.0,19.0,17.0,2,19.0,10.0,19.0,19.0
19.0,5.0,19.0,,1.0,9,19.0,19.0,19.0,1.0
19.0,19.0,19.0,,8.0,11,1.0,19.0,19.0,19.0
1.0,19.0,1.0,,19.0,4,19.0,1.0,19.0,19.0
12.0,19.0,1.0,,19.0,19,3.0,19.0,1.0,19.0
7.0,19.0,19.0,,1.0,19,1.0,4.0,2.0,12.0
19.0,19.0,19.0,,19.0,11,19.0,19.0,19.0,7.0
19.0,8.0,19.0,,10.0,19,19.0,15.0,19.0,
9.0,12.0,,,19.0,19,19.0,,19.0,
,19.0,,,19.0,19,18.0,,13.0,
,3.0,,,19.0,19,,,7.0,
,,,,19.0,1,,,19.0,
,,,,,19,,,12.0,
,,,,,19,,,,
,,,,,19,,,,
,,,,,19,,,,
