,alfaT0,alfaT1,alfaT2,alfaT3,alfaT4,alfaT5,alfaT6,alfaT7,alfaT8,alfaT9
0,0.00033697693183798807,0.0004070608979782181,0.00023370651127828043,0.0003078524948369849,0.0003021380930214373,0.00027989793095030397,0.00022862143410604116,0.0003771100072941279,0.00031363661907163017,0.00046169990576791487
1,0.0004347057812707335,0.00038438582535481075,0.00019584107377158998,0.0002989033467251698,0.0002851705016416013,0.00020581387991496414,0.0004460935972984285,0.00044029000534394114,0.0003262667036014199,0.00035226975627292574
2,0.00023723740605387895,0.00032433375390856047,0.00023564019449804122,0.000343186580244335,0.0003223019478507588,0.00026312386800991615,0.00023731417362073226,0.0003698793968666055,0.0003171644914881194,0.00028716585682498155
3,0.00022345115326723205,0.0003334063139297977,0.0003281216536393264,0.0004338384933241836,0.00029489850571613887,0.00025837884701762864,0.00023815071108412535,0.00036600126019769474,0.00038246222576893217,0.00033489691092011516
4,0.0002120947692537759,0.00025759715453387667,0.0003070347064064023,0.00044596283362409846,0.00028102441087247054,0.00030423363140375675,0.0003670046916098406,0.00035421529773802744,0.0003906605977833224,0.00025560604496194684
5,0.00018476305929006137,0.0001854327557635442,0.0003813549353578491,0.00036414971436722155,0.00033613809914443717,0.000199414908059428,0.00021405128239213546,0.00025550796743454944,0.0005423242118468468,0.0003758985114608668
6,0.0003398945721755042,0.0005120688132057516,0.00018367812147438188,0.000270130618083142,0.0004223430057459752,0.00028531020339713116,0.0003074805034868486,0.0004129526120925465,0.0002181858258004708,0.00036579776848544174
7,0.0004975805632370135,0.00042652875751106323,0.0003568247270776336,0.000558142744170604,0.0003340489549264751,0.00032311731781104673,0.00026248220327215456,0.00032812439734105085,0.0002821144235309531,0.00038934811883558826
8,0.00027852533670790327,0.00020282935199820792,0.00024608334271148053,0.00041965907707196514,0.0002831133140635877,0.00020190132205100356,0.0003155775145243953,0.00030562459482279817,0.00038343072850213083,0.0003092059241671541
9,0.00041084207813082496,0.00021669282093828466,0.0003563831235231862,0.0005204929573496982,0.0001876875996927278,0.0002124880971363148,0.00022897301483919158,0.00027487565308533413,0.00026938241793284976,0.0004023404670394095
10,0.00016846981658871188,0.00020359079713105227,0.00021574516801720333,0.0002538893596741558,0.00022759003429381083,0.00019161522685164702,0.00029622976309113375,0.0002761489906852326,0.00033871034338691297,0.00021463935763459913
11,0.00013941331384624965,0.00032550059132278094,0.00016860038636561578,0.00045415703193603927,0.00032252271906875436,0.00022809289149270181,0.00028496025716443803,0.00023211075171219206,0.0003885413601099139,0.00027032517193689037
12,0.0002945444544101738,0.0002185313878732329,0.0002598522520962793,0.00037847255503321923,0.0002832263752545726,0.00014946180212934584,0.00023383349708093755,0.0003245084843152693,0.00020745275827297493,0.0003325466179719552
13,0.00014567612405547533,0.00026894215647854213,0.00030322229849507,0.0004238970185558184,0.00022380172934573431,0.00016100439111108072,0.00024371457588357107,0.00025005619223582336,0.0004924134685394697,0.00023978358814061122
14,0.00013216785952008486,0.00023092474191677294,0.00027185690216999204,0.0002725462244682035,0.0004099818623297161,0.0002557779155926735,0.00024784878731569485,0.00021447528591780158,0.00032430211771194403,0.0002794125707867457
15,0.00023067429620580117,0.00021177917366048987,0.0003245514671678164,0.00034418125833454016,0.0003108804538844447,0.000202852838664309,0.0001879444758882563,0.00020470391783508247,0.00032014173962478185,0.000258989180619542
16,0.00017184467179454015,0.00039187003639892755,0.00034070179096613526,0.0003252869007627115,0.0001653812521513997,0.0001661047417440598,0.00020858657679111506,0.00016995668741795779,0.0003330321510963725,0.00028541852544499156
17,0.000146397869349092,0.0003001588541847625,0.00033567764729876097,0.00023590673868713194,0.00022113493647514385,0.00023180132842119647,0.00016826030692903827,0.0002832579876534379,0.0002959917904774463,0.00027916763991845593
18,0.0002364384321979961,0.0003722262365386444,0.00021669699079317526,0.0002275245579467401,0.0002037527303401681,0.00014510540217455213,0.0001780582839198902,0.00041004230376914515,0.0003199863547823411,0.0002428365168079896
19,0.00018600733956187346,0.00014625767462316935,0.0003303989688981542,0.00024441365706465965,0.00014407799646490202,0.00016934575020908024,0.00014018263302550946,0.00017619555059678388,0.0004322546548109609,0.00021029913004079522
20,0.0001660080256501921,0.0002825793178150328,0.0003893901825873228,0.0003034493114558776,0.00029648509089057933,0.00020817966467981153,0.000206794899995793,0.00040887495798906404,0.0003097408085094188,0.0002127090300771025
21,0.0001604973907125466,0.0003963921674862481,0.00020282555065892204,0.0002135174191027835,0.00016958708655036983,0.00024940188254241096,0.00016654553089856733,0.00022639502229872672,0.0002702765257660893,0.0003797370301332554
22,0.00019688511546752473,0.0001637722236231505,0.0003020359774360575,0.0004619887740621123,0.00027841569451235416,0.0002473023803768634,0.0001831756310139126,0.00022837019159833047,0.0003089308575122687,0.0002180978262906122
23,0.00033066296794474705,0.00026339765630267026,0.0003483530188123073,0.00031025644900741276,0.000299858570505286,0.00014957915038013575,0.00017294455335212808,0.00013516483272410292,0.00023015173760570617,0.0003695926043943835
24,0.0002253276943527629,0.0001716370586591651,0.00030164167419819446,0.00036177417719425415,0.00018304309191325275,0.00017840197512497037,0.00022964933334974552,0.00021813452202131946,0.00030454034837240027,0.00041052216480522423
25,0.000325317674106449,0.0001773666589965191,0.00035169730708735196,0.00047576375231670875,0.00020078278917068482,0.00017276119908538726,0.00024308042635056893,0.00015431204012305926,0.0001934392861238675,0.0003561953602809483
26,0.00030229758760394866,0.00038312905978321675,0.0002629244715181987,0.0003488254789915235,0.00015734338565941407,0.00015102417362929997,0.0002901774146764301,0.000372338219867801,0.00022505926516152856,0.0003780307387043163
27,0.00024129888197839267,0.00019062739582697557,0.00018396205968932453,0.0001760729243111479,0.00011820866731392671,0.0002974371613936127,0.0002725289508289491,0.00017966885425440242,0.0002670525219867008,0.00039761885580825345
28,0.00021851733025778203,0.0003760584565418784,0.00021300170504155863,0.00032532837261065663,0.00011920584340539429,0.00022588273825388714,0.00023189885785177575,0.0001985047785988328,0.000190890484074953,0.0004883493104440713
29,0.00018749549190892785,0.0002790642267304717,0.00020660096564437274,0.00019261536384821792,0.0002696669757705402,0.00021698716407366942,0.00026626883558323764,0.00018682516391769124,0.0001369910794938065,0.0002743213425713297
30,0.000311935649597343,0.0001991033119768974,0.00031009418294130497,0.0004454370518755872,0.00022044584925556127,0.0003263519668935351,0.0002075644608205966,0.0001728334468599278,0.0002310656217719794,0.00032672378448517746
31,0.00018660706850961054,0.0002360431697198193,0.00022444010428942222,0.00024053446439368595,0.0001877557594862325,0.0002623075738496119,0.0003077842636584624,0.00028878349606671866,0.0002783014106403107,0.00022104830093359166
32,0.0003672620358629767,0.00024361658566737367,0.00039131210787484143,0.0003588824859808047,0.0002451755022276734,0.0001634964721248602,0.00034607109588620413,0.00016886829217362882,0.0002867391723178617,0.0003759544593938633
33,0.000389553061333851,0.0002956098011483454,0.0005394982620402714,0.00029414154125100586,0.00012983100804717212,0.0002073290389570351,0.00022775235743199908,0.0001709313322723909,0.00035236244948996776,0.00031271164273566197
34,0.00021859216784053486,0.0002683762640107373,0.00032193619153504714,0.0003218615706184515,0.00024720612414994155,0.00015936970213013382,0.00019667920683403206,0.0003220200563028617,0.00013048913477503452,0.0004643768340082866
35,0.0003855787282331642,0.00022442195745038047,0.00025068744161206976,0.0003248986607963103,0.00011912847400200887,0.00013807151076168794,0.0002914576481547102,0.00029191084727053546,0.00015961582846439043,0.00029289677759858807
