varianceSvrg0,varianceSvrg1,varianceSvrg2,varianceSvrg3,varianceSvrg4,varianceSvrg5,varianceSvrg6,varianceSvrg7,varianceSvrg8,varianceSvrg9
1751.9106455627068,1917.9097432498102,2639.1536259592563,1775.5111201601776,1186.6309877917615,1666.7763673807062,10654.958879628355,5091.686218460409,770.4384323500574,4699.874304090417
1722.9194343053289,2016.3895414391975,3844.158094763127,2758.9909281868177,1801.5870176366564,1910.8902372637222,2851.996105566259,841.9081724586478,4432.333106018716,5376.630987466893
1996.2999002230674,1241.0012315216804,1067.0819325297473,1700.5057665405598,3753.734463758123,1530.3501001458937,6284.877271402478,1754.38138790702,1207.241640337396,1581.0359164018316
1974.393108222522,1324.8808084713014,3232.114568825737,1491.204737281835,10645.078273515186,1674.1722603185385,3115.7775219205,1219.8757397499292,785.0076881795381,1396.8614145784918
2057.5011181336085,3643.359448712404,1622.2507626082297,4129.20432085997,1446.5091158846978,3706.3674571989604,4559.388441973144,1007.5276125858088,1903.2495566751525,1495.5074714361563
2016.1105727053803,1186.716156578745,3583.6512769589326,1986.445406481911,1815.1596248441426,2289.45809470935,2025.7089701255982,6873.388503967732,3506.31872627089,2059.685591729581
3297.5994957248995,1417.6971394674756,3738.651894702839,2318.9544474406653,1817.1611488451915,3796.4181236238765,1553.8546916468254,1602.4697730327007,782.7141260297436,1300.586493215889
5069.451111823066,2155.616415154149,5459.577213447759,8646.213278573121,1964.4577621912028,1891.2529735141384,1788.8752757441605,1743.1509444656479,1011.218114527348,2712.4747962072474
2373.183381429265,5540.325215885301,886.9260085848896,3785.4928573246207,3128.586329985046,3591.5196779846447,3249.7607154747566,2116.0189952465485,697.6790184220524,1517.5249557289121
24838.61031228573,4407.164434346549,1432.4663728650985,4453.814490490272,2425.983723899552,1961.3376228300397,2865.62031256316,2697.8137981955433,1882.4658125704595,1222.4758309140823
4143.977772710028,1263.5557751570316,3833.7417079952056,1715.9311148644276,3375.665780711992,3276.877581321744,5216.10513305887,1157.7686503537443,2106.4914330697648,2926.878221607391
1806.681473776238,1561.5086169884262,5428.427310048619,2118.3825490672425,1198.6773367039038,1991.5377471281934,3107.870428979705,2409.550715727183,873.3774742757934,2444.2799925136696
4883.317437244223,1202.1446078142435,1945.7623491294407,3011.025308471244,6122.081602053324,2370.5522134304847,10202.402785082393,3131.2781470135283,5972.427855274598,1788.3948738274764
1903.0516023884684,2108.371234305905,16137.191894808435,6917.791226442232,1964.5128048597912,1560.8193088125201,2757.312797825774,1085.9058930277029,7418.693876603161,1373.593298433235
4382.716492713191,2214.7529618189037,3270.1021936828993,3242.7933801708914,1523.3930070843514,6937.703826371002,2391.830327156282,3354.6874020036903,901.2123065416487,3683.807897230047
2219.2381317007594,2293.0425888544514,1442.539255675847,3159.2782965333718,1623.797514856924,5451.846548787122,1951.5517670611068,2841.929770597451,2120.5305978004644,5703.0067073197215
3157.0998109624998,2204.0378407669077,1253.0172427320122,1363.4875771262596,2839.8116316570404,6771.927335787256,5805.10574597746,1929.6951464922215,1703.0744465972232,1631.7925571035453
3658.1039759102923,2957.289642334493,1681.6500360584175,2660.650778760702,5699.072750661249,9106.32339897158,7503.805644180886,5074.818495502129,950.8122842922891,9193.577660931445
2913.795658498363,2570.1382777113968,2060.939531958843,5163.092671193523,3864.7591678784574,3111.018361716358,3984.2988792372284,932.2074024146631,1011.1384121324099,2584.1433387603315
5752.48247716126,1729.694987616712,2983.8593604498474,3944.6198690777455,4399.418876812512,2730.0308929949033,1936.3896804152464,2737.6353921689733,1030.6631038302512,2336.8772570256983
1963.0003843501784,4279.672352718588,4498.991735079579,2709.358024762086,16585.7053909276,6360.731053511899,2145.4066239453164,1403.341030802747,1455.0578153516644,2137.29838075649
2903.8314196453443,1952.2078889807105,2212.6938409167396,3075.019372255979,3901.1732653736785,3368.8881442881498,3289.017833260713,985.4292307826613,906.1944243088896,2171.124469670564
8106.498845852722,2294.2875874812808,835.8904432457192,3662.0975474694396,2252.979872341888,5832.23684943532,4488.69898549157,1661.0409529976257,3098.2050196589453,1975.0917582413979
7750.143731255323,4526.238243798631,6063.749468894719,1780.5215510817845,1929.069411782914,3515.1824749949847,2324.5404026420956,2765.257783071438,2053.9699591278377,17931.81303567099
4643.40416998165,4216.495034408774,892.4759240662868,19431.733538600936,4694.97232981116,6519.609157427987,5416.481574613468,3671.000100405558,2283.0501811770373,1678.3170365381945
4501.254680338308,7371.127435100687,6979.1583205594,2256.104705719151,7444.0305537837285,4129.674881015611,5682.043485059668,5380.166512557719,20692.49893213914,1731.887605148237
8759.072198131227,2988.9009124162712,1229.7284918761766,9650.587459232025,1260.0480529909294,11296.125422501553,2517.2430208961696,5788.62256077251,1527.6503112841076,3321.1791699497116
3267.3821492699453,3854.1599460448447,17486.120147689137,9098.278299950765,1581.8394912161273,4750.1106118065745,4329.845605203056,5186.236108421641,6445.710690522009,2119.180418423504
3303.7792455887165,21796.683738695363,12946.470770532065,7168.290435571874,3444.6857468668886,2784.6365720256026,5635.261500178983,2914.844673102334,6971.234811736671,1377.428771657035
8426.931359714592,1199.450421678678,1314.0755939050578,6877.706493845944,9871.08030573493,8529.468030652932,2820.163125247802,1979.6328690152395,2391.3889281839574,5690.443283201145
6463.647871724255,5736.687903512591,1673.7084756403076,4077.1501149085047,34124.54889043384,2624.8897831414133,2182.1416807490646,1609.488650519425,4756.014936130461,3043.177007569647
10921.047929300505,3258.120740179233,1420.138963219213,5746.285413708874,2129.094269173021,2561.277999839274,3819.4114878461596,1889.439133133997,4598.028617086373,1862.3077951674131
12615.82038748495,5386.668829754688,2467.1425233285277,1995.6297036038054,6478.2737073768985,3571.4377460405112,2207.5559766719066,4657.777258450683,1389.0591260341525,2545.746634176598
5832.4179542391485,5961.575034084271,863.5401062886551,3907.632144196057,6375.392504265471,3609.5801735901955,2699.6213387405332,2039.6361509466183,1641.1195339228548,31980.09748137075
93892.67253670847,6106.441927827442,1317.8319925404762,2619.8523782166567,2354.502016488436,7185.961999430899,6552.287050639617,1823.8316591959858,4936.092602903983,2643.133335087019
15302.651687242182,6669.268690545376,16386.876135573744,4733.391219258523,2517.6660289488364,4325.063964379991,3571.5114870103603,3828.714813212549,20951.405894398675,7808.845425050521
30834.785293381578,6041.797158230319,1945.1723363079145,5711.857886148157,2039.05692013524,2958.945341197906,2768.20375006819,1373.8136831506754,1243.091168849226,7573.895028863882
