selfWeights0,selfWeights1,selfWeights2,selfWeights3,selfWeights4,selfWeights5,selfWeights6,selfWeights7,selfWeights8,selfWeights9
83.95340856495864,89.0198733875114,130.8521058257727,78.1046082914699,59.818602451892396,133.6191530087822,82.43505929177472,137.92443389309273,131.4521027521281,98.3699633103774
99.52980778479125,90.60160040670067,83.36822948503549,130.32162970077607,82.30881733277425,125.60876827969805,103.3141892972216,120.3655594119378,151.63507831868887,86.63143723125192
113.9832487297453,100.9291060048879,126.05929397240402,119.41921144652365,146.70180924678795,161.18850131294786,99.042474858958,92.80025067194241,114.82579013962571,111.6556725406864
120.80528309212262,184.73737438858157,103.91553570025117,220.20878989981398,94.36551547339492,106.2379883491048,149.72197022503596,82.7381655884136,181.14319539473672,115.12141384674942
79.10076127064141,117.95228684289113,102.76677943100847,151.5382679820292,152.314711012923,138.37735475863295,103.14726704737359,110.4647459560386,141.93204589264369,112.65539351415269
161.57636030855198,120.68628131359051,145.48269632974132,91.17526459877824,155.01248715369803,113.7126867088845,137.3000582717379,123.50406601661214,104.07703187867443,173.44281143487638
132.3325409198525,188.47203031902106,155.74692123073132,184.42936334030406,123.90740767487864,150.21513530835702,127.6238194848302,122.06232760457662,146.19213804801538,207.95309473147182
128.80139263974607,145.84841798165291,178.21515006971862,148.3981011503469,129.94072212111973,115.5630580350128,98.11855431117903,179.17030889198733,130.22664021867664,184.11745986352835
135.13933556717598,137.06024344400674,179.22529952314284,97.03048996502578,131.14546781168036,132.85932415395783,143.97502113898202,136.92541725764988,179.57041944261994,215.43836163174285
104.22292607762948,154.99252503734562,152.97766734289192,139.31166012754593,119.7598323080134,135.84166494402805,141.8943990316802,131.71547420752935,142.57258690178463,116.82010187689762
123.64609591464053,162.46602735140831,126.88860599814059,112.24972161554892,129.41949056059886,173.20528710616594,116.17117031727116,130.5805206288356,142.6265649707115,210.89575543673612
137.6827201056571,139.79029385502852,122.81785406650135,184.42963251679345,104.42341413563071,107.32226600694372,142.12670561543973,159.52525853782518,128.6690869139566,137.64200707581858
138.5806092467236,119.7149313806037,208.40087475414828,113.05821481388186,142.29086017645005,118.11916794115997,124.91248883031551,122.79242008985895,115.31638701634805,187.9273868467675
163.39333038007203,93.76883877423748,185.51917374266222,152.0965071995251,151.3934373196634,125.1488581287791,112.2247649148768,171.73115154384843,144.18654020208734,147.0769916076384
925.9214922121196,180.64359574886234,131.36676893008791,142.6709026312183,200.78997721171368,146.78984927478325,142.11660366171589,159.44275028797725,124.90196977146067,119.50232550459748
132.0263292403092,133.38635148822553,173.63558159262914,165.04143704712632,142.98935884400953,131.61203444997983,133.26057848998175,144.814267641818,177.57265475850224,107.06793130380377
241.4713228669235,107.0505570358996,136.5236756498314,149.76199740611779,162.42710539115646,133.38189460723476,116.14515243291409,139.58445509011614,186.56543167875128,170.8627836065894
171.34270555061033,130.8173198055194,132.84344306938624,150.36823416849055,158.21326396376702,199.5604079301323,180.0289512801633,133.13043879127994,168.95238485138756,139.24009357787125
112.86337432039227,151.2508561019965,164.46854973055406,172.7586911883347,148.23353184540542,177.2272331198487,91.02273709425819,127.52603302381915,178.67332565265562,126.4848480447094
101.00138470776568,223.0567000907811,216.3621548153627,147.42447328608168,115.24213413310885,228.57435905164976,210.0155294573657,160.19741711355653,177.86074240273248,203.08854941173254
117.45040623553069,96.39817072722386,181.73127906565782,167.73388657235515,210.1715350988565,147.6107236302432,116.91285549218571,108.4009125883569,189.97123303855045,146.31975331519013
91.19169068522268,212.21043204941176,195.49911013958223,126.4994388243727,142.2572009619698,262.6604450584341,96.89399951245629,154.17479011151428,190.92539190514896,146.55690798830418
200.67389332292493,173.68856008936694,198.35013096965497,229.72325864391314,246.15190219336714,134.11616690496592,87.39993025789315,154.4791542509953,262.1562796531534,165.60124381748608
223.24059083423586,166.5052021833484,235.09596193585597,224.94620896375466,170.00508921314378,159.3698341953014,84.92015303884685,221.84946108138155,244.98453059985775,146.24782056569737
210.10613907086145,176.08654428609435,151.7308370105552,170.6114313835862,218.60432060040264,102.14862145057631,164.5783600140548,266.0765735489017,230.31265226411085,226.15651777363996
162.73364632683837,208.25759245003087,162.1956095707019,216.56043238754685,183.81130471282464,147.61695059513625,156.90200495514864,220.26641121830818,259.2341640987781,241.849842568318
208.67925327701545,197.84074946032905,131.7851912239563,157.06983134233977,190.2238048054398,145.32463087306274,164.56481133164633,193.0501678750618,182.5496255958937,198.63468539321224
186.581544738761,203.49421874189966,195.15824673855582,264.346003874135,202.41375891487147,127.69922979976543,168.58872889875374,238.51419209539722,256.56247913976966,142.18414303374186
241.4572244461753,220.89503184187544,176.67220110495526,201.2831463100595,178.11275591524648,185.73705922314346,141.1890063890882,199.22947302648464,254.64142960460214,166.9004255605335
231.9900754320446,267.4930426828919,193.71700234137873,186.85709963002265,219.9224975860981,129.68606019409754,155.63164245433944,226.8737575879067,218.12682542336705,202.356492482259
176.11921835605963,212.47768108452908,213.59170392450125,173.99531960823737,197.63481857529655,162.8143625736494,250.96399705174673,235.50483119203557,194.39068513412397,136.2396774496295
234.8157494226681,156.31242066681654,167.81533568086795,226.63333167981745,198.03091429066123,131.8542762390283,210.62380763573472,187.9612508517343,169.60586081257046,198.6739864806725
219.61106339136273,201.57615889767993,178.08319803310982,164.45444325427354,214.79509607820268,125.61136833017144,183.58099184729207,178.5102487673745,204.24958437318008,247.44333748004547
180.50106268190171,193.09349667530225,187.89113303448798,232.45368933445351,273.7728860930863,185.3222051238066,200.42498234356108,167.25296924568934,215.56166040560444,208.4311862045112
227.88494535413412,188.44849476672778,192.91808815989725,268.1524738690932,217.09580743422686,115.36197303454206,153.86115655048468,124.86520791936348,234.38173183572496,278.6577830219609
197.86691526817532,235.54820850331623,194.20292235087618,227.1291512403933,180.48026871933197,256.1001509301511,207.17027642590656,140.1229738019818,229.19428617948648,246.3178933299339
185.36090017307362,226.89481716105647,327.86979597147166,246.27302940162667,178.2377297900035,255.69768901287958,216.80756185320647,302.27459622134216,250.76534523557592,228.2199420714204
194.9005187797306,224.36251912466486,248.18995128949808,184.9877431328034,172.42887594540812,254.34416986935457,151.5834163916288,223.4897925951052,249.46576088290934,282.96577418366167
203.92384540695622,187.751030183398,279.8997465205066,180.01475716041216,233.3034417495836,186.73237100455637,159.96034783697354,216.0999114045135,236.75947511015468,241.55747357907813
178.05929511891952,211.27108581562706,198.95939722545856,198.16712117333518,243.7410012007577,181.22982567120215,186.27970292406795,197.92024442279305,166.1129932340999,237.53432543286567
206.0526998388674,187.94837691139597,306.68952086492993,295.3401245180253,265.3253963285086,186.81818907673602,184.73606920534013,185.64832027236278,261.93961399759064,302.0122070678276
154.3682144197124,167.52583722571262,198.13583650923866,243.678968679314,276.67535993596766,275.82449286331996,178.67491104667073,295.7955913659096,204.3704866268443,259.118884453983
207.93649007374114,260.1232607087939,228.9430417194113,296.8901256594208,214.7272089354863,258.8431813378908,212.1380863473504,356.592594666069,242.94761069302984,320.68110597792884
339.57026870571354,247.2741721397879,258.0977718755631,326.82533828942263,198.13970703369395,257.8523610577308,191.78074466181044,415.1011036296877,163.0660796671234,198.53653862685508
170.69409252685932,309.45643741453324,231.845849548818,252.43918664128168,258.0252607313763,310.9512015576383,237.75903696454145,310.46942025339575,351.25748617213196,296.67362952216905
193.96110313408616,375.8201320549947,246.73693063069828,317.3984493273984,243.8154007769465,249.8650322345651,251.0928421892163,348.31922672655935,309.13564604114674,213.8153248306692
140.1974641358676,292.34076608356065,264.67708779728935,432.0421802082539,199.1534987177507,269.78739125226514,260.97058926660435,317.7040515717187,342.8321143319133,292.3936659226376
278.2434867418559,260.6229854669888,208.5112073943107,252.92602112066632,159.631869676761,198.96433889316685,233.21213558227538,315.3404671072546,268.74627345567274,366.2923943376089
319.6705034795086,280.08467510054186,240.77764968314042,235.52065085098363,202.2799268333976,208.92302889133538,212.51609640094082,291.9928852755318,271.6658922149868,370.2225632577962
296.89994673811896,279.6984799210054,227.5938639029897,284.2575468372218,217.16308642438028,297.48720193719043,239.80698440889847,334.97351817599395,527.0265946547943,305.1077123806811
283.77275885532833,257.8615516888466,400.68477540324625,309.7411897284809,258.45434112582194,315.28442608961643,219.20652384488235,402.76051372973393,343.7049154547942,391.5284464968635
234.22398529142987,310.9542986687929,266.8218756333435,286.9847985311295,316.31488768282236,312.691756846649,293.65397154427166,257.6814296114565,341.41537900517244,407.54568110778666
359.31488106356477,286.37993452498847,320.4010439220409,276.8542008878848,342.05555070778706,299.6127949412056,318.01748443983104,373.5559088882841,267.4117130455864,295.45768500014606
281.42754870995606,258.511423948064,233.49723465067993,223.13047343571384,326.8248950057394,324.64614848758004,359.9259668932845,247.65279778260341,299.4537818493421,267.8424559309338
258.2525136105402,222.52614887735933,258.8312357570798,494.81272036520113,348.5695948175688,430.9419254174087,292.93108049475813,286.3795533007408,185.6320799637275,250.97372293962718
239.2071232871133,262.15785759080813,368.6803083153319,327.342408399047,395.4401809809992,356.0197469634608,293.90413929909903,335.1253788400032,398.4390811103869,212.5794161593946
225.16177065484328,368.6595396952665,324.51767962542067,348.9679871235522,223.4976004743224,369.06511307914616,355.75744597867515,398.1830885808638,521.8537592076461,496.62087241628325
231.40412070509348,346.011336808874,477.8930486800363,229.4613729873464,428.01103262176906,364.1582717344821,355.2029280318459,441.66165386207325,433.73952541910535,381.9438157638293
259.9262359683237,449.5661444722052,359.0511851063445,501.4284999527773,317.8698168836264,451.77761547818477,298.99050492813154,297.87514487996384,328.2504740387632,214.5005277869772
306.0784476243377,486.9316068212569,317.5246987585561,507.3497024297916,264.3098845195867,282.21420519743197,345.31218554082477,356.53605817155204,509.70676769418804,387.2284165809332
260.6288376864851,455.13054755370206,302.494362964366,507.51892997323864,315.9761767167028,323.3144916717106,312.36886773555244,254.6615640469983,575.5140301499879,318.0361486011456
326.0470542522918,486.5595513107212,433.69608858067386,404.385019412094,428.8942405153925,267.72143536291827,345.57148327217607,473.768744713625,371.2040834257531,295.14896731749786
789.9821027114372,479.4242832350221,413.3520843862428,503.4508106184563,207.2175605243806,453.38453395139265,314.7675451230788,268.2320689464681,437.2717322207041,519.7374073214942
424.47458917273013,323.44963737002837,349.1183337465163,548.7641276979982,248.3496727087945,369.57086913777397,324.41047902812625,246.37284185785114,637.8600408795281,391.6748222747434
451.08357634551896,353.02942004472584,431.7605963479352,469.25437809935596,619.454373688959,356.0029245716187,305.37297455186206,407.82215589541954,287.02243740056093,444.87540781404755
508.97942673561636,548.1804513961974,505.6763364340287,371.2812242067306,252.49285591186674,544.6266522336807,322.93056336781956,335.9789215202042,308.94045593811256,494.5976239032181
324.9225530099535,304.82701936840783,462.0484800478983,406.5402729694574,248.4677792172763,505.2394866169078,334.9291527251179,426.60841427465346,400.83576851427216,318.46916996993923
341.7586410248231,426.2791684408447,572.1171440716197,306.91497882074816,481.2539854879859,575.0817649404663,399.44701476596344,390.0643952492985,264.8685204461704,539.0515886655853
482.82483461547923,311.1226183971302,519.4447779766131,445.3748874862095,287.66847760636654,450.9569369705422,352.86757878402847,303.67482687967663,1661.4046093060824,427.6405083853261
369.8069922880241,409.30259448571667,459.4444566907234,430.57420630379625,299.06034909894214,235.16011985837753,504.2076151937592,629.4591346227962,502.4087907135487,302.44410440701324
864.4945924637638,371.9632315281974,515.9795826221768,540.0811844262433,517.79230284921,659.1877761857602,526.9224686590189,284.78716095158705,366.6284540631251,396.10327090156585
792.1376483651019,394.5990002492708,489.0044782926501,431.53445081029923,401.4572450892458,487.0784408462431,483.0667608135328,444.66086266642344,422.35106961583114,537.2508250474806
417.5944776765007,287.3384695865841,365.4459435527944,302.72517980222875,393.59385849896984,596.652528886703,494.68688104616535,532.1277733737037,263.52056781751105,458.93720974473956
306.27911824746184,612.1012919631935,374.3903822377464,496.9709618616593,358.5978503383947,563.1263026089957,477.9836167142773,448.0259867219476,221.0138478617483,504.6077516956428
317.5669065915808,480.1342841289748,335.373418078411,330.9535514813852,398.2555286400405,545.5965129543729,534.6001994820522,372.8766977866294,618.0759961305171,382.7589099136413
296.7548796557869,488.58965398194846,679.679789738686,287.62045169009116,689.710861993597,507.8120465526292,467.65185018673844,517.660811995783,717.8290250765763,422.14815224019526
660.8743102495738,426.46852138067175,449.4264187245465,290.3833543725829,549.0774905324834,447.4783826730793,404.23823059010584,472.3353242956979,418.1750530800757,681.8582775024322
249.16401161006118,338.03910691940814,531.826599763508,290.8155242604901,549.8120457865967,610.1203648259349,397.8931455248761,588.4831909452566,747.8278918661238,559.8880771583537
309.9560670745799,486.4351803196075,347.79737996810076,296.1279188170049,643.0038665134758,403.06905195169793,420.86162906114004,877.3779187714739,634.5802742925679,390.2754018614068
1071.8963229906076,659.9395391859963,293.2903205422257,264.30518160110034,378.2797040060201,468.33600295680566,450.2890462226885,832.3724582316263,477.1181317931142,758.0069274560537
427.70219958500417,377.5402424045577,639.9214730272184,569.6447383193741,507.7845801413416,305.86283310270375,589.4190708296575,369.8468335851571,483.5549016860475,584.4211717473543
444.56916615172815,353.7419661066104,750.030405794349,578.6495002251227,688.8933475086494,421.2229222208489,363.8962819808555,722.5551736350353,666.2065808650495,573.6469948974018
655.416872890397,271.36898220467475,352.0581127055484,509.17317557080844,501.33810469356854,550.55422222095,493.6088423550656,411.25148026222405,442.429125387003,578.4061503550746
411.51430244177556,369.3248229026444,362.6380827828935,637.2781229796498,498.185507592588,453.44804417100653,394.9409952416776,430.4746903081755,923.2169240554728,483.9441823703677
552.3600168201925,360.21033988550425,671.610015207963,870.8454993180598,668.4448603554604,460.7462290391077,507.6596266041796,317.038072218606,486.08399320500394,484.8739670935707
489.8838120736084,467.9963603019413,602.0010177387092,385.8701758156343,586.6605569476469,942.5715870601477,397.2673199959728,341.1705011168631,520.3974359260069,398.19699392470045
430.36531419745046,450.6231952861732,459.73122457541683,398.45391659641155,546.6182504497274,521.0246113765729,441.54532244956977,365.55942726278823,567.125185002689,526.6673088570691
316.6225585215208,361.50967412371955,606.0089071029435,433.5095257409399,572.5122635354543,652.2225515673623,441.38130727765616,255.302211173757,318.3529731549383,575.2489663844648
476.7583085749194,424.2415649872075,556.9886492720042,376.41266801813657,455.1581793105298,354.96612532619173,235.24104204378244,636.5788361826545,535.825474098075,581.0775501284687
1170.9220270373485,377.25339841960744,429.0291420005129,503.6799713855112,376.9931619182943,403.0488842048476,375.34739622126654,469.04271200796666,399.48927680665867,549.8717166274724
391.092356186779,799.0787317165223,437.06013401992107,449.98905091684304,271.52159591236403,540.9707900511336,624.2040145841902,683.2110681077395,557.0009327992469,484.36057501380526
356.472860324065,548.078085011639,589.7217668726888,333.3374149428242,235.67864919758318,578.0876978215039,464.9688321600519,704.4987758034598,477.9189668364328,613.4698921163964
280.07391667143247,478.04101663172133,671.1747626977427,230.66034291905396,676.6343281011286,512.8421260752707,421.22538190292136,570.1349587049459,730.7709765452719,336.70011017967136
524.9754000450573,596.1661508245899,435.1885355897935,1937.1930157208515,480.9898642106908,769.2343327939205,344.17202079749194,566.9872406047159,375.02585731619354,371.944984175165
806.7862740091545,631.9233686373018,900.4800305466787,179.70686362474305,213.6617874855273,490.24094842689584,557.871444108293,456.0004912460032,450.0075314188062,656.4382125821104
624.9423118356351,407.66401523427874,1833.2301179642527,541.9225837338097,338.1673039856293,485.40640809904636,546.960477955492,446.21470371911295,416.5166716730637,455.4044250687833
434.08865137344117,509.71720839464854,575.6492203227193,870.536648384296,476.237660843945,341.6762191862042,346.0063732868036,551.8966155512755,703.1535618404554,494.0820575113696
1110.4610956220413,296.530140466927,990.8061571449242,395.6459176434413,270.1810972381963,433.8827514752097,265.9704777023774,672.9090281795982,606.4224876571469,329.844765059134
636.3664791868234,682.8188850871603,688.6884374000899,337.8134667659685,315.74712440294707,278.82622663487206,376.6897885431265,622.6568131373814,724.8031858844994,564.1675957002037
507.41895874372574,570.7112282332157,585.9469210412389,684.0589856297653,133.27100224607017,902.3316524760404,363.11820083596683,680.7567254440559,771.4405243277192,462.1669441847786
662.9498529388277,684.3682681762518,381.7548493027381,598.9104957092724,377.8379793151961,288.0783852944074,368.9390988696144,819.8956757115566,538.9744535556971,453.51955954910716
460.46912097611494,432.71268401622984,748.532196009768,587.2329507928488,508.49134298344063,1077.1477002762188,433.6839929425862,501.91939442600903,636.8583299546513,408.212279336535
340.13463969916006,530.8757833547633,430.7240754470129,495.1456032986167,485.9099103381213,359.82013821276985,188.70875272228784,334.76015772977024,812.9758228236586,359.73901440362476
269.46284199935627,659.1672557587076,438.52745304461087,531.8026704026053,649.7481155551861,673.269720791144,175.0203206606947,291.7854122920978,652.8980025236012,459.38010039344454
1693.8167770634045,556.262407827476,677.6988583862542,619.8112840525247,498.45123158681986,717.9037287029931,148.13744887813561,824.41842096761,596.8246547291657,709.8644453624626
595.0838524833042,504.7840281023351,542.7496074798507,608.9760108618567,359.22091573228704,228.5324268507598,465.5829982563638,359.0715836293837,680.697062052735,392.7191119253547
591.4862275424791,1041.001258252941,510.9623991752515,712.2033103386298,416.86324106253966,233.09844963656678,445.34643318362413,533.8611600337392,537.9974460342299,1523.9063074329263
655.9083283588654,1059.3062898163405,547.6900623706972,619.5812112963305,449.7461067477286,659.9343164776678,224.2022012894545,328.55183558663464,589.0791573997578,400.5681498519081
370.10757750900837,327.4951861188725,643.8044364414045,575.7770012515093,679.9287674720181,501.0812526880141,514.5837317721831,323.3353904913489,647.475948536022,266.63819025790184
783.221298235979,446.20656139593746,421.6171425048276,860.2719394226158,287.45216620628815,688.1720801883264,634.2649843443722,231.47157249319187,355.3173027577557,429.60190176122256
712.8684533322913,533.8215662630569,420.85813031203503,446.65666890623663,316.13637119303576,503.87968044519056,482.518149756246,479.6591409769619,528.0308923516659,663.5274197256396
641.7319906419347,1274.9558005016963,782.9792389025077,704.8667715369371,702.9824019376457,422.3609353239128,578.4115975259375,379.9547135662478,727.5901704946563,256.4365732342911
587.3813507121886,353.04590293386275,420.9659796280296,593.3379873075538,369.2844547809801,642.1188571002797,769.4355115540643,185.91150444506496,578.2337728042884,212.8961126022554
468.21536363347104,397.1753256597237,392.98696586467895,675.9193846887616,185.08156690116832,706.8243099403752,453.36345413772995,1468.3947879515533,481.8723845526065,217.92017331499187
747.5180364729969,549.6118350916536,479.43448776088246,761.5385358016082,317.112410806137,541.6927726401511,598.8100384742856,446.2797488958379,652.1469379656157,150.22906673292144
784.0924452068778,311.6717297716381,282.0794581504497,638.5916707104884,1165.9819800239839,720.8915146497147,710.4737556270774,163.6442205808874,421.13910203376224,161.75189654446123
585.3919306810783,261.93751990931634,264.59940051856944,697.0206456469274,632.7135400265988,597.9044713088113,573.567006467486,452.5271468680519,403.0966517183454,140.54690916434265
467.65322169525825,306.0341725903486,195.4990864092383,590.6028903568724,1223.9068785618028,1236.2159081565005,534.1848746178475,501.17758668466877,3119.278424731144,169.14506309864345
551.1993215094667,156.21996050832303,306.8548465685805,633.1699480689673,465.62700478259035,592.7051215133379,704.2981272253115,491.0281859158258,442.105813623356,125.93436099131914
677.7788992693537,675.3904241077574,718.8102577712626,638.3370042490544,609.4817590374228,822.2288131646196,926.3100394793893,586.3101165519337,325.40699654142657,630.4891320358063
799.8303658902033,528.2687744471548,324.293042630736,483.1770943507568,652.4983973513042,552.9996262522403,340.66420028211473,507.11900263631674,2494.6845373957685,979.058591698483
554.8508728752988,598.9893621002668,261.85413958465256,438.87373961426545,718.349892755095,426.18849041750144,385.59922331360457,517.0611644215995,691.3128553567525,1027.4218630582964
656.6594207058872,611.0968663218353,209.79112346151365,306.78030089365274,722.1844061288771,434.61763860435303,852.889740036854,1007.0888293294067,545.3778861917261,423.2858977329203
504.11498831961126,416.3456931523694,1608.3770518330857,424.846208515833,643.4437413050798,911.2414380374412,253.35987742103492,617.27210541452,351.8735593612305,650.3827317682224
511.2414488231216,617.2100717225177,684.4351962829048,272.14730613142666,569.2581725942648,367.0947410051707,691.7723977118974,601.1648678322923,1922.1440072231721,805.239983782498
600.2263881879436,589.6759168989822,387.29498630874457,551.533409381106,770.8634650494064,307.3101792992488,213.04158540902466,338.4163030123107,636.8829920397037,698.2860818998441
662.6395091905823,555.0093881068276,507.9354375547736,1225.5650313333908,426.7707415672494,1067.5056754683717,216.42874796593927,707.8417099085281,611.8577207915092,951.1159464075217
636.4120620242497,560.2405587660172,696.2963828264244,704.2825774913279,690.4491586368501,559.3809909263506,1276.6425778593189,617.9720885059548,649.7144513901104,1496.4051561867832
402.09634708773734,713.2611718721756,594.1957997222341,707.7338923743569,700.1882932586286,2191.0752928005445,212.9225881481665,600.8624416210399,544.7913079710397,671.0281137388862
751.1299620275772,550.0170569326269,609.3201061271759,1884.6071222266517,304.8308010347189,736.5141285264527,833.5690411851562,700.6752822445259,533.4902990798399,576.549758294166
593.2503923024263,364.6779455340992,378.96883970169137,762.3604751002039,365.9639331370764,760.4381595524924,863.2869412253019,791.9219435931723,557.4932517456147,491.66056549377316
737.4942676662043,447.8126193093776,319.46781568645395,757.3387733566335,504.9579769795771,797.6226338205581,572.6955148040132,593.7919909101352,570.9503156019526,573.0854555875882
836.158520703089,619.4774066455615,265.59545962068603,854.736756500236,303.8556616621452,537.7365845297822,678.1819032081182,847.119190766899,504.23474612399815,529.9859079983163
470.1227575532195,472.649650073639,542.9613787682453,757.2323277154693,370.9473007810123,530.8566309473146,616.5937548294426,752.2828413005229,521.342769382388,502.7827984547892
505.2226590546034,1002.1345102429299,340.7644127682329,858.3001951971452,337.54363959055365,443.0955232124494,815.539512782243,530.2659558042466,431.6475737929745,544.8710777958124
889.4383195431556,601.2023925601071,322.99855023632927,727.4760215411945,391.3491071569884,385.1046605525985,695.097515124907,636.549631116036,448.7221310756631,583.9312876007137
740.5002187235764,738.1152396227872,513.9505960419708,726.7941571198658,1471.4008226852511,1216.980557940062,723.2858002163256,640.6166075225669,570.156494953499,458.6113974319475
454.3713841534885,682.7142564617333,379.030584850171,592.4593167824853,397.662173643065,458.1024725143039,648.3659463969088,527.6588484156609,397.13508386469226,579.9588055569151
1350.5095481974959,677.2096113890663,441.81339730300056,634.2964483113475,267.5455489456667,610.6642582944781,683.6567372780189,671.8801777634956,325.675831076389,339.590661513961
702.7863782182866,590.2375298427812,955.3936823319625,762.93223171509,488.568783143771,501.3395707749207,551.8230669179487,689.8147585631547,336.4804215179075,377.15831194182266
1104.49152202702,588.8971111824603,372.45447027562176,728.9407146424005,527.8782088015917,1356.039742770266,847.5095167077343,541.2213411230497,251.57036819823225,196.84563219720565
524.8416955748015,519.9113593388279,388.42412707447056,710.6541147943772,660.7691119048206,511.92990439883823,721.5976808390106,485.35725954700547,385.6431250359899,288.3759614911237
742.316134425072,548.5888754999895,308.312232519843,646.3870352103952,629.5026770141739,724.5400369600562,561.9512543449405,928.3339147089926,320.8787850357298,580.0133792965634
728.4114361691305,883.503952586782,2108.2843547927782,775.9548573206449,314.8527200032662,418.37829514381326,597.7204800317775,396.92367464739164,200.81143522448224,535.2713259453725
935.155311604776,768.5956151091023,338.0027785584611,631.7183326582511,709.6478946522092,762.4747033832851,558.8379011461091,358.1008666349777,3976.3725689499674,811.9401073399226
675.4646255857697,949.4362954229758,1161.9734515032653,474.07697289834516,435.259094319938,509.09837707442165,832.9334585356706,861.6333148753451,735.8753527564336,695.9060989239057
743.5201362777825,409.89275521448496,594.649022386341,629.0173563285302,374.3947297584059,1705.0824248390957,357.2277605702335,272.40553592577436,575.0630062774889,633.7144797927443
448.4196120017384,588.6387422523416,380.9433431162714,582.5691956100111,655.0298815916819,534.3300419221027,629.7229921490059,482.0431344442921,703.3204948799383,620.1793188907736
563.8136336756878,609.7787537378558,488.7449850629048,633.2113273365123,895.5125852566184,736.3515063202993,554.1340518892592,424.79458398803183,686.2638506824528,349.2127732603413
358.0103179462425,852.5735725441716,619.0831370226687,602.8706153363919,316.5502871353089,556.1585413613856,616.8337911703525,224.0347907729216,765.2084662117878,2003.441677768366
1593.1603976509998,579.3932831967027,282.10107697123465,565.5068649699203,349.3092357399183,605.3759638582349,705.5208379735169,211.01560973496666,852.1638736300389,412.5473541267983
656.6053938993829,349.9249522160222,716.6760626724513,997.6882420695614,601.8487797427714,678.6540462054174,1795.0539589181094,1293.9334201779027,577.6464030064496,351.6964084801818
776.3601147994972,743.2921147766151,636.7862431514833,477.3754749994313,172.97454169919283,478.8571407567972,737.5640549729197,703.5550132204602,594.9964125752291,420.4933650202498
529.5191591414814,585.8101409243591,502.7060564824159,545.1332865393678,716.004745910247,706.8404708463765,1457.0305897705325,552.7973009330235,660.3973637517589,1160.4791981444835
662.0030713493627,340.8287479132583,227.79075422383045,891.2605322950843,600.6074358995955,573.3877569891956,732.4704005613544,313.0039328819414,663.9419212630244,723.8163205761595
709.7587882724102,350.40816606082,158.3260387714394,649.1237989587935,573.9061949202089,489.4175816313495,490.22670022273223,766.0603067357649,771.6563723636079,580.9136456956272
457.7015607703615,190.02110983003382,110.39852130512133,672.0268546900883,446.368160995372,1215.3219661241221,532.6371418659801,435.7290348631103,504.5363413703193,110.10460058980912
317.34471947278087,322.2391025607963,1053.9726781159245,624.050415725835,794.834681120506,310.4439112799546,369.4877157870999,515.1912095398575,716.3461340085473,406.5434763449613
1724.2412949571972,304.58641510225453,191.3183044022475,848.571205012281,836.5281771225581,798.6296710743957,316.150720265557,624.1684696116934,423.77023494777075,477.15227227043135
