importanceWeights0,importanceWeights1,importanceWeights2,importanceWeights3,importanceWeights4
0.012650941317894524,0.14938985492813475,0.31478045034484725,0.05695553544086922,0.1567411337971255
0.008567977910893367,0.012328112946979969,0.016394272874259565,0.015867803120025847,0.01213731949796144
0.00179870303166367,0.0065661337587061604,0.046337086613503144,0.0023625370023540307,0.009628257844727194
0.007372498839383946,0.002285001210418569,0.005513586451268374,0.012608215960114081,0.010100869178198378
0.0024157292617073113,0.005288730019355364,0.003441658370743312,0.015612998153428082,0.003986878317458254
0.004463380096033408,0.001782330953228503,0.00870956498992435,0.0013201991931111976,0.028093552526812213
0.0041532516981904865,0.008633292287531224,0.01062470901969444,0.00815097619339428,0.00605298433752835
0.0028789172474654227,0.0018685531316324432,0.00370072629116863,0.0020484732727515526,0.0590208703508022
0.0028551451294894304,0.0020116711646375415,0.0016023269106654092,0.003597656954715384,0.004550501882983868
2.822790557331078,0.008114149470761245,0.011280078867619898,0.09430329035195102,0.0059618907087628575
0.03082957396471435,0.05062478578169261,0.01613447079842743,0.008042748060051138,0.04609035662330057
0.3600190120748794,0.008976327775421714,0.03822368824578763,0.03121244750188471,0.028260161073074323
0.39238071329423624,0.014421317149380806,0.014804691834758148,0.005768952259693391,0.2967986144871248
0.4626120800839416,0.030048006399384715,0.0057141193435793665,0.018275614333899123,0.012093422707775556
0.05706083388187279,0.012365333085489118,0.03828120412769495,0.026612572533561547,0.04629487173627327
0.011198530588999724,0.041751279072076736,0.007460110041516047,0.016196275194341938,0.009397547712577605
0.005888972096052469,0.018401874420118192,0.008717460425186504,0.031817674378443045,0.0046013968634969595
0.0030495619846337067,0.007999171809021346,0.0036599969714733852,0.0531568902938659,0.5022171904653351
0.006325699575439801,0.02735665215655073,0.10192658784241115,0.003094604542201525,0.008051804654272215
0.0029685236492254657,0.005885764579296916,0.010848101594274085,0.0022232119782087632,0.009978976342838517
0.008999690647117375,0.11019958935439753,0.06092077084065748,0.01317310490563865,0.003509655260686329
0.010190007875476933,0.35926571391700796,0.031198276485973352,0.03498517196706168,0.0039030217003612525
0.007489511046194786,0.0057738833384968526,0.027562492797237766,0.13244673706679108,0.03709830838278833
0.030605812318936994,0.028653307785690505,0.02062987043456683,0.025034902326107184,0.03201865732418734
0.018046927982779043,0.01404690517713672,0.011471449926331046,0.006211489260583193,0.005565391124137643
0.008975508795824967,0.015758393431082828,0.0051182099070868365,0.01015944848521868,0.017526595249355736
0.09231767186435967,0.026620931093808486,0.00486605588346928,0.0037860909065386785,0.009939772593447067
0.13351521424247592,0.1812859899493391,0.027916752489356503,0.005154700786169471,0.016903852712846137
0.04026942362133805,0.04943970423182167,0.007781162531127672,0.00422681986552402,0.0070888326548385035
0.009803898282918541,0.018857152065759903,0.015142057190635643,0.021282435348870934,0.0025941434647524515
0.007141164636407441,0.007496561114694093,0.024484858961040114,0.010336618482860297,0.026715662528285174
0.011177456623513132,0.014707304014045592,0.014330284650091537,0.014122575077779687,0.005590371279065147
0.003041896709949463,0.02293540910301506,0.019648421410504775,0.04576300613887946,0.005681357275999765
0.04307701385726268,0.004277150343298233,0.006885963724828371,0.06194936541392407,0.014821170275852634
0.0023067970387537435,0.015959788611659417,0.008688609142997081,0.004784038921932857,0.04002269254923699
0.005022536067210104,0.5102502271063508,0.2083089671218307,0.0033015967763855777,0.012569164271396318
0.003831662130170011,0.010812475358941484,0.0031140365837222135,0.008704072801917902,0.0036755287354609616
0.04166385510432111,0.18539509619023564,0.037995050479734706,0.008159966836751808,0.00347106751664596
0.010887797835290173,0.013588390476644303,0.002548734108962777,0.012927756254885146,0.6584184341066048
0.01633691648109776,0.03576817972639214,0.05003555369490881,0.014703671894990302,0.004300298121435439
0.014064134023855352,0.008807993118696159,0.24743534445594914,0.017044803418359976,0.002948185412497151
0.011694607171784992,0.012745569346616225,0.12663327461228732,0.002077483795010728,0.004906777603160316
0.011603440495625124,0.008606361064040481,0.021803070856074323,0.003911678890606318,0.04460557307093549
0.026330633983015266,0.14254452108946883,0.033765679332756,0.006221768740041831,0.009849527998694325
0.004945730172071796,0.2038244119598418,0.056560561865581185,0.002766049887052878,0.5731695208559489
0.010080814625102526,0.013290984977271492,0.0643785827948253,0.002455869337275783,0.04179556188724913
0.1261891399238758,0.11174534938251719,0.009798627782880483,0.008370263946067153,0.12394464887182262
0.0019292334279811705,0.02730264334352832,0.011636434425217517,0.024684998034372352,0.029089559876857927
0.022510038556105318,0.24405770770121712,0.006177565912803116,0.033215776638307125,0.032606782578814976
0.10171477382871075,0.015067196280470594,0.08561375483246564,0.004805352575819438,0.056212394571520094
3.334744489370881,0.010722374332313824,0.04280423640305321,0.059079739183888466,1.0688852108388374
1.8072777924170111,0.008737634242979749,0.015068994110485916,0.01707217735847291,0.07317784313160176
0.0032806853385140503,0.10070666668977558,0.04280604087764023,0.08365402090748239,0.08530032620258647
0.0798029648707936,0.03652889754794764,0.005993613114139172,0.005258287945057548,0.01688091868942729
0.024459656887693484,0.01987977012885796,0.0190869304404186,0.003487501043764915,0.02676824807022274
0.017573054486565678,0.01115376675542859,0.009648343844656513,0.018074380356039987,0.012099753894325624
0.06985950357666773,0.00697182421576329,0.00604737535741074,0.16157475155417017,0.0026196490049806794
0.03627155883497735,0.011177969124712818,0.0034902650054695413,0.010278804470355386,0.002268546417544537
0.029753782720484536,0.035726890522578714,0.008237637728006179,0.03932645542498123,0.0033365635704756956
0.02901023471289833,0.011377901891597406,0.009681789429796193,0.00332043038801686,0.008991291999184702
0.04840954291825819,0.017953296003626735,0.044897114055473274,0.005322036363995072,0.307919403965234
0.016253651565172833,0.04319126020726015,0.04531352263548998,0.003957354493085549,0.06242125583957401
0.007366363293191967,0.013037234543073139,0.04519427541046959,0.004749928147783719,0.008174674425152965
0.012901680009656438,0.015993895485095052,0.008945882962905445,0.4791437336688516,0.07700409768717764
0.00969312055806374,0.01775071908476764,2.2889622663821227,0.009791774398305484,0.022321685372594276
0.0094310974324979,0.02571226681465117,0.014122512867641122,0.5787342630168141,0.06244845315479063
0.0020830848346699497,0.017614928867629935,0.042766992361826815,0.04704823563645566,0.011765271004651823
0.013517668254198003,0.022942795736635855,0.031218891263752498,0.007629660792424287,0.2127368405480419
0.25294351931355985,0.006933091756671752,0.015609518635664085,0.0038339691373056937,0.015451022125368004
0.057862099544927076,0.00790154078805196,0.0043621714800170875,0.005727228056798937,0.01147148891245417
0.007362288917527742,0.0073800203558696,0.07530921335775696,1.5947744706994276,0.03890122249489751
0.08643456543816896,0.023153606570775028,0.006762261277300982,0.03139325353377809,0.028724296642420506
0.002065059290127752,0.5731792577301191,0.01169697579430332,0.10074962782879683,0.013509624328904082
0.0025838516089692356,0.0034897239788836444,0.2017842618150516,0.025473431995792023,0.008983865814854972
0.0059600636765117405,0.005594937210220944,0.053139369558710695,0.007046995369898986,0.01166038822361654
0.00881466798496167,0.025760209817982705,0.3588029547664554,0.02507198326977283,0.0032531505632763104
0.0015877886739745744,0.006088620398907549,0.005840531577757335,0.01151576473544803,0.021112019045827202
0.6134408674008645,0.028323766563963428,0.0752792230189753,0.005701450600206034,0.048432583496283856
0.010929574382283197,0.013257040808319685,0.02996463055291242,0.013280916314622937,0.11437956962437379
0.008985121476842118,0.014752681731571704,0.016864127491800163,0.011639898217698622,0.01149622262681871
0.007485579306691068,0.02638307405577437,0.04003511440610453,0.0244422699033151,0.023381212803621716
0.03161327056384919,0.006374709276625678,0.004218302526417116,0.0023840843937643634,0.021947191381058585
0.00577031323021714,0.011760349618624998,0.007220072741576205,0.16939568492781565,0.04818589406428407
0.01514914813091095,0.010255938628164478,0.009268932079210845,0.01020534641538705,0.004417428087456879
0.008580438558321546,0.07922700352203596,0.01528917872777459,0.007299266087289952,0.008632543427447037
