rewardsSnapshot0,rewardsSnapshot1,rewardsSnapshot2,rewardsSnapshot3,rewardsSnapshot4
"[ -14.23465614   42.67768332 -186.56380762  -73.76545653 -143.0944356
 -139.20816281 -149.49953162 -168.5581648  -121.22509856 -143.23283125
 -132.31915961  -14.23465614   42.67768332 -186.56380762  -73.76545653
 -143.0944356  -139.20816281 -149.49953162 -168.5581648  -121.22509856
 -143.23283125 -132.31915961  -14.23465614   42.67768332 -186.56380762
  -73.76545653 -143.0944356  -139.20816281 -149.49953162 -168.5581648
 -121.22509856 -143.23283125  -14.23465614   42.67768332 -186.56380762
  -73.76545653 -143.0944356  -139.20816281 -149.49953162 -168.5581648
 -121.22509856 -143.23283125 -132.31915961  -14.23465614   42.67768332
 -186.56380762  -73.76545653 -143.0944356  -139.20816281 -149.49953162
 -168.5581648  -121.22509856 -143.23283125 -132.31915961  -14.23465614
   42.67768332 -186.56380762  -73.76545653 -143.0944356  -139.20816281
 -149.49953162 -168.5581648  -121.22509856 -143.23283125 -132.31915961
  -14.23465614   42.67768332 -186.56380762  -73.76545653 -143.0944356
 -139.20816281 -149.49953162 -168.5581648  -121.22509856 -143.23283125
 -132.31915961 -151.29316143  -14.23465614   42.67768332 -186.56380762
  -73.76545653 -143.0944356  -139.20816281 -149.49953162 -168.5581648
 -121.22509856 -143.23283125 -132.31915961  -14.23465614   42.67768332
 -186.56380762  -73.76545653 -143.0944356  -139.20816281 -149.49953162
 -168.5581648  -121.22509856 -143.23283125  -14.23465614   42.67768332]","[-455.71858053 -339.95301964  -89.29301456 -448.43501575 -363.33279569
 -490.67443612 -373.59271263 -366.97419452 -212.30861643 -248.12515313
 -437.66362277 -452.58985992 -302.81574821 -451.08778943 -334.82874516
 -216.01951488 -240.46440423 -226.4469403  -454.5319743  -454.80834893
 -274.06437776 -232.97380753 -507.3649817  -365.64912512 -357.53480564
 -331.26724571 -414.59641815 -502.61662464 -244.60327988 -459.18164081
 -304.85100805 -233.27738807 -440.13802246 -269.70212988 -366.95835202
 -382.69649283 -506.79339668 -290.35797327 -425.69914642 -378.07047342
 -263.5872904  -240.5272395  -436.96596615 -196.78028049 -365.64912512
 -431.09953798 -247.29464803 -320.9768224  -536.64925263 -480.02801027
 -435.62565644 -151.80557313 -366.36432398 -326.16363767 -315.87007993
 -407.8832049  -266.24956423 -233.78092186 -308.64896003 -302.81574821
 -451.08778943 -334.82874516 -216.01951488 -240.46440423 -226.4469403
 -454.5319743  -454.80834893 -223.01957207 -356.626126   -384.327093
 -303.84029498 -309.77997669 -400.94680528 -516.66543002 -396.92444191
 -500.85582724 -486.79811048 -196.78028049 -365.64912512 -357.53480564
 -331.26724571 -414.59641815 -502.61662464 -244.60327988 -459.18164081
 -304.85100805 -233.27738807 -440.13802246 -431.09953798 -247.29464803
 -320.9768224  -536.64925263 -480.02801027 -435.62565644 -151.80557313
 -366.36432398 -326.16363767 -315.87007993 -407.8832049  -363.33279569]","[ -88.17629923  105.55817962 -210.12274393 -126.46558508 -240.62205592
  -34.72955441 -256.45194772 -357.97875218  -69.19649079 -130.54016848
  -49.83098928 -150.8641306  -276.65805085  -71.45752607  -75.48185943
   99.70126082 -152.68488113 -113.90683973 -273.68999577 -101.36455386
  -34.69585971  -34.72955441 -256.45194772 -357.97875218  -69.19649079
 -130.54016848  -49.83098928  -61.51161545 -276.05832461 -119.07593836
 -141.48366436 -344.18782638 -113.90683973 -273.68999577 -101.36455386
  -34.69585971 -256.45412023 -203.33789251 -172.11197407  -64.64861174
  -45.30339209 -183.4591803  -188.96407228   25.91602726  -34.08766361
  -28.4867458  -115.02752373 -189.19894754  -12.41521118  -66.72161084
 -238.02761191 -308.68608658 -195.76407795   -6.28876374   15.70587589
  -89.03892224 -139.87506576 -406.46625569  -98.24098913 -384.46682589
 -100.60330695 -278.69208253 -119.64080481   -9.86853813  -98.77048229
 -228.3257849  -119.64080481   -9.86853813  -98.77048229 -228.3257849
 -173.76477749 -213.88730546   21.367064   -109.06613564 -298.05672884
 -142.17910205  -24.16675587 -264.54714218  -15.26406599   -3.2387525
 -151.97960846 -119.9356298  -126.71687099  -73.17815106 -256.60166738
   -5.3836775  -194.71686575 -197.6449952  -145.16438998  -46.23484853
  -38.32945063 -162.76830146 -114.9371046  -310.98912358 -157.70020096
  -77.87770344  -81.19937664   64.45285277 -345.86426403 -139.89952813]","[ -71.02972316 -121.25421598  -89.73046634 -145.63080275 -188.8524172
 -198.30630538  -23.32022365 -291.72635697  -91.57395841 -103.53816006
  -65.88128749 -143.63938104 -168.27827183 -222.16073604  -95.53321293
  -70.72624629 -101.26058907 -149.89085835  -94.59144624 -192.13285118
 -228.91578651 -166.88969345  -94.59144624 -192.13285118 -228.91578651
 -166.88969345 -157.48006986 -219.67574966 -120.21872058 -159.7582911
  -73.2479052   -98.31726403  -37.11557271 -175.79044757  -92.96855208
 -312.30755491 -240.95478852 -166.63256405 -109.777081    -93.34846827
 -208.73709061 -243.88717857 -201.5835933  -176.22425536  -79.7111896
    4.84594558 -157.44798688 -100.75921359 -200.43063517 -157.7450089
 -174.3641457  -143.63938104 -168.27827183 -222.16073604  -95.53321293
  -70.72624629 -101.26058907 -149.89085835 -185.75911187  -89.6596906
 -107.64415068 -173.10356477 -229.13280227 -248.80716708 -170.93271031
 -112.37192625 -145.9620788  -141.38058867 -168.36214429  -63.98418844
 -140.84654055  -59.57516886  -97.9526682  -177.5846544   -71.03643881
 -196.15477489 -181.22361625 -309.44614592 -189.12228755  -73.4602876
 -188.09888089 -228.34611681  -81.65554383  -63.30928161  -78.05859242
 -168.36214429  -63.98418844 -140.84654055  -59.57516886  -97.9526682
 -192.13285118 -228.91578651 -166.88969345 -157.48006986 -219.67574966
 -120.21872058 -159.7582911   -73.2479052   -98.31726403 -221.82950386]","[-190.67713976 -103.96632426  -11.21642176 -259.97146848  -83.2511095
  -24.47454379 -277.33396372  -64.01305127  -43.19945201 -161.97672175
  -42.91723757 -250.78320797   28.73262881 -109.79628426  180.32452152
  -69.75410169 -268.80215459   -0.39853278 -102.37466423 -197.87116786
 -221.70910738  -35.18903774 -143.35331295 -247.71599866 -100.46926329
 -109.45519053 -159.47490621 -162.34220394 -198.40631717 -201.74283019
 -167.13334604 -389.93106926 -221.70910738  -35.18903774 -107.0329807
  -90.63007102 -121.54896292  -67.76825337 -177.19327757    3.63270467
  -66.19500453 -146.04745485 -181.97208547 -180.66435564 -206.20817341
   -8.68757816 -105.78443111 -233.42686571  -80.36607578 -159.58260696
   28.73262881 -109.79628426  180.32452152  -69.75410169 -304.98438222
  -73.67346854    5.99549439 -171.60298818 -184.20942113 -179.19166511
  -48.9294308  -207.83899252 -237.93176661  -61.92877608  -51.55646379
 -121.02949338  -74.77164154 -141.96758643 -253.87735174 -225.49506445
    6.09077541  -77.65146215  -69.46934465 -185.73411098  -39.68509831
 -153.04619578 -197.87116786 -221.70910738  -35.18903774 -107.0329807
  -90.63007102 -121.54896292  -67.76825337 -177.19327757    3.63270467
  -66.19500453 -146.04745485 -165.42024897  -97.73747669    9.10963471
 -117.71852117  -18.39473657 -167.07770875   49.05479641  -29.16690946
 -128.47487725 -184.98015266  -75.52597001 -180.03148774 -297.93962617]"
"[  77.12986378 -159.539873    -91.29738556 -172.24190365   31.48964597
   84.42271213  -29.02911965  -48.34423075 -235.87859828 -154.60170089
  -54.90991008   29.2170523   189.61677082  125.27297605   77.12986378
 -159.539873    -91.29738556 -172.24190365   31.48964597   84.42271213
  -29.02911965  -48.34423075 -235.87859828 -154.60170089  -54.90991008
   29.2170523    77.12986378 -159.539873    -91.29738556 -172.24190365
   31.48964597   84.42271213  -29.02911965  -48.34423075 -235.87859828
 -154.60170089  -54.90991008   29.2170523    77.12986378 -159.539873
  -91.29738556 -172.24190365   31.48964597   84.42271213  -29.02911965
  -48.34423075   77.12986378 -159.539873    -91.29738556 -172.24190365
   31.48964597   84.42271213  -29.02911965  -48.34423075 -235.87859828
 -154.60170089  -54.90991008 -159.539873    -91.29738556 -172.24190365
   31.48964597   84.42271213  -29.02911965  -48.34423075 -235.87859828
 -154.60170089   77.12986378 -159.539873    -91.29738556 -172.24190365
   31.48964597   84.42271213  -29.02911965  -48.34423075 -235.87859828
 -154.60170089   77.12986378 -159.539873    -91.29738556 -172.24190365
   31.48964597   84.42271213  -29.02911965  -48.34423075 -235.87859828
 -154.60170089  -54.90991008  -95.50494905   77.12986378 -159.539873
  -91.29738556 -172.24190365   31.48964597   84.42271213  -29.02911965
  -48.34423075 -235.87859828 -154.60170089  -54.90991008  -95.50494905]","[  14.11961525   20.68246916 -238.75209758  -16.98516841 -217.48241303
 -471.73792103  -70.47670694  258.15515759  -82.80829478 -100.82770659
 -265.75778756 -354.8681618  -287.37554767   69.61646828 -374.51484254
   84.71206939   66.2558595  -219.31509241 -145.33043983 -260.09948056
 -263.90332688 -151.46962533   13.93390816 -399.89606762 -526.42529751
   20.32828275 -117.11523848 -654.03657515  127.08118813  227.93686969
 -413.28281017  -13.70086007 -106.29976527 -108.59404878  -67.9320702
 -496.70455155 -117.8862445    12.56972097 -315.32044672 -149.1455125
    5.74716895 -255.03267124 -319.72463532 -496.11076828  -87.74140259
 -163.0080491  -333.82299651 -121.59783146 -253.5428493    43.55511394
 -146.62928282 -278.74957799  -38.24133387  159.09472805 -341.38265239
 -306.9742044  -265.75778756 -147.8621261     3.33685641  206.63294947
 -260.45761519 -419.77292459   97.65434244 -373.098611    113.38661731
 -374.51484254   84.71206939   66.2558595  -219.31509241 -145.33043983
 -260.09948056 -263.90332688 -151.46962533 -442.79350818 -253.1415929
 -158.08010849  -67.9320702  -496.70455155 -117.8862445    12.56972097
 -315.32044672 -149.1455125     5.74716895 -255.03267124 -319.72463532
 -496.11076828  -87.74140259 -100.82770659 -265.75778756 -147.8621261
    3.33685641  206.63294947 -260.45761519 -419.77292459   97.65434244
 -373.098611    113.38661731 -399.89606762 -526.42529751   20.32828275]","[-387.83198928   71.16679758   97.40757714 -184.73806733 -124.37432655
   71.20456583 -299.95872419 -179.40673159   -9.38522286 -309.27243568
 -230.91095744 -387.83198928   71.16679758   97.40757714 -184.73806733
 -124.37432655   71.20456583 -299.95872419 -179.40673159   -9.38522286
 -309.27243568 -230.91095744 -272.10214749 -410.93929069 -181.86223841
 -215.05780779 -477.37985728  134.69004103 -332.15679302  -77.62483528
   58.96986046 -144.89132975  159.22997693   49.33513633 -123.86209999
  -42.78021302  -18.69583205  -39.26375316 -436.5785513   -16.40693512
   -6.89911421 -135.90609292  -15.49368387   -9.38522286 -309.27243568
 -230.91095744 -349.89754589  -51.95470963   -8.24586932   98.78690058
  -86.62449402 -181.08498438   -8.65074765    3.50810196  276.86798011
   12.31561309 -189.84642713  -21.45353804  264.5526035    85.12953246
 -218.44587488   -2.77188808 -181.06171369 -338.07744897 -249.90300468
 -359.88502152 -295.24576769 -230.24458385 -300.92663882 -147.31369013
  -23.35064868 -213.8912042  -227.98441736   12.31561309 -189.84642713
  -21.45353804  264.5526035  -184.06863169  125.02292607 -318.75859987
 -243.26223533  -59.05377835 -247.26270777  103.50183888  -62.46520692
 -386.60030254  -98.50358433  -62.66093971  103.50183888  -62.46520692
 -386.60030254  -98.50358433  -62.66093971 -225.03474056   25.33583735
  295.82459202  -44.93564643 -307.68790853 -129.59028974 -188.73214616]","[-208.78173058 -220.96729639 -171.56776713 -157.90648902 -180.20991373
 -144.81749153 -226.80785494 -231.34303254  -67.10901341 -230.41722216
 -188.6736989  -302.67687275 -257.67722325 -124.89265026 -195.95388772
 -220.55775441 -341.28744286 -262.08075398  -71.84331276 -216.91243385
 -198.06846161 -172.066719   -136.05278117 -155.32182168 -259.35345266
 -141.84206308 -262.67679475 -220.44283502 -242.2312125  -132.33523087
 -198.23124036 -159.68189955 -270.97226578 -132.11815436 -177.77390325
 -202.8446963  -229.31212001 -158.16762155 -166.22545641 -262.78042579
 -325.32130902 -125.57842542  -80.95899019 -245.71897855 -304.54763038
 -105.26367035 -158.16762155 -166.22545641 -262.78042579 -325.32130902
 -125.57842542  -80.95899019 -245.71897855 -304.54763038 -105.26367035
 -324.80618356 -159.68189955 -270.97226578 -132.11815436 -177.77390325
 -224.63842922 -173.55821286 -202.8446963  -229.31212001 -158.16762155
 -166.22545641 -198.06846161 -172.066719   -136.05278117 -113.67718184
 -223.86149221 -227.74776405 -188.58390403 -186.85482014 -244.92814816
 -145.69547894 -262.67679475 -220.44283502 -242.2312125  -132.33523087
 -198.23124036 -159.68189955 -270.97226578 -132.11815436 -177.77390325
 -224.63842922 -173.55821286 -202.96151478 -190.6260796  -241.13084863
 -154.76192245 -285.32196587 -249.61600499 -168.50247233 -199.1178641
 -234.32184006 -133.03695342 -158.79017906 -136.47017215 -228.21789088]","[-116.94117001 -162.92419241 -191.45519565  -82.18570923  -47.85635531
  -20.95785499 -209.49489619 -173.80103308 -164.21546312  -91.04859604
 -160.42944694  -95.22309597  -86.98566953   18.79377152  -52.00918912
  -61.61273736  -74.60082677 -152.8325808  -187.77484694 -133.52701023
 -201.46676215 -142.08759845 -256.46819919  -57.04409989  -14.84997733
 -118.04650246  -38.63331614  -71.21199519 -132.24266011   97.39865463
 -100.51727129  -84.6262733  -117.18818028 -185.37959321    8.92517056
  -69.81812933 -132.96493605  -50.15791272 -136.84936573  -85.06284211
  -62.13746134  -38.90774042 -244.51778126  -20.74501355 -322.94818794
  -22.02963341  -80.49891514   -2.21275839  -58.42049355  -56.2255763
 -112.23390428   26.28231045 -135.66880726  -81.92188313 -116.94117001
 -162.92419241 -191.45519565  -82.18570923  -47.85635531  -20.95785499
 -209.49489619 -173.80103308 -164.21546312  -91.04859604 -160.42944694
  -43.71101874 -236.0166979    -6.90432659 -150.63277504   -9.056188
  -99.10713807   88.77815612  -27.08110009  -97.51149536 -113.69350799
 -129.70269321   39.30176788  -66.4001392   -10.9410397  -130.49220424
   19.29429225 -132.26020761 -130.31542139  -34.34502946 -105.21894414
   52.88745983 -184.23180378   26.28231045 -135.66880726  -81.92188313
  -92.90175178 -257.97618638  -85.57886323 -135.15022871 -116.94117001
 -162.92419241 -191.45519565  -82.18570923  -47.85635531 -153.68971641]"
"[ 417.51316276  198.18612532  139.49423181   84.24625272   58.98731
  111.81554401  100.19755745  -54.49594131  -45.76215954  112.19430196
  198.18612532  139.49423181   84.24625272   58.98731     111.81554401
  100.19755745  -54.49594131  -45.76215954  112.19430196  151.10088379
   42.53873331  376.11105273  417.51316276  198.18612532  139.49423181
   84.24625272   58.98731     111.81554401  100.19755745  -54.49594131
  -45.76215954  112.19430196  151.10088379  417.51316276  198.18612532
  139.49423181   84.24625272   58.98731     111.81554401  100.19755745
  -54.49594131  -45.76215954  112.19430196  417.51316276  198.18612532
  139.49423181   84.24625272   58.98731     111.81554401  100.19755745
  -54.49594131  -45.76215954  112.19430196  139.49423181   84.24625272
   58.98731     111.81554401  100.19755745  -54.49594131  -45.76215954
  112.19430196  151.10088379   42.53873331  169.08323784  139.49423181
   84.24625272   58.98731     111.81554401  100.19755745  -54.49594131
  -45.76215954  112.19430196  151.10088379   42.53873331  169.08323784
   58.98731     111.81554401  100.19755745  -54.49594131  -45.76215954
  112.19430196  151.10088379   42.53873331  169.08323784    9.44411115
  198.18612532  139.49423181   84.24625272   58.98731     111.81554401
  100.19755745  -54.49594131  -45.76215954  112.19430196  151.10088379
   42.53873331  169.08323784  192.57097629  376.11105273  417.51316276]","[ -1.50246992e+02   1.25591756e+02   1.27684458e+02   8.55710584e+01
   1.56881871e+02   2.97896970e+01  -7.42119078e+01   3.48611018e+00
   7.95141161e+01  -4.11029857e+02   9.94431731e+01   1.29464460e+02
   4.38381719e+00   5.28999688e+01  -1.12339276e+02   1.92283858e+01
   2.86770624e+01  -8.55477113e+01  -2.70754518e+02  -3.88403180e+02
   1.19082300e+01  -1.21129338e+02   3.35938188e+02   1.92228050e+02
  -6.28271682e+01   5.28999688e+01  -1.12339276e+02   1.92283858e+01
   2.86770624e+01  -8.55477113e+01  -2.70754518e+02  -3.88403180e+02
   1.19082300e+01  -1.21129338e+02   3.35938188e+02   1.92228050e+02
  -1.87859094e+02  -6.74563310e+01  -2.40545591e+02   1.11976373e+02
  -3.29344631e+02  -9.51684232e+01  -7.08135792e+01   2.04268288e+02
   4.75684210e+01  -2.57656040e+02  -3.24687120e+02   3.64338228e+01
   2.45191091e+01  -1.34355917e+02  -1.10248262e+02   2.05500631e+02
  -5.37040662e+02  -1.26013407e+02   2.01314317e+02  -2.28678502e+01
  -3.95617166e+02  -1.87859094e+02  -6.74563310e+01  -2.40545591e+02
   1.11976373e+02  -3.29344631e+02  -9.51684232e+01  -7.08135792e+01
   2.04268288e+02   4.75684210e+01  -2.57656040e+02  -3.24687120e+02
   1.29464460e+02   4.38381719e+00  -1.42275143e+02  -4.14639056e+02
  -3.30136749e+02  -2.36301517e+02   3.35563740e+02  -9.90382319e+01
  -2.19628305e+02  -8.37249668e+01  -1.19845773e+02  -1.44523156e+02
   3.42745314e-01   6.47988326e+01  -2.03966589e+02  -5.23612575e+01
  -1.38660938e+02   2.04796036e+02  -1.87859094e+02  -6.74563310e+01
  -2.40545591e+02   2.05500631e+02  -5.37040662e+02  -1.26013407e+02
   2.01314317e+02  -2.28678502e+01  -3.95617166e+02  -8.11034351e+00
   2.82824729e+01  -1.74458399e+02  -2.05889346e+02  -1.50246992e+02]","[ -56.27471221  -45.22604958   27.98228626  -61.56069586 -512.14363743
   49.82257344 -205.39302013  -24.63925503   59.04902986 -129.02581731
  416.07399245  -12.53688268  -73.37612941   93.64256521 -478.16681083
 -299.87922879 -262.08336199  138.90676021   56.44624592  153.55917444
 -273.83315303 -264.26111543   26.38880744  158.91060312 -338.93068359
 -283.91519103 -364.71934814   82.22757901  -47.50111403  232.24320716
  362.00992947  354.44349693 -255.48752449   30.07773506 -176.39235072
 -114.48925283   52.3143201   -93.89535879   81.62224825  -12.99222356
 -425.01743107 -223.0359671  -118.65679273   27.52475504  -30.67823025
  -53.26200093  109.77708814  181.2431853  -424.68319667  -32.10782922
   99.33442391  148.86957063  -60.1678219  -263.32082556 -172.12925163
  312.9546146  -205.39302013  -24.63925503   59.04902986 -129.02581731
  416.07399245  -12.53688268  293.08801451   88.19557773  196.9186195
  237.90204275  -16.96942495  270.10950054  -17.92151131   81.70038914
 -303.29104189  107.31235461  246.07723914 -454.94460075  121.51643529
   83.6654645   158.91060312  270.10950054  -17.92151131   81.70038914
 -303.29104189  107.31235461  246.07723914 -454.94460075  121.51643529
   83.6654645   158.91060312   13.29555173   10.48502798 -162.37835239
  112.85613734  185.64631562 -125.4676336  -147.25323512 -135.94724123
 -360.93300982  181.28199252 -271.95738708 -172.12925163  312.9546146 ]","[-159.96425248   80.23480555  -57.23818668    9.37334317  -21.07036977
   17.11334856  -79.65197636   17.43754559 -106.37019112   26.23960845
   -2.09291844  -44.52138359 -100.74768613 -141.30656852   -6.99680373
  -51.49729553  -94.33338146  -71.56170821  -97.64299576   71.88839563
  -29.82023946   71.88839563  -29.82023946  -52.6943176   -76.88771737
   -7.19035459   16.11872006  -46.29188076  -85.56184907 -123.96061324
   46.62389427 -108.56610281  -84.34527849   29.82793115 -125.5307935
   96.16419326  -25.46434578  -46.48966242  -43.57327628  -15.26096743
    0.91978002   63.99291869  -70.90846739   23.39640968  -48.40518544
 -122.76448222    6.11796829 -164.18362221  -13.6184701  -133.87995042
   22.55155645  -99.22204707  -68.3060601  -126.0284355   -12.93350517
  -82.90564515 -139.67019848   -5.73040037  -24.04106546   -2.60362363
  -63.30711833  -48.40518544 -122.76448222    6.11796829 -164.18362221
  -13.6184701     7.8740604   -50.65855984   14.9925907    47.88900939
   -5.37702905   54.50810863 -124.33275369    0.59011661  184.37448417
  -36.32432789   21.59980836  -23.03997452 -126.0056945   -30.31676703
  -22.14443419   11.92938494  -44.52138359 -100.74768613 -141.30656852
   -6.99680373  -51.49729553  -94.33338146  -97.64299576   71.88839563
  -29.82023946  -52.6943176   -76.88771737   -7.19035459   16.11872006
  -46.29188076  -85.56184907 -123.96061324   46.62389427  -20.93774859]","[ -26.29971605 -109.76878367  -44.55096121 -203.7337385    98.57829107
  139.51725358   20.51532644   64.90429288   26.74283625   82.91521362
  -47.46375095  -14.21591355 -337.62888343 -134.57934735 -361.10872527
  -85.59275259  -26.29971605 -109.76878367  -44.55096121 -203.7337385
   98.57829107  139.51725358  -37.59875548   35.46681497  -74.94499868
 -135.83022028 -112.25888942  109.2401424  -291.57735199   87.78214565
   37.13972808   32.87728611  -99.43848007  -75.82202203   76.65839885
   20.98243117 -295.43623299 -105.20393766   71.14367466    3.86324485
  -40.83432573   53.56146041  -39.64858311  -86.2538757  -105.55934511
  -57.77193522  -78.2237231   -43.15922822   44.85979845   51.09897289
   87.41091648   37.74037743  -47.69075009   66.11667522  150.09917131
 -163.37109253  -49.39360001   43.7371259   -11.52185754 -238.33173463
  -37.69211304 -160.78041537   12.95429348 -212.26884861  -87.25621052
  -16.25633978   62.86775301   16.80127674  126.23066446 -139.90654768
  -52.89940197 -191.38947274  -48.4787569  -178.19790932   84.80084131
    9.38037929 -201.67311871 -125.41994041  110.93228492  -74.16205963
 -174.86358404 -167.5006145   130.13842806  -65.29182664   -2.88053058
  -43.68262383   38.91834898 -109.76878367  -44.55096121 -203.7337385
   98.57829107  139.51725358   20.51532644   64.90429288   26.74283625
   82.91521362  -47.46375095   38.01316737   32.3727402  -106.13365286]"
