rewardsSnapshot0,rewardsSnapshot1,rewardsSnapshot2
"[ 39.98011862  39.96043648  49.98073437  59.91830726  29.98540644
  99.97445586  29.98138964  39.98483737  19.98837899  19.98527824
  49.94968282  29.98794419   9.98506754  59.96548289  19.98292016
  59.96036176  49.97893107  29.98926306   9.99152846   9.98957519
  19.97187367  29.98482162  89.94001007  89.98321104  39.98011862
  39.96043648  49.98073437  59.91830726  29.98540644  99.97445586
  29.98138964  39.98483737  19.98837899  19.98527824  49.94968282
  29.98794419   9.98506754  59.96548289  19.98292016  59.96036176
  49.97893107  29.98926306   9.99152846   9.98957519  19.97187367
  29.98482162  89.94001007  39.98011862  39.96043648  49.98073437
  59.91830726  29.98540644  99.97445586  29.98138964  39.98483737
  19.98837899  19.98527824  49.94968282  29.98794419   9.98506754
  59.96548289  19.98292016  59.96036176  49.97893107  29.98926306
   9.99152846   9.98957519  19.97187367  29.98482162  89.94001007
  89.98321104  69.98039834  19.98791414  29.98865403  59.98375051
  39.98011862  39.96043648  49.98073437  59.91830726  29.98540644
  99.97445586  29.98138964  39.98483737  19.98837899  19.98527824
  49.94968282  29.98794419   9.98506754  59.96548289  19.98292016
  59.96036176  49.97893107  29.98926306   9.99152846   9.98957519
  19.97187367  29.98482162  89.94001007  89.98321104  69.98039834]","[  39.96118449    9.98659072   59.98360928   19.98263757   39.97252781
  129.96399182   19.9716867    49.98298111   19.98160315   19.97343414
    0.           29.96803111    9.98500819   69.96687084    9.9887292
   49.97753418   19.97469291   99.95349623   29.97129328   29.98963273
   49.97193773  209.9004072     9.97914825   59.96940818   59.97696503
   59.96130961   39.94919751   29.96401435   49.93299978   19.97244644
   29.96053292   69.93056202   99.93020534   29.96095423   29.97812502
   49.9279917     9.98725762   59.93811826   49.97227706   59.97597868
   59.92683839   19.97593278   29.97059735   69.962991     59.97920348
   29.98356096    9.98496572   29.97575523   29.96054257    9.97994636
    9.98255445   49.98858019   29.97585457   19.97551039   79.96720573
   59.96365009  159.94276983   89.94452646   39.98888319   29.97266741
   49.97189325    9.98522418   29.96471072   99.92723413   79.91486827
    0.           39.97281093  129.87741178   29.98066096   49.95502025
   79.94328869   19.97099827   29.98297632   69.97235823  159.95670948
   59.93776054   59.95208948   49.98104128   39.98741187   69.96325204
   29.97394313   59.96491076   99.97388517   29.98982617   29.9758184
   99.97708908  139.94216693   59.96505248   89.9651201    49.97750027
   49.95744109    9.98120376   19.9700865    49.95190716    9.9856824
   29.97727026  139.93890233   29.9705437    39.95865614   79.96673772]","[  29.98369854   19.98720999   29.96634663  119.94173503   89.89592924
   59.97815761   29.98955596   29.98555408   59.97269438    9.98846275
  119.96133874   49.977102     69.96808002   39.96427099    9.98225748
   39.95310438    9.98436696   49.98048134   49.95426503   99.92751314
   39.96553163    9.98891876  139.92874444   39.96878715  119.93790962
   29.95386045   39.97027762   49.96083424   39.9853405   109.9588719
   99.90068024   39.97143399   39.96902851   39.97752926   29.97502482
   59.96386229    9.98459418  179.90701874  179.93472978   69.95183347
   59.96449549  199.85565529   29.970501     19.9838562    39.94295719
   39.95904037   39.98093536    9.97982984    9.9802458    49.96457612
    9.98054395   69.95496126   49.9667204    29.9824693    19.97740476
   69.94806011   89.95557962   19.96954057   69.9628941    79.91522135
   19.96898145   39.97953679   39.9624452     9.98687302   69.9653362
  109.96284527   49.9686768    19.970608     79.93586287    9.98651896
   49.98466392   69.97219313   19.97703079   49.98113205  119.92849847
  109.86447404   79.9607666    29.95595447    9.98952308   19.97133487
  119.91733165    9.9813718    69.97052457   19.9650392    59.94608739
   79.94070554    9.98130348   89.96521986   39.96343753   99.95094431
   29.96957133   79.96433696   49.95268012   59.96603302    9.98434745
   69.9563796    29.98503139   69.96705697   49.98001396   69.95882276]"
"[  49.95367704   99.95851189  219.89187953   59.96143349  139.8758347
   69.97289986    0.           19.97294602  159.92158265   99.96858219
   19.97321804   79.93506879   89.97219598    0.            9.97997005
    9.98655803   39.94952154  149.94081217   29.98231548   79.93525176
    9.98769363   89.907875    159.88822025  269.89858951  129.95617956
  219.88453458  179.89836048   49.95484811  199.84415316  199.9326977
   39.93438177   19.97463373   19.98016977   39.94931264   79.91260888
   79.97911543  139.94788049  129.91986916  429.81014616  279.8622167
  219.88453464  179.89836055   49.95484811  199.84415316  199.9326977
   39.93438177   39.92665617   39.94752853   79.95617157   79.97803838
   29.96831991    0.           69.92571669  129.95787524  199.94171341
  119.93829529   39.9547556   119.92130182  189.86766516  129.9386687
   19.97463373   19.98016977   39.94931264   79.91260888   79.97911543
  139.94788049  129.91986916  429.81014616  279.8622167   219.88453464
  179.89836055   49.95484811  199.84415316  199.9326977    69.95595036
  139.88495621  109.87470323   89.97713395  139.92999801  119.95914495
  109.93272051   49.98288638    9.98515245  289.71829987   39.96856609
   49.92627122   99.92023687  119.93079158    9.9859284    59.92255059
  269.94225705   69.93416541   49.95344781   39.97057698   69.96897024
   79.95413108   39.97365852   19.98651044  379.8410679    19.97368618]","[ 49.97963959   9.98536979  39.97581272  49.9816616   39.97571418
  29.98998498   9.981923    39.97592238  29.98891481  59.94185736
  39.97456226   0.          19.97535178  19.97631443  49.95953595   0.
   9.98437913  29.97331945  19.98427168  19.98102685  19.97891784
  29.97949709  19.99105247  29.9933354   49.96366957   9.98966759
   9.98528864  29.97837852  39.9878419   39.97771654  39.96884018
  19.98061695  39.97843388  29.98718384  29.9848909   29.98804723
  29.97922463  29.99053745  19.98419296  19.98707095  29.98853586
  29.9753472   39.97332036  39.97277731  59.97237408   9.98805513
  29.98833743  19.98907711   9.98787609  29.98891611  39.97821134
  19.97524737  19.99348726  39.97584594  29.99006322  39.97039818
  39.9854798   29.98111312  39.97177566  29.98673762  19.99199157
   9.99008113  29.96559538  39.97197749  29.98737538   9.98675536
   9.98004384  29.9888126   19.99145647  19.99028941  29.99284392
  29.96734796  19.98403199  19.96842125  19.97322605   9.98693353
  19.99116929  19.9766483    9.98975859   9.99243349  39.96872678
  39.98988262  19.98083904  39.97076426  29.98998091  39.97905698
  59.97186408  19.98166444  29.98578335  29.98643583  19.99223235
  29.98687859   9.98193059  39.97129349  19.99262315  39.9682557
  19.97790219  29.99056782  19.9788588   29.98941531]","[ 169.90084553  379.76544437  259.85333614  209.83315151  399.86621896
   69.94588516   89.93306252   79.92192881   89.94134286   79.92711187
  299.83901599   29.95579987  149.90728436  239.90328194   99.95084816
   19.9660873   109.91443091   89.95204124    9.97924055   89.92063009
  119.83714297  209.86394886  179.86377816  539.82173478  189.84227857
   79.91677664   69.92729947   69.90043151  439.78694174  169.8695443
   29.96028945  459.6881886     0.           89.96037283   29.94952443
   69.95473467   69.90847313  119.90417277   59.93274394  189.89459325
   19.97032124  139.88649509  209.75829598  169.90576666   69.94184727
  229.80781476  249.84336868   49.9361242   309.86685126  289.82674492
  189.91767491  139.87607859  149.89662217  189.89542585   49.93835164
  189.76966723  339.8564246   139.89436295   49.95565281  429.8505848     0.
  409.82975532  139.92324335  459.7855693   269.84642245   49.94776328
   39.95117544   99.9032992   219.90045118  219.76446001   79.87848345
  579.83147082  249.87118654   59.92389609  369.8377759    39.93399961
  139.91097868  299.77690635  239.89553656  129.92721431  109.85207123
  559.79790346  589.80269688   29.96846873  169.87483326  219.88438325
   29.95730795   89.89553912  189.78809399  169.90216108  169.93096551
  169.92644118   29.95027427  189.80804553  169.83774863  249.91605473
  579.81825894  229.81421567  169.92531789  229.91206391]"
"[ 119.94002012  279.83432203  429.70024558  309.9062011    69.91551922
  409.71017703   19.96953541  279.81937443  129.93717576  179.80384215
  439.67210339   99.95851365  349.82682883   39.96788466  399.72702907
   59.92750408  309.84048335  769.81019311   69.91678873  639.85879446
   19.97916143   29.97460676  289.87208243  249.84767485  139.84646543
  249.84462651  249.91366552   29.95517186  239.86857428  609.77381015
  479.79035967  429.74277352   99.91171309  169.88565632    9.98209761
  529.75619583  379.63901045  409.66680609   69.92034227  239.90728059
  469.76724542   19.97339758   79.92216682  379.83132814  369.67551976
   29.95030776   29.95161121  499.72688537  189.82430907  169.87834309
  349.74880079  819.69210649  879.63777982   79.92608643   59.92935942
  349.68637631   49.96948171  449.76424299  119.96977976  839.76128338
  389.78310424  619.73744897  299.91590911   19.97038328  269.84180009
  429.74328611  949.5839718   249.82362343  599.76453224  239.75704265
  249.84359897  139.8464654    59.8994954    19.96190612  439.77552932
  269.81883507    0.          119.94002011  279.83432207  429.70024558
  309.9062011    69.91551922  409.71017703   19.96953541  279.81937443
  129.93717576  179.80384215  439.67210339   99.95851365  349.82682883
   39.96788466  399.72702907   59.92750408  309.84048335  769.81019311
   69.91678873  639.85879446   19.97916143   29.97460676  289.87208243]","[ 39.96204286  29.97491614  49.95733844  29.98529346  29.98833793
  29.98207917  29.97821361  19.98291515  29.98997523  39.98810809
  59.94704301  79.954412    29.97602962  19.98063701  59.9771365
  19.99357144  19.98959008  49.96988755  59.97180676  39.97972278
  29.98277409  29.98915007  29.96597637  29.96621341  39.96849219
  29.96927575  29.96058659  49.98169922  39.97914298  39.98244694
  19.98205313  29.98473653  29.99050251  29.98777197   9.98086731   0.
  39.9833688   39.98472876  39.97873683  29.98771219  29.98340048
  19.99508792   9.98604172  29.98397222  19.99315543   9.98262199
  29.99207971  79.94790145  19.97843793  39.98991273  29.99181861
  39.97888422  69.97419976  49.97335602  49.96941302  39.98720849
  29.98801522  49.97451401   9.9797036   69.94374731  69.97384336
  49.96583705  39.97541978  69.98430514  29.97091681  29.98967239
  39.97751819  19.97020758  89.97899441  29.97254445   9.98761306
  19.97409573   9.98130923  19.9905285   19.99215772   9.98007094
  39.98383991  19.97330514  59.97954204  39.9737492   19.97846683
  59.97819168  19.98936001   9.98464965  29.99218753  49.98093659
  39.97626619  39.98361536  59.96130265  19.9847227   39.98448058
  59.97925212  49.97689204  19.97777102  29.9801835    9.98284607
  49.97361712   9.98593702  69.96670798  29.97739997]","[  569.71889835    99.8578887    419.71720656    59.93798946   129.91315571
    99.84551728   439.8490618    259.85372709   479.63128144    69.89285108
   199.86919533   329.8677558    239.67157054   389.80723207    19.96740196
   149.82092586    99.8801951    139.85933538    29.95501234   429.82966436
   169.93782655   449.88971398   599.54363711   739.5179176    169.87924043
   119.86877608     9.98067065   319.72545816   379.78811823   229.84715105
   389.81032451   459.62461455   179.8164525      9.97950595   369.68024407
   649.644796     449.74032639   279.76354238   219.73771309   479.58918006
   399.69500246   969.48381057   549.73213217   459.72840462   299.82587166
   229.8407189    789.68219931   579.81100192   519.82921603  1009.42534417
   259.90234391   159.86070122    19.96138003   409.6774508    429.57847775
   259.78376317   159.87425759   449.64553021   519.65483491   109.84280986
   269.87932819   269.83442204   659.52713824   299.84122416   119.87041693
   139.85997804   209.8022313    239.85109829   669.76003839   729.51238871
    89.91997466   189.94029754   299.82002533   299.78710305   339.78463067
   139.92415646    49.90475074   709.60713464   149.85467216   789.72665462
   289.88626083    29.94555715   489.67202039    49.92772982   159.88307799
   369.86767018   399.65365463     9.98108412   109.91879838   149.78931786
    69.9650425     29.94792179    19.96268442   429.69582111   649.66681528
   599.61257302    79.87174308   309.85891648   489.8127466    369.8164674 ]"
"[ 1149.79261354   239.81553323  1289.68464938   909.68990535   489.68051604
     9.98017283   849.53359771  1789.29799019   299.78157078   159.91888247
  1479.21736019   879.48154667     0.          1169.41334002   209.87790166
   309.8049596    869.39656958   209.87360662     0.           649.77862881
   309.85772238   389.76033695   759.65392766   229.84498757   439.81007901
   589.67005213   229.80355563   269.87824533   229.84916814   339.75099786
  1099.69550828   279.76662651     0.           409.72296696   839.32591768
  1159.52201174   689.58916384   199.88324463   489.77466048   229.91094091
  1769.15105346   209.87360668     0.           649.77862881   309.85772238
   389.76033695   759.65392766  1369.66173193   439.7799701    899.68148547
   279.87345967   589.6700528    229.80355563   269.87824533   229.84916814
   339.75099786  1099.69550828   279.76662651     0.           409.72296696
   839.32591768  1159.52201174   689.58916384   199.88324463   489.77466048
   229.91094091  1769.15105346   209.87360668     0.           649.77862881
   309.85772238   389.76033695   759.65392766  1369.66173193   439.7799701
   899.68148547   479.65100683    59.93015421   869.53096654   439.67642425
   669.63890843   209.92079545   799.63257933   589.69048566   819.5666156
   269.77968459   259.87763228   659.76454016   309.8577225    389.76033687
   759.65392763  1369.66173193   439.7799701    899.68148547   279.87345967
   449.77976132   209.81752026   819.51511613    19.9678247    609.72346259]","[  49.98517721  149.8363692    29.98409706   19.97832169   79.95938475
  109.95825374   69.91721711   49.9476945     0.           69.95084294
   39.98524746   49.96520305    9.98706596   29.98456553   19.97400419
   29.96288682   59.95343506   99.96241145   69.91703119   69.96031322
  119.93569368   89.92160926  129.96692739   29.95967545   79.96384125
   69.97638191   39.97249459   59.95881621   59.96985003  189.80161766
  109.90425209  129.93778551  129.96784632   39.95985331   59.96785598
   49.95396315   19.96845087  119.95559785   49.96869091   49.9735507
   19.97854101   79.952986     39.95528656   69.94049298   69.95710047
  109.96105657   39.95852498   49.95674757   89.93385286    9.98004752
   19.97235706   29.98064218   79.96169686   59.96553854   79.96961527
   49.97633453  129.95544806   29.990565     89.881359      9.98491145
   89.97941375   69.97508287   69.96946552   59.9679078    69.97281363
  169.88487957   49.98442782   99.95502604   59.96449567   29.98608352
   59.9715166    29.98476218   99.94676848   79.95419117   59.96501456
   29.98046539   49.97048128   49.97863593   29.98678797   39.9804392
   39.95408761   39.97468189   99.96344194  109.94834144   49.97560636
   29.97912924    9.98334152   99.96319815   79.96481505   29.96965035
   29.98058093  129.93403526   19.99303978   29.98226256   29.974794
   69.93263975    9.97976033   49.92384309   49.97030371   79.95536872]","[  959.51467157  1319.62825017   879.72416008   669.80559513    29.94366371
   789.85189823  1779.41738513   929.69126302     0.          1069.50027096
   989.65674339  1889.51148033  2729.10605306   339.72389543  2199.47438377
  1049.56996029   959.85452966  1319.51320383  2828.80453483   969.71990632
  1249.65554249   219.84266386   959.53328035  1319.43786058   969.6413354
   349.82229714  1279.64760412  1209.54588932   749.71019019  2219.21225008
   509.72560806    39.93309529  2909.46489886  1309.69136935  1179.60740175
  1449.5367261    779.81236917   649.57643089    19.96512417   529.71622657
  1369.44078895  1249.34825852  1529.68364819  2179.06501214  2249.00671663
  1199.69576396   929.47958827  1649.39341264  1809.07949168  1559.6476755
  2099.54895113  1019.49690075   949.29995908  1039.72323202  1719.280182
  1139.41010819  1209.63369419   789.80462892   509.71261517  1049.61884579
   679.66500251  2429.00710292   709.72302572  1819.40041871  2599.46127199
  1539.41230519   749.42989207  2509.40802385  3898.41988049  2339.21475035
  1069.7740629   1789.56639632  1509.57848412   869.86304307   879.65443905
  1559.31370077  2529.1158801    799.77387973  1069.75345268   289.712162
   289.75180325  1069.71186048   479.60401297  1819.21293609  2588.98607399
  2679.06395064   449.72917541   759.79173716  1989.44150773  1569.44803282
   929.76228492   959.5083894   1319.62825017   879.72416008   669.80559513
    29.94366371   789.85189823  1779.41738513   929.69126302     0.        ]"
"[  299.89193709   569.69686128   189.87394174   259.75104162   899.63629871
   229.77783417  1279.50205391   989.55082039  1049.52344353   519.53028986
   709.54536829   649.69567484   449.80034651   269.76959543   619.75024776
   669.76846156   239.88558717   479.76932426   459.72937171   269.86793094
   729.75940348  1199.60713575     0.           189.82983507  1119.56500496
   339.79899045   759.69430778   499.74746846   459.76070055   489.64955162
   269.84729882  1159.68647811  2448.98945739   739.50669054   199.79577054
  1639.43615876   209.84845681   779.62486412    69.93410744   469.7809838
   829.57163631   739.74057424   739.69064131   259.85991988   899.55733605
   279.73250115    29.94635261   499.83452779   609.6331563    569.7526802
   489.73741064  1179.75015544   819.59672461   219.88802092   769.56363467
   229.83916644   599.67301646   469.86204053   719.70376309   229.82891898
   239.85584432   369.71858842   279.84614403   159.96852649   369.73759274
   449.79196916   449.80034649   269.76959523   619.75024742   669.76846137
   239.88558715   479.76932426   459.72937171   269.86793094   729.75940348
   709.5079247    189.88499569   639.4341584    579.77764282   949.51123682
   449.71769955   429.77878545   689.63811259     9.98168727   239.8911262
   269.7695955    619.75024764   669.7684615    239.88558715   479.76932426
   459.72937171   269.86793094   729.75940348  1199.60713575     0.
   189.82983507  1119.56500496   209.84845688   779.62486446    69.93410744]","[ 249.89898364  109.95066452   59.96148801   89.93523487   89.91775946
   19.97688449   29.97534366  159.91894157  179.87373588   79.95999786
  109.9403595    39.96601998  209.94310132  189.91133812   99.96862591
  109.90950852   69.91605083   59.96967366  159.86322983   89.96497441
  239.88313002   39.95737016  109.87072844  199.95285765   59.95275973
   39.95163789   39.94132343   19.9700894   129.9501928    19.96555123
   49.95055667  219.87749149   49.97346497   39.95199409  169.95845014
   99.93639664   99.93644776  109.95753947  209.8677221   199.96465918
   69.94148037   59.9543956    59.97199157   29.97367853  329.9083252
   89.9147894    39.9350476   129.93836903   39.95801936  109.940256
   79.90957427    9.98885586   49.9481287    69.98021844   59.9206009
   89.9404515   149.95037965  189.89227438   79.97396086   89.91512756
   99.97324579    9.98595646  109.92778478  179.95530113   79.97621661
  109.91426585  379.80420215  149.89160205   99.93666448  239.86751385
   29.98299695   29.97964016   29.96500092  159.85766492   39.96466142
  179.91177358   39.94568023  249.87115837   89.96813198  349.86662116
  129.87573864   49.9378233   169.89198073   59.96268153  169.94302719
   69.95641532   59.96332663   89.94897713  149.90389287  179.87118259
   29.98026663   59.96246716   39.95130288  109.91826201   39.94987294
   39.98431753   69.95409277   79.93590264  119.94142897    9.98997521]","[  409.83119413  1779.00122856   539.64895976    19.96581719  1799.17524335
  1669.1632264   1479.37598806  1889.44386922   799.61274261  1939.26379846
  2758.72353113     0.             9.98079485  1289.55969699  1439.28124169
  1169.60708579    19.96946096   949.29074494  2689.34739856  1299.54843681
  2019.13324167   449.62494978  1589.66949267  3718.82531001   229.8686516
     9.98069542   729.7341386    849.69947355   819.39631928  1869.10485651
  4228.17495819  1069.44324425   269.79103014  1959.36509437  1539.51140231
   529.54243342  2988.90431407  1589.54004765   229.78598984   199.82712791
  2188.81801766  2279.4834399    419.71303307  1879.28441714  1519.2357473
    29.9731858   1129.64294052  1469.43116081  1429.43307626   199.83671941
  1609.2128921   2119.14628958  1119.51639873  1099.50163284   759.72191889
  1149.24230204   539.68176237   229.83427934   949.63322049    49.9560719
   839.63395967  1599.50401642  1449.48399435   949.50908598  1849.48250349
  1469.56917518  2549.15150359  1419.27043871  1579.36419119  2709.42952283
  1739.55209692  3759.19686747  1969.37941493  1219.58749999   689.78926738
  1059.4046976    859.6727852   3498.66917227  1089.4228867   1539.32588555
   989.73049933     0.           929.72884909  1259.47264673  2318.94890149
   249.82068485   569.77280531  2279.16455745  1629.46993127     0.
   249.82017976   479.73075469   929.7462083      9.98144425  1319.01367694
   439.79940848  1309.40275631   239.78257394  3568.98461938   719.71201632]"
"[  659.750734    1189.6602389    639.66308491   839.71646084  1299.42138517
   569.81004907   889.63203064   519.57969845   379.83583578  1569.53330346
  1219.70998357  1269.56612399   259.72917664   229.8164026    469.69303528
  1339.52754183    19.97225973  1449.35241925   909.84338791  1449.36207386
  1579.53594778  1119.67730858  1119.64592643  1069.75525423     9.98007993
   699.75167661   879.47687879  1899.06972747   879.53767181   859.75626538
   839.78159447  1319.30415204   939.7913427   1449.75221554   879.64948
  1179.71337202   849.58346458   169.83019091  1199.68899523   739.78995805
   369.78341749  1119.64589805  1069.75524651     9.98007993   699.75167795
  1049.82708772   539.69233582   559.67377109   789.79434573   529.7746497
  1299.49110472   909.5181255   1139.62451758   899.68520717  1079.53778488
  1159.66459417   719.60680693  1249.75063815  1099.81637461   359.79684626
   579.54534517     0.           839.55471177   809.74179206  1189.75799932
  1099.77259579  1579.60969204  1519.43444053   259.82244753   499.72878586
   369.78341749  1119.64589805  1069.75524651     9.98007993   699.75167795
  1049.82708772   749.74345344   909.51810288  1149.60449281   859.6055229
   619.6450081    469.70797952   969.49882754   719.65234294   289.76268262
  1169.46232065   839.60615919   539.72088037   629.61598216   839.55471126
   809.74179018  1189.75799932  1099.77259579  1579.60969204  1519.43444053
   259.82244753   499.72878586   369.78341749  1119.64589805  1069.75524651]","[ 149.89117231   39.95896332  169.96826576  489.86206035   79.9648865
  189.79762435  279.90075885  249.87637619  289.85561552  129.89269856
   19.9676022    39.95222609  219.87031672  159.93739507  269.83021489
   99.88477212  119.91833648  409.86826739  149.92441398   89.91825014
  189.92974032  129.89199599  169.85887345  149.91020886   99.94004851
  199.9304182   139.87230934  299.85571382  139.89654503  179.95662943
    9.9815197   159.91312456  319.87937404  119.87783515  109.82452407
  159.82958828  219.84254582  159.90567268   49.94946406  149.94750384
  189.89891579  249.83846109  139.89997717   59.9569165    69.93503673
  209.89714399  179.76261375  229.95203352  119.89445818  469.88652125
  239.92416139   79.96654993  189.82780109  179.93977328  309.84629445
  239.91176177  109.8799933   199.85598881  339.88068395    9.98178717
  239.9085367    19.97770859  219.90417557  169.83386486  179.9168119
   79.944416    119.88722658  119.88319501  379.84776553  299.72724674
  159.89090902  439.8856166   159.85074855  149.89147993  149.89431058
   79.94754757  159.92619206  199.86995982   89.89520195  229.86596768
  129.84945681  259.90705376  149.88180341   29.97067215  229.86535571
  189.83008104  249.95294613  289.90084028  269.81996916  219.90081154
  129.85531254   99.95771405   39.96854729  219.83399613  289.93207048
  149.92236533  179.84202553  129.86817869   59.98205173  279.86972023]","[ 1209.67542947   889.54392697  1769.57915955    49.92228294  3419.13159183
  2449.00776725   959.38523907   749.58690816  2349.45373558  1069.69276577
  1429.39178184  1439.55151093   649.68350024   369.77264783   799.62338291
  1259.32813769  2459.46402184  1259.62236289  3168.96154146  2538.93215401
   259.82173764   439.80554272   779.5448795    739.66505177   649.44409913
  1419.62072039  1299.32560915  1409.07152059   579.73688621  1589.67380716
  1729.37526983  1429.46658734  1839.59304845  1619.15651662  1359.755155
  1299.6212583   1549.34350918     9.97993437   969.80927712  1509.51090269
  1129.65812285  2279.35281812  1219.70907348  1099.48017716  1169.83049639
  1229.73859127  1119.411487     499.81628855  1589.27553023    29.95388715
  1509.59326614  2339.49981779  1339.50885236  1459.72525905  1649.75746819
  1839.4124585   2389.40374773  1829.31871106  1089.56814439  1149.77224542
  3389.20717242  1289.27050666  1729.40030887  1389.61579956  1599.61647532
  1119.74033606  1539.66995143  1089.65381433  2149.19924989   989.58079108
     0.           529.6255908   1119.59197273   239.89434147   829.59419467
   939.67937509   819.66016214  1349.63286965   719.73031903  1779.64031901
  1539.42779643  1859.56251938  1709.55107647  1469.5993684   1509.6525652
  1579.65479038  1669.4996183   2459.26361643  1289.66101743  1099.70199093
  1259.59406787  1089.54473594   179.86120581  1169.31828915  1719.49207736
  2409.34043676   349.79009607     9.98038212  1129.75810609   279.89834648]"
"[  299.78351337   839.73163257   929.32856197   459.6980727    209.86090347
  1609.47891296   309.90156033  1929.13833427   389.74405238   469.66803357
  1919.39417491   339.73509192   109.92489512  1639.23860802   389.81596075
   879.29027183   709.69121204  2349.45731177   819.62572936  1099.53611118
     9.97983057  1359.73399588   179.8246755   1129.32785562   899.55908001
   319.82042662  2599.23279141   509.74537883    19.98250544  1319.53743283
   879.57385676  1339.53303618   229.77288546   409.76959464   289.80288232
   489.65786356   229.77616947   969.54210507   469.66803357  1919.39417491
   339.73509192   109.92489512  1639.23860802   389.81596075   879.29027183
   709.69121204  2349.45731177   819.62572936  1099.53611118     9.97983057
  1359.73399588   179.8246755    179.89361053   349.69591679   379.84390469
  1019.54846246     9.97986628   169.87922835   149.91222321  1259.66596015
   199.84670936   639.60772343   529.74296602   289.91398946   259.88456825
  1669.53979411  2808.97424198   339.73509194   109.92489512  1639.23860802
   389.81596075   879.29027183   709.69121204  2349.45731177   819.62572936
  1099.53611118     9.97983057  1359.73399588   179.8246755   1129.32785562
  2149.52163647   519.75834908   929.48494839   229.8783864    469.64798606
  2159.19462524   769.77542428   109.9248951   1639.23860802   389.81596075
   879.29027183   709.69121204  2349.45731177   819.62572936  1099.53611118
     9.97983057  1359.73399588   179.8246755   1129.32785562   899.55908001]","[  69.95197707  159.81319327  439.85967415  319.85136846  379.78696998
  159.93684243  109.86273764  439.81978544  299.77664775  529.77260945
  199.77730579  219.87803351  359.89958737  119.86288983  429.7656072
  219.86900205  449.87872008  299.90504042  129.90336531   49.96862094
  189.87686934  219.75574894  269.89126496  309.89654352   79.91478969
  169.88439021  349.78183609   49.92928219  189.83204847  399.84191941
  419.78620809  299.88240135  169.88154346  109.908046     69.93044856
  219.83609121  389.86796356  289.91539632  199.8055339   179.91892395
   49.93847708  139.85640046  299.84899679  159.91338627  249.85261054
  219.87593285  219.76038756  109.94829838  259.82477105  249.90507143
  339.81483256  179.96775591   59.91633758   89.94515722  119.89438558
   49.9240351   219.85060925  319.78911424   59.94181217  269.91573618
  509.78573037   69.94722308  389.83845913  249.84130655  139.82573844
  579.82735005  139.83096046  269.88032318   89.9137256   189.83261818
  369.89551549  259.88432793  519.84706442  219.90164429  339.8944749
  189.80042773  169.84801361  279.78360648  129.85457347  289.92607096
  619.67942907  319.82651729  179.76154638  259.86620423  239.87899112
  249.86427467   69.93987212   59.92456368   39.95910367  619.84202868
  399.89681813  369.85333355  239.82359877  799.77778721  349.79965752
  249.85343507  289.8579607   249.90812049  269.84477985  459.830481  ]","[ 3579.04636658  2609.27891818  2909.26132454  4118.62616781   259.78826614
  2399.36708845  2969.4186222   4999.176518    2489.30725137   599.46378941
  2188.84721441     0.          2559.21682002  1739.53068748  1389.47986516
  4998.56107476  1769.3788207    639.74566141  1899.30027642  2159.22003474
  3209.00540322     0.           279.76292703  3119.07384252  4488.70333987
  3348.40855208  2499.1518861   2378.99985481  3168.90633423  2489.56950149
  3839.2220039   2459.27081562  2598.89637539  3369.07445774  1349.71123174
  2979.13081722   239.88547729  2618.95924833   799.65985329  4998.04672878
  2659.16217535  2909.03336618   909.3935609   2808.9273224   2328.84586487
  4348.77723081   199.80967026  4788.86000391  2399.35879903  3209.38682753
   799.50411964  3338.89789612   529.8159392   4218.845775    2479.28038146
  3309.02879581  4318.88131955  1179.55885451  2249.34028902  4468.98185442
  2388.9053478   1689.5247467   2799.05636972  4998.49919057  3049.14080368
  3938.76475462  3359.14022849  1799.56558549   659.64201666  4998.63624032
  2059.47486364   289.77040928  1259.62508877  2479.4371857   3638.64431197
  2739.4973329   3109.20037815  2839.2845562   3529.04744678  1539.6561062
  4428.8196472   3349.00442764  2808.96677342  3229.33912798  2419.54912515
  4788.73394769  4369.12324791  3458.80933186  3489.02195188     9.98034873
  3168.88823386  2959.26945541  1609.5977554   2608.9945677   3809.01263285
  1429.49392322     9.98037712  3228.85578342  2289.29595594  3838.89746486]"
