importanceWeights0,importanceWeights1,importanceWeights2
1.001599438821556,0.8291408914996745,1.103297056966591
0.9070933101772184,0.8294591316692663,0.5575737282682308
1.0415997675969897,0.855548247983429,1.2812893388777284
0.46859023830372976,1.1532023325329428,0.7299674900754971
1.1850710436641594,1.1958055985675107,0.748817506244655
0.8962219962956243,0.7327908249798262,0.32855613481400786
1.5552031967350306,0.5864487899558025,0.7061458828988945
0.9450121432628387,1.3841015365847587,0.6969263454455148
0.8424358348336357,0.47744562493212334,0.3969950240546634
0.3131809417021114,0.5090173378610822,0.9360165333985213
0.1631080235860673,0.8431009348251015,0.2161632610302372
0.09244286882651384,0.5497163808062803,2.2053023413453503
0.799294587284108,2.5081126712216415,0.19819568782253516
0.8465712661374657,0.5702797260493366,0.20660181284083834
0.2715094906826656,0.8483245364491031,0.10012962665801127
0.6043677477837528,0.719200571046202,0.3044872530656355
1.3298102888706393,0.7056511480072978,1.5722636458541273
0.7234944982575463,0.8436806659539556,0.13406662749832557
0.7854136064993327,1.2579435707627973,0.11413461299802077
1.2292845485114683,2.9328602228401874,0.1567203583964303
1.796379012639252,2.8768227375195288,0.034334199104277416
0.8970174426714972,1.7394373957308988,1.163658747992242
1.1602941192335061,0.5255416328457682,0.23814093762701743
0.39983759292203136,1.075635505789608,0.7117173188519625
0.41788297527803503,0.41155607147368267,1.4785653736926785
0.21676140400942207,0.3626663983987855,0.17857732601904583
0.22953920217254106,0.47718274649023507,0.35239672005628037
0.09745151297558573,0.1820614848309246,0.07561969853823604
0.41471581475336106,0.5475834940064828,0.07653280280960936
0.666216266971304,0.29875853053246176,0.28603078744592153
1.6321531832746725,1.7442376237408554,0.14651141455532735
0.13321024134113565,0.20596310330779707,0.2843233407781803
1.0704709025299342,1.1909490670054332,0.06996029101840709
0.12224504531155005,0.6956032493771785,0.04920160912686845
1.157755284848198,0.49010514674004785,0.2078489800371991
0.849289991113536,2.1956957651315046,0.42791839222806627
0.6967983860577479,0.18981032010326532,0.1066039306570729
0.6747488814211478,0.8746219625984079,0.4534738655506116
0.24270076735466092,0.6424592941898856,0.12093915370830405
1.4466373247979232,0.20126468518845103,0.46315568839899196
0.45581082336237294,0.5093866364910983,0.08875478480090898
0.7464362394220543,9.90901613606278,0.16923637878575182
0.7080299025057604,0.7334702972922762,0.068174477526938
0.5903647045183729,0.6282167968053697,0.14967598435969284
0.94305894538355,0.10397699220331225,0.11496622742005642
0.675972506733054,1.1927517034522,3.6063686571640368
0.9201896915215265,0.595915796051048,0.2521676844132996
1.5320788198280886,0.6909346242166811,0.19085128001729085
0.299535510740887,0.2418684508712592,0.4332223112417315
0.25863145888132294,0.9203876905583663,0.944231711892882
0.8975104734083996,1.0484495509963385,1.0220643433919827
1.3812870870896723,0.9570304494612816,0.7427640501057142
1.466665654143754,0.8916620671784903,1.3254292882039094
0.4266381126628178,1.2066098713654354,0.5839052876159181
1.2018043250750927,0.7640742279212743,0.9117293704238898
0.20142312023118214,0.690372532668504,0.7407955980342836
0.2496330147677292,0.5081626757921411,1.3222505219873386
0.5822959147468267,1.3310788603908514,0.7524957167733559
0.2795018450228747,1.4344886609132645,0.3803632764377186
0.8974019510649887,0.835545512356974,0.26261811930170725
0.28208673865606987,0.7438490881332879,0.8668893115334715
0.2219859496550076,1.5125477655488213,0.21984616350500735
62.36058872427721,0.6649517696194949,0.7374055036130891
1.0223241481787164,0.5102889142867147,0.3126485073885471
1.0326669862322593,1.594239177705949,0.124748296084625
2.3458151400905707,0.8282639347068499,0.5966223170909727
0.6839089115181775,0.36763766288450783,0.5317485432127033
0.8394568994736767,0.6022359043572046,1.5408203005486563
0.84895421732324,0.6093329989905149,0.34215552948547134
2.3284127847305345,0.5189151731982945,0.9439195255481221
0.3474321180292809,0.4579497782961551,0.6355354046430952
1.3516781484035412,3.8577248117166074,1.1737575135096336
1.3927777886460588,0.32396577983958513,0.5980995560867426
0.41302207620549625,0.5365355197390549,0.3660812032079498
0.2802476581930176,3.0879837282751046,0.7515295936177526
1.1642217877666543,1.354792732246409,0.1279360754199166
1.9160414673548591,0.3720876271174372,0.2728947864001202
0.1585462685856765,0.7369066358707543,0.09252127348571146
0.7614028467428369,0.8640097989001847,0.26803489300620587
0.6816511706312482,1.79168962736575,0.06664942586140007
0.5180672320420618,0.7958011455457671,0.06376453662819809
0.12749010019314236,0.8409725689299576,0.46044492471784854
0.7207633929593786,1.0757789964762252,0.4535620395455329
0.5094532553145716,0.7524740777705111,1.044044036593857
0.075897568060285,1.8157240050818644,0.1742474626985881
0.17395060398744835,0.8429182579141073,0.07160219970920578
0.1845338236685181,1.0926018832488729,0.31364464477567716
1.6693462302358202,0.6461770369512667,0.3666314824895951
0.5156377508378908,0.3332127453391322,0.10153265776571
0.40411922884910645,0.7739124186645804,0.12136548692163555
0.7073014493283153,0.7651582701519463,0.041136455023260965
0.41247406068065334,0.4389346241698174,0.9593463047026589
0.2550852191510053,0.6947421374727657,0.3851363019237303
0.1780903715063246,0.6136077712339121,0.10211137422645837
0.34234646317399703,1.302987653481557,0.010307926862505251
0.2937153818352915,3.838406538927967,0.09197821386091781
0.1932215851513355,1.4792014019760984,0.014927783446104886
0.8982325284002065,2.0000315346027486,0.03439558188469365
0.3874506921100042,0.802742469422372,0.33527831398924846
0.5200690954732138,0.6425068562275016,0.049173786631253366
0.4227633510461248,0.9845922611679281,0.05450382125710064
0.047781980785754595,0.9877578771347129,0.22868739141142733
0.19793696973968605,2.1862403913376283,7.814675555777462
0.14833555289317488,1.1095434406144187,0.5500590960750313
0.4743438502049668,0.9277225134657437,0.9674779375653151
0.4532859806605541,0.29014911833722873,0.28591904471786206
0.9537141598125565,0.3058490302810779,0.8589660177969329
0.36733365579049604,0.6684945119013812,0.12342949446956461
0.2935938270002148,0.3289442144278141,0.18709074153531555
0.7888827976130293,2.191417320129422,0.6274989208308299
0.02697932046826665,1.0216936490993034,1.6209344818351124
0.060910090730851296,1.5440263890685335,0.13244400765729822
0.2813953612997975,2.9136548234558433,1.1641047618884832
0.7274963174568768,0.9326852277189994,0.32497283845979974
1.4698790101371122,1.043230719692956,0.3085981684797309
0.12961557486354455,2.749910461522843,1.8342563736805666
0.4084964578808766,1.784447885322938,0.296669466827536
0.2027904455767271,0.6197967712554195,1.5892776677313065
0.060472179058808806,1.3712549186782563,1.2935544514194006
0.06964737785717072,3.0729144953159135,0.697095344320954
0.09805036057053196,0.20533971177800125,0.9752156437334853
1.0030752595091488,0.7972624398936125,0.7393749682456028
0.8202709840770203,1.192222966979564,0.7129279287557595
0.08165029118676645,0.7434834441989431,0.11779149918966704
0.293120176645784,0.9065734465099434,0.07757162470499158
1.5569179176016268,0.9071738677324012,3.011635364723874
0.18515871907117257,0.7303473712937556,0.4486597680001918
0.29160518449737893,0.6661942187529009,3.588530380456785
0.8187117435854521,0.8105078552555859,0.21268980390291609
0.13261380204914192,0.7863350536875638,0.8957609963424641
0.06644706748927148,1.2076702403496482,1.021408577841946
0.1503007032278551,0.5954161425930384,0.5692126375090285
0.08526679368672471,0.6415495106266106,0.10059992144479393
0.23520437216298007,1.016660857189602,0.9932109731247285
0.5841477313423962,0.5187332928820555,0.2546222888237622
0.22758229391185358,0.4741011742621121,0.19863212164572874
0.30501530375093594,1.0296811856694243,0.41371163717654535
0.08916539351044456,0.5446279936784866,0.22636911391683048
0.21233790084476084,0.8500486506524335,0.19617861271211195
0.16681193770376734,0.8934845968159432,0.5570902636628313
0.11489115881633158,0.9751280522481302,1.0700318181040245
0.1428772857339658,0.9800836878026195,0.8125423204893246
0.08824238676520141,0.7134808784806776,0.03467669789617658
0.12509986336861906,2.41797617199826,0.26927343565824347
0.1433745258293678,1.4352939280386046,0.5080730396552195
0.12068755644790131,0.5191853385385318,0.09389739237478704
1.9415753739113897,0.8514910676523451,0.04563126518863522
0.19496705179779047,0.4715269602617586,0.02983663347561161
0.8884701260326751,1.1349404667372882,5.440368529823768
0.03490049337974693,1.1152747015266566,0.6363526659684805
0.03152192317902504,0.6769982085817369,1.1609581582614503
2.2065778234294493,0.741035865544625,0.03955419698441194
0.056638121847804965,0.7964341778205618,0.11685252440394582
0.2294378396593098,0.14536174991427075,0.03822340762392587
0.1632415887851136,1.1028646572935221,0.024394609038666474
0.0664160004076332,4.5156209555436035,0.04815423689954492
0.03917182070577056,0.9928603760610136,0.010427878177005058
