variancceSgd0,variancceSgd1,variancceSgd2
845763.5305386598,949.3642947719526,388242.5945125882
1221527.1716208667,210.01844157580646,247599.79378923174
2481842.0304036825,144.9653614669831,137898.81545227737
2466583.000456066,1045.656992560875,210616.92219832
768159.9284777988,1587.8931430056725,337317.6456496762
1619420.2781484388,90.61336880043092,306232.1580279177
1683651.2219053844,192.135593237814,979295.0132471547
1436705.3808912695,294.5999146196479,870780.9448107814
2507738.5861544353,169.650327276359,910366.6972465067
4367977.797161205,220.55181786643166,1626862.5683381092
11509111.469379345,87.80102552079413,401067.5140867425
6313979.306989906,570.1597001186749,1414390.7638686511
1267803.623408109,185.50957761714557,1833656.8180713332
4569651.046852741,354.8190092335849,1692895.1734910698
3692261.3651289707,224.00539364415818,6856839.370195362
5502991.886729104,320.7085415510686,5551549.815533517
6319409.297160958,163.88735129336683,5536794.714006196
4281709.185117154,493.8920191332268,3829699.1390598984
1769984.2479708393,1628.393402137071,6094579.967768338
6029782.449963883,1287.9543608093184,7123283.819712432
9560321.313895619,2755.9489620356935,4876578.450602417
7288879.5065444205,755.0324785618018,15133070.448044654
11699371.282186491,538.4952875115266,9041907.311890926
3861637.4002763587,2159.447463520629,7216906.493927145
5999095.064278455,643.7419075194833,14480243.570978867
3517611.0266327197,2705.6071977711254,10709648.721090637
7905014.728234606,1035.9797942901941,13141561.11143829
9629373.384895807,501.0700471362202,8858324.087608153
6147270.011632735,559.9934205665002,10607726.390157145
21371101.661023,4043.702925001472,18253881.185798842
7019483.545025472,4896.915351492982,22233090.043354772
4139982.8684020503,3036.5699299638627,17777389.96255348
5430041.38374938,6712.68654091126,8238196.074419389
5422129.0038617905,9734.78609411841,6655020.123570189
9564594.839319088,8715.998615100156,2785279.576889032
17103947.48253119,5022.724402246243,18128101.577830832
26579757.93593849,40530.011598372206,5267143.409230516
12774469.486589711,4143.826597602553,8841560.327220704
14363242.09059317,12844.584403536133,21352700.83582183
5211685.450208734,1081646.8405092123,12633618.612006418
6837873.710772095,25967.968359054932,31469857.846076906
4720701.060306545,21845.184446243096,9937630.06021666
24044603.428016737,180752.30806829664,40995737.39170372
9615412.249717202,9223.211913390976,28105046.970447067
62080253.93829003,26727.821110278852,4484796.930865159
63068453.13888158,15581.581020480698,4811192.99541465
3556139.5027213637,17098.395495496,4893275.378263396
6289671.007251808,27119.798157472396,3140384.2120792107
3309217.351189376,29929.860819816877,5054779.325379318
3835004.6959557626,13508.87130826107,3466744.737209447
5785187.680361057,31904.661210550654,3107591.7776481584
10896322.000004612,45470.37990049291,15361510.547021806
12217460.691828573,42895.64778225291,24037564.49243568
11300467.910655268,40693.4694568748,17508613.436817426
21942218.63735947,33014.834437256235,6633703.085591453
20648728.417302765,70128.56321590468,11623617.381203184
1445898.5983679178,285687.8046662444,6601913.994638157
1930820.37455142,50604.80283711664,11701773.667348173
3324913.7711025993,26492.056002042806,7162759.827700683
1840280.6974965238,43521.15398861841,7783677.220767874
486664.74724761967,71711.98265650171,2944893.3401507
1319628.6942270156,52642.552548653926,5570920.6631136555
2646794.1264368263,115785.05130039333,10989197.225904502
10643482.468135128,65105.38966491734,7451550.345280498
1184266.8404282103,200055.43163497737,8332946.914574765
3050514.6018632487,256774.72255589094,14203839.717487846
8010611.023154512,352607.1451022192,22051390.56582106
148716.8957533928,77616.01985190043,23440464.419931486
13832550.628261143,50737.612267384284,33121742.15982855
220294.2079312317,2584418.537799102,6417455.4635625845
11442567.216544291,175564.28602587836,3884720.742163924
17631151.939304765,375978.63016173337,10118454.746715724
257051.95312641087,790614.3202814406,24150999.864290215
3669937.574430043,191767.3194192752,17199286.72592582
3726372.6694642636,1272010.9318249812,23471547.874927573
744639.8826123148,248353.77231972996,9701847.405824577
2567821.0861407677,682277.48842204,9665859.571314294
473026.40010474535,184572.87586621972,41209871.340923846
4876813.043898001,920259.840191099,28015281.00904859
337787.9857919253,628454.7832031299,19107192.70563618
7545276.264019338,1360797.3582240187,7363317.114202077
1228717.4683106584,525411.5001755045,13029370.888150021
6761974.136064867,733063.7448482238,15946100.086010711
1373640.8010306805,1738153.8432689523,11130704.115689032
1302100.2645850878,1195744.743150524,16957888.07110803
795094.8497363926,2078473.741756898,36077954.16385565
1105551.7656650012,1624251.9834580508,13581860.034529526
2258557.8559865556,2170449.5839013313,7746167.668753384
1336771.7887755695,529502.7683693118,23576430.340180904
603582.3653278935,873812.6697994864,8737981.97332542
312693.92642997694,2495095.447130899,19637668.236149818
2720010.5224780967,2902607.2878529984,8845710.939771876
452549.3659210112,2084747.861912521,16730770.295075115
4083889.6096918103,2075002.3916734778,11860142.289876578
168131.40884385354,1957556.9310968323,6842233.493851004
333910.287902178,4090630.310767839,8249871.641819252
2054721.8897118391,4480915.675649301,19009656.03953452
5076319.484763548,2574437.9749154435,31970341.182772495
1184195.3861816253,7892210.218419808,30670441.076255027
1247968.075707741,7581707.15569044,17104846.702103566
949383.8329946257,1489126.91703439,22692217.576596726
554668.7936351156,7875565.817262741,25607936.73224947
1621347.6322909037,5959273.936334385,13677014.983144268
1424284.3479054729,6057207.515463496,10222685.56143962
558015.0575713482,2972758.365933946,17227939.0340581
270202.96144091,14417482.763915282,54311774.692169145
3106377.890412906,3459797.38345851,31623072.05383435
3500018.6052268846,4935676.201644907,21437676.17717786
8104876.551594514,6879067.542413984,14453578.199401096
357568.84767898923,21340968.96532312,14919036.43810703
986048.4164130058,16667931.302663796,25843420.3016436
712219.1852590458,30475953.66109819,23116367.13908383
1098005.9911474201,5585835.790307489,56857873.18819212
14171488.011124536,10970530.912804,17961296.88222359
6299696.207887347,12389948.205448095,13399444.386409841
25846693.65327748,1486355.7797370001,23361190.508324806
88144.42584366,5299745.875260755,5825157.185650937
93371.76672389173,2628265.349442064,5072715.301261129
35687.47695707312,14621689.087519543,206234662.08865985
11277612.991101954,7912437.5896770535,21634469.12937676
128003.67072086257,26371762.64690029,10201161.02333189
3487529.2171847033,12453448.06046674,17078829.47721738
4892096.2300545825,3337401.1081323847,8295566.807691537
129538.85589349552,56395734.92295663,19403470.904527448
132817.99956411464,11061839.081206301,8254066.898712624
207513.92855066268,16332869.372385295,19506198.83966724
188764.79773298302,3069152.589379682,7445707.382866876
2851023.1342505845,6256828.39907888,12271232.388451222
2023026.7388682782,3444099.0568188084,5336636.527813166
1301749.8339395137,9183667.553965345,26201732.09994117
291655.9697292835,6183092.516486428,19233548.278993066
154779.64819246018,1967095.3551395165,20088477.079613015
226077.55347453654,4149011.669011308,27894512.729685143
141966.09138041618,7206879.286202252,10365168.985417202
153452.69280060966,3131186.0769799147,20174520.275611557
150161.6818888453,6609190.365292652,176911.30486571213
2795871.5689601623,3802375.012218891,1237994.9906774922
5439365.575006928,14830279.275180526,488982.1745452022
44154818.217626676,25445611.54334826,435690.79771361215
162900.39378171414,15292368.913934048,204401.97602964172
30309.669545917634,18241915.70978656,5897078.4555821
298079.57292437204,22914635.302996255,282548.95428764826
1580687.9685939117,3672974.3867813624,681877.853571596
221883.375945826,1078081.3549198846,10328509.313899055
154154.0358653006,2591482.927902481,1126098.0008434597
139822.70774201112,3039659.9042487936,13250158.189835398
259186.53381050398,19027467.69759652,4533489.212871184
843205.5797574511,1080799.4247556012,3035664.17713154
1549854.1931657847,21005823.64314569,4807190.545999589
1601054.5887558176,1083953.07038676,2076062.3503943302
585601.0700662971,538150.3952027085,21026815.11789289
1021704.2328612607,32249606.816185106,4336029.655294124
351043.56786786864,32015629.321705308,2907839.1600936623
448299.495681621,64250422.540558934,507954.6178197364
3338302.976453471,24235639.38361803,1268890.5563763336
1335498.9576353217,42597315.05003886,853038.9483839001
11118909.4812157,11329376.40751923,1501295.4627694339
6140542.771257605,16058327.001852138,936050.2899590824
15407483.834456194,4664459.443237971,592075.0214425647
10110175.00280275,4051593.8012077212,1102810.6124684778
12405983.405128106,34081132.36765396,668822.0708141462
12263591.114741359,23461755.85080395,10374038.11837216
13094147.497992948,596524.0867137423,891043.893526222
20809241.929022625,4719667.460939384,855117.5729574806
28840208.74999564,694187.2600449808,867574.0513923626
62085468.83278878,894397.2226616272,1107369.2091685706
6240413.900590687,1279812.9070842932,637358.6831502421
23435355.103416324,1197767.4228507401,5606890.274184568
6476453.079436125,35255380.032051094,3721943.456466195
13777115.685006024,3723750.791322025,4164628.8007845613
21479612.073208593,3904787.4551762836,3887687.6699947864
5160392.509284972,6642324.8802600205,61716936.864059605
2012062.960709108,24450513.200380262,10606207.466786105
1001637.9707721103,9130201.721635155,18329360.826515824
16679621.098584283,13667961.569927758,49301481.31870194
2045765.6703319482,4012953.229007913,7641473.084117139
95222887.54989651,1713257.5564571593,5282038.016946797
187044720.07385933,38962303.97171394,12962280.714676913
106997911.56453128,13728829.142197624,10151991.546387143
450223.69190677267,4966080.296035387,3667524.5627361992
10502165.897268495,783497.6851674035,5287387.346194627
550881.5595148765,4150270.3258129824,17342945.768185284
61535507.038138136,20839270.699402306,45539656.1572983
720896.8339613659,5354037.513967192,80257234.00613168
90982325.82356308,23559361.074233085,84419653.42868285
557197.8502262023,11196468.237093844,23067077.31541612
373298.2312482726,3486385.6695314455,13183002.927364592
13511468.522163777,23200428.348697096,6401473.132863622
21405541.217753246,61810200.45799564,52505239.909570366
75559377.90645406,18291158.348766267,24784825.91057568
39476122.315966606,4050311.2115259357,8031820.574596457
58787942.40711776,731083.798602494,7042407.495433145
152967415.76653928,1212864.175043531,7753205.9930311395
107563945.45737684,2759751.8431482753,7651662.616522915
194269835.68224347,2408094.2632136215,53696520.585550845
36876625.504622556,6976656.934047082,3992366.673040205
90458522.81675507,603515.0289304147,5677145.27979603
86864435.42796619,3091496.152019142,9809352.761697538
70997516.10682406,664534.9307601352,16521482.314288568
48309173.90071673,5567698.098804223,6584296.660519594
71227231.78608127,902837.2009969346,12075505.144180536
54654378.50578381,1170090.8395097163,21395108.484754812
84312048.8475102,797797.4267076612,21763577.1388319
63091087.1598522,1493669.6628175525,36004727.34446171
57078528.49369344,4046372.996838151,59521007.529838756
24811816.41306912,1277563.3698788215,17002698.985552475
46005231.96271522,4188692.4578099106,21761613.696017228
29566471.071797688,989808.6651322319,44291857.869686306
25605256.26418134,472160.69292735134,112455693.96510045
23845658.081865452,1346368.724791578,73497228.51706189
23763454.280316148,1838671.696555971,68357921.2264416
47316720.64706267,6912425.324085065,322600328.2005124
72921300.14964744,5688918.3540731,40538735.73235728
24961569.66403882,2902506.250984772,12158298.092883322
45721242.662673995,1643867.4540657573,20579409.30241529
28879458.273782916,1597209.5831225133,170386462.89179558
29042310.74977454,7735204.600420641,273974117.8329787
37879502.074823044,1645481.6671315092,25521739.318736825
36317692.37811663,25022810.71453947,67191950.01786262
21332213.91825904,6531266.550640862,59941022.948719956
15543235.869033197,6254474.012953682,110995015.0342266
15916614.609337416,9615700.694179807,81978232.16543815
35341742.840760976,5985759.181910473,64519130.56144062
17759018.715075485,15103999.92549409,90922933.97081932
17073995.58809438,5129069.585537369,20601142.66804816
22747786.214333102,8303685.563809026,29301875.042940095
14460309.404756118,16260687.86368328,40752643.31521448
22140193.950076625,2129253.134488538,5247193.17075773
23225487.263311878,7399562.835207744,7940243.248677295
18651915.678918496,17054536.8091132,7997511.045350064
74231005.1574441,11611439.011584055,7352961.846855996
18826390.229444377,7046304.992979072,4723352.427204192
22580542.68194775,14501053.594449569,16180221.190709356
35616265.542308934,4871158.558353522,55426763.976977594
31988282.850900523,4281142.869371195,25442565.42810265
16837735.323112063,1210344.0110012912,6237981.698029852
42597516.91094259,2052633.0504109731,5307485.54195958
28732021.033977922,74088241.2761658,5725758.973250013
29596255.151372347,1946702.4912542726,8094770.578869959
44707365.27880522,2777660.5316150277,34391497.86770528
34244873.36342176,1434614.4636500948,6996708.460886449
39062269.83009047,2236910.000778647,6127752.146527019
48279161.634810075,1411415.9714923894,12105577.216510572
27260537.855600726,3973470.45760121,12452678.741347829
48768942.95710984,1625125.6932607791,15697286.034962106
1448673.7437977863,3235347.77379694,4617082.089609744
2438247.8140526456,1632322.8796094265,9041143.384671321
53721050.19705329,27932028.66600807,8996917.89594934
728892.2989371197,142584.77868333086,9112108.749620112
1709234.606331517,179476840.6433832,7603107.451423486
2652972.4569440987,1804476.7007571151,4696728.200344055
184410.20640845332,2645564.164167031,269781.2645721722
139551.5783336703,3917174.0353294946,131653.2000557812
3402991.259843436,3260283.0910498085,261142.88035878993
233402.449729888,2868870.702917758,443012.54291112523
255925.23759882126,41590225.47906743,2036313.5808973277
19560070.289169718,576951.8455309771,121096.89749246612
492632.5071184061,1034120.4712885609,169272.45605795493
1687264.8392577106,1825727.379770035,1791441.172185262
102719.25894932408,452307.57495424023,307166.16817547614
151449.05521075477,494072.0775123073,315204.9087621179
100720.93621981413,238025.82489797214,94895.6733410666
112248.51791663616,1408014.573344591,266439.4973586113
944394.7250098872,1305391.1322973801,96811141.8889746
3184374.8968694955,326574.58174047485,11151901.826731903
1387458.114959484,796436.3991554872,83296.32257286055
98654.80687149796,1139535.9477918234,172777.604187167
217218.65662572958,1219457.4668381182,52772.08221125792
15821228.30715102,777673.2978261799,160823.6130927683
75119.80054660031,837031.1912144356,83614.41663840764
71100.91030610987,2040830.2126646317,9685626.63962658
104155.95843023193,499550.0017649267,582979.4738456918
50725.69453982153,2421773.21565841,757199.7644474702
95426.91443795605,1807426.6730092375,74471.75934218924
11682219.345886232,3708611.5933988276,120341.51699192083
173104.013859427,1353511.1658628646,9486990.271164626
2182636.790247763,1639654.4017110188,296338.80620220513
2127482.754777065,2138499.475702512,165634.25936164713
132088.12236306412,1416951.8829756465,170586.00044509393
159854.1289579093,2626545.720071842,233495.02933083003
90900.9382646007,5672557.481424467,152466.45149206248
64409.591656962264,2366292.37491291,686351.2049242721
94474.54772829416,4424711.449773923,361362.21573852515
80494.54858373094,2441872.618399447,256942.8986279837
108489.30370505789,1484639.875737084,1111610.2274693144
357630.7408599876,1031107.2194652886,300672.85541193484
113518.2269973726,128984.53869557269,535820.682048583
154461.61620783637,3087275.046295689,313089.82237583067
1614951.131330977,147682.71475815173,19226271.617459003
3073127.2963161105,172443.81176420697,96915.47937464571
59138.46563864305,68641.32126244322,2556643.8258769186
5155290.735392486,7301202.755312348,94279.54836707587
4262671.956333928,1868764.2408871572,227187.4528933283
115642.61050687848,115285.7090672358,3286536.9675758397
188002.8034130613,137124.1153695333,1508468.9268721147
106533.48995212567,70860.92880217466,462171.0835038869
290191.9482001115,122051.36297693849,157824.89323822974
200124.5614005612,27397543.265356146,2134714.143263853
212549.0394850695,5743080.42816271,356931.8553332245
86911.93837958989,149109.6420201077,582378.9981275694
189570.66850717823,1420027.3256122174,323740.60508470156
61380.86368684002,129534.19539947137,4106441.570488132
5891636.262789882,229794.9982731809,1240509.730486931
250083.3766824993,360497.87589700904,914566.3127438244
66489.9133539046,115200.49300335774,538656.6622451667
1192598.4907089944,100100.52067105455,255721.05746291726
962541.2713793332,51950.34687814428,378231.44517579
117656.89288464244,88889.78229144063,152748.00303962766
250090.65474577513,703475.3673642597,1343303.2264055563
145284.62623032933,786693.252348821,647524.5042995416
579933.1621674361,95280.01391403464,672989.2038429098
234247.36490537075,148597.69224063333,763305.8189883085
262632.6845663404,60101.54135892149,507804.59319666505
2562512.7774718427,168113.5749822618,301521.64560829464
2101584.361259895,4866770.734570964,331218.69991498743
111300.35244848006,2487650.252541694,7533196.350814049
383153.01514637703,173862.24506906763,1159565.4351926828
5709751.053157625,181009.14292690664,931566.0570583781
5406504.330391939,181164.1523772556,709078.6601648023
256773.00599249642,6627294.9751304565,453749.5859466872
244287.23569688058,111173.231619927,1736772.204794403
1609463.8861019795,60705.489883788745,2400085.944577787
216250.45514584053,6366730.472835138,1944084.8432091584
221487.1122420426,185743.7336076675,7238110.946856023
192874.99325966323,131076.22790274923,2472497.3313760376
619726.6868127105,94804.96835383202,2984700.088113591
240512.98600078066,144588.87845580094,5760048.7810187405
2086772.091933726,1253680.2142871916,1630267.6922980864
395539.0244467488,195035.70398943764,2982760.550312644
1690767.8403472072,5116400.849139554,1784122.2410554718
566390.4510608241,7211268.017193091,9621564.844030816
313530.6203108501,103084.62535335633,3620454.734974216
848844.489718866,159625.67453494327,2817715.7026375197
798391.3133067603,760513.292376729,4570790.628349061
1401141.4357677293,2076647.358079329,14823436.801537748
2655875.8870032034,99385.7892775099,173589959.9510988
2761248.940100254,117975.91978005023,180277318.8827765
978002.8098505291,71214.88986641887,7383483.400446303
1695986.6234231878,97901.56995693609,5564032.965735072
5846819.614697309,91694.05946630976,7985117.481129897
5328512.495338324,96540.07765623732,16905568.47523384
1787056.5857446434,1406249.0588049463,3938075.7856141087
5643189.956336341,151197.0127170562,4522782.752882598
16528874.20391418,740649.2112387589,5914013.30166978
153223.87448222112,2169371.2740344703,7079099.352432026
256128.77548968082,4861023.462813242,9158690.265753414
190530.70832137112,199531.24867739342,10018793.683458291
432764.6288289116,516665.0215615732,5458020.694572474
5822845.316433133,112681.53651132464,10291363.814925672
235638.28363128458,170636.47720143007,11489256.958139798
6251338.408190796,175771.01759670046,7925764.71137527
469829.77115715505,2497943.043718785,4768864.6817777855
632343.0824230122,204311.7562534994,12244617.626509149
1927666.6387270354,72344.47870903237,9573613.84549911
52905801.384597436,330174.56477145106,10842966.810953636
94034.09613933178,374774.1869340156,3735158.041872393
430285.6488234144,347043.0362889997,8432452.387967894
90770.35592037262,185115.7160291591,5884352.949082351
4555153.297787164,14529049.58075894,6484918.97497123
131759.2293684998,343659.9370053611,11761654.905313712
195418.71911209697,193701.57523363127,6414159.246461136
499491.3565866947,162943.28558793134,9082023.799098385
145830.2643863958,285583.46664787363,8064307.986686541
124086.9830942704,208059.68418293569,15303510.232154474
306555.00898279506,151574.00123288075,11843941.924176518
559438.7440496023,3034815.768387081,14125474.223529246
1928431.3277224803,146474.1689846465,11573885.924444968
168255.99450625444,72576.98186003791,10612938.798043732
100191.25588252606,158982.33995945717,16211874.571039498
85766.6979441159,170194.1753720464,9928274.768004138
110286.66325940393,2775723.082681902,5262116.961985838
8538365.666097324,148413.6343094976,103997648.48825143
108200.3291730628,218603.8982993278,33325796.31711676
270449.8036767272,449484.3146667208,13092981.88806276
96185.37238759604,129360.32356254215,14866904.687284015
814020.687271597,2659107.469966948,101071040.7442101
212213.65476706042,122383.2107582516,18360115.272786334
933457.1643154186,232517.22990778933,15494503.127533618
477295.18226539,86761.046772167,106793072.17923999
133096.08162738837,3078567.8342744987,34196637.72328645
286535.0650174549,130459.04468826148,8615939.244602397
94716.80596330656,109058.56844698562,51052377.99060643
303020.42232499574,1885556.705600016,182139133.81865466
3546087.4056834173,141768.8412123376,28179322.38098525
2165242.6739273565,254816.42986388737,13229457.810960125
644553.124199219,104855.05956498842,8307324.460242979
4255578.255997796,35380460.74456384,385804.4573004878
189631.77193934575,3057501.9694023887,183593.36007462424
9188690.053397506,246821.47875709535,157532.11521895998
42371.748494013664,2061032.0200908843,177315.50721917272
46023.76038360663,167932.13100543813,3325426.8581482116
386909.2301487332,2315755.215615213,1533023.1075014316
152639.32298269495,963030.4481290291,505153.2258803871
307814.4392216021,358301.5946353226,6992915.504748963
90632.69808680085,742399.4533500583,353176.86261930846
216383.25575335047,314231.38463406183,1421249.9468715799
1049932.5797334716,322449.90146694327,289882.41184354754
145922.7279322219,73260.90090478513,14866060.200219568
1099946.5561235943,147346.07477463046,5311311.127941102
412658.4612811183,5731160.60875673,255301.1133887459
2405203.5944412565,2221761.0575892846,673346.3216156072
68876.2408651998,129077.36104040575,418551.65787452133
1153136.3290309135,142550.08152112406,33966280.47059886
63323.029994869255,4418599.405526521,229578.0740395034
80664.21939779431,10705929.307799697,649393.6714665701
2111851.354248663,209879.1260052471,582285.9017778165
96634.89761301728,172791.6751747576,985804.9295694865
147812.07334070862,412524.1179059555,4673924.927124338
63170.74351100651,558385.6075816943,199932510.99464718
142204.14914337045,2038417.2314751686,2306080.8828990688
170018.94408679768,237974.28712953583,2207185.9254745403
90289.60255535223,712930.2927174318,2479418.9265236454
1682289.5781371368,536199.9513769762,2005396.3676715181
214474.29263583466,317356.4705830989,5238280.724997193
293399.74849087145,682457.63966867,19391036.153940003
178699.0262594204,1353780.7988607779,9703278.182551201
221971.86268337799,291262.1318425559,724672.0139105914
104358.35312244136,6716560.797721551,4877538.866447231
209926.8246627132,1342480.3577960455,1178486.8119019156
118928.20144994027,638186.0158133685,10120157.50513
38873.06907789866,8098262.104728487,1970651.0044652463
143783.51494044618,939497.0870540232,2623469.8373062727
157237.94995565762,1433238.3514328469,1318679.5050788918
271497.22848668933,143462.47485381833,1954182.129806757
2343963.8499288135,132649.88159189807,9317433.79623714
252652.70349898768,124289.2518018526,3209645.097447727
325826.09816024016,95275.80707878883,1391876.194356897
124453.83129350617,106027.79601840652,3040998.7492746105
308886.92220827006,384511.4654821503,4377325.225696296
790486.8344021391,7686805.787558938,8575720.604010832
730200.4128351638,194369.20740694625,4183142.646999141
1862412.137448136,236130.36708865795,3407965.2248159647
514396.3525824632,112191.8324847836,1349928.639385393
488860.11771817453,144208.3950839632,1986088.0812965597
212414.09166085243,129129.45834050904,5627662.6080020005
2098765.135660207,68198.60068217284,2685245.9950070204
1111018.4202447627,3027130.717727289,2880702.295937587
825810.2861068267,79119.6899278448,7220725.067029115
5828554.647909431,524444.0598352527,3858874.1343423924
2028122.6024769116,117646.06216859698,10095338.75367825
3519410.4831333472,186889.8613535291,22006438.547611523
17229691.580545057,142492.4648000278,14223233.393593766
3690790.3258022717,2574476.9816758377,2737070.7623747103
4109227.1049992843,141839.55706533632,15521745.44993539
21097611.095365703,65019.643560369484,28597434.207999337
341876.0269071845,406873.9098717618,44642941.15455632
127996.99412348884,101007.5309515798,37781896.17138857
31522265.922184467,90802.76716626609,38305601.729829885
127708.412134899,136584.18356219478,48750423.87034519
95062.19297622937,106353.94622566209,72170173.8247248
4154886.986267135,2032177.9487218626,50616901.01039717
88009.31887568948,681794.9997503364,36016179.98505163
506683.59277867456,32671.81388474981,119106954.03355636
1035172.917489904,4170211.7153992644,8650855.350531042
86192.32759491922,107630.75100301266,32518752.016296893
217928.88894304223,107086.32459034034,39378050.22223355
1774088.7781567085,1539403.4259159227,71063045.2010605
103798.35041749597,7955622.646718352,52039156.01481778
6408915.920049692,451967.92785807245,8512303.243615568
54070.774609043,77874.3713923791,1829921.8553499347
156609.53678725657,51594.363315558694,290017899.24233943
116151.26738764787,1056460.459814938,4692857.802037815
150442.8937611618,126209.75285663601,194572706.05592674
69248.32057058213,928665.9936327107,425258.4327036902
87247.27457998175,341691.8681217942,13739144.694441745
60576062.872835085,202797.81666883535,707831.2488080692
33683527.54352046,783979.340753283,176655266.93903565
228178.03416651615,77811.15940275072,10810490.229720775
1395372.0782457583,597246.8942467053,9285671.800991165
105224.28972098869,149298.9144428212,1867004.4444692824
106027.90356829559,1885385.9398538442,44918822.72874324
128323.98559210985,166949.3327149361,1998456.877475388
120819.41802437563,379310.2787127248,353141.16941416723
5511974.661493301,88937.69094198881,413292.66819789866
110376.66884266127,151767.97121853905,446763.69132605154
79652.19894673623,87643.24633842922,170804.17329069093
185838.9497219659,103676.33421464366,603401.1683813679
4520734.681760527,110937.44706766405,360231.5200823186
6129529.926262662,5122658.747841143,280883.6641607494
249171.5093183268,109851.98426675636,2183817.6949784528
225851.89436823127,137389.37687891387,290778.032117854
103039.93657772995,1574982.3227996062,495883.48106060835
1157410.725577499,15425285.799886016,355782.5749784652
172457.91277308072,557858.5367071235,4583843.0187825635
134921.14415078465,100482383.46933548,185170.43548837953
6061210.029726012,20892710.58253432,580348.1020998324
121711.07241901223,4812636.417862926,452669.03467216913
119098.54663832323,1276932.5016525236,6402222.647991192
195043.19618880533,1421729.6207225835,266296.1860554639
122198.94430305944,1497329.4584325724,323536.04925444076
765576.8125113443,1463997.615550473,298906.12353664235
161295.29924664157,858837.3105873496,403890.22838370246
224474.16012734664,1437703.1547029433,509653.2227772704
241440.903289077,1688023.2019848935,320528.3461467599
100628.56789751948,2958157.4423625628,568087.4242571979
152046.42539254233,4539491.674560592,251504.44287063906
206563.49061172432,2909547.939462744,972583.2689904373
269749.5444847899,2395622.001426511,479151.06511707976
213250.60588568263,4400651.449784686,65248152.6253325
190619.31570821942,3893498.5534101445,234247.3062651746
17624295.469368897,4123398.549343462,268507.2513113541
301590.98152334045,1873418.7761564536,263037.5925991734
363488.7912242259,2578257.485084527,183011.70218347362
42764961.99523919,5865467.7785158595,1642744.0533398988
580071.1610912351,1810119.996122152,551845.6496287588
236967.7830559956,1890550.8531880085,218706.5307638755
536859.7728122293,2691768.0769057437,2393599.089386104
175023.07150037523,6317843.384669049,1389758.776136585
3415905.7997592096,4735179.064460268,506180.0398723482
3656029.2310961257,4290570.695544348,573490.6713620918
3043034.204118453,817982.0428347883,14561710.610953532
1655713.9058316145,3465955.7552454253,302711.5427042526
355103.29913326475,6698997.34947831,469649.1507770317
