nSubIter0,nSubIter1,nSubIter2,nSubIter3,nSubIter4,nSubIter5,nSubIter6,nSubIter7,nSubIter8,nSubIter9
3.0,6.0,3.0,4,4.0,9.0,3.0,2.0,2.0,2.0
4.0,3.0,2.0,4,3.0,2.0,6.0,2.0,2.0,3.0
2.0,3.0,2.0,3,3.0,3.0,6.0,3.0,1.0,3.0
3.0,2.0,3.0,3,4.0,4.0,7.0,2.0,3.0,4.0
3.0,2.0,3.0,2,3.0,3.0,4.0,3.0,3.0,6.0
3.0,3.0,3.0,4,3.0,3.0,4.0,3.0,3.0,7.0
2.0,3.0,3.0,2,3.0,3.0,4.0,3.0,3.0,7.0
2.0,3.0,2.0,2,3.0,3.0,5.0,5.0,3.0,12.0
3.0,3.0,3.0,2,4.0,3.0,3.0,8.0,6.0,3.0
3.0,3.0,2.0,2,5.0,4.0,5.0,3.0,4.0,2.0
3.0,4.0,3.0,2,3.0,2.0,6.0,3.0,2.0,2.0
2.0,7.0,3.0,2,4.0,3.0,3.0,3.0,3.0,5.0
3.0,8.0,5.0,2,3.0,2.0,2.0,3.0,3.0,2.0
4.0,4.0,7.0,2,4.0,4.0,2.0,4.0,2.0,3.0
3.0,5.0,3.0,3,11.0,2.0,1.0,2.0,3.0,3.0
3.0,9.0,5.0,4,14.0,2.0,1.0,4.0,4.0,2.0
3.0,7.0,4.0,2,6.0,2.0,2.0,2.0,3.0,2.0
2.0,3.0,3.0,3,4.0,4.0,3.0,3.0,3.0,2.0
2.0,14.0,6.0,2,4.0,7.0,2.0,3.0,2.0,3.0
4.0,14.0,17.0,1,11.0,7.0,1.0,3.0,4.0,2.0
2.0,4.0,5.0,2,11.0,10.0,1.0,1.0,2.0,3.0
3.0,6.0,6.0,1,13.0,3.0,2.0,2.0,3.0,2.0
3.0,3.0,5.0,2,4.0,6.0,1.0,2.0,2.0,3.0
3.0,4.0,6.0,2,16.0,4.0,2.0,2.0,2.0,3.0
2.0,1.0,5.0,2,6.0,2.0,2.0,1.0,3.0,4.0
2.0,7.0,10.0,1,6.0,3.0,2.0,2.0,4.0,3.0
3.0,6.0,5.0,2,4.0,4.0,1.0,1.0,2.0,4.0
