rewardsSnapshot0,rewardsSnapshot1,rewardsSnapshot2,rewardsSnapshot3,rewardsSnapshot4,rewardsSnapshot5,rewardsSnapshot6,rewardsSnapshot7,rewardsSnapshot8,rewardsSnapshot9
"[ 74.25692526  86.65457008  88.23012307  71.93963212  78.35705594
  81.46939167  81.54108485  87.37960309  83.69530683  82.19071189]","[-52.43061445 -52.79001349 -55.37360845 -52.19476639 -51.67319174
 -54.73224323 -54.31192129 -51.32585472 -51.93845446 -54.17432708]","[ 82.3587281   62.57250561 -53.34302337 -53.21510999 -54.22375325
 -54.13261435 -51.35187437 -55.25118227  46.63477002  54.21954466]","[-50.57538369 -51.79675748 -49.99149147 -51.75616318 -51.55825272
 -53.8701679  -53.35720366 -48.38841351 -52.33215441  51.33317121]","[ 51.79860531  45.23896709  58.7853846  -56.3586245   58.78561387
  78.02157052 -55.14114707 -54.58635424  54.5446431  -57.15783015]","[-52.82279422 -54.84799447 -54.96177075 -55.84249839 -51.3011245
 -56.1447526  -55.45917409 -52.47272271 -54.97736108 -53.35023361]","[-53.35058638 -49.17559121 -53.33491576 -53.85920463 -51.24896983
 -52.46613868 -51.1581451  -50.89345001  59.01135096 -53.54662508]","[-52.68536047 -51.99467724 -51.10087758 -53.05669536 -52.31449664
 -50.4379743  -52.55525482 -52.69692544 -54.45897778 -51.60944888]","[ 83.28976286  71.03613083  77.19751669  71.20929489  82.85474103
  80.92747353  66.21889924  82.23239059  78.73312268  84.32852822]","[-53.69987283 -51.27508308 -51.75963165 -53.727931   -52.32003855
 -49.71190956 -49.54820394 -50.58824348 -53.90366563 -51.93394635]"
"[ 77.19798687  79.54785708  86.91917153  87.00660973  91.25506802
  84.37092738  77.84649953  78.43608729  77.78666541  73.91485055]","[-52.09851784 -54.36760252 -53.79967696 -52.78825265 -54.33198443
 -54.43949985 -50.26262691 -53.46052564 -53.83246631 -56.76653889]","[-51.97293319 -52.88221912 -53.94164794 -53.77784405 -54.53503236
 -50.78534188 -52.91467674 -52.39310906  51.89123299  54.23932476]","[-50.59882109 -52.46032122 -52.22441518 -49.55826416 -50.14873609
 -51.78312256 -50.85462493 -51.84579779 -49.71103852 -52.61069417]","[-56.94595404 -57.47101017 -57.74089389  62.28891469 -55.09781965
 -56.87146385 -57.39008834 -56.91094658  66.85071128 -56.17513082]","[-55.0752609  -56.29035064 -56.22139128 -53.88941922 -57.17621759
 -52.66609385 -55.76987078 -56.10979549 -53.43521849 -56.53283341]","[-53.05566805 -50.36165816 -53.14896214 -52.95507951 -51.98641153
 -52.76680477 -51.64042149 -52.64162693 -52.11841704 -52.18783372]","[-54.33046992 -51.87905379 -53.55976708 -53.532073   -53.7016492
 -54.19619119 -52.1419244  -51.87269427  65.21421563 -53.03900828]","[ 69.16088756  76.90340308  79.15047894  86.44075002  82.54550366
  70.49266584  74.29241874  86.50532829  73.36571608  70.62899687]","[-54.05706747 -50.9610363   49.51722957  52.24072092 -52.97305813
 -52.09339416  62.11162487 -51.96352135 -50.23803149 -51.58087132]"
"[ 87.11370515  75.06551175  84.85796218  78.33792995  82.87640488
  90.80739873  79.28799479  77.23164406  87.1716357   84.39904018]","[-55.51890053 -51.33172699 -53.26692123 -53.30880874 -53.84827659
 -52.0488675  -53.87006595 -53.29698657 -51.08305667 -54.8929922 ]","[ 60.79296727  46.5512129  -52.24991896 -52.08728207  54.80790232
 -51.5049032   63.37186047 -52.13921102  52.30729772 -51.53862703]","[-52.60770303 -52.58165663 -51.8921883  -54.46708594 -49.68238746
 -51.61003992 -51.52629146 -51.84584223 -51.93059034 -50.73320899]","[-56.57566672 -57.40346814 -57.80266177 -58.40438711 -55.47591758
  59.3007373  -58.22633847 -56.50807145 -56.18124218 -56.78617673]","[-52.32242124 -54.83058724 -52.30228831 -53.90821431 -54.39003225
 -54.37433316 -55.46620879 -54.3064519  -54.07997729 -55.68516982]","[-52.25863148 -50.94228368 -54.17640213  56.57312621 -50.67771143
 -50.37921816 -51.66075351 -51.47124642 -50.87222603 -50.32533075]","[-52.51225509 -55.75541685 -53.17985534 -51.00516688 -51.56195969
 -51.80585666 -52.5285272  -52.46378325 -52.26460957 -52.47237545]","[ 79.663881    74.57289496  71.31089624  84.37112918  67.76107684
  80.10410025  84.23338214  83.53294475  74.50006553  75.40827149]","[-49.05711718 -51.73025885 -52.06735661 -50.15586381  69.50200124
 -51.36360333 -52.37073703 -53.31672869  47.96810232  48.48500916]"
"[ 86.92486024  86.0347148   87.6181814   86.68954987  88.09872757
  81.23097252  86.85503973  84.375473    80.76432503  84.67499911]","[-52.37731518 -52.5116776  -52.99952874 -52.42787681 -52.054965
 -53.84852745 -51.07930441 -52.63350353 -51.89119219 -52.50896359]","[-52.99818811 -54.29039572 -54.08971787 -53.8488696  -52.99997913
 -51.08624351  73.55330375 -53.19039496 -54.09106883 -52.05708996]","[-54.28113919 -54.47429119 -51.15995515 -49.06629982 -53.74245768
 -50.67274675 -51.4811522  -52.12715123 -53.17421387 -53.54575264]","[ 58.23664109 -55.91164685 -58.99327442 -57.91012902 -56.90240646
 -59.17882461 -55.66462579 -57.21392452 -57.33697529 -55.18193484]","[-54.1549704  -53.13989218 -55.06173204 -56.37674463 -56.10949359
 -56.78699481 -52.80678088 -56.64360653 -53.10549541 -54.80832323]","[-49.59661111 -53.10114925 -53.51253736 -54.62563183 -49.87800429
 -53.12780596 -53.46943333 -51.58224952 -50.49883277 -49.59638462]","[-52.57352718 -52.31975958 -51.10194848 -50.66952886 -54.39126222
 -51.2684144  -51.21526374 -52.31490777 -51.13523084 -51.43927573]","[ 85.94412229  65.49010315  75.16065138  67.53612454  81.02444184
  72.43450296  75.17163139  81.58236922  66.36822035  77.78942198]","[-52.25682929 -48.81648989 -53.00762791 -51.18260806 -52.59577613
 -51.75743025 -51.31469246 -53.56317642 -51.6597901  -49.49178562]"
"[ 83.96477735  82.07206634  87.96378633  83.60354774  82.87518059
  90.61829194  79.01498996  89.15800035  86.80868871  87.00104629]","[-52.65209143 -53.85685809 -51.83029565 -51.29447085 -50.06403447
 -49.7040349  -50.85528375 -53.2459187  -52.87714862 -53.02217601]","[ 55.10013224 -51.84100833 -52.3544168  -52.72191987  74.73967672
 -54.83688715  63.53951653 -52.45660306 -51.91497955  53.60593238]","[-51.50311372 -52.19745975  55.57497234 -49.70917193 -50.43065367
 -52.49056625 -51.96272301  63.78994042 -53.16183397 -48.84928037]","[ 67.59193378 -54.42684322 -54.77488586 -59.55692543 -57.70140456
 -58.97867608  43.50088077 -56.85693939 -57.95856385 -57.53265187]","[-54.64674446 -55.42822737 -56.07441547 -54.77861279 -53.81897113
 -54.41697295 -53.52713956 -55.20949682 -54.71022936 -53.17170105]","[-51.87709468 -51.80357061 -54.43392151 -52.69585234 -52.45794336
 -51.04674581 -52.64753016 -51.97135414 -51.0478633  -52.28938871]","[-52.73656389 -50.48132948 -52.14192011 -50.19409779 -51.83421063
 -50.79121464 -50.84020248 -52.94736545 -52.98122576 -51.32945883]","[ 79.97721565  72.22250395  81.66559007  73.72068533  75.35294748
  76.08357743  73.04213981  75.36096789  82.18990024  79.74992957]","[-52.84118376 -52.09926995 -51.48356212 -51.67040722 -51.73299853
 -50.96541872  54.90506772  55.07783656 -53.07342152 -53.71910508]"
"[ 84.81835188  89.19446055  88.3341217   81.21491832  75.38185126
  79.54584627  79.96615062  87.22890654  66.51485741  77.51332166]","[-52.12541689 -50.68187153 -53.29785211 -54.88278425 -52.65331516
 -52.77943862 -51.49522396 -52.90738856 -53.21230684 -53.15726322]","[-53.72345009 -54.13828813 -53.00972582  57.84947182 -48.88380805
  68.61341647  72.1927378  -50.20588715 -53.99579273 -54.12755676]","[-52.84412413 -52.9038926  -51.88279429 -50.29381128 -52.11207418
 -52.8178922  -50.58620339 -50.84048293 -51.16366253 -52.351744  ]","[-57.57905013  44.55799008 -55.47171418  62.54700815  57.37653222
 -58.12932792 -55.88004003  61.88313374 -56.76746538 -56.43401692]","[-56.57002717 -52.37032937 -54.65990608 -53.21278755 -54.89606322
 -54.60264813 -51.84628932 -54.34241734 -54.27039809 -52.67532424]","[-49.41832728 -51.01494556 -51.81725774 -50.77884146 -53.97077194
 -53.36385564 -52.08000571 -51.67944248 -51.50099012 -51.95036189]","[-52.34840733 -51.65071541 -53.82225118 -51.46021465  68.65836692
 -50.71004827 -54.05974136 -52.83157678 -52.7958226  -52.82769601]","[ 71.23203321  84.02698526  76.8499153   74.27854531  78.35137737
  77.24911871  76.22384986  60.56346123  70.31657276  75.41128311]","[-52.43655853 -51.60353696 -51.01382065 -50.01493682 -51.24351468
 -50.50045733 -52.58043706 -54.27683812 -54.51435665 -52.50319835]"
"[ 72.15416453  87.76640154  85.27152464  75.94555672  70.91945357
  81.50125256  83.8295101   83.52713672  79.50814057  83.29443016]","[-52.58136055  70.67825215 -53.31915846 -50.87124224 -49.60159488
 -52.73156146 -54.05698498 -52.38911128 -51.42089029 -53.01269354]","[ 63.97825014 -50.32710842 -51.94273671 -48.51328904 -49.18775954
 -51.75741682 -53.04100285 -55.55589943 -53.12692174 -52.53624596]","[-50.74113594 -50.52769107  66.96198418 -51.60315211 -51.97937198
 -51.72047801 -49.74028167 -50.2732848  -53.28686869 -54.67573624]","[-56.54731042  46.63736267  66.18886175  42.45019236  48.90519034
 -56.3107885  -54.37384     56.9984516   46.07322862 -57.76960829]","[-54.80329417 -54.21351447 -51.49586213 -55.48601248 -54.96396436
 -52.62102503 -54.27505873 -54.56392238 -52.48235376 -54.35195825]","[-50.77105772 -51.20994938 -53.37587348 -50.40501663 -51.08541084
 -51.51704558 -51.18315032 -52.15755254 -50.98614899 -50.98321973]","[-51.34461115 -53.19209463 -55.02244144 -52.04897228 -54.42398912
 -52.27589709 -53.40456868 -54.42620781 -50.60709362 -54.86338196]","[ 77.81446371  76.05966662  83.25896006  70.26566051  83.28458453
  87.48499321  76.66426145  74.75308822  80.86408773  71.43848292]","[-52.50317451 -52.14630879  61.10702506 -50.65925065  61.0766896
 -53.54748868 -53.23995846 -53.57913499 -51.84308175 -49.07119971]"
"[ 87.71021664  86.59650254  79.65588547  78.58100091  84.75250619
  87.67225753  87.48261395  85.87344745  74.82073324  81.26636697]","[-51.69397433 -52.81635874 -52.63280877 -52.58053052 -52.48164432
 -52.08331499 -54.71859998 -55.37168185 -53.40721379 -53.1157115 ]","[-51.78907633  56.52640763 -51.96485412 -51.51622639 -56.09712766
 -52.53340714 -52.77847664 -53.36985941 -50.57123708 -52.27611727]","[-51.58872756 -50.94023262 -52.35871633 -51.68401109 -51.1299143
 -51.40598395 -50.34041737 -51.25150045 -50.43781922 -50.90660341]","[-57.93430646 -56.42563702  43.48849514 -56.54302899 -57.53124873
 -57.14216735 -57.82585246 -56.93983978 -56.35896848 -57.93662149]","[-56.11904576 -54.54931212 -54.46740792 -53.97351155 -54.59187704
 -55.21940705 -52.73190586 -54.17591432 -52.20367441 -53.58388432]","[-51.11577679 -53.53819854 -52.61097897 -51.10858763 -51.09699017
 -51.61455356 -51.50609768 -52.20157255 -51.7745813  -51.79993409]","[-54.28106312 -51.56758741 -50.78827333 -51.23176854 -53.53938474
 -51.39715573 -52.82280187 -53.16425284 -53.37024001 -51.50432475]","[ 76.47496607  77.75681883  73.78806939  75.31327832  75.17709073
  76.2866803   82.97309747  78.61887776  74.2783595   83.27347508]","[-54.02644394 -51.75318084  68.47218914 -50.41761447  48.64505825
  56.98650402 -52.45141255 -52.9736359  -53.31655173 -51.44141535]"
"[ 81.44907275  82.33605787  83.54669294  83.79724453  84.2758927
  81.85919338  83.69238463  88.34740378  89.67659144  85.02257734]","[-52.11150082 -52.44506263 -52.72618527 -53.7691501  -52.74792172
 -52.65077684 -51.42562495 -48.88041985 -52.41538961 -52.70026572]","[-51.28921382 -51.80623269  48.68788273  63.26736063  64.97333672
 -52.10863963  58.89574386 -52.07218254 -51.93176524  54.28225953]","[-52.22364088 -49.98296301 -48.92831191 -52.52026749 -52.73663797
 -50.035925   -50.83374312 -51.36955536 -51.94033495  67.43205166]","[-57.32878992 -58.19120347  68.19926956 -57.91491332 -60.45198881
 -58.4605909  -57.63353609  76.19036845 -57.25845301 -59.53816038]","[-51.69205745 -54.46025032 -54.87771449 -53.03654135 -52.79741547
 -53.81444247 -53.13464418 -52.03054529 -54.86135468 -54.88566746]","[-51.58966125 -53.68759175 -50.77392629  50.90419615 -51.03625751
 -54.08179782 -53.21384761 -52.75159036 -52.43502175 -53.52363106]","[-52.86174185 -52.69395262 -52.16184705  54.73011612 -53.79113584
 -51.53341827 -54.57460098 -53.58968875 -51.36735166 -52.11526695]","[ 80.64591986  67.62331291  76.49756309  74.89460856  73.08721437
  86.66504224  81.15015152  79.00846417  77.89873516  72.83852408]","[ 71.70302456  53.79419939  54.76647006 -50.93959896 -54.25858256
 -50.2634645   48.63520409  56.57205036 -51.15271208 -51.5597612 ]"
"[ 86.65718378  82.95263303  85.09753438  75.27849963  87.43770061
  86.80570838  87.08922236  86.77018178  85.00982652  88.65019635]","[ 55.88485528 -53.61230381 -50.85347134 -54.32672385 -51.66861764
 -51.7820417  -50.86197795 -49.17767983 -49.60404614 -52.62410542]","[-51.17822791  71.05036661 -51.98009679 -49.74786283  46.89866774
  57.81286263 -52.35749124 -52.28185651 -53.86189941  59.89233809]","[-52.78244493 -52.0737089   46.70607456 -51.78106285 -52.40619096
  66.47433659 -50.66258417 -49.48106468 -49.49817179 -50.05729365]","[-57.70631516  58.69307698 -56.82496247 -59.3717689  -55.47658979
 -57.25843488 -58.51400803  81.71747079  45.93487747 -57.23409059]","[-53.81128711 -52.80624323 -53.71047877 -52.03346668 -52.66492468
 -55.85732362 -55.36022941 -53.54370007 -51.71778816 -55.00333881]","[-51.09910178 -50.17742517 -51.59824115 -50.85847156 -54.98410673
 -50.99247277 -54.02980941 -51.79256685  56.53142533 -49.5209728 ]","[-52.65818273 -51.61471248 -56.35486231 -54.29150963 -51.72580149
 -51.44092483 -54.89786962 -54.16681897 -49.60296254 -53.53858328]","[ 74.01219028  81.73044262  75.95602797  61.22951983  74.0878908
  80.45493828  68.17823749  81.82523646  85.45595316  78.84363525]","[-52.74254884 -52.32541516 -53.20622378 -53.55232359 -51.96879741
 -54.85113387 -52.22947409 -53.50218027 -50.5270619   50.84098495]"
"[ 85.27948871  85.50098969  84.08052159  89.56155515  77.89266224
  81.74753069  83.48212604  83.92653258  85.19344095  86.86705189]","[-53.73764164 -52.2477822   66.62969531 -51.18846538 -50.65909549
 -52.63756195 -49.77208212 -52.17223819 -53.47777331 -52.81890922]","[-52.33160734 -52.9298697  -51.82814781 -51.65318967 -53.90399126
  68.5126013   48.26865423 -52.6118352  -54.61881283 -52.23289694]","[-49.61952642 -51.50192638 -49.8030666  -53.46996945 -54.76555122
 -53.32396768 -51.7692698  -50.91837248 -50.14228171 -51.78270719]","[ 60.86115696 -58.98602906  64.80695056 -59.04678117 -57.16218792
  62.36076715 -59.3062445   72.20402606 -57.72404593 -59.87622741]","[-56.82980643 -54.63437402 -54.04837022 -56.13739453 -54.13508179
 -54.99737685 -53.928717   -53.05729694 -54.52405877 -53.84453629]","[-51.53306483 -51.16997534  68.29514164 -52.2592114  -51.01161037
 -51.5231389  -53.58316888 -49.83889311 -52.08583276 -52.61263251]","[-52.61601505 -53.2220733  -53.42521195 -53.13394065 -51.38370454
 -52.52761843 -51.43824489 -52.72441754 -53.32247683 -52.32139829]","[ 66.08535614  83.06513549  75.61631736  87.66297641  86.64735252
  83.02128569  74.08636803  86.80614182  77.68542903  81.84804787]","[ 75.03909483  49.99663664 -52.92868983 -50.3117345  -52.69100783
 -52.53377173 -52.7277626   54.21515372 -50.57260855 -51.54371474]"
"[ 77.63588401  84.8614511   80.98758579  81.7645665   87.46062846
  84.88377929  84.60046509  77.52018269  82.30934755  86.28869411]","[-53.08717837 -51.77922069 -49.92302797 -52.42439219 -52.98080782
 -50.09582721 -53.13816995 -52.04079051 -50.96574917 -51.37614627]","[-52.95690295 -52.89501844 -53.67561989 -53.11108661 -54.4133746
  60.12552634 -48.52185247 -52.35906489 -52.92481799 -51.46121811]","[-51.79238293 -53.2270699  -52.36761508 -51.17989758 -50.41210301
 -51.93620448 -51.42432022 -50.52927609 -51.36204201 -53.7822347 ]","[ 68.74455824 -59.12855142 -57.25367299 -58.10993164 -57.03893028
 -61.34003651  53.36249796 -58.09104072 -57.30324198 -56.75696478]","[-53.96357266 -51.24170704 -56.1380764  -52.16970081 -53.74596967
 -54.37262969 -54.22642259 -53.87115077 -53.16541784 -52.91952073]","[-51.4259898   49.55694842 -51.06707979 -50.76967816 -52.87927124
 -52.35364559 -49.3431309   55.88934569 -53.03114068 -53.03551226]","[-52.30066396 -51.26084132 -50.35864183 -52.70454197 -53.45669651
 -53.44033139 -51.24253291 -54.51978205 -53.6476093  -51.95281781]","[ 77.83074866  79.51389923  83.2455853   80.03272283  81.23483356
  74.42423129  73.64565391  77.35173175  77.18158852  69.45024698]","[-52.46276648 -53.38118453 -52.26178585 -51.93057977 -53.2838278
  67.69357118 -52.07820517 -53.03230403 -53.42461732  63.57808254]"
"[ 85.07018319  85.27683408  89.26083353  85.93533973  83.3625938
  85.44749614  85.31651488  88.67082304  81.41823324  87.13079625]","[-52.10949712 -53.79531917 -52.68741521 -54.15790297 -52.10872519
 -50.82662479 -51.00908884 -54.99096279 -52.6957363  -49.99950404]","[-53.61140128 -51.78209346 -53.97908663  65.00763917  63.71673074
  50.78821965 -54.88277599  75.73716875 -53.71151988 -54.18815674]","[-50.04058363 -51.03556581 -52.06040255 -50.03826912 -52.85841705
 -51.17714288 -50.83281513 -51.03897945 -51.69938167 -52.49667233]","[-60.09643685  40.61066169 -58.95005372  51.58933913 -57.35442271
 -59.77402668 -59.17039766 -56.9721294   64.06034665  63.62912599]","[-51.08214492 -56.44712442 -52.67331157 -55.56348914 -52.79582474
 -53.15457646 -53.97236243 -55.78102639 -50.9643102  -55.34025942]","[-50.27617672 -51.37903428 -52.37018389 -54.20973592 -51.3798323
 -51.31314859 -54.59564512 -50.70677684  60.11824819 -54.86859872]","[-54.32646658 -52.52924949 -52.82029165 -53.56531725 -53.36567182
 -53.57383061 -53.22756312 -55.07357244 -55.9347518  -52.31551292]","[ 79.79006136  71.3996528   73.41538843  80.54891695  84.90159386
  68.04045693  82.57245189  80.93303518  87.09095031  81.85130462]","[-51.87493674 -49.96324971 -53.50413387 -52.62465383 -52.29370836
 -53.80005566  57.65572546  67.69277209 -53.24209099  60.1676515 ]"
"[ 80.72012313  85.9278465   79.95778995  82.02256416  80.66099051
  76.47911273  82.39234207  85.11303666  81.72847517  81.78058401]","[-52.56768387 -50.2399291  -53.27211366 -52.38114341 -51.90445837
 -52.0129579  -52.095573   -49.61175847 -49.57723464 -50.55024926]","[-52.72180542 -50.84631534 -54.33117366 -52.36082136 -53.16940147
  56.62535601  72.30258412 -51.16184774 -52.56872158 -52.52796399]","[-52.10235822 -51.98401603 -53.76748432 -52.32097094  53.03581749
 -52.74927755 -50.20339439 -52.67816035 -53.21453856 -52.57970314]","[ 64.73619246  59.30991927 -57.52163233  52.87597708 -58.92927199
  43.35600877 -56.81700274  77.35436105 -57.74238952 -59.73885338]","[-53.49559401 -52.60080849 -52.73319068 -52.69308019 -55.61767875
 -51.76822908 -51.76455256 -53.07141348 -54.84767844 -54.87196398]","[-52.07362393 -51.84388652 -53.92995636 -54.61284272 -51.47898188
  50.42678685  53.72687798 -50.9606557  -54.65977004 -51.32777236]","[-50.68964503 -51.9278358  -54.45220564 -53.79093144 -51.87382701
 -51.92678879 -51.98337208 -56.80663565 -53.77175159 -52.68424685]","[ 80.14193813  73.82890563  84.66459036  82.33206144  76.14844542
  45.45023629  72.29506214  84.08466294  77.62990217  86.22366982]","[-52.91820546 -51.50084561 -51.32150739  64.30349373 -49.30534869
 -53.41815784 -51.41576724 -53.30567536 -50.29827825 -49.94436459]"
"[ 87.91191747  88.6214663   83.4244366   75.99211333  81.49785182
  89.4162346   81.3771244   85.37371467  74.13632186  73.9348974 ]","[-52.00974397  68.03863186 -54.89885889 -51.39571752 -51.11354288
 -51.60949666 -51.61874341 -51.33341134 -52.12084685 -50.98895979]","[-52.35581731  51.55956003  56.0999146  -53.73579285 -52.86704988
 -52.13429496 -52.65285289  47.67756914 -55.72770872 -54.14271564]","[-53.31386506 -51.23079432 -51.26636238 -52.6873366   54.18826176
 -50.52499843 -53.05745453 -51.43027536 -50.31354089 -53.12760294]","[ 63.25600999 -57.90698364 -58.70447424  69.89172083  57.3621624
 -57.95516467 -58.05996547 -58.67471346 -56.52479917 -57.87249715]","[-51.14856474 -52.3751365  -52.67516078 -55.23242678 -54.66910878
 -54.13673849 -53.65900492 -54.48917165 -52.42261361 -53.46280832]","[-50.08619407 -49.76116731 -50.23508244 -51.81167628 -52.45509961
 -50.55012798 -51.35871657 -52.62705837 -51.73947538 -51.7961437 ]","[-52.12876524 -52.58526906 -51.86677836 -53.93614466 -54.67940623
 -50.58070185 -51.66297691 -54.00664478 -51.93201288 -53.7346568 ]","[ 72.64534989  69.7207451   76.25371121  86.27528572  78.75204385
  78.30032441  81.05216572  73.88239752  82.56291958  84.32794383]","[-52.63383873 -51.94369145  50.11285806 -50.51425303 -53.36087424
 -54.13645283 -51.92222159 -49.59408067 -52.03199309 -49.4975557 ]"
"[ 75.42479397  83.60112966  83.77228457  78.59037979  81.25061962
  80.56051135  87.78353315  83.73922843  75.22480458  81.5479407 ]","[-51.64884818 -50.05337875 -53.84344438 -52.63596748 -52.15406881
 -51.27430813 -51.94785703 -52.25100484 -51.34421596 -53.32641412]","[-52.47764534 -53.90543464  50.02349513 -52.34676303  73.19706575
  46.9758311  -51.23181726 -52.61725389 -53.04583959  71.54155461]","[-53.02017074 -50.91762336 -51.67208523 -50.70350789 -53.09645682
 -51.03488852 -52.79322651 -52.19012491 -51.75470555 -53.10108817]","[-60.18181654  44.06962183 -58.25585855  71.48948025 -57.11310682
 -59.22397139  40.48372317  45.57108433  81.82404623  42.36339616]","[-54.73984402 -54.2851856  -53.24784981 -52.87299234 -54.51788971
 -54.60418583 -51.99473949 -52.56254317 -55.22005978 -51.22635261]","[-48.18921587 -51.69268823 -49.34573084 -51.67665114 -51.57811468
 -51.98740045 -52.07579357 -54.9964256  -50.17721154 -52.10858228]","[-52.82672924 -50.90864284 -53.91161013 -49.61700252 -53.38501327
 -49.83415398 -53.87561735 -51.69670182  56.398629   -51.23197622]","[ 77.15658111  73.46114634  74.52944849  80.81629676  86.39567113
  79.08778517  81.15901175  81.4523353   74.7422038   46.41402484]","[ 53.8530293  -52.91699531 -53.05401205 -53.52736722 -50.81204994
  60.84767987  71.09806006  56.85456824 -52.7212653  -53.58228287]"
"[ 78.83581484  79.60160069  83.38669767  81.14783744  79.26908324
  84.69987105  78.94309233  86.15124255  87.40952008  79.72282728]","[-53.46165878 -50.69936805 -53.28179253 -51.66716187 -52.03390535
  75.78835364 -51.45098353 -52.83955145 -53.95729145 -52.8543265 ]","[-53.86355186  55.35031814 -50.39990099 -51.91538815  60.58580275
 -54.29516187  59.24574746 -51.98163724 -55.23428488 -53.44538359]","[-50.60416681 -51.68637481 -53.01480235 -51.90149337 -49.55164832
 -52.20910308 -52.29654744 -51.21329586 -52.81847795 -49.99481757]","[-59.82319708 -58.51393957 -61.82772832 -56.64184639 -58.55578353
  41.41093044 -58.68283575 -57.35039202  48.04254738  54.92524975]","[-53.62435661 -53.89702611 -50.07732009 -53.91667021 -51.96636571
 -54.73158363 -50.82160228 -52.23462594 -54.39640451 -53.5544393 ]","[-52.26950563 -53.87046994 -52.57913781 -53.2143696  -53.12042384
 -50.85270124 -50.30111896 -51.03938943 -51.07033789 -51.59160467]","[-52.80064282 -53.24666115 -50.23786704 -53.6787629  -50.79203873
 -53.67266222 -52.37361365 -50.13442009 -53.21731604 -53.36680039]","[ 69.38026464  71.62336955  68.54605026  84.70833497  72.5881119
  69.54103217  73.77430377  64.74375598  71.26672034  80.94925338]","[-50.04252915 -50.11140989 -53.12186607 -51.16502729 -51.81555932
 -51.62801786 -50.62605228 -52.32254809 -51.27088136 -51.777095  ]"
"[ 80.44078693  83.34429954  75.45199628  65.55076501  84.20858059
  87.73853305  88.27242839  82.67456712  88.01801104  87.59795439]","[-50.35166608 -52.02386384 -50.25869612 -52.73189265 -53.7534009
 -51.79076081 -52.83388329 -53.37045226 -53.44103247 -52.65965533]","[-51.31527947 -50.98967246  54.82443072 -50.88720416 -54.0958743
 -53.08226579  78.55643676  65.19108724 -54.34393611 -52.62683821]","[-51.68819177 -50.4857668  -52.47060197 -54.94782382 -52.3609359
 -52.58818134 -50.47458074  52.57810391 -50.53924181 -50.66542121]","[-58.47614037  56.14123619 -58.10537116  46.9647075  -60.33848944
 -59.17484396  58.90069303  55.27461519 -59.94803741  53.02247013]","[-52.25316252 -54.02393391 -54.37695236 -53.44290117 -54.12221263
 -52.21545429 -53.09636534 -54.11725216 -52.59337829 -54.30552014]","[-50.21521012 -50.92075514 -53.23143386 -53.84512607  55.92939293
 -51.68190408 -51.34150067 -52.22000253 -52.70281978 -51.16396494]","[-51.91114148 -52.63741976 -53.00980816 -52.29991577 -53.07919073
 -51.84977138 -49.29876388 -51.83187327 -52.32618895 -53.30687566]","[ 78.5394626   73.12662548  70.98550106  84.33013722  84.98850128
  79.42879572  82.06600422  79.25972532  78.2673133   81.10051084]","[-53.03031948 -51.16203962 -50.52249532  70.4576196  -50.9258744
 -52.41854143 -52.31273867 -53.68166753 -53.04789899 -53.34408542]"
"[ 87.74562431  80.7073042   78.06850836  76.44217057  62.24325656
  88.83908186  68.37452903  67.01825488  82.1641169   80.45927676]","[-52.19691497 -52.15091806 -52.35635878 -50.68734925 -53.98929998
 -50.09644738 -51.95057563 -51.40477694 -52.98638355 -51.72914194]","[ 55.55715948 -52.56953921  63.38149109 -52.68062153 -52.96542153
  52.23970755 -52.72498355  61.60280203  54.13442083 -53.08745569]","[-50.64407249 -53.22673839 -50.10114162 -52.96916119 -53.17784724
 -50.92426762 -51.5094851  -50.97005676 -50.26268006 -51.08549114]","[ 46.73357388  41.53891196 -58.60303776 -58.37872796 -60.17982791
 -58.34412804 -57.92352561 -60.44866083 -58.24618285  76.52738513]","[-53.07826069 -53.39775783 -51.74488919 -53.63147149 -53.56214724
 -53.55433532 -54.30447221 -54.08381555 -52.27725616 -53.52723923]","[-52.35832859 -53.04267398 -51.6303626  -51.27927349 -49.45674057
 -52.35020203 -52.66315164 -51.10573358 -51.06000323 -53.66138282]","[-52.60651809 -54.97135914 -53.37954324 -50.42561265 -52.44375495
 -51.96267869 -51.87972263 -50.42817554 -52.85143025 -51.77604147]","[ 71.53207808  79.14517159  73.72653776  84.35804384  85.54903504
  77.5979375   65.26730566  64.50459893  76.48113559  79.50669669]","[-54.42395279 -53.79788121 -51.45961714  51.06194288  71.52317477
  56.85927727  52.63063955 -52.59683152 -50.77931881 -51.31880188]"
