avgReturn0,avgReturn1,avgReturn2,avgReturn3,avgReturn4,avgReturn5,avgReturn6,avgReturn7,avgReturn8,avgReturn9
-62.784356340627156,-62.6758506312898,-62.442407073540636,-62.676333481091106,-62.473140708868144,-62.971037872021505,-62.58183588116738,-62.6548077357804,-62.57826936533427,-62.67168165965025
-62.05188585388728,-62.665023502821406,-61.29245782933452,-63.499195535615605,-62.18303584064186,-62.82112195399933,-63.5742634617088,-63.66254273078304,-63.93305233862897,-63.02821271861452
-63.92714232161732,-62.08712089181489,-61.23675412763413,-63.905526097780715,-61.48853487843271,-62.89669762436161,-63.67015774899323,-65.12450652706396,-66.82239237799266,-65.09581078353297
-66.11359882149732,-62.41352675053415,-59.96386668949784,-64.33351071190611,-60.6205527629053,-63.06184633059205,-64.18540669839913,-63.7683205677742,-64.60005430608452,-64.21019719172233
-63.627284667582806,-60.6154026444366,-60.5844130812046,-65.47176860946288,-59.129409429113025,-63.09885366518502,-64.08152448283374,-64.10177367670097,-66.38905767776205,-65.50795372130997
-64.18068412060066,-61.01045002846619,-59.32609556227842,-64.67714262992676,-60.71822815235026,-62.39818342100223,-64.91572096100393,-66.33437620594336,-67.73938674346023,-66.5145362655133
-63.165686468033854,-59.539284152266056,-57.616794300057165,-64.52816366517126,-59.61132978787614,-61.52059966398074,-65.12232559730991,-65.0930725375699,-66.13101113544984,-66.89769714663171
-62.03582207118175,-60.812663945914395,-59.38844532886663,-65.9768200020807,-58.877916517954986,-60.8287226877031,-64.16467110862227,-65.69725857469318,-68.03620501778742,-65.83103781644229
-61.92562189266431,-59.75617341507332,-57.64663175430777,-66.34195897945483,-58.40250235644665,-61.36955620663715,-65.8003123239656,-66.55056335112974,-67.84883404309195,-66.7406800162533
-62.30773165229276,-59.0068897415034,-56.96821473755396,-68.83771765903136,-58.98682803332649,-59.86952949539345,-66.8991554372272,-68.14577955867193,-68.97161825066897,-67.99321747807379
-60.384891177496044,-57.96101456627382,-58.099950796296525,-66.96873607165863,-57.88261107726347,-60.484180249520705,-67.62732307324922,-66.95889271215664,-70.22718870921508,-68.71488499912698
-59.528501922056265,-59.05347080199795,-57.77915879942354,-67.86908519286334,-58.1267797408481,-59.448335045161535,-66.15576858963435,-67.42724358123567,-70.64822200563535,-67.70653718733571
-61.25319209849883,-58.626570022151824,-56.851522855604074,-68.66150761059586,-56.39735176914719,-58.52921621472321,-66.64344639197851,-69.4066639311122,-70.15685053001876,-68.19856148562093
-60.409596146426146,-57.3457382547668,-55.701802571877636,-69.7194958848535,-57.72155230263711,-59.48298536527304,-66.11531245099835,-68.02326451938139,-71.01148329959867,-69.84297478440376
-60.06391542129968,-55.7466806249793,-56.46151158645722,-68.07727730893232,-56.04516181501074,-58.963140664758825,-66.74143530780658,-68.91236308401301,-72.47136432421696,-69.81321616336052
-58.313691318380634,-56.82022888107606,-56.06959961168671,-68.99657518761617,-56.16550450761868,-58.309071748775594,-67.81673865359292,-70.05490145643259,-73.3034027959692,-70.35763369179054
-59.338893479978566,-55.75430288845221,-54.574789077362915,-70.90499362102945,-55.860385232091076,-57.362892095903135,-68.70474522827405,-71.29458146342677,-72.07895733737108,-69.78955458293038
-58.36999571978905,-54.99748036289886,-43.46248362294715,-71.87575145810483,-54.50170760829118,-58.18032623458333,-69.55161213084133,-69.77655072474596,-72.59117490795,-70.66027689871979
-57.66259894161739,-55.87465598345505,-54.91567510444469,-70.45590267713354,-54.51158944695238,-57.04931985671391,-68.79336402022469,-70.7473780402054,-74.27063713644226,-70.93407577131133
-56.40481550032814,-54.94473896970385,-54.14209389497644,-71.9063501745656,-54.44834014744623,-57.058904227305504,-69.03736298554861,-71.22196096619749,-75.44176646532263,-71.15302789403128
-57.27629813105642,-54.21468852830232,-53.22280762565322,-72.78877785702296,-53.84763421907817,-55.82974082050994,-69.38398921471585,-72.38108414976422,-74.49746981843468,-71.66117111106766
-56.6175554320979,-54.93572294620809,-53.34401075174834,-71.72033015807745,-53.19720188805529,-55.58727252951665,-69.82222573348714,-71.53816788887539,-75.15939409895635,-72.35200835688732
-54.68401779132652,-54.685992835001876,-52.3433525463191,-72.93215377435705,-54.04788575179502,-56.050565864152844,-71.42034099858246,-72.17555332613678,-76.35586454793886,-72.58699541768304
-54.78092592976918,-39.45950947987261,-52.56504410073237,-73.78011071237431,-53.500455676016486,-56.07006282072238,-71.26880195461054,-72.9672428394417,-77.47877988247454,-71.60562015481253
-55.05043118851677,-53.02018892430639,-41.68493438810439,-76.64235249445233,-53.354270368235596,-55.46202624600157,-71.81448944929278,-73.79561844619373,-76.65412612906624,-72.82858666680252
-54.02900885247534,-53.560386568203086,-32.12634514564567,-77.49533107665772,-53.19100806233338,-55.008182234203105,-72.5621049555102,-73.04436677234678,-78.47886093814367,-72.13378771183595
-53.45678349463789,-53.2714808011203,-48.24519243777715,-76.04544704450467,-51.30570268927996,-53.920791751351196,-71.85675385839417,-74.03644375439515,-79.66929053726048,-74.06330677438308
-54.3829478278134,-52.48612951629038,-52.795303473300336,-77.35849484114453,-53.23193706888524,-54.75168831165689,-72.22136640430989,-75.41862922553277,-79.77383169467582,-73.60843641549779
