variancceSgd0,variancceSgd1,variancceSgd2,variancceSgd3,variancceSgd4
1554.931504814833,1911.4271635500136,9468.212580618807,3885.3124299764363,45968.51185647701
3003.254602627674,27576.581788149775,25528.67851788267,4408.490937451912,8346.729553548244
1746.115866555488,14109.41035889605,21950.28827633995,6749.229273525976,9571.565981557875
2546.3368609257795,2703.840419879985,27918.35320544452,2828.8536831869633,5475.82524458749
2660.289424103547,4242.765159062967,38755.56667806685,5827.082056909972,8050.256707021784
2621.2477206700923,25318.371686477454,87077.60701238379,12766.995163464011,13324.423872236346
3636.3832816732183,9212.662027478667,31977.78760748623,5927.617782768379,110492.94511416096
4256.217162989609,23983.174638667155,17288.09879717327,11539.895923793913,11208.065820969448
18926.692356803695,13069.41819111127,23470.68036435906,39255.28062935491,13232.51724857297
3358.5272430846026,41303.83574558026,109923.4553068421,24463.503880473203,66385.92530632857
9603.325569765559,11047.807029312615,14606.385020152215,104212.94700535011,27774.308322035133
6552.651039439841,43546.52061639518,109266.7284871625,55692.24603240559,7033.053267758429
3663.5026346408163,44553.52687548182,139214.10073751037,110214.1002608711,18141.528685979232
9973.338699397405,17354.675649544515,153253.29928151018,48750.4670842371,30199.582918007574
4446.828079151885,45859.32549888374,269246.86360889976,70232.60789136779,107927.94968435986
17176.98135484657,32199.32554664416,149934.67580024782,197044.47055100932,130361.95246777928
5362.428544125513,48554.90614155202,81842.55619034072,1109841.4023995006,14158.188651018681
12915.5445925404,52809.287191600015,1055616.5596354401,79538.53214909938,97304.22283218977
47206.54174377755,295705.90548031277,132164.79250430118,742251.5323240245,29018.445337968795
14832.361405464228,33343.46601778383,176848.00937136225,715482.1093128779,118720.697186354
60698.592207010784,29935.56808162096,132406.30262543337,516096.3393578977,242591.1223080479
42347.188457374796,133664.46420355077,271462.04464573466,1969658.5759890792,270817.8299238804
86227.31158253478,180835.91905963037,1119164.918990268,457265.4068471393,389038.02849044814
307017.8241782215,196972.67221643188,136063.4973557838,239267.6408726678,331394.81928781664
332568.8801234078,16548.421522696877,335514.1279861586,1629435.5055285695,59243.19616055836
489453.5141635573,117904.05891596344,1499036.0876691514,634238.6393402532,78163.8590939446
212953.63374447223,403308.27226172853,2065489.9881532504,1912790.914275851,837824.0699347466
370370.5129048936,512029.93868112075,1755837.7669867363,3472690.7584738852,489973.88543637673
1095315.4380669394,562399.3643124857,1548594.447090507,3386106.661307627,279383.10605331307
1202986.5971823419,278154.22626323724,1320636.8292337277,1528992.3073546118,1688361.8178336066
893139.1022956073,1775190.7093824008,4854605.37344266,3117470.6740436307,539888.3626935238
1197100.581675695,1242498.735582784,12081850.871220272,974025.4031086601,2429675.949769696
1168306.4539276252,1050469.1501129027,2142041.4270006907,2499353.2799654445,1175250.759570884
1053081.783076789,2477131.551288732,5396582.10257566,7391545.491850302,3535486.221109992
514113.4589208221,2872997.80662186,3366433.8189539127,3112798.4521378763,2109480.9792637015
2385284.9468172924,2593741.6228080736,1885434.8994290358,5945670.131264083,6207664.75315197
2814588.983859025,2662085.0869376464,4828363.49388861,2110940.5814051284,910914.4494270801
1627235.2383283488,6664509.987067953,7452685.871372135,7549557.7660810035,2425640.2007198976
4808322.560844775,3584724.605991094,5995568.002540428,2433177.819819849,2479822.3808783866
3553437.444204312,4833860.17326447,3743711.804804959,11938007.545272356,6462648.712375241
4587512.087445694,4148039.136772071,3989286.3321569283,9116507.045505285,1360873.1264291673
5038427.204573977,7876379.184208516,3477028.9419588274,5484793.068098971,5252279.580629358
11307321.596046098,5103120.231823112,7502239.284470245,3932006.603003795,7243364.738607172
2783092.4234163053,2595331.2426062906,3355931.8803303894,13457828.723822175,8929357.233058715
4830184.2087649675,5557738.411076065,1120315.1486834094,19234448.458946023,1888671.4205256116
4054550.1722944113,7400662.188112855,17853287.61117354,6621783.043690295,9059425.451098736
6754385.420661819,10831378.293701144,7227343.033056112,11203962.46917387,3755342.357945508
6004865.243771847,5933494.168723434,5302732.570562307,15915509.707650756,8245889.79210891
9276080.726964459,9269460.801152013,7990101.458177758,14560426.216617007,4871385.879852243
6795242.231783761,17655849.595527142,11282135.469226379,10441023.626976315,12286025.37137227
10661329.862427527,18678338.810967304,6976496.94498979,12701370.504467366,7453339.568438233
19775236.491495837,9302906.270880038,25554770.94638951,21614781.958658744,9833929.418544825
8101450.424213665,14514284.41344435,23043221.742108334,22594864.454403732,4718671.925591383
6060122.992432047,22005744.078669883,11921098.379643578,12092482.915236864,12975552.360318452
8145502.61314158,8307706.178629724,9726145.08118317,38127807.98372055,6197275.130001308
20690559.95858988,15025917.217362449,34308707.04535605,26777829.178163607,9594862.730578307
25598301.100491922,14840960.138060948,23866471.46536578,10544707.079009878,15648505.73909653
30760147.32482465,55101344.77858406,33247569.525128145,9554118.139947224,10830977.151629034
6946505.256118044,24043735.278177388,12652598.155062802,11935970.393170655,10125449.201583145
12212247.630518988,27985921.277165625,21745726.968005814,37662216.12322698,15455796.165253725
10509862.241755158,58915720.05849106,38424023.936094284,71748152.3150169,20115250.43385313
50435135.52679254,20199710.55590342,26117425.426937677,18360787.766560644,18127466.490735687
36877644.71202147,46419959.392997146,13879015.918800889,41369179.678829566,16646278.966439176
8224629.874880646,32193910.318513412,25205606.111376286,39887431.88170152,21625101.046066068
6321259.460874029,39795050.12948018,39863001.24144475,42640849.75404229,13078227.457827905
8010804.49704727,31304470.61861084,47457458.07477461,37553914.23212331,12367996.727809552
6251922.694821391,38217315.10526546,19011031.152044073,15561933.22682831,18427420.824603733
16238836.7433076,72197762.38688469,41619924.13031949,20808983.23090438,17439220.787456166
14811731.279745601,77852018.96827018,17740559.311216496,25319807.96930881,29119981.3767894
3273832.9340573316,31921131.822731327,21567079.870483555,38527039.35037191,12710239.171233356
12780514.101615848,59353717.97461362,36976257.38809748,50626241.94939926,18155898.946651734
10620249.9367035,70308010.86767794,21260519.926500686,59039502.132319495,24290417.646655306
18326970.28749398,63115030.729991086,16216520.176952451,67925585.97793213,36193023.14537736
14033220.787673663,84266114.18477586,46348383.904413894,28763773.410180673,39034699.39877988
21736023.854315277,39926890.83441991,43261390.5390148,59857844.67302364,15234317.538184227
17207409.11660513,50905054.56485142,60451728.53161573,57827388.336445406,9748021.582204755
9034874.529397566,77364955.45411977,57681842.8893576,71676418.37771136,57844122.940524146
6134766.397011433,68636546.33359393,29449457.432700913,64136662.0991482,47092510.104911834
9255038.794210516,96258382.07365967,62441049.80249224,39212151.662514105,33703493.50208199
6429385.377393836,32977914.88236166,59142097.84907854,60255595.73686059,32735125.409755558
10154880.050182622,89260858.6579201,49074043.88398549,40643447.718958944,35259908.326000124
9719138.970310453,171207407.6549039,91854501.47751805,98610382.76477632,83990173.15740608
15764624.693584764,70611957.00289136,43944104.979608394,90988686.95072792,25181082.60667244
11339729.558586039,62465204.39315154,40721649.2105902,85701731.61713615,98708441.3325092
11319840.563962786,74506794.51941071,48269081.99301029,91002312.19278118,26716245.56652945
15825236.249918204,105530575.3442456,80016222.47608232,121348035.4072604,24576552.921923287
8697754.252890516,97520867.10193427,51837347.915733464,58989639.868387386,50976880.081676014
6449238.7535233805,81780050.21513739,34101435.14932625,26338238.933651112,83045898.17890304
29230950.944690652,67020080.00143369,48793011.14407233,104251454.34246334,52425433.593729414
10680596.529502425,44633497.49764883,76701061.6234076,93301023.12706478,88771421.62643848
7938971.474417806,90175170.72236197,86552680.48280373,142681734.11176544,64892833.348113224
25744572.119761314,80272339.81469616,70565259.73035662,51557627.52464372,50115540.041771695
13521185.186744597,91392787.39038797,74196923.2519163,113798749.39617586,96450372.63605028
29436881.73381656,68827408.66276835,52570291.09647399,114425742.99596536,144768051.83598837
12140626.530766796,143196007.82190064,49412103.042288706,80913743.5202462,59865197.80632262
12884772.844205692,113995914.33268414,67653263.03390583,69164231.93908241,142534766.33220008
10628396.833969083,199736412.42174998,96964737.23283646,156338704.3043024,70388180.9448902
21311620.086072497,144305430.21562493,68292535.44183093,87941933.76263492,134516798.2786459
14388443.960010793,221206107.59293967,108195377.25245208,258167750.26562274,50562222.50493621
32917715.37987737,163532540.80935565,220027637.5893517,124812108.70573185,148501615.65898794
69750082.90561773,148762935.4205281,54713930.48912354,104477034.77863082,57007438.007542744
42225270.05886919,181767030.8256333,187925042.9361955,96058758.05307832,107074946.12294555
14803517.756673006,166878344.94987094,156182982.06378144,105555168.45376922,103312923.89862579
27264723.282247104,92964445.73516208,65606046.640800446,42006564.91970587,60579921.33922222
27949853.976618685,164436750.6969608,37875589.122990265,75415450.6183662,72587155.85911234
32547588.235326968,126240387.97003144,62770569.42914759,58076152.41934349,118695988.37699787
27224521.48172837,155658555.47720072,94735197.27430515,58206869.74965596,74809212.7946289
27736236.714991763,96698800.68128352,221691483.48517036,108388138.72525333,47872510.82827443
28402901.693598285,131832957.88232483,95675459.29306109,191392508.88187036,88501436.77509119
21481693.978326388,156811989.90542677,179158985.30452675,65302595.119947284,56570874.791020215
28880322.91307451,125662144.6721732,83915303.87311283,104894718.03721134,75868730.25247493
35863245.74883814,76504148.05652994,152513208.86453325,101178587.07125452,137935177.16001725
22444891.477039624,244493685.89683354,71939136.91436337,44259535.48123349,86843310.357033
18047419.925786693,176392644.293171,151329125.44199067,87357340.66582537,126906602.81714565
43011163.558231354,259327686.2896009,81613443.8162738,75709137.86674647,159241982.59725836
61927497.68138593,157433089.32785046,162500272.2235351,85541022.82774332,88804859.11251403
22137736.42494845,131519297.61777617,156049996.06340158,57974350.63361934,160477470.34424004
42638664.103450395,144089543.06448174,129513406.12561905,89290227.43541211,224791416.10951114
15018483.281570718,218069637.48189175,89338056.42766315,106437524.46069564,133606497.44792311
29045021.77558777,199945237.25936806,206682203.36124057,71182049.3643232,122247300.79118934
36465410.30677618,313838942.9647505,235528365.48892245,119003283.73916069,150144751.85078076
59585231.692248955,166659819.80691087,200813162.38108492,82893202.08172089,86716173.31528918
31768213.727342296,184698296.55291733,218565891.9780749,74641806.72910526,160560429.6944545
48431722.667611815,271620096.6095216,215591714.29887304,94663461.87332594,248258565.06050044
34903994.00206736,173677464.31967184,230063538.02643305,102904840.82033609,274027067.2839509
104351099.59463862,265383167.41421154,300405532.85286576,67452278.60772909,166893080.32391542
44255602.88658853,125289692.20576653,189435108.9193787,114674428.30846131,133753616.10647261
52681451.31262431,115155586.25944547,100637659.21042332,169213324.0849929,130497640.96387802
45893759.73873598,192217264.92249522,120356019.74901369,186263922.7537036,127546131.94329672
50703280.778580785,164190104.16445044,188686276.24017996,179930469.15640768,353084409.6550286
30250027.87962299,358282271.7804563,152100676.69012624,113776400.51909125,272137663.8709583
29480702.190002095,140343399.80552813,95158811.2077081,132426881.55282462,132660195.51258802
53817856.85150121,177671217.9707582,104065425.27798134,90979169.1702569,225097805.8485964
49670176.75427957,147530107.7170535,178023506.78294986,181735074.94899583,201691087.7750404
76927925.31723124,184088725.57921383,171563657.62187946,104665754.04009858,139815822.92352355
61453759.602574036,186528512.3776494,198117440.8354279,207312476.33292437,112487144.38700531
38068710.58097544,161058607.98701966,240656535.50785097,189803357.04776704,169448058.06182373
81229273.30239096,251345443.5506019,167401935.18235934,92374431.77074215,233272610.36687183
35501631.9480119,280517320.7194694,151811673.79385272,294483722.7780129,172363805.9680271
66900493.94411424,326764905.7350674,233622628.38335428,146232860.01308548,109613473.14079013
17902041.06047468,174550627.93058395,323903445.64198786,143949648.3154206,121684806.31241636
75540582.6221219,126696084.98758122,270907268.78161424,232019869.24526376,160516826.90016767
50697761.30385564,257189693.7460822,164378198.7770269,127426652.30107613,235848620.12183905
75297816.21084416,391489458.6986291,149211006.31687823,259307077.0462361,317181177.84447974
59075765.888748266,181273677.9259575,246869022.76890427,187134872.68245372,212347939.04197612
78046336.13484624,152093792.8626087,276515470.0709311,160365444.26915786,158071716.82946643
43753029.02162064,296500191.754479,149097731.16489536,238322545.4995581,153412669.71853307
57008417.26917901,346025717.0609826,227079778.08431047,203262572.50692058,148472915.2384804
31337657.33000565,212537262.47781512,213145287.0473155,137768707.51211637,269226033.11744595
98841989.47188304,298746892.5573182,223536633.39988944,164660697.42789784,149270094.84889528
76525738.2657857,118151473.12281501,224646932.02493176,213448750.93366146,127088329.41200212
69234121.7161706,202329452.1795805,159187069.02747828,229412068.7351295,93643501.4631513
77426401.42388968,171886451.57969153,135794504.48142484,170252783.93546847,263593328.73787618
113756741.94988994,215653673.27079925,99844125.62836328,239571516.9585796,164596366.80566636
71077458.14308992,293031862.50963426,222781381.68387184,151187021.28190556,211882813.00467005
71230820.10937092,219678808.09956765,205095465.93068057,125903092.46913745,186059341.07767212
47502983.00948884,160646713.9757076,187567175.46233243,262643394.99420696,61613936.404699184
44615942.63536797,153580160.10123628,165589258.96037814,224990254.2785572,169720825.9649609
70047455.60048473,221842576.0289869,126648636.61422727,286862813.167076,167296641.48570287
53685652.44981009,266928925.29710126,205385643.19542316,126714251.08963093,161906486.50548
112541520.68531539,171866195.77380148,185938610.96750426,189071565.13485578,122130876.34768768
71302713.58767153,157738799.25830996,299417384.14888626,111739489.9326138,87542186.24923283
73843303.53256139,203291446.98833114,123685726.23947693,185592630.84818372,201584240.16355032
83996128.21232976,224379626.75703222,201179488.53770578,126197322.69761384,149377669.044555
155494055.7895589,294910162.627873,301862131.51173246,219083241.14415383,133711925.81100914
102411832.22671835,472972499.42384624,246327852.5994909,190961417.55043307,253489243.0161975
106848967.2394343,269128934.5360043,132748900.48250382,194367987.43757406,194083348.94524884
74267669.0039191,338831372.87055564,187896573.97663483,156073542.42318103,160434849.348654
36694031.78906964,218558479.66055074,82254427.37746583,45966422.19077959,189252629.64243534
48707724.30575162,319922463.02322334,185239295.5233968,108222598.49665949,104413875.28996354
172483064.08161205,291490590.07008666,221449669.52755088,246409496.87234005,261551480.71280432
128268015.91814049,297872698.17446184,143283736.10323316,325837545.8762064,176966350.92247742
123850508.5002602,151551043.20068878,126991985.29305413,216088003.02457678,294837151.06422216
66430781.14998844,177954528.84208754,253465515.28487238,118687101.65351038,340027979.6001858
48013234.97213968,175068905.99678588,266348526.57763556,214931471.31213522,287970915.8105886
89948012.24662822,229409380.8591172,522896014.3091456,177083053.0444974,158402376.88369504
99493240.84267786,261294926.5029872,178203922.08717364,121785333.62944274,338377940.672876
85090958.7762454,325137563.06823385,319789726.4020545,129134531.50561197,183959368.4429396
70840196.96896185,221418286.74509972,288575898.10474885,230187331.2378843,126791326.69453454
116261548.62071338,226218265.2319588,125308961.23805496,216747640.9922636,300790996.93724555
87232171.7775822,204662962.17137507,196653799.83097085,148169961.28104144,166065169.03302154
306581359.4708655,204225379.75106728,300698818.1496666,410211624.4464763,359786831.8821785
219840245.4499442,321680521.1729563,264498926.89823854,152018498.57905433,281971104.4076943
174448765.3490875,488528543.67047334,249220094.00164056,276085486.83367723,286931308.5048481
191594684.36452675,61679078.96741966,164475709.8046446,172003148.13987163,322629130.7758467
257772141.03866047,302692511.04479194,194734107.05937243,178903656.55850995,246661790.1163043
183130510.26338777,205255447.81474906,238269314.8258783,222180599.67022353,450040076.9018776
220203951.20036983,450965531.95566237,224850217.66591266,246909171.35145834,359597032.48933387
129328306.86220136,285939558.9121118,323700215.1377447,398902011.9614018,353034720.3582533
171611826.8429339,261059524.90123734,293091625.6388278,338570899.77646416,255666162.19954878
139757332.19241887,269079571.2404002,196783661.69277066,161942446.41588706,345309937.8418344
161096943.74067938,181707419.38830614,382813053.21217036,209356011.61895525,343667821.42924166
151568057.5305909,646130230.9610697,400948966.25499755,246321052.3599014,164444750.94933802
201303587.77467915,512824452.27981853,253252284.4507252,214871525.45694456,156089518.90678525
111030455.27792294,157149723.31968263,194584239.858614,331455854.19704854,295676017.39622366
84016657.23161697,318578831.8296175,347493633.2399498,160604455.28559858,351934710.41742164
187076759.82743204,175764616.78298488,236221097.97203016,170771820.04075882,275130676.41697127
124913438.99716115,276245220.63495505,333359868.81846666,233006646.32270557,332261072.61124766
268409078.40757376,267141156.7863689,417421210.1926609,266211816.74266428,553564156.507231
228091250.96704164,136483830.24902037,132288452.39418152,266001735.78458375,344176156.42855287
228971714.25552255,356763214.6383381,313845684.0060038,304338786.87739146,251554034.38529417
152815314.2123269,171710031.6128835,283558086.33977085,228203502.6624109,414341844.4348387
234029915.618719,86726009.1516557,179681741.4690124,150436728.35693932,217772960.3847444
86620570.22002487,210632878.30500564,396527826.7140031,122281267.2282,304556916.7590317
170088606.68125734,212158740.89891636,326717557.98685116,308869563.68306243,257504190.361257
102450636.86244214,372959295.070265,220653433.5583585,276536411.6527796,461549568.1475256
112214743.73458749,273974152.4345995,253092101.77910745,136361299.02697632,179950999.02433318
282535129.3379373,225513742.36516857,216912370.8038451,338503877.76996386,251256085.46720946
199673342.01516366,207735076.75290293,374125332.0425665,236850254.67240554,262739281.87773955
312028409.6525327,367146892.3090682,619299183.8767755,174306685.86564094,122573713.5878939
166228505.85965163,389701477.96942204,527063906.81293815,274481918.16271853,363961555.5622711
132215844.40288362,152537440.58823562,204760457.25908172,517999836.62431455,133464259.57690266
195037011.17621395,320671189.5837415,249217225.8862923,124138745.50685936,409302008.11077183
130427565.40061802,341732631.6602804,169494801.0866199,129863736.26948032,347650240.9584652
228719563.52991226,280976442.9679707,413052709.5946743,204205123.84321266,254632803.87712532
176264521.94807172,305907906.490001,261910808.58873278,217614656.50903463,327093450.09494877
132779055.46143037,310549470.90524197,321131378.4049034,214387996.5745702,226924600.56496894
140938167.44166657,319993155.38669956,332588056.6796949,364260343.13309664,127691199.48297146
84465444.10659263,188171035.2107236,169438585.88595343,173445283.91905123,343297211.56804883
90183703.9515171,284849562.94740736,119950082.1442236,304744516.13367075,291930746.59852386
249291817.96146238,174943089.81919542,158436328.28960082,207263528.00459418,170818527.26653057
103864326.1730725,215112105.4575397,147245250.4053961,278043049.58806455,121283474.66629943
145985134.38262284,324466629.60789734,242288395.87838143,413241998.5014296,271980667.05490005
233205553.7812481,399688366.49092644,222238680.30942565,378697837.0556781,130039122.1998029
64600693.187595844,240728992.52804518,129522413.00728709,534021304.3198219,220951650.75871718
205066453.22207922,357924908.40461564,203277206.04297248,140528893.98226893,358866291.86741406
241021981.48337063,340817310.8565183,728462573.4000202,352095889.50198895,207648780.23674607
167788131.78179675,245415926.1574136,272999488.0161577,253531885.92953882,138054369.60890123
138885127.12875777,566236259.2196995,537503929.5949993,341511490.0496547,390748147.5967845
77067526.05475171,446789902.59267396,220396175.36647743,249526478.77992132,333991403.0264152
90213071.41770296,394271241.9383911,352674450.3508817,372017706.1978736,260812188.3762076
104408534.80981593,426153738.0207228,212500588.4985288,203535124.7285908,180585445.3549295
118919756.09288202,617730394.9099772,119115846.14948082,199419684.8652017,230246484.90585923
145880879.82854456,373123276.17695796,372568748.4178372,248392650.94384938,135866052.8329422
163647750.83841574,241965022.09259248,386052884.46189725,309437653.6289339,457429439.66792274
129200621.48389825,169031477.2176051,263403223.01690108,358531534.52645123,206252500.51658955
149504933.37945804,137298790.39845088,238980695.22274005,417313622.8147842,280206311.6670086
186301250.11669692,446630981.4771272,238353019.85928836,376093897.43668985,303536309.9236208
96477988.4708569,444645733.8717421,212763081.79580337,216019118.35210922,281949802.8825821
240225795.26303315,351386508.5784346,337710335.16968703,394967035.0951737,530238055.722719
56674846.1928165,365248765.1333075,326229997.575916,274453189.76112354,326780306.00672674
122086828.25955942,545805347.3391763,455766681.65157396,241657190.32330722,384468184.1932716
