run0,run1,run2,run3,run4,run5,run6,run7,run8,run9
51.84431884590631,55.65062159624115,52.86342084462609,32.28112979450361,54.45717580237891,67.0976586990012,47.73109566380629,55.17523288629356,67.74014934148634,79.91170871414015
51.46486668073993,53.58329264529221,52.246216658170304,32.6906358259195,54.340479434161814,60.48671663053906,43.58319089707025,54.49359791998676,66.09550970470323,78.2407048242957
48.60724341445247,51.097440441867775,48.97132919291512,33.467189056047765,54.16182914489802,63.818965966167625,43.76345558486221,55.935929005626605,66.4350761935384,83.0062709742964
45.33706960215772,51.95759939733307,49.95334942993241,32.88389527573884,52.29500470890898,64.56957974000636,44.796589310300895,56.25079044693418,67.05820289116532,84.74078834477876
45.64744516718212,57.517282730099495,57.53042244498918,32.48634978428113,47.60881650293173,64.46308245957341,41.64373422891248,56.03740919434275,74.09869581126189,84.59165842812683
46.47239457296756,60.92695794629688,60.89749772169982,31.7438667316434,43.743469470871084,63.46167431384083,41.17920713960114,55.86781986747134,76.19521820522365,84.98919573813222
45.4959126709831,61.43071517595118,59.93124046930518,30.13337230615623,42.648743110195994,62.844432775682755,42.09377157494839,55.84552382464285,76.74878837807141,85.74793895375062
45.571734633674595,58.08489677465444,59.189286390679264,30.241912498317838,40.82912489758734,62.09086542772107,41.02111079433183,55.86273305550602,75.81855634914531,85.15164062331317
45.05169639566993,56.60957536288687,58.33587352789576,28.931216531766303,40.6642590458493,61.3788493204407,43.98958250681049,55.309537441242306,76.02064003365379,84.61665714950718
43.025131474577165,54.930744611699964,59.12560586338927,29.54091905645729,37.41027562582589,63.44430098275548,43.32815851708473,57.03437413326374,75.17889099671528,84.67226709668557
43.06741449517444,51.8325051730022,60.05252293585892,29.862022539605576,35.066873312077746,65.51443890098714,44.91733946397396,59.33134220194534,75.55907773946772,83.32130433535646
43.22870975329503,53.41764523027585,59.501009499089925,30.59551516846571,36.213678227353114,66.72460996659548,46.766258808416644,59.76192228705954,75.9976008343537,84.94430170678326
40.11301161702132,51.607040148295305,60.66885632915249,30.61181668370258,37.17872536067626,62.25591904771573,47.9415131328169,59.5419039684701,73.19026233334286,86.19896960035642
41.63904508351443,52.612718861493406,60.61451608674649,33.13239739797401,37.53844263291009,59.319684337030814,47.141505949886714,58.42782525441837,67.17335329940124,86.1131310950616
42.66846461683708,51.97342063540293,61.820373386111825,33.71717837060917,40.635277507697204,60.357715415870274,48.23022082126438,58.534346653695835,62.95587498278568,85.06424836005253
45.04214294618012,53.49137950461247,63.97137394137443,33.35016240035897,44.22517886255911,56.472144059168826,49.7801557547226,58.28992260979893,67.37048645494791,82.0496682151325
44.855886698285204,53.00105131021171,64.16855803357129,33.930429418279324,44.46759416924806,53.960911414915856,49.60565868583872,59.95696856224618,67.39751256583833,79.71624822618185
43.495927113135075,54.976745526371154,63.16447129407179,35.18662671960419,45.0546368917483,53.80844460442907,51.50916096228333,60.9587911663059,66.75267499959851,81.46161200129664
43.945971256921545,60.19879705403511,61.28738278229394,33.80978269515716,46.42110077592365,56.03883022127772,51.92766020406413,60.37062506215803,63.509152032044106,82.8876509585607
47.61656251723039,64.39092509202355,60.245519078170375,33.1873823805459,46.95926854832054,54.01363464846818,49.78816305030383,59.788083962863496,62.91081973572877,82.15680283370999
48.753137135712564,63.31937530982407,61.11954273683439,36.19788298377482,47.040214538108536,55.42132168834606,49.27659828479993,59.39092095733882,67.4221417010051,81.34682335395203
49.07878507119311,58.63063276421431,63.664017388701495,35.44250597201254,47.20762824704873,55.48263392558345,48.39161299148679,61.25832676988815,69.84315474408108,80.94708220168366
43.66149817646829,55.92298812501866,64.74015392874091,37.261735083622014,47.85960487044001,55.043431447134196,49.38088833148935,63.9896037966719,69.8243644648017,81.12967727969404
35.68558129355,58.72299565763215,65.56633729362348,38.313476986787094,47.63526358908459,53.02003073296659,47.950170376748225,63.96456913827495,65.70185850125706,77.35115509953117
28.310934627579346,61.49492151618392,65.7270225853741,37.62881063951769,50.39002715707927,52.98802731803333,47.019065416813014,65.22596573029338,64.95095081065743,80.03378989334514
32.384926811655355,64.10272537387073,67.07130464883765,39.94877880014086,48.97538776759734,52.30499913087569,44.43054362066891,62.90793925209477,63.28582061120172,78.36594950610485
