rewardsSubIter0,rewardsSubIter1,rewardsSubIter2,rewardsSubIter3,rewardsSubIter4,rewardsSubIter5,rewardsSubIter6,rewardsSubIter7,rewardsSubIter8,rewardsSubIter9
"[-8.14017188 -3.19675795 -8.37515891 -9.00512732 -3.31359967 -8.14017188
 -3.19675795 -8.14017188 -3.19675795 -4.62355134]","[-17.10948752 -25.0443723  -21.76136298 -23.71279458 -14.41199515
 -16.78764132 -22.70864439 -19.22985094 -27.72787568 -25.39000901]","[-1.28466698  4.96327957  7.89712553 -1.52725561  2.61846118  7.02067769
 -4.97116034  0.45844251 -6.02247515  3.13484733]","[-8.8422157  -1.44292984 -2.62973322 -6.17636528 -6.08239859 -9.19756872
 -2.55258065 -3.886027   -6.62154164 -3.09625082]","[ -6.63681266  -6.21945017  -3.69270261   2.4381546   -8.91823081
  -3.05050491  -2.26473709 -15.34086586  -8.54667925 -10.57949282]","[-1.65925493  9.95775119  3.42281582  6.08229202  3.6455613   8.38541208
  4.70845779  6.12991317  7.20110394 -1.06431354]","[ 4.94417931  2.01348713  2.12211358  1.34049006  0.79337264  4.40173944
  3.16535731  5.52584364  2.02028801  3.9965798 ]","[  4.18727905   6.34223364   8.08564827   7.55086654  -0.27174632
   8.56835266   8.94246566  12.17729829   8.30282547   9.91498771]","[ 2.90400581 -8.17998594 -1.2432838   4.07483636  1.18788533 -4.45081941
  1.04806003 -7.86460092 -0.54144728 -6.16003102]","[ -2.77078558   2.67974382  -3.16242067  -1.02819407  -1.63843143
  -1.73316125 -11.03456442  -5.45460726  -2.02793811  -5.60099634]"
"[-9.0357493  -8.47541543 -5.63441854 -6.58321594 -3.73695658 -9.0357493
 -8.47541543 -9.0357493  -8.47541543 -9.0357493 ]","[-22.83249027 -23.1979949  -23.27754724 -23.53433689 -23.40520579
 -21.51873702 -20.33938313 -22.87670906 -18.55990818 -25.62462522]","[ 10.07462754   3.50667072  11.09098191   4.76767612   5.28043986
   8.18994824   3.65364275  10.54424436  -9.53980759   9.42580215]","[ -4.21956127 -10.85705164  -7.62265865  -6.39549587  -3.76362494
   3.59129467  -2.41060932  -7.49130442  -7.28579317  -3.77879834]","[  0.89577232  -2.08701352  -8.56174751  -8.34482031 -10.11407018
   0.06921901  -7.49605791  -7.42908054   1.37012072  -5.68514192]","[  4.94971659  14.92958338   6.93944258   7.05285646   9.46580737
   2.37562394   8.26196528  -2.72346082   5.86867719   6.05142946]","[ 0.12343465  4.00607126  0.14127823  3.69949585  4.40746221 -2.00765473
 -0.51621519  1.14827554  4.15508049  0.08530938]","[  5.21871551   8.12524762   9.75219712   5.86903285  13.78339791
   5.08643432   3.96901701   6.11045133  10.66728401  11.19060756]","[-0.91292477  3.72911623  4.66457358  4.53910549 -5.3583398   4.71499994
  1.68363236  2.18433027 -6.74591282 -3.68040978]","[-6.45957278 -3.34251819 -2.78269682 -4.56946537 -8.38476843 -4.79142904
  0.27205192 -6.18378865 -4.78377471 -8.13728321]"
"[-3.54122528 -4.93114952 -3.54122528 -4.93114952 -3.54122528 -4.93114952
 -3.54122528 -4.93114952 -3.54122528 -4.93114952]","[-14.86972301 -21.65289698 -25.7790966  -19.80062077 -21.36381599
 -15.11548905 -17.91217966 -28.61240537 -14.63780928 -26.48080633]","[ 13.09828028   5.08878818   7.18416376  -0.98384144  -0.37181609
   2.2778443    5.0516767   11.39143221  -0.18970364   4.06106607]","[-6.59607438 -3.91095092 -6.0273508  -5.01834366  0.53231407 -7.35478097
 -1.74382414 -7.13637227 -9.08977154 -0.58987647]","[  2.39311356  -9.9392621    1.6716513   -9.41028464  -1.36987097
  -9.26792561  -3.56859276 -12.01071798  -3.0369962   -6.0105178 ]","[ -1.11914822  10.59854939  12.63509517   6.35527764   3.7140481
   5.56745911   8.72930532   7.53618544  16.56356473  10.92105589]","[ 10.13457033   4.86906736   1.3311153   10.2527211    3.67392832
   2.54053315  -3.21882503   2.28937201   2.84979826   9.19864236]","[ 15.34616216  10.3368007   10.45471251  10.14894224   7.97294467
   7.92557924   7.13462587   9.50830316   6.85308445   8.68679964]","[ 1.34495209 -1.17012634 -9.20821195 -1.47190428 -6.35652093 -0.86321638
  2.36626207 -1.84023725  1.88876528 -1.78552444]","[-9.60567552 -7.55946173 -8.49928439 -3.30284997 -2.32896185 -5.92161497
 -4.05590183 -3.02195811  4.37992949 -0.39478397]"
"[-6.09588354 -3.93905838 -6.09588354 -3.93905838 -6.09588354 -3.93905838
 -6.09588354 -3.93905838 -6.09588354 -3.93905838]","[-19.38089857 -19.75683435 -15.44520023 -25.85690431 -20.22776898
 -23.97213035 -21.63544022 -25.73898776 -23.48312409 -25.9659241 ]","[ -0.89100012   8.94229972   5.0540552    9.47180357   7.08436873
   3.48129302   6.83884521   5.08669999   9.06028334  11.903352  ]","[-3.76660614 -6.12323969  0.09083309 -0.26635091 -7.10593296 -5.24767346
 -9.57972427 -7.68113175 -5.04959326 -4.75251399]","[ 4.34709857 -6.87023827 -0.18131999 -2.23662673 -1.24561789 -8.0722452
 -1.87379305 -7.88949372  1.3862567  -1.97539093]","[  7.84360271   5.66925544  10.40862746   7.07613463  12.49602914
  12.61915167   2.22798125   6.17278125  14.09501679  10.81290105]","[-1.05261373  3.70466807  7.85292213  4.7156294   1.41933329  7.03715443
  3.79946235  6.77298718  5.59164789 -0.51368837]","[  7.69865457  11.55442888   1.9507793    9.31419477   3.41329019
  10.89505253  11.63166755   2.02500261   9.77778715   9.233021  ]","[ -2.10988425  10.33608984   5.05952655   2.86009799   0.52790326
  -6.61920876   8.44230112   1.43407805  -8.95819714   7.45063839]","[ -5.63894968  -7.42773597  -1.56112669   1.37814062  -2.96375221
  -6.36772208   1.91608129 -10.6503287   -5.07937229  -2.19608786]"
"[-10.65340911  -5.5084962  -10.65340911  -5.5084962  -10.65340911
  -5.5084962   -7.5611356   -5.04448607 -10.65340911  -5.5084962 ]","[-20.76308775 -19.07057481 -27.4893232  -24.40823611 -19.37446828
 -18.25928921 -24.63604282 -16.01854398 -21.20863359 -23.11865066]","[  5.07494461  -3.12543332   3.76573842   8.78867726   0.07443341
  12.12145088  12.36415422  10.2598482    6.74935105  10.57809761]","[-0.08121001 -4.86678307 -4.13637522  2.46348687 -0.79176125 -2.12740152
 -8.33715981 -0.16884071 -1.38131502 -3.43168716]","[-1.19408965 -2.9343938  -9.77964055 -7.98288877  5.7562076  -5.41658983
 -9.65733621 -5.40119268 -5.21750697  2.33096839]","[  9.01231673   7.76904072   8.41178694   9.56730016   2.48363259
  11.41131707   1.43452125   4.50084582   8.9689804    9.10823069]","[ 3.49913818  5.44851391  4.37741879  2.28084784  6.01116617  7.80518185
  6.16041927  5.18813503  8.4729299   3.30764062]","[  3.69078368   2.03499805   6.94695488   6.10782706   6.23486187
  15.75236036   5.15346309  13.65539182   7.92722039   2.05712358]","[-7.29050077 -4.61446775  6.12762098 -3.57050475  2.12428521 -4.64112642
  2.18122933 -0.63216032  1.78616946  6.35871943]","[-9.87102653  0.32733439 -6.87333105 -9.50492322  0.62402532 -4.20409414
 -1.00489087 -2.82537023 -1.4594895  -2.05845398]"
"[-3.02369956 -7.17026736 -3.02369956 -7.17026736 -3.02369956 -7.17026736
 -5.24122208 -3.02369956 -7.17026736 -3.02369956]","[-23.77885309 -23.64534978 -22.74845508 -26.39232224 -23.39945183
 -21.15087442 -19.0195983  -25.59762436 -27.85869709 -27.19600013]","[  8.04653473   9.51351626   8.37807502   9.02726165  10.27395598
  12.0287651    8.11863335   2.31184908   8.98694526   6.13893754]","[-3.47524273 -8.92403656 -0.98530207 -3.96305745 -1.8802994  -0.1200366
 -0.13179279 -2.62963509 -3.0117704   5.09025038]","[-9.92364836  0.53344435 -9.16891413 -9.39349312 -0.14238887  2.10340212
 -9.00326774  3.67368835 -7.11813291 -3.7002381 ]","[ 17.42195454   4.59307591   8.40238755   5.96760705   9.74091551
   5.684131    10.02229624  14.39785045  10.02645664   8.98040829]","[  5.42836117  -1.46062897  10.4377113    8.44175305   7.09407284
   2.93089241   4.47124785  -4.36204229  10.58391503   5.1208034 ]","[  6.28578442  10.74250038   5.95224113  10.4865333    8.72606446
  13.00868562   8.4696904    7.53941063  13.41622358   8.57210011]","[-3.16641052 -4.99842497  3.23812711 -7.37274303 -0.57346866 -0.55366015
 -3.70556109 -3.20264745 -4.22704525  9.28904581]","[ 4.57318044 -0.38952411 -2.51958982 -5.5058331  -3.7272475  -3.18350897
 -7.98348639 -1.82864783 -6.20482049 -3.4980949 ]"
"[ -5.10088769  -4.47412576 -10.12979265 -10.39747863  -4.72213102
  -5.10088769  -4.47412576  -5.10088769  -4.47412576  -5.10088769]","[-13.97776582 -13.69152453 -19.41259118 -29.10680086 -18.66829907
 -18.52304237 -21.35566923 -20.32569103 -20.21990895 -18.81761658]","[ 12.74405768   8.78726457   5.63691711  15.83896347   3.80533281
   1.9551983    8.18241352  -2.21679053   8.56885875  10.42673734]","[-8.68380013 -4.40099258 -6.00553274 -5.12495527 -6.04450728 -1.96619485
 -6.78336371 -8.28457347 -6.23858836 -4.02524439]","[-10.31615803  -7.2287981   -1.4322447    1.21739604  -0.15961386
   4.81544101  -9.20798158 -10.01085579   3.13466913  -8.00968585]","[ 12.66571794  13.17199133   9.07774824   6.67209707  14.59229406
   4.13064382  11.11704933  15.10668173  14.49223893   8.75827024]","[  4.13470692   5.67031187   7.48158145   3.40235625   6.53407686
   3.71756678   0.75278321   1.03637476  14.29041488  10.8296697 ]","[ 10.95738177   2.82459189  12.85289799   9.33079468   5.82878639
  13.28581152  14.2901145    9.53253217  10.99304901  14.39102216]","[ 1.14156948 -4.75327538  5.2365279  -7.64520687 -1.96115692  0.88523425
  7.61050221 -6.92146334  0.5709423  -0.51694584]","[-0.03961583 -8.02507673 -6.98721222 -8.53786052 -2.81341512 -6.847139
 -3.39083222 -6.9622263  -7.99505466 -7.50640394]"
"[-11.00722556  -4.98276114  -5.10117065 -10.37012389 -11.00722556
  -4.98276114  -5.10117065  -9.83417847 -10.37012389 -11.00722556]","[-19.22080858 -25.70921456 -25.60642139 -19.40501203 -15.40093244
 -21.00574603 -15.12318615 -16.07640118 -13.10046238 -14.87130299]","[ 15.25115573  15.39172878  10.51558272   1.57423202   9.31837226
   6.82770736  10.60702986   5.74534258   8.79597394  -3.54593379]","[ 1.17573134 -0.23088688 -2.22604016 -1.74096395  0.45110651 -3.76145259
 -8.24616658 -8.86595178 -6.14322531  2.04694342]","[ -4.59143944  -7.82392641  -1.16827873 -12.32592998  -0.10314397
  -5.62966673  -2.66110738  -9.10179862  -0.71162738  -3.57258974]","[ 13.7893663    9.66552182  14.09754069  12.49365117  -2.06849201
  13.21314448  13.40580574   5.4030432   12.27273955   8.48069481]","[ 2.64045762  8.33724686  7.02235516  6.2507075   2.11666693  5.29958729
  6.02672288  7.45098566  5.08377887  7.67597353]","[ 12.66127685   6.15318255   3.1783791    9.49222831  12.65916285
  12.40623946   3.7785126    7.82444484   3.92892081  12.50373696]","[ -1.43966969  -4.35887968   1.61055793   8.98411459  -3.39181223
   1.81778669   8.35824511  -0.3342778   10.62773817   6.59579123]","[ -3.13023145 -12.71597219   1.24245979  -2.23905767  -1.22251704
   3.05523515  -3.22028135  -7.11771326  -2.9774576   -6.53362615]"
"[-0.25308561 -8.44067469 -7.56869516 -4.70930518 -4.71577188 -4.71577188
 -9.59768412 -9.59768412 -8.87727232 -4.71577188]","[-10.08955101 -16.66375967 -16.70074103 -15.96050062 -17.12737536
 -13.98685729 -10.08955101 -16.66375967 -11.16394006 -13.70901264]","[  8.44926695   7.87606286  10.17118826  13.72762339  10.56722534
  12.63639202  11.94348453  16.93945585   6.72394924  13.55092934]","[ -0.03109879  -4.95691526   0.33367077  -6.17473535 -13.06927273
  -2.00182745   3.39299585  -1.43255746  -2.34032691  -9.29119867]","[ 2.77875476 -2.34221818  0.68882147  2.89442929  0.39873093  6.45360709
  1.03029867  1.41973263  1.11299856 -2.81600991]","[ 15.83153414   8.58447421   3.57693912  14.1544302   12.05930986
   8.36053907  10.4286702    9.29354111  15.92318317   7.84792072]","[  2.83867252   4.76539564   6.5085273    7.52162234  -3.94763231
   6.81573619   8.37554487   5.63132845  11.25537089   0.90674433]","[  6.62243724   8.80284332   4.78060395   9.40387882  14.45603835
  17.54573869  11.14969656   8.1088307   12.68397621  12.42742143]","[-2.08371207 -5.43889464  3.84213424  2.75701622 -2.10581737  1.62325906
  4.42008098  0.76456855  4.46432784  0.98061872]","[-10.42648761  -5.24875971   2.18824592  -1.9081557   -1.32550219
  -3.21502538  -5.46245127  -5.27773729  -0.5835024   -7.05590194]"
"[-8.89112966 -8.38298956  0.61198409 -8.89112966 -8.38298956 -8.38298956
  0.61198409 -8.38298956  0.61198409  0.61198409]","[-12.62501411 -13.26983491 -17.69521972 -18.25035768 -19.78875832
 -13.13283637 -15.89039352 -15.89039352 -16.39321837 -14.00662869]","[  8.32007127   8.97673767  14.11910706  19.93746087  -0.17634144
   2.52820574  13.30886229  14.08952303  19.22005787  18.13618394]","[  6.93461245  -0.01933506  -1.40756893  -4.30338721  -8.96446531
   3.18787269   1.4596966  -10.63208344  -3.15470263  -4.12528277]","[-1.93426331 -4.98011667 -4.9380727  -4.06865478  0.50832773 -3.98422864
 -6.52270939 -7.32253535 -6.75954449 -8.30148323]","[ 12.12567298   9.05817574  13.55529454  21.55458236  10.60839195
  14.60171807  10.41389747  11.76888914   6.21983666   5.06845446]","[  8.34952375   5.92187093   8.11631324  12.35929762   9.40169012
   2.20012189   8.446761     2.11606449   3.58744239  14.13920372]","[  7.32338357  10.24558284  14.05762883   9.74549389  11.06729586
  10.10057007   7.5413251   16.3017113    9.59069971  14.70432028]","[-8.4639055   2.44227737 -4.29259988  8.67126228 -0.61523144  1.66194579
  6.80884854  6.20406496  7.84582562  2.21319413]","[ -7.62002843  -8.45730404  -3.15137471  -5.18046729  -2.4514705
 -11.50138071  -8.06848899  -4.56386517   0.64466683 -13.70018556]"
