run0,run1,run2,run3,run4,run5,run6,run7,run8,run9
-8.928554906279011,-23.577431577882756,-0.4189196026434138,-5.116066241850784,-5.96810323311498,3.004067569656985,-0.11298633193357095,5.679414267139848,-1.347538915065568,-4.916301938715289
-7.719833310273013,-22.14012030226842,2.539259321054533,-4.7939241733238465,-5.060189700222487,6.007194505878658,2.153927689752011,7.943907627235861,-0.35002971384471676,-4.45254432889378
-6.485653538542242,-20.333769214094858,11.357733113054351,-4.385085922555549,-5.719492515170734,12.839461548896782,7.193981025761327,9.649712721913534,0.8752927211629387,-4.442181968310737
-5.988548757409332,-16.649698526031166,18.304550442064013,-3.3549698056760913,-4.07900487863105,17.599258564421273,8.633988685190598,10.436548499902624,0.5925616450749133,-3.949893265908051
-6.688437923400956,-14.803455019953963,19.900604415535753,-1.315961482453582,-4.020226295899614,19.837526934420463,10.604859662398685,10.376422758893158,1.1540352026488307,-3.3140990119956473
-6.42618558858819,-12.745977093793986,20.152791467111026,-0.9137920936131119,-3.832926252859203,19.655544795220287,13.030434667641,11.819353666593793,1.0952367520476982,-2.98250181392024
-6.112967529179321,-6.285007134054692,21.751108419949816,4.472593821957719,-4.922658951568416,19.288182245872687,13.638267050152313,12.293053048161381,2.0983731926442246,-2.331289027462742
-4.910973254339635,-4.610245608850022,21.258718013154,8.55707302554521,-4.503486934963747,20.897210547950536,13.751825629093123,11.94117811516829,7.4651407408397015,-2.307773933942814
-4.255978036842034,-4.132179738497426,19.921862459288572,10.406574299838486,-3.860737893309055,20.82364139152766,16.558024920279856,13.404962134159328,9.610910897291403,-1.838930269918262
-3.4216111385727848,-4.4304643348697885,20.721836607417085,10.468750632895617,-3.197853840576485,21.87401122762635,18.35652397724099,16.275070307565013,11.850227586224946,-0.8603627154484669
-2.2157773838076587,-3.73262967771643,22.997470105685764,12.814293066217811,-3.602043169075835,22.586997961590274,18.883439096130775,16.872546474183018,13.6586728233173,-0.6051676289150636
-1.1134284811375015,-3.229190543575425,22.576567825298728,16.66852260859252,-2.662456962285807,22.63768325377686,17.732808815186583,18.20443335418395,13.906863334101669,-0.886245052183749
-0.6847214697627392,-2.8956588629709623,19.53463560583432,17.199341966579677,-2.5155610546324594,23.234922424800335,19.999531967990794,16.759705252981412,14.039857449866435,0.020712297114909697
-1.0623746463081158,-2.0352098382648047,22.997161129181457,16.106941588442773,-2.2807564410257966,23.543371021152343,20.02188578354358,16.115883257073364,14.31352055296505,0.6716837923500502
-1.6626694792778682,-1.2045978281131227,20.66365141325791,16.4121544776661,-0.49459377023301176,24.728695150882512,19.74592494778715,18.347202257235,14.807226143071558,0.6520334520373697
-0.48850000086030326,0.24311714627651582,20.483981646777973,16.44556426785586,1.2135813211318327,25.3071658567447,22.038714839897775,18.148503897024856,17.51621138337892,2.073140101809922
-0.1031169283634481,0.3473375130607918,22.573701434268,18.02296514483155,1.1183848578813287,25.85024644363995,23.732457556183686,19.31048519803784,17.436274779620625,2.3906018049911317
0.3283362986421068,1.8759639642806458,24.525134260017428,17.45179361169994,2.2856996219461134,26.589379628498303,22.9301223442765,21.06151615397712,18.28382822021917,6.135305889752203
0.43408528563719145,1.5426831427520642,25.674746872425374,16.213867063672932,2.398515698592844,28.975767548258254,23.816469016236752,19.857929767428466,19.80586670596513,11.422088409355613
0.9469673675333747,1.400286294040011,26.81000789361522,16.915444207337355,2.600581590669569,30.06141887309732,23.910168558146935,20.899510606683023,19.790809799867034,18.38464144955431
1.3064935018498236,2.3531598431332794,26.886456622069623,18.111877943154067,2.713012141826742,31.399167889843746,24.630194540463044,20.79678183719353,21.70069474185209,17.756484179792466
1.6155617369649917,2.9243100404064077,28.24913605246262,17.867253480784598,4.113703434066713,32.35189618353298,25.260254231434942,20.537194553239107,23.027158189140906,22.836843300683338
1.5287490167708373,3.598556426844092,27.947480860605058,18.382989946536203,8.04838322518439,33.92083855702052,24.767853508469567,21.329097432579562,25.10348642479799,26.92132503645773
