rewardsSubIter0,rewardsSubIter1,rewardsSubIter2,rewardsSubIter3,rewardsSubIter4,rewardsSubIter5,rewardsSubIter6,rewardsSubIter7,rewardsSubIter8,rewardsSubIter9
"[ -5.84532392  -3.40241774  -9.3515565   -2.29003138  -9.3515565
  -2.29003138  -6.50503709  -4.86095952 -12.40781032  -3.40241774]","[-14.92820827 -24.20243159 -16.35577142 -20.62739597 -24.96704976
 -26.78604682 -22.63731745 -26.31460293 -22.22470673 -22.83605909]","[ 6.07642753  8.1331265   4.75149703 -3.11268847 -3.93566187 -3.11268847
 -3.93566187  3.07374592 -4.63471593 -0.8778012 ]","[ -2.3461237   -5.47128447 -11.17606521  -5.13735113  -4.51154732
  -2.74199732  -3.24658888  -6.24859071  -5.97459657  -6.24859071]","[ -2.71070662  -2.07590097  -9.26911233  -6.03759397   0.42662593
  -1.2884361  -15.48665985  -7.79089254  -8.2158089    1.79339735]","[ 12.90372355  10.94226636   7.40440228   7.2720661   11.34170439
   3.22466614  -2.67278914   4.98297989  10.68814513   5.97487381]","[ -0.5529924    0.01746552  -2.69056683   0.16179321  10.31515231
   1.72271147   0.56585881   4.68998977  -1.64386342  -4.50630745]","[  6.59356563  10.23095744  12.64785363   9.10729648   7.93944293
  12.11770375  13.41727927  13.00890602   5.8099936    9.99230682]","[-3.98745204 -2.4650452   0.34513178  5.45278978  6.05788984  0.46018416
  3.67638235 -6.78275263 -4.07177002 -5.42261275]","[ -4.71310371  -9.8900975   -5.50690537  -2.71668575  -5.7025129
  -8.89667891 -11.41388952   0.24366853  -5.26087813  -1.13969318]"
"[ -5.94758441  -3.90408026 -11.7907852   -8.79227955  -2.03373889
  -2.03373889  -6.70985014  -2.03373889  -6.70985014  -6.70985014]","[-16.43976256 -23.23391495 -21.60760631 -25.53073619 -25.39054769
 -16.32177638 -15.5160016  -17.85443373 -23.82732021 -23.65944137]","[  5.43008596   1.38580896  -3.45677464  -2.38676571  -6.93522656
  -2.38676571  -6.93522656   7.78898565   4.46104868  10.37362694]","[ -0.7066375   -7.5120004   -9.39218893  -1.17890126  -2.43999062
  -7.49718888  -6.90033018  -3.23559061  -1.84001208 -10.55680758]","[ -3.58383349 -10.18595604 -10.54871078  -9.95324852  -5.49048145
  -2.5141255   -7.57879102 -10.64695618  -6.31116617  -1.73735592]","[  6.02626525  11.34500251   7.49428973   8.72015344   9.54197733
   6.0975843   13.21897651   4.79655766   9.12092064  12.05867705]","[  1.62935755   8.06534653   3.88189536   0.43823264  10.34443555
   2.90605596   8.51957102   5.73065449   1.63944731   0.23165082]","[ 12.48865635  11.57287151  12.91563112  -4.96005058   4.41433721
   7.50499945   9.78457918   4.37955883  11.30092493  12.72041433]","[ 3.1156121   0.26871638 -4.36934648  4.69004011  5.32295521  3.9167977
  5.72711631 -8.92889723  5.08177331 -7.0371557 ]","[-10.04678897  -8.46076703  -3.62988829 -10.55261431   2.47994201
  -1.99733384  -4.50685623  -7.13689531  -3.07840017  -9.66229977]"
"[-12.03821859  -5.32880493  -6.76235871  -4.24324934  -4.24324934
 -12.03821859  -7.9231459   -2.30695853  -5.19424684 -12.03821859]","[-23.099329   -23.57930821 -29.01657233 -30.6001969  -22.5347954
 -16.65555489 -20.37975787 -24.01744312 -20.03267308 -20.11345203]","[  5.6987955    2.40128988  11.18302077   2.11200915   1.95492932
   7.67899084  10.01506216   3.86316379  -1.14144063   3.86316379]","[ -3.24216112  -7.27760956  -0.79440671  -3.24216112  -7.27760956
  -4.10663985  -6.73878819   0.1832499   -2.03986565 -10.08648786]","[ -0.84073095   1.88972063 -15.08784135  -3.79757945  -5.05578816
  -1.49522412 -13.23345182  -3.53106846  -0.4455542   -4.43757499]","[  6.99050305   7.38429976   8.76638921  -2.07952607  14.19340431
   8.76963729   4.63997998  10.46384366  -0.46682079   9.81078827]","[ 2.67908549 -1.99996953  6.77666216  9.10280191  3.40363062  2.21851448
  3.0597379  -1.7515424   8.85908173 -3.80258157]","[  6.48109551   6.57511826   6.9694669   15.23947469   4.95316588
  15.33087897  11.36282159   7.04981119  12.64753695   7.04687603]","[  2.1442107    4.32247926  -5.62629285   3.0182465   10.01030658
   2.25087315  -1.87494672 -12.90759783  -9.77302704   4.13558694]","[-4.75336243 -5.49742358 -9.17569107 -7.50536004 -2.7391583  -5.02436433
 -4.65465887 -0.36258522 -0.88852769  2.16105422]"
"[ -5.19440146  -3.86289975  -3.86289975 -11.53220393  -7.38299461
  -3.86289975 -11.53220393  -5.19440146  -3.86289975  -9.53974492]","[-19.51258565 -16.04415942 -18.3949482  -18.8812106  -17.22893825
 -21.38827456 -17.51714449 -32.71729886 -12.97468895 -21.38827456]","[  8.26217188   3.89486314   8.26217188   3.89486314  13.96674248
   4.40695858   2.47432326   5.63192395   6.93992786   9.15755749]","[  2.95376778 -12.87773725  -4.92456823  -6.36765104  -9.69701368
 -12.9278334   -0.57135114  -8.67401686  -1.41050758  -8.42342972]","[ -2.3443186  -15.0175465   -5.9583016   -6.15986088  -7.00562234
  -4.5630825   -2.15312343   1.25768989  -2.17190767  -6.16524141]","[  8.51292465   7.37156201   4.73258914   7.5298334    6.53024035
  12.70740563   6.24808339   9.4034396   11.40596611  17.47124275]","[  8.34219637   7.36601071   9.57542578   8.51577717   7.61729937
  10.89348538   3.55639128  -2.58850349   3.48415725   4.74787878]","[ 11.69058976   8.5791109   16.58544616  10.79170312   6.94039204
  10.98038759  12.24370896  13.62557313   1.13827876   9.52279458]","[-4.2868559   0.17810967  2.0509793   2.80179864  3.15943811 -7.61572948
 -3.51468491 -7.76443988  6.57250529  0.66495194]","[ -3.26453623  -5.66779407  -6.52434288  -9.46096605  -6.69489713
 -13.04848959  -0.97234407   2.63585635  -7.6198505  -12.18438522]"
"[ -7.27133547  -7.69507056  -4.85773411  -8.09646607  -7.47576599
 -11.45638214  -7.27133547  -3.91864222 -11.45638214 -11.45638214]","[-23.30286111 -12.36930195 -13.21997286 -12.86142888 -27.69336746
 -30.75724905 -27.71393527 -24.49170193 -28.98223209 -17.6804307 ]","[  1.30980137   9.42997612   8.79968079   5.21454105   9.29339109
   1.30980137   9.42997612   9.57120011  19.90893539   7.81849083]","[ -1.42970614  -2.33092887 -10.89497789  -9.90498676  -6.62095792
  -1.42970614  -2.33092887  -1.83037765  -3.09198619  -9.00223265]","[ -5.67334133 -12.0005505    1.96299793  -4.45747911  -4.32636724
   0.07385836  -5.65945006 -10.54419281   5.95985591  -8.62799934]","[  3.72274619  14.12531509  14.8940985    4.22899476  13.8872557
   6.13351135  13.90130543  10.06199965  10.51156989  11.3653962 ]","[ 8.47547585  1.53418327  7.26242176  7.55522045  5.56671771  4.87042198
  4.138956    2.73617585  2.86038571  5.32402625]","[ 12.7872852   13.60252646  12.70152139   9.55833527  15.52064515
   7.84227738  10.28544104  11.9618567   12.69227249   6.5533721 ]","[ -5.97143583   0.7638509    2.21761006  -4.71328205 -10.67796724
  -0.26065924  -0.05646148   3.00003838  -0.35072111   0.0459873 ]","[ -2.8327325  -11.93004137 -10.52150043   1.65510119  -4.63982728
  -8.59917258  -6.2539098   -0.79579     -5.58650442 -10.42652398]"
"[ -2.68750647  -0.50364397  -2.68750647  -0.50364397  -7.028382
  -2.68750647  -0.50364397  -4.26420456 -13.22013128  -9.82309252]","[-17.49552558 -19.33094757 -21.60439402 -19.41424881 -23.26367496
 -21.27130647 -20.5449873  -20.14533141 -26.2979974  -15.14096114]","[  6.71850041   7.39569985   5.54065854   7.89825202  13.5827191
  11.20403008  10.43782219   8.89826826   3.5496882    7.18599853]","[ -6.35055964  -7.14462995  -4.11549535  -8.74495311  -3.60102517
  -8.3324734   -6.44416501  -0.86419606  -6.49308483 -10.86674929]","[ -9.31215081  -2.83392472  -1.71153447   4.74943918  -4.14351594
   2.27913619 -14.11396094  -3.29437945 -10.02289851  -8.21504167]","[  7.50273383  13.69690266  16.32598866  13.57190515  11.20697341
  14.39177861   8.59801075   9.34626046  12.79240233  17.56795133]","[-1.61571276  2.81710576  7.8374316   7.05283963  1.97943095  1.79084598
  5.96963838  5.61717696  7.72633511  7.7115763 ]","[ -2.29091998   9.52842862   8.50591782  -4.80369943   9.0234699
  10.10834184   8.04113333  10.24796899  10.95969717  11.8880725 ]","[-5.90551641  3.0189352   1.93333907 -8.01601823  7.62328257 -2.40154162
  4.74640902 -0.49046702  7.70071595  7.17033162]","[-3.12743734 -1.21259873 -9.62332448 -3.60306865 -6.0942978  -9.39397704
  0.5526316  -0.92955805 -2.01755193  0.41325041]"
"[-0.32083297 -4.71292791 -4.71292791 -9.67298922 -4.71292791 -9.67298922
 -9.67298922 -3.27150998 -6.86540947 -9.99840258]","[-13.70965502 -13.83302311 -10.87529497 -13.85033654 -16.9761898
 -10.87529497 -17.1197492  -19.45584849 -18.50856536 -15.7010602 ]","[  8.44640868  11.70446653  12.16705963  10.15681418   7.3389445
  10.05030287   9.37483262   3.74260718   5.0033433    7.91134354]","[-7.79464887 -7.51408661 -6.64153262  2.11285017  2.0189955  -4.816196
  0.81829863 -6.26287143 -7.14319071  0.56262205]","[ -9.05603803  -9.26088907 -10.65548756  -2.8770711   -3.60613242
  -2.48393548  -8.88854337 -11.19641358  -7.49815568  -3.06046078]","[ 14.36336269   4.52716563  10.0134882   16.45042554  20.23689527
  22.64504691  13.85898107  13.81301254  13.41848304   7.86683573]","[ 14.98272574  12.8268122    5.97897426   6.39223436   9.82715651
   4.53214761   5.69032095   5.04127922   6.85679637   7.85375523]","[ -4.7230905    9.2289249   14.05717443  12.78346489   9.32226381
  11.39732849  14.70873379  13.96996555  14.81023862  12.81821038]","[  2.39862003  -2.94572391   8.4025912   -0.31258389 -10.14317647
   0.66685854   8.03919894   5.12804983   4.84145617  -5.75503225]","[ -5.97701957  -5.32685113   4.0613774   -5.91145681  -9.07399994
   1.08761286  -2.85292018 -10.57586842  -2.35100891  -7.81348619]"
"[ -2.93870405  -4.98624219  -9.50913405  -2.93870405  -2.93870405
  -4.98624219 -11.98595868  -6.68799489  -4.98624219  -8.80237833]","[-25.93659807 -16.2081439  -13.17100614 -19.28447337 -22.45638563
 -17.52608763 -11.18547137 -24.35321649 -20.58064931 -20.58064931]","[ 13.01886842   5.00442393   5.00442393   9.65261825   9.65261825
  11.01108958  10.40954115  13.0409233   10.21000089  12.16512996]","[ -1.36841063e+00  -2.57530007e+00   3.00877393e+00  -1.28660285e+01
  -4.62953522e+00  -9.03640761e+00  -1.76521966e+00   9.05478062e-03
  -4.46227884e+00   3.00877393e+00]","[ -8.45514983 -10.17523148  -7.1796007   -1.57614282  -6.64605416
  -5.9549699   -5.39756536   2.38953725  -7.84890724  -6.77753284]","[ 12.94986812  11.62548488  15.04698171   8.9585268   13.15556428
  15.50692368  15.97889093  12.86884398  16.59076319  14.18339477]","[  8.71368118   2.30555748   5.17379961  10.84150599   7.89078004
   4.51104182  11.90628207   1.30065556  11.47821335   9.99144388]","[  9.92684711  17.0857994    9.84184533  12.8155782    9.21251985
  11.95613056  11.17571465  17.9054398   12.85530511   2.11011261]","[ 0.64773103  7.37267431  0.36247289  2.56171268  0.93643247  4.91666544
  2.70017451  7.78021123  2.30343995  3.51172083]","[-13.26036412  -6.69533922  -0.74142635  -6.8050607   -1.20756447
  -1.18172689  -3.01154593  -4.05427611  -6.68613311  -6.11462797]"
"[-10.67032028  -3.64776774  -5.08002765  -6.10370595 -12.00740151
  -4.89196365  -8.65811411  -8.65811411  -6.10370595  -3.64776774]","[-11.4592578  -13.0095496  -15.77780908 -12.64957753 -18.72871521
 -18.60237694 -29.73750543 -19.11039468 -17.38448254 -13.77423165]","[  6.84529457   8.20057558  10.58876835  12.03077261  12.03077261
   4.98538619  11.98180571   4.76180838   5.17725964  11.98180571]","[-4.06281822 -4.66059538 -0.69252948 -5.36442723 -8.91032469 -1.29271055
 -7.49538569 -5.91400201 -2.62922177 -8.91032469]","[  0.33234265  -2.47954861  -2.62439607  -2.44558606  -2.77501056
  -1.02508727  -8.30950443 -14.49016231  -8.18988335  -6.96558615]","[ 13.07345056  13.09846794  17.1652648    6.0025189   19.42112039
  11.00418495  15.74714664  11.64393102   7.69357978  13.35843582]","[ 11.03363126  13.94004928  -3.66023775   3.12012046  10.80550634
   8.21107583   3.12740509   3.49393085  10.01657289   6.94990731]","[ 14.30077928   7.44548268   6.42724761  11.51449066   7.89257714
  14.03468655  14.78675226   9.26255586  12.87742541  10.70914983]","[ 5.75450063 -4.49668909 -1.51895343 -0.01197229  3.3544636  -2.3766726
  4.15675598  0.64370379 -4.50201277  3.22670333]","[-5.17442464  4.26066564 -6.18336296 -8.20787547  1.15616049 -7.39812715
 -7.6999387  -3.91694731  1.80434924  0.8417557 ]"
"[-11.97573451 -10.50507887 -11.03656201 -10.50507887 -11.03656201
  -5.7807413  -11.97573451 -11.97573451 -10.50507887  -5.59717617]","[-20.05044721 -21.6774239  -15.96923122 -18.12066346 -20.18045781
 -22.8983916  -16.02199607 -21.196276   -23.06638621 -10.0520567 ]","[ 14.68157379  14.68502862  14.07482574  11.57213167   7.31398733
  10.74243364  13.34314524   1.55964749  13.07520406  -2.45117069]","[-9.08154602 -0.35227844 -7.48428722 -7.48428722 -4.86781447 -0.35227844
 -7.48428722 -4.86781447 -0.05218962 -9.68487559]","[-4.57383564  1.95828403  3.61947992 -3.81559471 -7.32795765 -4.69078868
 -9.85644886 -4.65955245 -0.93671251 -5.24616867]","[ 14.32163802   6.09206562  15.12048621  16.54633049  14.89813408
  13.54346163  11.74766001  14.91684286  10.50777395  16.36099034]","[  7.09428067  10.32626191   7.62689559   5.47702021  13.54939456
   5.45737352   8.05216757  12.326444     5.3313027   11.07740708]","[ 13.53200369  17.57382506   9.74911488   7.93284111  17.58034497
   7.26117882  13.0415601   10.51995073  17.34689515   8.96376168]","[ 1.09442279 -8.44392054 -1.93713358  3.34281467 -2.95856375 -0.09259639
 -0.97497561  3.57816266  6.04880058 -1.93582007]","[-3.49577347 -4.75985538 -2.10138966  3.52674784 -0.29768971 -5.59411324
 -5.1904284  -7.48647611  2.08294727 -2.4854896 ]"
