rewardsSubIter0,rewardsSubIter1,rewardsSubIter2,rewardsSubIter3,rewardsSubIter4,rewardsSubIter5,rewardsSubIter6,rewardsSubIter7,rewardsSubIter8,rewardsSubIter9
"[-4.33001017  1.23745055 -4.33001017 -4.33001017  1.23745055 -4.33001017
 -9.32100325  1.63088867  1.23745055 -9.32100325]","[ 0.5584414   2.24403327 -1.73777701 -1.00391659 -6.05402836  0.87959944
  0.31715897 -9.15515567  1.46625742 -5.66528569]","[ -4.27459107  -2.49528516  -3.02989117   3.0916223    0.21982098
 -16.2206026   -1.50586856  -6.38154856  -8.46612309  -3.94134868]","[  2.04996614   4.42553538   7.60806318   3.88189817  13.05401754
   9.37244118   8.86461519  15.66074346   9.60493073   2.06251644]","[  0.42338892  -6.95554347   1.22069702 -10.95247772  -5.63704046
   1.11007548  -7.57553657  -3.76398087  -2.73928782   0.91928962]","[  1.70839605  -4.23342764   6.58954668  -4.49913214   4.93843969
   0.25043167   0.42953854  -5.56161469  10.87127121  -6.47181364]","[-10.95313818  -7.92496569  -4.19089021 -13.59743695  -6.19185524
  -8.50043193  -9.44498011 -17.03460962 -12.10821947  -8.12631832]","[-2.09426874  1.46805956 -5.550682    1.77569037  0.68173509  4.15770513
 -2.58496434 -6.26865425 -4.66393727 -8.12071559]","[  6.82591035 -11.90760684  -6.81294169   1.94064268  -9.77014355
   5.10621164  -1.0100804   -4.15921687 -11.67385554   2.7629223 ]","[ 10.57982702   0.38292181   4.5805185   -7.00532527   3.24902051
   2.83290195  -0.97898355  -2.83175596   6.62974756   1.8574072 ]"
"[-3.9113139   1.91727558 -3.9113139   1.91727558 -3.9113139   1.91727558
  1.25369977 -3.9113139  -3.9113139   1.91727558]","[  1.39812001  -8.530438    -2.37043006  -7.14974523  -0.42909724
  -5.91273708  -3.81381897  -6.87187134 -13.34003039  -3.61989527]","[ -0.28201546 -11.20298585   2.10795078  -2.35186435  -4.7530695
   0.69856496  -5.44409141   1.90629405  -9.87475306  -1.30959843]","[  1.07602384   3.53973214   7.59500791   7.04276643  14.97262597
   7.35495551  -1.08186395   6.17864221  -0.88638225  -2.99602093]","[ -3.61687122  -8.51450526  -1.10676296 -10.64701974  -7.97529314
 -10.56296804  -1.75877501  -7.35722568  -8.24353845  -7.62264828]","[-1.55387537 -0.00873702  8.25257137 -5.02959214  1.03345219 -3.24930613
  0.05927458  5.96847842 -1.17768226  6.0361755 ]","[-10.87140197  -4.38539588  -9.31211658  -8.28617537  -2.63677304
   5.23785949  -6.80918396  -2.52203117 -11.16727498  -8.9146013 ]","[  3.68253053  -1.73938753 -10.51793994  -7.48433006   2.47322037
  -1.596698     9.73427115  -6.20030665   7.71676958  -4.31502202]","[ -6.5984782   -1.39291806   4.00316025  -3.12872945 -10.90581118
  -9.3044223   -1.53441546  -0.4464159    3.27684993  -0.22360393]","[ 10.17291983  -0.18936763  -3.94096261  -0.44439933  -0.43833015
   4.97679728  -3.43853032 -11.65225565  -6.26914252  -5.97730418]"
"[-6.39380877  3.35082434 -6.39380877  3.35082434  3.97739831 -6.39380877
  3.97739831 -6.39380877  3.97739831 -3.30339595]","[  1.75878504   1.86478704   2.13065913  -2.6889126  -12.92991029
   3.71464677 -13.22185283 -18.19486249  -4.59150935   4.60959007]","[-16.96679658 -11.68244086 -12.85112961  -7.8530586   -9.49964488
  -5.09985147 -11.28017515  -1.30084707  -6.60050046 -13.70109778]","[  4.21185143   5.93902667   6.20030721   5.72618921  13.43294529
   6.50851605   6.1664632    6.66473865  13.02652092  10.12124273]","[ -2.19039962  -8.11853943   1.44288111 -12.24108137  -3.00528417
  -4.36838405  -9.68437349  -5.24527919   1.91832988 -11.17479149]","[ 9.48318538  8.57400622  2.112646   -0.98574602  3.04195308 -0.87484367
  5.32899384  6.25227863  6.72975325  3.09664829]","[-10.22213721  -9.17741282  -7.36145886  -3.94539603  -3.91801867
  -8.79798643  -8.389525    -3.59126076 -12.0548839   -3.26789504]","[ 0.77865461 -6.15671497 -2.89216997 -0.24097592  6.71527688  1.10225497
 -7.95343648 -2.24217079  5.1678808   0.66701849]","[-2.86831783 -6.04402487  1.34209627 -3.97440932 -6.44842334  1.48089879
 -7.27130623  9.53085924 -6.52478145 -4.61008088]","[-0.67678982 -2.91882123 -0.73467097  8.49182376 -2.52418548  2.2122991
  0.75614338  9.4963279  -0.11478689  6.36796298]"
"[-7.11479673  4.39596835  0.71699236  4.39596835  0.71699236  4.13352771
  1.23744009  4.39596835  4.39596835 -7.11479673]","[ -2.20178025 -12.24191241   1.21324559 -12.2714334  -13.34620101
 -11.98496895   0.9613426  -10.80974325  -0.88437253   2.87060103]","[-10.96805795   1.67911355  -4.96894461  -4.86981018  -9.27802973
  -1.78607029 -12.0647264   -4.46118337 -11.590127    -3.28400801]","[  9.09291505  10.9512756    8.96213773   7.4522047    4.22316951
  11.50169871  -0.71782114   1.70325086   9.34298429   9.55936933]","[ -6.48963209 -12.72356847  -7.95181043 -12.92300564  -7.71677372
  -7.90914966  -1.41652679  -5.64526157  -0.1192449    0.24380046]","[ 2.68860318  9.31141775 -2.49834112  9.22766756 -5.01603479  7.00770234
 -4.2681293   8.57372109  8.0631476   7.20348105]","[ -4.82847774  -3.92386109  -6.570814    -2.57127137   3.92032603
  -5.90571039  -2.21507122  -6.25095345  -5.40051051 -16.31623095]","[ -5.68865669  -0.82925688   1.03033026 -10.05695987   5.89542661
  -3.95067831  -1.59159088   4.97856216  -5.28715627  -5.99209224]","[  1.92440145  -3.8796615  -10.00667462   3.92200777   5.668422
   7.06071625  -6.07561333   9.72059333  -1.06238439  -8.38874037]","[-0.80192937  3.76798891 -0.35514527  1.62552302 -1.44949772 -8.87006149
 -6.04325372  1.66978546 -1.92937195  6.47463726]"
"[ 3.63046206  3.25855534  0.39106307  3.63046206  3.63046206  3.25855534
  3.25855534  6.87790749 -1.10728202 -4.12554179]","[-6.49062585 -4.71977373 -1.282539   -4.51921414 -5.69081815 -0.02823641
  0.4952498  -6.5456627   4.38376513 -2.99280267]","[-10.72490396 -10.77352313 -13.57710974   0.48322735  -3.56625923
  -0.47747499  -4.84331071  -1.88369231  -4.1887456    4.05338146]","[  4.90284428   2.88269096   4.83556516   0.13172946   7.12072189
   1.30736171  -0.04178108  13.25576364  11.47801865   4.84664222]","[-3.92239998 -4.99121152 -1.78832968 -5.86502689 -4.42205625  0.50075346
 -4.09253562 -7.74848327 -5.12593328 -1.01398403]","[ 11.59472722   4.98018031   2.44254341   7.77438002   7.35336155
  12.60631398   9.63784544  10.08412294  13.33593996   4.7888946 ]","[-13.90901573  -4.27688901 -11.93730497  -3.98221083  -1.07662676
  -8.90175612 -12.18531483 -13.90901573  -6.16563351  -1.53352521]","[-1.75724065  8.34355915 -9.55418239  4.18235469  2.51263493  0.26461652
 -7.0036167  -3.54322253 -7.08304847  3.23435949]","[  0.56325329  -6.35223403   4.35398801  -0.25359769   2.14682268
  -7.10692687   1.4854665    0.86212818  -5.69577033  10.04450323]","[ 7.65936221 -4.826056   -3.43588027  3.02135017  6.47233071 -1.08816488
  7.20250769 -5.09241045  6.7322709  -0.28222461]"
"[ 6.82414277 -1.62252205  2.96126405  6.82414277 -1.62252205 -3.49761689
  5.4979507   6.82414277 -1.62252205 -1.62252205]","[ -2.24756103  -0.58770021  -4.23836837  -3.61883467   5.25887377
   0.06692097  -7.56618952  -9.95212057   5.84936635 -10.32905548]","[ -6.06313021  -3.97609376  -5.99004464  -5.26069394  -1.58074594
  -1.85563595  -8.96805509 -10.55061123  -7.63806775  -7.72450805]","[  9.81910212   6.22557878   1.54970792   9.96498971   7.62758545
   3.43624993  14.224596    15.74770805  12.00262458   4.87485615]","[-10.22256733  -8.11843538  -3.38637683  -2.46410983 -16.11645225
  -1.40339163  -1.41880327  -7.60514228  -2.21939644 -10.66347396]","[  6.46463455   4.32645417   3.38981489   5.91525977   5.32022456
   5.03119885  -2.13690367  11.07398124   6.10999212  10.68551202]","[ -3.19532943   0.77327869  -6.28988852  -5.3433221   -5.84699248
 -11.39564036  -3.84247584  -6.28988852  -5.3433221    1.96121993]","[-5.85532905 -7.35664679 -1.63459317  2.84335408  0.99757858  2.27647735
 -1.45149635 -3.10075317 -1.49479621  3.27682378]","[-10.7430029   -6.94926662  -3.83467967   5.60994864   0.7391394
  -4.78279281  -7.20114174   4.6164123    4.61161475   5.24138682]","[ 3.37004132 -1.44361888 -6.6970402  -2.09574383 -0.17860282 -1.94243008
  0.36348959  3.78260113 -9.47133645 -2.71005191]"
"[ -1.41801799e+00  -3.74834333e+00  -1.04060514e-03  -3.74834333e+00
  -1.04060514e-03  -3.74834333e+00  -1.04060514e-03  -1.41801799e+00
  -3.74834333e+00   3.36855009e+00]","[ -3.23201067 -11.32485183  -1.98493009 -11.50738347   3.16127698
   2.03888768  -3.03059611 -17.39470465  -9.44920704  -3.23201067]","[ -4.34677318  -1.10101508  -8.01360014 -10.78726294  -4.77221263
  -7.08101372  -4.26282497  -5.49751241  -0.99743615  -3.70574844]","[  6.070854    11.47754006   3.98206494   8.8542205   13.26486481
   6.51001495  11.64388975  12.20599417   9.5889101    8.81180243]","[-12.04138237  -2.0203078   -3.80784789   5.31599823  -6.36124551
  -8.06506311  -5.82263547   5.79681216 -12.64556542  -4.02968974]","[ 19.00133109   8.41750527  11.21812714   8.44300379   9.2391141
  15.75066983   5.83474357   2.74733292  12.74520367  14.53154118]","[-6.43748713 -2.45238353 -6.49740832 -6.19878692 -3.72418896 -0.15365629
 -8.52340151 -0.61777453 -5.00338889 -3.52695902]","[ 1.47728366 -4.49703428 -2.48478593  8.80587834  8.55117245  8.91209728
  0.46838407 -4.40325017  1.15788581  6.47748859]","[ 2.93647964  6.70673504 -0.76912061  4.89481192  0.28277348  0.17440052
 -0.01985504  5.79634047  5.79986996 -0.94690004]","[ -3.46729121  -1.98995254  -1.46136648  -9.82881217  -1.48731217
  -0.73055778   3.53123888  12.95929482   1.23314063   1.23470716]"
"[-2.30809989 -1.05341478  2.5752534  -1.05341478  2.5752534  -1.05341478
  2.5752534  -2.67285459  4.7330852  -2.30809989]","[-15.05710342  -6.89337887  -3.09073628  -4.30282562  -4.62659292
   1.51602029   1.03365017 -13.35669132 -10.99867304 -13.01442611]","[ 1.94070908 -3.61476901  5.50832701 -4.45758558 -9.56925817 -4.70276062
 -5.0354774  -0.21770999 -4.18577671 -1.77172845]","[  5.62830415  15.12187783  11.81001239   8.77224621  14.83303208
   6.28952525  12.33886376   4.10459297   5.89730999   7.49723614]","[-16.21405769 -13.91123395  -3.26923243  -5.42358788  -1.37830242
 -16.32626799  -4.1785316  -13.9606334    0.38129015  -2.51691298]","[  7.76414537  11.65816502   4.55987996  17.17574964   8.00158251
  10.73181589  13.91339643   3.53505056  17.70712518  14.09908736]","[ -4.95635425 -11.71355426  -4.67774284  -9.19358465  -6.67829646
  -9.24401699  -4.46343735  -6.11076375  -7.34981422  -6.34020468]","[  7.32190688  -6.46144371   3.760871     4.52130444   6.96378679
  10.92411626  -1.21391823  -3.19815087  -1.98542732  -3.81085333]","[ 10.90737071  -4.28835318   1.12044416   5.12189049   2.54812024
   3.8729751   -0.04614698   6.43427496   2.33419944   2.74721963]","[  2.41843587  -0.66463698  -3.94688421   3.56128554   7.09855998
 -11.36753614  -3.72750377   0.93743538  -7.41903813   3.14477555]"
"[ 5.32828017  1.13369124  1.13369124  1.13369124  1.13369124  1.13369124
 -3.56855046  5.32828017  1.13369124  5.32828017]","[ 0.12256696 -7.48499279 -1.8652592   1.39125659  2.99252869  4.91493876
  4.25126287  5.60080934  1.69531537  0.33963307]","[ -8.13061326  -7.35637721  -2.08219478  -4.997679    -5.16105123
 -12.84064714  -1.32466603  -5.84816526  -2.96320861 -10.26909758]","[  8.59407929  13.59152811   8.78934619  10.09961047  10.09211868
   4.60035446  11.49181011   4.34306555   9.60593439  15.60812932]","[ -2.38573797 -14.93187808  -0.08585825  -7.17309864  -3.61473584
 -10.14405228 -12.99328668 -14.5268426   -9.22835041  -8.12735274]","[ 14.92218626  19.18113565  15.77635472  15.56446825  13.79858032
  16.10240578  10.57219041  16.96415629  13.52583829  20.62820455]","[-10.95654648 -15.83180929 -12.28571987 -13.46249498   4.08018689
 -12.54670655  -2.36751786  -9.46625105  -7.66296285 -11.59302838]","[  7.36281397  -0.51930661  -4.62095374   2.52304251   1.51463952
   2.90885574  -2.96776311  11.06584714   7.11700913  -1.84780816]","[ 15.70012411  -0.30842113   8.78776661  10.87117242   7.26915376
   7.17658888   1.33678406   3.88381581   6.02327759   1.56015373]","[-3.96850502  6.36623572  7.54286091  1.28123223  5.26362063 -0.08638216
  4.47972645 -0.60228545  3.04594461 -3.2207518 ]"
"[-3.71176243  4.48888425  1.32127035 -3.71176243  4.48888425 -3.9264822
  1.32127035 -3.71176243  4.48888425 -3.71176243]","[ -4.09901004  -3.80964315  -4.75194813   0.13786897   3.3459324
   2.62250942 -12.60743364 -12.49249785   0.60612417 -17.29917154]","[ -9.68798712  -7.44761339  -5.66431213  -3.1958433  -13.95434268
 -10.89209569  -3.56278251  -3.82733825  -5.25647046  -3.3990003 ]","[  6.87734798  16.4540497   15.05683178  11.47943629  11.47794739
  14.44790236   9.05365475   6.15432458   5.92227697  11.26415759]","[ -5.13360166  -7.53616408 -10.15698481 -12.05511267  -3.858234
 -10.94019646   0.92584196  -0.75671984  -7.71333161  -1.4709378 ]","[ 13.74517788  10.50416603   8.99073286  14.79455926  10.43004801
  17.86846056   4.84032379   9.74262424  16.59595798  15.86437158]","[-6.44653237 -4.28527188 -7.17886824 -8.66766603 -0.39437162 -2.52369889
 -5.0221613  -0.914102   -8.68425079 -2.54753361]","[  2.29800063   1.39957619   2.18414547  -8.75917736   5.04209456
  11.75795252  -1.35721706  -0.89806241  -6.04543288  14.75921836]","[  6.90856597  -2.52541313   1.82921131   4.24472288  11.5782591
   5.70997566   9.27075812   3.46536656   6.11166962   6.59450389]","[-0.58275797  3.10575273 -0.12480801  1.24600341  4.66908982  8.4470311
  4.97546389  4.35880832  6.02485149  3.58854323]"
