rewardsSnapshot0,rewardsSnapshot1,rewardsSnapshot2,rewardsSnapshot3,rewardsSnapshot4,rewardsSnapshot5,rewardsSnapshot6,rewardsSnapshot7,rewardsSnapshot8,rewardsSnapshot9
"[ 46.13875068  50.97044519  46.13875068  50.97044519  42.60304547
  44.70158353  52.81510988  35.64061185  47.96731516  50.69989756]","[ -6.40355022e-06   9.20385584e+00   3.13438373e+00   5.20418363e+00
   1.03246756e+00   1.83313151e+00  -2.61123732e+00   3.39981637e+00
   1.03812929e+00   3.74076747e-01]","[ 76.96755615  68.24859135  75.58716343  81.30283519  70.2060759
  73.71128725  76.04280454  62.85306731  67.76278365  68.09222759]","[ 27.16493908  14.64788849  23.98689807  26.13734577  28.94472771
  30.57544467  22.50418195  24.84246292  30.57544467  22.43053949]","[ 3.22372522  0.1265061  -0.85307721  3.07596764  8.44640268  1.13702432
  8.00130303  2.89135462  3.92337134  3.8515769 ]","[ 40.54006198  50.15514677  44.65585197  46.97288452  46.41855433
  49.27907559  43.7446832   51.57668072  46.38936406  46.03506028]","[ 42.28047348  42.70523283  40.75650317  37.7629535   38.96460584
  38.28160187  38.61654343  41.32788886  43.24319411  38.62425016]","[ 60.74640523  69.9801517   71.59440348  66.11419606  59.67468968
  64.85046202  64.26417364  60.74640523  69.9801517   65.97244048]","[ 56.18614475  68.93211618  67.93222268  64.50737522  66.76631978
  66.30702526  59.84331339  71.45960982  67.12806279  65.59557534]","[ 41.85078706  55.61587418  51.34125424  50.54935949  46.92724685
  53.35016693  39.78121533  52.43692759  50.63128174  54.54664119]"
"[ 43.19615492  56.46248048  54.78790529  59.95761677  54.78790529
  59.95761677  53.70341708  51.93880614  49.27246928  56.05562687]","[ 4.48311075 -0.34185418  4.62329118  2.16674944  2.25626843  7.19030911
  2.82584988 -1.60201648  2.86459389  2.55663772]","[ 70.66121344  80.04176909  80.88664889  73.25808191  66.46132788
  55.59572658  78.3450709   82.21899234  51.88944148  72.70901501]","[ 32.8575392   18.45085204  22.50364983  29.02757456  20.45952741
  29.8149437   20.07274769  30.00471255  33.00441835  35.53566351]","[ 0.51886697  3.28365369  1.78410194  1.43601645  3.47629631  6.31401694
  4.59019699 -4.60120971  0.02760721 -1.7303625 ]","[ 46.55586397  46.38462766  52.13780061  45.07077484  47.87712049
  47.35569538  42.36411833  46.96181509  48.80073248  44.81500811]","[ 39.19458067  38.05118374  37.5602696   40.26199813  42.85476501
  40.19235431  32.80368432  42.08673651  33.51698717  35.16637151]","[ 62.26547027  64.50572528  60.93012079  64.52121097  59.21718968
  60.46732751  66.08138885  65.66519999  67.28667146  69.07790808]","[ 65.02759223  63.99247551  62.64803412  70.00999992  75.21749303
  67.14228348  65.32992055  65.31974835  66.62498346  65.43659876]","[ 49.79647103  49.03314572  52.56866935  47.71505238  52.39888355
  51.21886458  54.46197482  52.39888355  51.05826277  48.75476441]"
"[ 47.27234605  51.79555368  47.73838834  31.78105128  50.99962997
  50.52925681  55.49161119  53.60440451  48.22536467  55.07562245]","[ 0.89872988 -0.95143285 -1.450537   -0.90540163  1.45990121  4.11454282
  0.58869761 -2.022844    3.12182152  5.18022256]","[ 70.9798634   65.67713194  73.7192588   63.86867129  65.4492875
  73.20705944  77.92659189  72.16007049  75.94454762  75.03171069]","[ 21.75824194  25.84989239  33.95257741  30.47082376  32.58530787
  25.54341227  33.12104676  27.50670351  24.13962157  21.75824194]","[ 7.05266141 -0.3446469   0.01686067 -1.75545757 -0.86726237  5.75059717
 -2.34213666  4.22697016 -0.45811049  0.11967739]","[ 49.70613316  44.22679807  49.12671055  47.61720907  50.42778593
  43.86038312  47.47118586  45.73572766  50.20856685  45.75057598]","[ 41.56423581  41.01511686  36.77041572  37.2457455   39.8149946
  41.58229647  39.47777273  39.26183477  33.35820624  36.90847421]","[ 60.72974278  70.99602382  64.67069683  54.98832981  58.29954594
  59.04961269  66.56327294  67.3178544   61.19229587  60.65402951]","[ 60.52509267  68.17905319  70.95180742  61.81205104  65.2532545
  71.05954772  68.39410806  65.45018498  68.22466173  73.27331146]","[ 53.67937818  50.58282     51.23882812  51.1289275   53.81278443
  47.73785625  49.77692279  37.56753893  51.1289275   54.96741859]"
"[ 50.82397164  55.53710771  47.41968289  53.02826771  43.31669577
  47.89931561  48.56064724  33.26010689  47.67182243  58.65568242]","[ 1.01802248  0.40981578  0.58499059 -2.0003696   4.68519012  2.23549296
  2.96482078  4.20230515 -1.51281534  2.07589465]","[ 63.66305802  75.1865704   62.68005822  70.5628904   75.12574103
  70.9994666   64.89392756  75.04265441  76.57482243  62.06637289]","[ 19.5620603   24.14685025  20.04555901  28.10929826  27.64634968
  28.56957305  26.98398582  28.50691003  25.74380576  25.02292989]","[ 3.87509689  1.68367246 -0.58807486  3.95699875  5.75348341 -2.24420275
  6.07402084  4.35113252  5.75348341 -2.24420275]","[ 47.35263028  45.51481996  52.13629967  50.48850978  50.78373293
  46.78790044  47.6403505   44.59183755  41.52151698  44.18837759]","[ 41.46440345  42.36766728  37.9837465   39.74229208  36.28273019
  38.70410903  40.94977209  46.24017642  39.53984953  41.04617682]","[ 63.49126051  60.31820111  60.72928454  64.80381988  61.06051277
  58.38567693  59.55793586  64.39691128  60.31820111  63.51881871]","[ 65.84492575  69.20337102  62.71406101  63.12915597  63.43411857
  68.3922129   60.0205863   69.17340467  70.44090681  63.23440646]","[ 54.77149562  51.25178436  50.72921825  45.92213321  54.54421502
  54.69982558  55.64994833  54.54421502  49.91776574  57.43812978]"
"[ 62.00099588  58.98088901  57.43390661  52.95624962  54.63608869
  43.3657732   45.35609231  59.07082572  61.90040491  57.83686663]","[ 0.57074403 -1.9932526  -0.5849407  -0.12977633 -1.49353788  2.06280824
 -0.8171002   3.13120883  7.28321754  1.13959187]","[ 75.3380767   80.53937043  72.89495684  60.28914308  77.41420994
  78.13795589  71.97420431  79.41408005  78.78210905  84.83629498]","[ 24.29592483  21.85597995  18.85233379  22.67425338  23.83871589
  29.751749    14.50113935  28.25653596  33.8112244   24.23520164]","[ 1.65294355  2.96944977 -0.60052476  3.96630778  2.66058307  5.42456676
  2.2045743   3.98880229 -1.84049299  2.66058307]","[ 42.29559951  49.78557402  50.79775623  48.47689403  46.55664671
  50.32803034  49.25080413  49.53792085  49.92401473  46.98849025]","[ 43.27929111  41.44360984  48.53575421  39.76189299  42.49545209
  38.45334311  40.65185757  39.7078841   37.8943908   42.25988514]","[ 57.89087195  64.08503671  61.38006543  67.02255837  65.42336314
  67.26313023  51.51675787  58.15444091  61.49773083  54.86349341]","[ 63.43145544  65.36241814  79.30260325  72.19319409  71.61303261
  72.87091174  69.43167284  69.73881427  71.21668525  74.00982054]","[ 52.71615362  49.52863472  53.01023491  47.89575725  51.07998815
  53.4557528   43.94023285  54.32270963  49.62718862  56.52101017]"
"[ 44.63633623  45.44875556  58.15037103  47.16622823  44.63633623
  45.44875556  57.71816889  56.22687124  59.91901146  51.47500017]","[ 4.85834555  3.09920283  7.26988973  1.14109178 -1.57025364 -1.00015383
 -1.47472153  2.053344    5.042975    4.62493201]","[ 72.61088071  82.55672674  65.07519838  81.1214258   63.5200193
  72.88425117  71.82067983  77.29318285  70.07735378  69.96926397]","[ 26.40195196  24.06943698  28.77511497  23.83894866  24.50481704
  26.81946962  33.65283896  21.88752607  28.03599016  28.34919854]","[ 3.67433534  0.91372967  3.66986696 -0.34664098  0.10536469 -1.75360308
  5.90525781 -0.43374779  0.57840943  3.32840975]","[ 51.61719086  48.1520637   49.63888301  46.81583099  54.25160339
  47.73688572  51.62732736  45.83328579  49.69485846  45.15830389]","[ 43.85177669  43.76878793  38.61405917  35.25845393  41.74307827
  40.39470196  40.23607696  40.04370575  42.31492598  45.86562775]","[ 62.85812971  62.33170788  62.51216416  54.91631782  54.97064699
  64.38629225  66.32573479  54.91051745  51.34045762  55.69052728]","[ 70.59934735  70.06204692  66.6142603   70.40750998  71.32503379
  65.96757977  65.09153026  69.66155122  76.76736152  70.53063025]","[ 56.67398733  50.21737066  48.35482624  54.93909868  49.22886078
  46.12142017  54.17292634  52.49494298  54.49444597  56.9316369 ]"
"[ 60.08850151  58.48752877  49.86720541  47.70477738  56.40825214
  58.86553234  49.39343434  58.10986608  54.70038018  61.98604292]","[-0.23095557  2.01962131  2.26822163  0.53622654  1.18454124  1.85750992
  0.29343498  9.13630988  0.90387001  2.89961124]","[ 79.37445686  62.70521799  63.8997458   72.6778906   72.36173069
  79.65351862  73.8155957   69.95675467  76.71884     85.03740313]","[ 25.52393511  25.3840441   23.96090157  24.14379842  25.27000136
  29.71065531  22.69315219  30.77029153  22.48823996  23.23033408]","[ 3.32324271  0.10612176  0.7073284  -1.36419734 -0.11606559 -2.38127214
  0.05345697  4.01146223  2.40129436 -2.01938157]","[ 46.4492407   51.11907356  51.40851363  48.13722893  49.11835132
  50.09104667  49.42999102  51.83616678  48.36447394  55.63014906]","[ 47.77724409  44.54007639  42.78197149  40.43878873  41.72332348
  40.51445778  40.76359326  43.38830998  39.53800268  37.98515189]","[ 61.06454164  58.10139827  64.10403667  66.10438686  58.79010818
  60.92322945  60.39546639  63.64101621  63.66047228  53.33776493]","[ 71.83995399  69.81796867  66.34373278  75.2069444   71.98388078
  67.4260628   68.10099883  66.57580048  71.37097753  65.72390655]","[ 57.24171606  53.79539414  55.67949479  54.31303902  48.21019133
  53.28637297  52.86900755  52.34630483  54.34580419  53.28936992]"
"[ 56.45447881  59.63514298  41.07841418  60.69359643  59.06259046
  54.52945646  57.11997085  51.84748752  58.79678788  57.19371633]","[ 3.89310149 -5.2812319  -1.94503176 -1.404729    5.00897076  4.91314366
  2.01042333  4.2844781   3.63456088  1.40024498]","[ 77.05098237  81.4613907   71.19523423  75.64098088  77.72487523
  66.93867067  83.20733297  75.51030996  77.7014379   69.47913491]","[ 15.90762814  30.83260515  33.32991833  28.87085133  33.17869671
  22.48339779  28.27418571  27.83459833  23.95652248  33.63720792]","[-1.83866302  3.69371894  0.62225596  2.21600251  4.69343155 -4.54041613
  4.23316496 -1.18237823  3.45531735  4.43365708]","[ 48.6270165   51.44891149  51.715676    49.28107748  49.52163785
  51.9010507   45.97435037  46.35563637  50.42007433  49.26515165]","[ 42.09026761  38.08989958  42.02794575  40.0223044   43.93038471
  50.0806219   39.1229115   42.00117903  48.30271371  42.81143131]","[ 48.76509656  61.74939853  42.82785116  52.34540287  55.18937371
  58.00112465  58.00112465  52.40122801  54.65539858  61.29251145]","[ 67.48657184  70.28822723  71.10945331  66.97167366  67.66507809
  77.94186933  68.26586588  69.48483511  75.4314029   54.54317977]","[ 54.61385259  52.37528235  55.19482304  48.32108428  53.13415021
  49.87898977  56.70290449  58.5478384   55.38956796  48.92919433]"
"[ 57.48287383  57.56241959  55.4775966   57.08055157  54.09944318
  54.76458072  58.89966617  48.08979733  58.89966617  48.08979733]","[-1.26693421  1.56440325  4.75642768  3.02752748  5.02260904  4.92969748
  1.99030239  7.14772145  2.48952218 -2.31605497]","[ 72.68623955  79.75879688  82.27115152  75.59489695  75.58476413
  80.38602718  77.51877826  79.96860279  74.44291012  81.16218241]","[ 21.39953876  29.33599421  23.30418501  25.10577716  22.65618218
  31.37478531  31.87055673  32.83777966  21.97605483  20.40212215]","[-1.35360229 -1.83473925  2.50914348 -2.09958868 -0.74097651  3.86992598
  2.57946466 -0.17357803  0.91438328  2.40921345]","[ 46.02690637  48.46687186  50.57195939  52.54443461  47.5985418
  50.16207855  47.62162104  46.42433326  48.96060149  45.85595557]","[ 44.92407533  45.18223771  43.9977576   44.90363839  42.51692206
  42.74296684  46.35443001  43.61320562  32.30102934  42.02784665]","[ 66.36866747  61.04256911  50.20863658  67.22808276  67.22808276
  56.94745559  55.6006039   51.0377596   60.67888289  63.02389754]","[ 66.14160551  78.95662174  67.48409289  68.51751751  73.18720076
  68.72984158  67.12986184  68.48319324  72.72811964  68.5379675 ]","[ 54.2669221   53.85623393  53.81679791  54.56082317  45.89252537
  53.34933896  52.11256095  54.96761504  47.44104082  57.112712  ]"
"[ 57.02511491  57.88006093  47.24007538  58.2494824   58.20596498
  54.10332147  58.20596498  54.10332147  58.77873275  57.02511491]","[-0.88103164  1.09833905 -0.94245926  3.73827537  2.66176114  0.93705315
  0.5694538   1.91638145 -0.19053287  1.18519156]","[ 70.65441993  79.24117118  82.06634915  78.59687823  77.34358011
  83.25239079  80.73342359  77.88308699  71.84723741  79.89523867]","[ 23.37074188  24.32444602  22.76707205  23.32280209  16.21149055
  29.65345734  22.19038836  33.72951902  27.05468579  23.52705382]","[-1.83664042  3.6904571   1.72192721  2.81984983  3.43436787  1.71954226
  3.09925737  4.3629471   3.6904571   0.91100346]","[ 54.0676183   49.66532879  47.55684084  50.72056185  49.46064667
  47.29367148  52.78811257  50.89766789  46.13039635  49.94336711]","[ 48.45379461  45.43402912  48.25968992  52.74817687  42.70746556
  44.07556065  45.28330092  46.26498798  47.05250115  43.31066831]","[ 58.39159139  53.14373062  62.9478037   49.34241557  65.16463407
  63.064507    52.65856349  57.50233896  55.17396438  57.19335659]","[ 71.81009383  74.42557775  73.57502008  70.41158093  69.92247776
  75.69741389  73.22176613  70.71043909  68.24102339  74.94171846]","[ 52.07828424  53.65517227  51.57684427  61.93425528  55.64977287
  53.25574314  52.14901474  56.35030122  53.97854186  55.91641432]"
"[ 56.29973741  58.18427855  61.0169594   59.11066465  53.85654904
  57.66948187  59.25635754  57.68581852  52.95120343  57.48575579]","[-0.65050943 -1.89393148  3.62110326  1.27035297  9.14730602  0.99382887
 -1.09540913  6.75237665  0.13864179  3.90255811]","[ 80.22739082  78.90595232  72.04122419  84.24400518  79.34401319
  81.65716699  81.04445737  69.06289903  73.77310692  82.57171918]","[ 25.88015418  31.15627372  28.82013315  28.57067449  23.76833539
  29.1487444   23.79285758  33.40512281  28.48940249  22.21364841]","[ 7.20957913  4.46195633  7.85443477  3.49625839  3.50496204  5.41445421
  2.14050523 -1.17909877  1.41357947  0.22508257]","[ 52.19614967  47.10547699  46.62515126  53.77235409  45.89701667
  49.88822145  49.11986873  46.07519253  49.68631636  47.14208961]","[ 42.06560537  43.33556263  46.8383344   44.69587251  42.63600093
  41.75403457  49.20401255  36.77310156  48.5884404   40.89252544]","[ 58.31843942  59.32914027  57.52650678  64.67435152  57.32292413
  68.10218117  44.99262504  58.81329048  58.77751081  55.37610115]","[ 69.11818352  68.16485053  75.32965435  79.1854914   71.32601557
  76.054365    69.64942767  79.45768799  67.33624676  69.46443561]","[ 51.3639396   60.93098096  51.26029063  54.79529929  49.95715496
  52.40997758  50.24368126  56.24700434  48.09469776  51.37385959]"
"[ 59.19372945  55.60621189  45.02748848  54.43516728  53.85463671
  55.60621189  55.59757235  56.6141263   58.91238972  57.67246209]","[ 0.52764316  1.67696701  3.664738    3.876726    0.42126951  3.82322872
  2.79601904  5.07339798  5.8827034  -0.86830273]","[ 73.22296874  87.13508331  79.21910414  75.33937525  75.61282382
  72.3531764   83.16456701  81.09793301  78.66415845  83.69679383]","[ 27.34418976  22.40773055  19.324143    26.00062978  26.5678955
  21.13326922  28.03530556  20.10623145  27.08663352  23.5490507 ]","[ 2.4273722  -2.72580755  4.1273749   3.09220747 -2.37154497  4.21250196
  6.6411721  -2.15757044  1.2382947   3.06973786]","[ 51.91290878  48.72112382  46.0642119   51.4115243   52.20312679
  49.90398537  51.67888933  53.68101165  49.85749361  46.85227228]","[ 46.65219808  43.04983107  45.60486934  46.5487071   41.83012908
  46.32400478  45.06479516  36.6752185   43.10040236  47.52479952]","[ 55.62171238  61.97871424  57.49321404  61.29166452  55.40257314
  55.35531299  55.87093439  53.63635646  57.94740449  47.26277729]","[ 79.70605373  79.30025921  68.77135092  76.7404553   70.37124371
  70.61022801  71.26823496  72.72853519  71.57519118  74.7725994 ]","[ 53.65285754  57.96161305  53.84659602  56.08682484  51.75548939
  56.13613636  52.66698829  46.47284003  52.65529831  50.13945854]"
"[ 57.75020946  47.28063378  53.47337486  54.34420347  56.37847946
  39.46820034  44.66404727  57.73911275  54.14844518  56.37847946]","[ 6.12216819  3.89864129 -5.02240868  4.6933887   2.80662141  4.94131005
  4.9121451   1.06929565  7.29785321 -1.51070471]","[ 83.60383195  82.90579265  78.12555589  81.84294398  88.26616143
  79.25965761  71.97800756  78.9599193   80.18245889  87.356716  ]","[ 19.92260669  26.77921166  21.68089966  28.20393161  23.03626757
  26.33501894  25.35659471  20.41026474  22.26988868  19.70670091]","[-2.15856587  2.58781422  5.23124549 -0.73245907  2.58781422 -4.41100473
  1.41364777  4.1068472  -1.14622514  1.41364777]","[ 44.09370671  53.37273043  49.13364853  50.09633852  51.48461484
  51.28185576  53.30013063  54.58757721  52.33858713  50.07956084]","[ 47.44258595  43.84120651  45.79450662  50.42181585  52.36347762
  53.24735169  46.90005364  48.1833631   46.08409924  45.8462513 ]","[ 56.06015459  65.18942961  58.51875673  53.64263291  51.01004628
  57.35245497  56.465703    58.73373169  48.52084728  52.21866328]","[ 69.05960762  74.45546329  76.13612169  75.15568432  73.45956904
  72.70238884  71.35446391  73.31723561  70.83309701  72.91570955]","[ 50.55358435  60.18179092  64.43427333  58.30492396  51.70859115
  53.98505325  55.48755556  56.56298872  52.3007467   54.40782093]"
"[ 52.8568121   54.97273566  59.44630813  53.94688241  34.84629299
  46.18428655  56.21889204  50.3284738   53.29179861  56.46423655]","[-0.55867366 -1.82274307  2.85832133  3.49886548 -5.01244949  3.94645362
  1.22141884  4.74900459  5.4743402   0.50166185]","[ 81.15350497  81.97707614  85.7727675   82.0476344   81.51876137
  86.37882578  89.52749648  79.05700981  80.17193793  80.83218482]","[ 24.64438672  28.61962026  24.30504974  29.67263011  27.55848886
  22.10322512  29.99981552  24.4952887   30.12608711  29.65700637]","[ 7.15484131  3.01564848  1.01223267 -0.89517762  7.36047323 -0.35188504
  4.10010789  3.07123931  3.07123931  3.05675234]","[ 49.04536262  51.92261558  47.56256242  50.34074968  54.9051652
  51.27209769  49.34769543  45.66467321  49.16101918  47.98667216]","[ 52.19137377  46.82007182  47.31645223  50.26449699  50.4170271
  50.70874313  45.70109313  50.49998949  50.80023919  51.57613416]","[ 59.58717148  65.45260634  51.66646958  58.82151372  58.70055043
  53.27469793  58.3573496   48.89694268  45.65012716  52.81743395]","[ 80.43412611  71.71324451  78.49951624  82.13793093  78.10609781
  72.06021551  78.64846472  75.72133438  71.63703025  68.27097499]","[ 52.10837876  55.56658183  57.20766616  50.55905838  45.4619673
  58.05225155  50.94969289  57.20766616  56.24802632  58.65059005]"
"[ 55.06249567  55.72742947  55.72742947  35.93284784  54.54134563
  55.36613766  44.48863925  56.9968597   55.68867154  53.62413085]","[ 4.68180825  2.82582512  5.87840205 -0.93850404  5.57827532  3.70107059
  2.47743166 -1.64626927  2.95426837  3.58275731]","[ 80.40859593  81.39783537  86.56139609  84.62644423  82.47557353
  83.16262011  77.72220069  84.14914583  75.44221263  75.33790869]","[ 34.38943093  19.22548514  24.14037932  27.03123497  22.4549901
  21.9416388   24.49842814  26.43414907  26.19252696  31.36523851]","[ 1.44205652  2.84576015  1.67085604  2.35099678  7.93394293  2.90575813
  0.14200102 -0.10913984  4.36792935  0.27252623]","[ 48.25141683  54.7607935   48.86664401  49.80071024  51.11197489
  47.760815    51.85395942  50.99285226  52.60382597  49.34136357]","[ 46.37906771  51.27296815  50.18391193  51.16689073  49.91294901
  43.66726727  53.34326172  45.0472037   45.45325779  46.05080108]","[ 61.82854357  49.94153509  51.52604887  60.20910763  55.74710027
  58.98054774  51.88906651  51.80049438  57.35010034  46.51527445]","[ 77.22229279  71.80538671  75.13578244  76.51193773  77.1882911
  69.86085464  81.27275385  76.44599727  85.04766546  66.71685436]","[ 53.77659011  53.48963194  56.36412711  58.04483317  58.51860214
  56.14139761  54.34306424  57.82787411  52.20622599  52.91583525]"
"[ 55.02255999  52.95422014  51.53633354  46.26317129  54.40612795
  51.77836725  48.56863047  43.05974627  32.25066891  47.30857207]","[-1.38413449 -1.29690111 -1.16763643  1.66416765 -0.92123705  1.66213332
  4.68274498  2.79797338  2.78929908  4.94887319]","[ 85.80709705  88.24202668  86.60056548  88.91502725  84.68986958
  79.97381128  83.80867369  71.18401276  82.23822149  83.90876199]","[ 22.31157891  24.00816286  23.72499868  27.28931223  31.45068261
  24.61518877  30.50589661  23.37674639  21.03571631  29.93066174]","[ 0.27533085  2.10176303  1.42010352 -0.4443227   3.24306933  0.20034034
  3.24306933  0.20034034  3.55741641  4.07451373]","[ 50.84502849  45.29341016  48.34380005  48.45689833  44.73643737
  45.67126949  49.92790639  48.32746829  47.23100897  45.68152037]","[ 50.39445534  42.0352526   51.60294321  47.06070792  48.33538516
  47.6848137   47.8807642   45.64583525  55.31256435  48.52399467]","[ 42.38066151  58.52553587  61.3921155   53.13918924  65.25024402
  54.03617752  52.61388605  52.12808558  53.12978926  53.8438031 ]","[ 72.47611353  79.21246682  80.85533328  75.85451552  74.35829714
  81.78125972  75.46705302  71.94398498  72.0554267   74.51947414]","[ 49.8182006   55.51557627  52.64238179  46.44673053  57.10019392
  54.93378746  54.88032763  58.38478529  52.15942264  50.21528666]"
"[ 54.499055    54.44483734  55.30127746  51.2251398   57.01320892
  54.81653085  53.95082618  56.0619136   53.99531495  50.95304755]","[ 2.98735434  3.57348346  4.61587042  2.44908635  7.43930092  2.62213372
  1.7732719   2.60999132  7.05455502  1.30876367]","[ 85.65122067  81.10486114  84.09539279  82.89151014  84.07136158
  85.02166849  86.49153822  73.44172231  85.45409675  87.59420527]","[ 23.74876552  23.81951036  25.72425157  34.75193509  27.04348154
  29.77427048  29.77427048  27.35538977  27.01429592  29.15882023]","[ 3.36142204 -1.12688648 -0.13783029 -0.94722706  0.11934678 -0.10152005
  3.36142204 -1.12688648 -0.68945618  1.68447602]","[ 49.3347069   49.43092287  45.41702889  48.13211842  48.22246439
  50.28614415  53.36132907  49.174375    48.56629588  48.02804378]","[ 45.57497644  45.36465258  47.12950552  50.83777079  52.77660863
  45.40090903  53.0701162   54.75753648  53.79531385  48.37060517]","[ 60.72908098  64.80604423  57.60257154  53.09050182  52.71472562
  58.63020169  58.60249776  48.18978432  57.13417677  53.90022955]","[ 81.29033565  73.78177099  78.97829077  76.01012692  71.9470135
  72.01473577  75.83653631  63.42980747  76.77691061  74.17086604]","[ 50.91763441  52.70504965  46.72080142  48.12847068  53.29519567
  50.91763441  55.14654013  55.85786659  62.06104287  59.07833744]"
"[ 53.91238109  52.22488473  54.38147415  46.61262835  56.86240067
  57.86902672  53.85875112  47.28669367  46.45764658  32.40041529]","[ 3.00174878  3.55863675  0.911309   -1.6412401   2.30578358  3.96403166
  5.1372638   3.55292252  3.76199068  0.06353531]","[ 80.21340566  88.0561931   89.4715117   88.77812853  86.21510326
  78.10354551  81.98694641  84.35525979  87.25089899  89.46740343]","[ 30.01712671  27.34861775  29.37162969  21.2530718   26.55631082
  25.40618034  31.90082019  29.37162969  23.72420453  36.85884744]","[-0.99958048  5.2865733  -0.15850533  7.2005045   1.76766135 -4.75968637
 -0.99958048  5.2865733   1.0378783   4.58627121]","[ 46.10276883  49.33345596  50.53751705  45.1996174   47.02398981
  51.84682164  48.47121322  48.27854812  50.63832603  49.84131061]","[ 52.9862472   48.82243692  49.68976326  47.36845314  48.95585264
  49.75858546  51.08586708  49.93923382  53.60768088  48.13599815]","[ 58.99191734  56.58761878  58.26200683  60.12865605  52.9439845
  59.71322685  56.00983225  49.5228552   58.31639131  65.61675823]","[ 70.22685947  71.83299277  77.80357691  78.90298433  57.70070568
  78.89172394  75.63054137  80.85698304  69.62406494  83.49715262]","[ 54.9047096   56.86677098  53.3654976   54.20876451  53.42930967
  51.44030458  49.70796143  57.944245    56.97074217  54.17828162]"
"[ 57.00861572  51.2739198   50.58029893  51.31686527  58.79181586
  53.38695792  48.42667935  46.89224936  54.44576367  46.6323763 ]","[ 0.74866505  6.63376005 -0.77335648 -0.68858949 -3.31045547  0.08859337
  4.86807155  0.50771978  0.72036842  2.60403742]","[ 86.68686051  77.21078259  85.16889107  84.4298644   85.79094769
  87.82712302  87.00293749  87.79876981  78.83038412  87.11150953]","[ 24.09505518  24.09240153  32.67844699  27.30558025  26.7477921
  25.05178748  21.60274899  24.07584934  33.37677135  24.91780278]","[ 4.41535627  4.14010257 -0.71655255  3.08951133  0.10989702 -0.0894319
  3.04806921  0.10989702  4.43749818  1.61459355]","[ 51.13226119  50.44110211  48.60293437  48.4744483   45.96573189
  42.18343578  49.58637849  48.17300428  47.20261887  47.92053906]","[ 51.29536559  50.23926171  53.7072786   49.92297618  43.5119919
  48.90921431  54.62807282  50.25642708  51.18040499  51.20219304]","[ 55.74751832  50.85260915  53.90194198  53.59605474  57.94197482
  59.26027663  57.00246648  60.09673742  58.33275375  49.226016  ]","[ 75.59316452  77.20264118  73.45058576  82.68358331  81.13002698
  78.62173251  79.51007116  73.81456852  71.34252598  71.19690996]","[ 53.70449702  57.09886781  49.66903634  52.35644392  52.49145439
  59.3305423   50.81316322  49.46575144  60.00475377  54.56684171]"
"[ 52.29308045  56.44406321  54.65347667  51.19880542  53.99940484
  54.65347667  54.30455287  51.26016569  50.96596129  53.09552202]","[ 6.51987301  7.48899312 -1.69908927  5.96586555  3.73235581  0.86953417
  7.08111278  1.32281364  6.79721969 -0.05740103]","[ 77.97148565  79.31360573  91.60749634  88.51441504  86.35201061
  86.30410968  89.58654731  86.50947998  80.03522672  87.46521058]","[ 29.45736043  33.23408641  33.82750156  33.43788409  24.60339785
  24.01104641  26.24087093  32.09446359  31.75019714  31.38740657]","[ 3.08693566  1.8269842   6.36848984  7.04270109  1.74397562  2.89521361
 -1.27917404  1.91561411 -0.09745059 -1.27917404]","[ 45.83031927  51.48157462  51.16939406  48.23622929  43.70472944
  42.73130857  52.44027812  48.8937666   44.51153964  54.03505425]","[ 46.19344767  53.8539465   55.10652557  51.32960489  52.38750812
  46.50083427  48.83332642  55.88362253  49.3528679   47.62369716]","[ 49.61526043  52.93466572  63.24100363  60.04875487  49.09857785
  44.22520005  63.46504084  59.84959193  66.88768088  49.77570192]","[ 80.24433426  78.49296863  75.97693498  73.1013972   66.34251762
  75.66588208  78.74249485  75.05534303  76.57058852  79.73747196]","[ 54.09589281  45.64547148  43.99824551  53.4409636   49.77386693
  49.11570809  56.12793944  47.59307175  49.79690168  46.88738294]"
"[ 49.87688234  44.46508541  55.03703163  50.75901608  53.37843315
  46.36393433  54.13943787  45.33715827  52.50411911  54.9820365 ]","[ 3.52738916  6.02932641 -3.63882273  1.63141606  0.40550641 -0.41456259
  9.07384674 -1.00818959  2.72615081  6.62128085]","[ 83.57772974  88.46455194  88.88831494  80.19680479  82.57783242
  90.12706811  82.89299199  72.88675282  85.18332608  89.91981366]","[ 23.71528719  35.46382237  35.80504657  26.02138486  31.82829614
  34.87919342  27.97359871  21.67090689  23.65994603  37.49760588]","[-2.36478337  0.57873405 -0.13766867 -0.95595613  1.91621322 -0.13766867
 -0.28856889  0.32687477  2.90541823  4.1616243 ]","[ 44.20453842  48.30525535  49.58922001  52.30192948  47.62852343
  45.74364896  50.42519732  45.26902074  48.01575504  46.62744995]","[ 51.92868655  55.23630317  57.62693534  45.32201292  51.25489777
  56.42342027  52.0925249   54.33185999  48.58561243  52.03261386]","[ 53.92373485  59.97074619  53.89658342  61.65368698  49.68404037
  53.75791449  56.68242962  52.40387206  60.03254284  50.49420934]","[ 82.81854118  77.82499869  79.88069764  71.529635    71.56576226
  81.12805147  77.1522884   75.68090336  61.65662859  79.01671425]","[ 51.52336379  59.2703541   50.82865166  55.95077829  42.40039473
  50.93709511  52.58700741  52.84365567  54.78679264  39.13747426]"
