run0,run1,run2,run3,run4,run5,run6,run7,run8,run9
-9.38168022243595,-23.511088700859855,-0.6317157493984118,-5.2710401935451126,-5.842547009381964,2.8910544641996583,-0.08064629141438198,5.583064618513537,-1.3356607585766695,-5.0793237544616225
-8.54711635704367,-21.71764085790096,1.6733565618431505,-5.287881958610174,-5.819709363747566,5.677099668747393,2.0339269046574784,8.050835439112388,-0.6647985125774685,-4.701103086636294
-6.3063991614819335,-17.127334941740713,10.380103231624263,-4.368124839360089,-2.7385515396873874,13.668973797138623,7.196997136650477,13.388726134490172,0.6736342948928953,-3.608465901781512
-4.340865881092253,-11.362304447526812,16.27902174114792,-3.941346141782089,-0.8765790400300456,17.074016543721513,8.27388808346629,15.278362763937354,1.0023231328790927,-2.379811706260493
-3.2379012500563293,-7.056734355724138,16.26863131306009,-2.981880721836207,-0.3236356473928719,18.995632798170117,9.598336356012219,16.68800401376612,1.3925400854133696,-1.841497064707253
-2.164092163531094,-0.7078303508575818,18.914326405327007,-0.43430532330646454,3.3959732826350852,21.49025464029637,12.90968884396424,18.811006083770902,1.471004956716814,-0.8455256352455434
-0.336323493106093,-0.18356586163418884,21.1631081264442,5.431976214862298,4.429549771789931,20.82260990297184,15.544362071730795,18.9522168424296,1.633583728743885,-0.28884913286382197
0.21969922946360193,0.5620235807631483,24.13430556732339,9.763428670227388,6.409605818690064,23.36431126686169,15.34981052568617,20.387308538164095,1.963409205635725,-0.3966016775597803
1.447646402051704,2.8608177335174614,26.565188754607632,10.435520275532165,8.515270166639837,23.722001363637055,17.95651207628568,20.398514968808612,3.9291910064368785,0.13532515736152928
0.9073156014596853,3.6149875859772806,32.884297644680466,12.900882887199785,12.661781701854661,26.620400594909515,21.005778732752457,19.81662258331766,10.740666150135112,0.16722447295322598
1.588560024876065,3.7337404154333225,36.54723065027756,14.625676135905719,12.893625717620004,27.294856125705213,23.229223131593244,19.28097269019758,11.323817289406552,0.055314788781367044
2.1527062151620395,3.3281780855793466,38.524955126729594,17.707753016560538,13.894775024327396,30.223461108920784,24.128510329402385,19.532685988001116,15.136909541312011,1.4913873444256527
2.131709805724998,3.081575396144571,44.71336378957329,19.92587814416825,13.557483111759295,30.300738661052137,25.46905350471808,20.703547911430512,18.193399924141033,1.7036231267718485
1.9958249544743147,3.196473003495441,42.894657235322256,19.651658501211415,16.689757519753506,28.17127779730215,24.03576405684393,20.677112844006555,22.168082362160675,1.541684279639279
1.6073425996277766,4.703458491584306,43.665868018136656,19.371957177166532,17.93517207234767,27.915952834567932,24.638737212489822,20.100464312901455,22.622776531384936,1.2404941634282578
1.1687908076852163,5.883346679248279,46.613401589862484,16.995240443598334,18.84923252845902,29.771005159183463,26.489044215558085,23.784738204630365,25.445979425129934,1.5942822168882933
2.7876012858816144,5.790847833369936,47.13734450012431,16.594432817757376,19.221094662220022,31.14073709238552,26.33358611148812,25.663842184227736,26.79646487386381,5.502752261715685
3.6113022486446025,7.032916582291502,48.6633487003832,18.73308165911585,26.115827624495548,32.69678983576523,27.795493509088633,26.379530994219696,28.466185068872683,7.1944223005017225
3.584279712871588,8.198736652383781,47.30868691971709,19.740344763244725,27.354142172313637,33.78744892611101,25.60979343920306,27.465942782916336,30.46056220280189,11.217215998803553
4.351610871510085,8.306931812070923,46.15100761789522,21.018984604334303,30.432177755252525,37.18200628751214,20.824821389664375,26.039551949296367,29.601641264589244,17.59200401733811
7.391878808189107,10.087206156119501,46.26390296637334,21.06154467201435,31.265901327955586,40.009587916523984,22.161460620060247,27.066746806474846,27.743037891016176,22.094232967083375
14.186621305792235,9.764952226549013,48.25382799829748,19.92737351123275,30.82698222755492,42.03536245195551,23.33631218926386,30.64828870195879,27.58064080543003,22.32024912443614
17.491679192655564,10.71341524605387,47.263263218082564,19.857909594111653,35.344158568603895,39.035525321790445,23.569402271797163,32.5331021478607,30.372161275506492,28.12880485081041
17.408349734969658,12.329211355066237,46.76596704489968,17.43989338986478,37.37616332231747,38.60695832919708,23.16358751231466,33.36490034857321,30.09148625505189,33.664817348494154
19.29568377097235,14.377956166313378,44.79470385225461,16.031270613002814,40.465554545031864,38.88506344332048,22.71411470815765,32.67228538684986,31.71098230316842,34.412316199846046
24.958984156848828,16.76557725600838,43.3443176065589,16.863897198579778,41.5658405138859,41.778285829683995,23.609802035749073,33.87167142118507,32.458232934292745,39.18365488237094
26.435579445995504,21.294940857613796,38.51224319825564,19.472635461752006,39.73516758653934,44.765502599003796,23.630533833673596,34.03770609291469,34.746668599940946,40.992669264638465
32.044226977905005,23.928670561467136,43.13310456329471,20.273851794016867,38.31112278595205,47.33385848173653,25.388229748249792,33.31470683913311,38.29485451843668,42.19038260989852
31.830578893286695,22.44929127911084,46.77600981704794,18.70053560909076,40.14871750035648,48.84286151435979,26.879539302404186,31.32992468929708,39.52579223929804,46.190737358147125
33.904806868080364,25.17353936606827,47.93271289226189,16.68788139694556,41.46597644678219,46.79558240672253,26.00066914566795,35.21712746718399,40.12152207643677,48.74877982380114
38.220470786225476,26.130182628063867,43.17920829048426,17.92587419186106,41.97717701286973,45.48360257761201,26.40932060503778,35.54868864884935,42.20989867503038,48.585144223920416
38.31157469129375,28.000649280052315,41.33285627893542,21.33631772698799,41.8868053717804,43.89418884785058,25.216235717659533,38.63151362851224,45.27555535059153,48.21268411477224
37.91609432477993,32.5923818200471,39.89336643236091,21.59041452784712,39.39305154825559,44.20033968724048,21.654215957811395,40.28420221366309,46.445306892534354,50.89521784694947
38.30878930229082,32.655065248197104,37.18300338325026,20.10767939222345,41.812891539029536,48.88943720802558,21.95845300106756,40.53819230463577,49.541304438013455,53.19826211345544
38.865344950626515,36.21172815878137,38.63015644175223,19.450410858093313,44.865404664384045,52.61023400033538,24.892041899052092,40.34890420074294,49.405825052726584,53.86956384624947
35.27474786737748,41.480243658075715,38.60458027412542,15.734559272684134,46.50705056176901,53.440720372771445,25.154899575194793,40.67252177045012,51.822779111189085,55.27066848934327
30.474883516867646,41.333784117700375,38.433492597506905,15.234816226446599,47.47380069070036,52.57086578906997,26.942515099694955,41.17208577543206,55.27788784571783,55.91804631796919
35.60728988288259,38.74762882180028,41.37528046643413,15.892442168658029,48.15453960544379,51.50043261427192,28.67558613216396,40.60061978582121,54.83947366530782,55.72977748012837
38.08107338511221,39.646159208938414,41.677397344541724,19.25424107212405,50.086152973001454,55.250605814854644,27.21020480284714,38.6171824527452,57.19075761273448,54.37206308657305
38.8518971486173,38.03874103137912,39.15179828363494,20.921003601295137,53.11138366901523,55.25483769333785,27.210157061476146,38.11006426302278,59.961565739552285,53.23576726386968
40.03749796561404,40.604991051198915,41.026940281413296,20.60600548889574,54.25904375247436,54.54467657755942,27.918946508386085,39.308699098303016,60.1157983411927,55.965526080580005
37.9392350535655,39.066058714013955,42.239114764123066,20.804208381608497,54.98809513137204,55.04215499773937,27.047604177554568,40.13030722052939,61.700218038431274,57.92191315089346
34.53514871591833,37.40565193000709,45.003277185431045,19.664523912497426,54.68947485050677,58.8415994771188,28.17140538147026,40.97602482460274,62.922806071019444,58.90215510195156
32.09090295965741,37.11043161656623,45.69743152861408,20.879826963271462,55.48155119841171,59.1106499305043,27.847293885145334,40.004588163254404,65.17684438225712,58.80406848585039
32.54406125093358,37.76637314108994,46.41549365992369,23.305339827240186,54.70320555406659,60.132880113507376,26.526015618638727,42.15940102066358,65.53990828223124,59.65210187301306
32.16406242012903,38.17531348048019,45.38674310099569,23.607745935087614,57.272452815363145,60.84194740300896,28.44989491478368,43.11782391885097,65.46895509913283,61.11090292721388
31.788187127822937,38.56641665549964,43.76425077367188,23.001409741446928,57.4395454736487,61.21143426963659,29.140513364038288,44.179024164852386,65.69726466573911,60.88576320772188
29.525448039569294,38.964061553076824,43.27722261248603,23.17603371104195,56.37843080480349,60.00339822248532,29.616632594477416,41.50969926691817,66.58882584922061,66.37143566573592
30.821776508082344,41.5849644856483,42.052784170569744,23.308893120115563,57.07365762548506,55.87476130323908,31.234874977403926,42.89509349980892,64.47154171833999,65.6024131414803
26.5172386343199,41.67033968390778,34.141102225539,24.26183516773277,56.41696378339248,54.74243093002975,28.5607654106928,43.70478870688528,64.09890744764347,61.50611527627115
25.40229687541402,35.81582868598107,33.42563136026416,24.601633225634174,57.375646843161796,57.915187358831375,27.663960088847066,43.535149102752406,63.629009805206024,57.228834398336986
26.202396009714306,25.32813574826,37.48365338575105,23.983800374384202,56.575044679900216,60.00164493738031,29.400168010088816,42.18661829736912,64.09958397068098,57.760171850580534
28.61962058731764,21.108326014406522,43.17523857866993,23.42396481171421,56.188099663582484,60.54768477232545,33.021751919329894,43.22366220963784,64.23944808029968,57.36612183223486
28.646440170655975,30.84424664205083,48.98750532500022,23.811512634571216,56.502011124873796,60.514098640232696,33.11048684831984,43.98284922952869,61.34939464094929,56.75283661607577
28.770991060104016,33.54687143843104,51.52418431996153,23.781203834920273,57.54523724221661,62.40554693120411,33.28757463293162,42.99919046775006,62.828173139867516,58.679342148417
29.89947787855629,33.35423301290627,52.823399663211994,23.84376569353407,55.58510809034055,61.73056172455346,32.702751321950394,41.93060868019972,65.12767469250156,61.361470460194056
26.23445967195493,26.313579772379345,55.5256196085106,24.95642189000071,52.934037490630416,61.21786624341356,31.815021828967335,42.050324477046935,63.352683686887566,62.75702527390962
26.99351288579274,24.780584548738037,56.758687804884374,24.27604325652839,54.06405254738373,61.89172365254224,29.913355925693224,40.762769907775954,66.76916149440689,61.97750849583753
26.152835391081215,24.36165398051419,52.508719870879325,25.325460451800264,56.610929126806035,61.57059042407103,29.369059482943594,41.593065832326275,67.45349855079182,61.82534461284121
25.89934189832253,26.02116481547305,46.12263576746963,25.50630469335398,54.82893643851065,63.73789165029633,29.606478174017983,42.47464103092502,67.7232744316823,63.448627823718176
