rewardsSubIter0,rewardsSubIter1,rewardsSubIter2,rewardsSubIter3,rewardsSubIter4,rewardsSubIter5,rewardsSubIter6,rewardsSubIter7,rewardsSubIter8,rewardsSubIter9
"[  99.87379995  179.93290823   79.95635357   69.94830629   99.94708377
   89.89624593   99.87379994  179.93290823   79.95635357   69.94830629]","[  89.93059402  139.94706734   79.89800879   69.97687901  179.92050733
   39.93374655  129.91312754   49.94637154  239.85706861   89.92089646
   19.97064631]","[  39.9695648    59.93219866   79.87103025   49.96751093   39.96130944
  149.87000399   39.96755996  169.9434721    39.9695648    59.93219866
   79.87103024]","[  19.97750352   39.97591829   19.96291846   99.91161098   19.96605491
   79.94315881  179.93790875   19.99139073  329.80295891   69.90531399
  189.87547052]","[  99.94889684  139.9285462   109.94897688   29.98555013  239.85908611
   39.97731933   69.96048097   29.9544641    79.96411525   69.95299984
   49.95626824]","[ 129.88635559   39.95182105  189.94851846   39.96724137   79.9784256
  179.90697458  149.95392054   39.95190704   19.97287284   39.93908182
  309.9293976 ]","[  59.9469063    89.94412441   69.96796964   39.93193905  129.95248248
  119.88203516   39.95739902   39.95344901   39.96717804   39.9765167
   29.96858532]","[  59.97952375   59.96656979   89.94762915  199.91022962  139.86748417
   99.93549602   19.96752155  179.94963075   59.95294461   39.95497531
   79.9742352 ]","[ 109.90112385   49.96371497  129.93864529    9.98172256  259.79816761
  139.90318221   99.92366572   49.96753246   39.9744445   159.89199544
  149.92730314]","[  19.97854132  199.82560503   19.97185657   49.95204197   99.9557409
  129.92448382  119.93077435   79.96729557   49.96748178  149.9596067
   69.95947125]"
"[ 259.88828764   29.96626416   59.96488678  109.96463632   69.95954733
   29.9767503    99.94777158  259.88828762   29.96626416   59.96488678
  109.96463632]","[  69.93773603  149.94339435  139.89552947   19.97054078  159.90740975
  169.93841613   59.96888183  169.93240248   59.95729043   89.94084492]","[  59.97627934   79.93093612  119.93290932  109.9080093    49.94908148
  119.92554625  109.95696463  179.94292911    9.98180881   69.93045913
  109.92102792]","[ 139.87878461   49.97433387   59.97208642   29.97205277   19.97897225
   79.94089804   99.94722196  119.93204909   39.95445239   79.97667466
  109.94600259]","[ 109.93374296   49.9753031    59.95428661   19.97926188   19.97776869
   89.96654483   29.97952756   49.93319519   99.93062897   79.93949209
   79.97531298]","[   9.98335073  259.94931158   49.97486064   79.93170201   29.97800649
  119.92595871   79.95794504    0.          249.90006254    9.98114258
   79.9683687 ]","[  79.95518686  109.9471735    69.92207785  309.85946274  149.95685925
  149.89962668  189.89074801  219.91243926   79.90399687   29.96914829
  299.91057754]","[  19.97056742   69.9780674    49.93494123   89.89321565   39.94674811
   49.95491427  329.88030805   29.97976407   19.97199866  159.9538497
  159.93557208]","[ 139.8420954    29.9622959   159.83813534   39.98253907  169.89320449
    0.           29.97650554    0.          189.92343412  209.89431994
  379.84305748]","[ 269.90799563   39.94315346   19.97035715   39.95038849  199.90704811
   59.95931856   99.84381294  229.8548344    59.95747718  129.91955737
   29.96947847]"
"[   9.98477926  179.84308194   69.96965417   79.93719658  179.95679809
  179.84308194   69.96965417   79.93719658  179.95679809   49.97613758
   19.97744543]","[  19.96299521  129.94057819  279.83584758   89.92887537   39.97830509
   49.97762683   69.91695709   89.90801484   59.96721247   69.93617623
  139.91175887]","[ 179.94403403   69.94756134   39.96411373  269.84819012   49.98123152
   79.96499496   89.92265143  119.93855368  119.92244488   19.96115271
  349.88977433]","[  19.97134793  119.95810121   29.9698311   169.89523547   99.86581654
   49.95853633    9.99180363   89.95793093   39.96485576   79.96660046
   19.97591018]","[  19.97442595   99.95480342  109.90847617   29.96257059   49.93883189
   59.95738063  109.86113275   79.96462931   69.89474923   89.94713923
   49.96598219]","[  89.96009528   59.9549468    39.96405905  139.87199799   49.9818635
   99.93658559  139.9477463     9.98617769   69.96175029  119.89056993
   39.97241429]","[  19.97485863   59.96608826  129.92700477   49.92585506  159.96670444
  169.8600241   169.87541128   59.96810331    9.98824569  119.97327772
  179.91833599]","[  69.92706118  169.92383472  159.87010339   29.97019861   59.95765386
   39.98152199  159.95902315   39.92825927  189.83621703   19.97316575
  109.87300573]","[  19.98421253  109.90670323   79.98707535   19.97537865   79.95486918
   39.96333708   99.94407772   79.93642579   19.96457789   89.8838159
  249.8415644 ]","[  59.96315611   49.96853075  119.93290003   29.96887597   69.92439524
   29.97027682   59.95384085  189.84461227  119.86826459   19.97175653
   59.94542034]"
"[ 149.93378013   39.9500719    79.96023287   49.9578583    39.96331396
   49.97702357   19.97747983  149.93378008   39.95007189   79.96023287]","[  19.97165159   29.95862486   19.97479674   49.94999826   19.97429673
   39.96090323    0.          129.89226636   29.97726091   29.95428638
  179.91336932]","[  19.97467468   19.97613087   29.94978284   69.95460936    0.
   59.95179916   29.96082753   29.97446537    9.98142089  169.89500087
  189.93358665]","[ 149.93416083  139.93139341  149.95528208   19.99080753  109.95955998
    9.98570887   29.95461467  319.8785516   189.91527203   29.95570933
   19.9715444 ]","[  49.96746397   99.90368678   69.91289782   89.9727749    89.95572956
   59.95066357   99.95944082   59.92272135   49.95266336  139.94920687
  209.81093317]","[  29.96276009   69.90998931   89.93619934  179.91690418   99.89022022
   39.98011362  259.86200982   49.94824007   29.96614361   19.98261106
  159.83762185]","[ 109.94013299  229.91229469   79.95418696   79.91809115    0.
   79.96818626  219.91226031  119.87837746   39.96370517  139.93384717
   29.97785783]","[  49.99052536  269.824446     29.97987682   59.9822019     9.98848465
   49.95312168   89.95052927  119.96479038   29.95645845   49.95673899
   39.98183307]","[  19.97868242  269.83613672   79.96726133   99.91040606   59.9371878
   89.92660883   39.9484357    49.97185687    9.99171115   39.97997787
   49.95239675]","[ 349.84280401   49.98640241  379.83562453   69.95598561   69.9460021
   39.95232773   19.97877026  189.89211171   49.94740094   39.93144117
    9.98160783]"
"[  49.95666672   39.96268873  189.86300491  129.95922226  109.89161512
  139.84115977  189.8630049   129.95922226  109.89161512  139.84115977
  219.88122723]","[ 179.95159508   19.97588233   49.97686235   39.96048914   99.94568746
   49.95592172   89.89901408  259.84289264   29.94908613  109.89236723
   99.91412618]","[  39.95409066   49.96573575   79.97257483   89.97059574    9.98257394
   99.96307073   69.97762892  189.83052284   39.95409066   49.96573575
   79.97257483]","[  39.97003019   99.91520362   19.97449621   19.97011547   49.95359513
   69.96965677   49.96072262   49.98498258  369.8369568    99.90506895
   29.9809847 ]","[  79.93872597  199.8972668    19.96684333   89.92549738  129.88821249
   49.97440549  129.95247128   39.95059619  139.86360749   79.90272098
  109.89128756]","[  39.94827167  109.94376952  229.84463875  269.90263035   79.9585912
  199.91853135  119.9548652    69.97112953  109.93739514   69.96620285
  109.85222803]","[  29.9776862    29.97491568   49.95195245    9.98151897   39.93795777
  179.9072491     9.98615896  119.87516143   39.97289954   39.96888719
   59.95646355]","[  19.9662587    89.883741     19.97380209   39.96956087   89.95029741
   79.95076178  179.94991007   29.94935278   59.97842813   19.97107451
   89.91851289]","[  29.96027485   89.96723531  129.90946841    9.97946713  119.9485943
  429.83655378   69.98571812  219.88154121   59.94434511   39.97570889
   69.9684851 ]","[ 129.90728819  179.87007678   19.98505845  129.94147413  239.86450433
  109.9631407    99.90358774   99.9578524    49.97154792   29.95634084
   59.95428353]"
"[ 219.88333901  159.92565496   79.89961415   49.97965126   49.97811558
  159.92565494   79.89961416   49.97965126   49.97811558   99.90243687
   79.91542084]","[  19.97308057   39.96278158   79.93912999   69.98372467   69.95184939
  119.91141135  239.95798655   49.97104761  219.93858873  289.89520366
  109.92196423]","[ 129.95444006   79.93200506  119.97062439   29.98104307  159.94777788
   89.9692042     9.9825387    99.96448888  129.95444007   79.93200504
  119.9706244 ]","[  29.97982738    9.98772873   29.95982579  359.87757331   69.96426362
   59.96990144  189.81947875  199.95591251    0.            9.98243144
  109.94212422]","[ 109.91383198   49.94797747   39.96457048    0.          169.92329643
  209.90543344   99.94549269  139.86700129    9.98308568   39.95337818
   59.97000147]","[  39.97145864  109.9476481    69.95736256   29.96837543   99.96645898
   19.97125007   59.96415591   69.95817727   49.9683675    99.95077989
   79.94332334]","[  49.92326286   49.93291334   69.93562691   29.96492076  209.94927344
   29.9666319    79.95452893  109.92603447   49.96541779  109.92877014]","[  59.95232964    9.98344562  279.89065302   39.97577612   79.9411851
   49.95039638   69.91368902  199.92110089   59.97073721   69.92543218
   49.95499172]","[  69.96592308   39.97806895  489.77036143   39.96958593    0.
   19.97157009  139.93690522  279.82759319   39.97090064   29.98233792
    0.        ]","[ 109.93617779  129.92990774    0.           89.96769775  129.89938914
  139.95576253    9.98276215   39.95928209  279.81792125   19.97183487
  189.90420631]"
"[ 349.86638693    9.97935384  229.91547206  209.84678915    9.98036113
   89.92250322   99.90509092   79.91477764  349.86638691    9.97935384
  229.91547206]","[   9.98405097   79.98295295   49.98042987  209.92739788   29.96618471
   29.97226706   29.95340208   59.96790034  159.95815281   39.94593824
   79.93140443]","[  29.98108834  159.94812665   29.9682234   289.83481242   19.98187061
   29.9682234   289.83481242   19.98187061   19.96885634    9.98446461
  159.94846819]","[ 259.80799961   39.98214179  209.93425039  129.87799931   59.95092978
   39.96685661  149.84707594  239.90438138   79.97157374   39.9757532
   69.94929335]","[ 179.84214032   49.93222268   99.95500733   89.98130346   39.97709621
   29.95811959   59.93303628  129.91890973   89.89623112  169.94909004
   29.95613076]","[  89.95058781    9.97944895   79.95583994   79.92848492   89.95420252
  209.85181693   39.97163103   89.94870809    9.98481644   99.97005579
  319.88691901]","[  69.95503172    9.9813039   109.94034258    9.98728515   39.96773315
  119.95764417   59.97533935  239.93986704  139.9327707   109.88426288
   89.92467699]","[  99.96370216   49.93416574   39.94317331  279.86672788   99.92645899
   19.97702281   49.97610656  249.84944738  199.88538723  209.94920329
    9.97927832]","[ 109.94865407  139.8108204   129.86067166   79.89411756  109.96306656
   99.94465651   69.9733198    89.85680694    9.98554402   39.94121892
  159.83387445]","[  39.96971994   79.88789399   49.97178658    9.98491029   49.960058
   69.97324107  109.95154712  189.86652833  129.93551465  149.94463136
  149.88615279]"
"[ 209.83715008    9.98036113   99.90420935   29.95802215  209.91501014
    9.9850327    49.97207341   69.98001365  189.89379738  189.89008893
  329.90333891]","[  59.94433957   29.98688299   19.97577507   49.9635021    59.9640566
   29.97111614   59.97378061   59.92511205   59.91135536    9.97983667
  409.76702328]","[ 119.96448018   89.94177021  189.94765624  159.94506044   19.96912296
    9.98446461  149.96691481   29.96535789  129.87695348   49.97155204
   79.90252462]","[  59.96583488   49.97539946  159.94105265  149.96651757   59.95426818
   29.95210783   29.97358319   39.98191193   79.95883197   59.95569031
   49.95800056]","[  69.94132549   39.97258523   49.95168253  199.94461771   79.97226722
   79.96965847  189.97067562   59.97003303    0.          149.92410103
   99.9470342 ]","[  59.97996753   49.97141048   39.97292938  239.80777235  109.94193938
   39.9732184    29.96672652   99.89826304   99.95893322   19.98002431
  219.91777968]","[  29.96058244   59.96090238   49.95972975  119.95427449   59.97396545
   69.94760077   19.9775271     9.9838235    69.94854347  289.9607924
   39.95145808]","[  29.98442585   39.95274696  189.951644     59.95078544   79.91224584
  109.92814635    9.98638768   89.94263989   19.96843661   29.98559933
   49.97596161]","[ 39.96836146  29.98846622   9.979921    39.95377177  19.96279036
   9.98033012  39.96910737  69.92642212  79.95047797  89.95789928]","[  19.96641503   99.9355683   129.90059246  199.89866303   89.95691352
    9.98544911   59.9520076   169.89750859  109.94849575   79.95802441
   29.96390475]"
"[ 229.91395644  289.80313501  119.91076391    9.9810858    79.95746996
   49.97784872   59.95225075   69.98156872   99.91968274   29.94928826
   49.97492215]","[ 209.92836144   29.96641031   59.94517566   29.98698901   19.97587052
   19.97168891   49.95189675  109.97958999    9.98166959   19.97284769
  119.967319  ]","[ 139.94389484  169.9149465    59.9486138   139.95245091  139.95639739
   49.96585335   49.95614902  289.8990688   139.85817791  219.84797344
  359.81327889]","[  29.99206415  109.91560148  119.93268474  119.9650677    19.97036259
   59.94056044   69.93529052  319.78628844   19.97592932   29.96855992
  199.91671049]","[   9.98008188  219.93720565   69.95079179   39.9748075    19.97874297
   99.93679501   19.97238873    0.           19.96834391   19.97367198
   89.96173696]","[  99.91190181  129.95644295   69.9729158    69.97045932    9.9870089
  369.86251037   79.93215606   79.87873521   49.98476506  209.8805781
   39.96252809]","[ 139.82346944   29.9688117   169.88930784  219.84166575   19.96304168
   59.94481823  249.88593436   69.985688     59.9717513    99.89749442
  119.93230936]","[ 119.92504125  189.84004701   89.95325119   39.96036246   49.95690993
   29.96456011    9.98327613  119.94606782  329.8355555    19.975478
  119.90576638]","[ 119.94634668    9.98366554  109.95402245    9.98195594   99.92371352
  109.9607165   149.93182753   49.95346827   29.95479792  239.88301705
  109.95722866]","[ 109.8643907     9.98813769  189.91384355   29.96156259  169.83728407
    9.9853713    19.96917945   49.96836379   69.95015895  119.94359452
   59.98027325]"
"[  39.9811273    99.9352      179.83752221  119.89182303  159.8959733
   79.9126689    49.96854731   89.96817997  129.95348119   79.943567
   69.9644277 ]","[ 159.9171243     9.98667132  129.90405678  129.91867886  239.90262778
   29.97403931   49.9637423    59.96395276   29.97121796  329.93113758
  199.85994421]","[ 29.95832007  59.93850861  79.95284115   9.98946964  99.94021673
  49.93806158  29.95978967  59.93543386   9.98317896  79.936073    89.9096201 ]","[  29.96718208   49.94991101  119.94393225  169.94657531   69.94127241
  219.93160459  209.81501544   29.94103964   69.96194741   99.96895312
   29.96543751]","[  39.95880432  119.93105464  129.88600527  119.97386533   89.95700278
   19.98006553  219.92886492   89.96874177  139.94620011   39.95394044
  119.95369566]","[ 119.89049188   79.88521709  179.91098482   69.96488959   49.96872935
  289.92775252  149.86414835   99.97052282  239.85916614   49.96176939
   39.93816275]","[ 19.97065547  69.97431976  19.96723443  19.96800671  89.96571693
  29.9494867   59.94787225  39.97829715   9.98379251  49.97478972]","[  39.97361232  109.95414615   29.97272557    9.98600628  189.85694268
   69.9646984    29.95423963   29.97644375  159.89105874   69.91717353
  189.94534993]","[  49.96146957   99.92044612   49.9350432    19.98612345  199.89754494
   29.96438868   69.9456291   129.93303485   69.96829444   39.92967632
    0.        ]","[ 229.90669726  129.95683896   79.89303446   49.96594651   19.97129609
   99.91442756   49.96674961   79.96178339  199.82142174   29.9782033
  269.86100346]"
