varianceSvrg0,varianceSvrg1,varianceSvrg2,varianceSvrg3,varianceSvrg4,varianceSvrg5,varianceSvrg6,varianceSvrg7,varianceSvrg8,varianceSvrg9
629.1081409832614,13139.520764967885,986.7418539591904,714.9194226328444,1529.935735860367,2179.274714157316,785.6527728594274,3295.4906008712546,1061.8119514479918,1086.1603854873395
2223.0424478623363,12857.016531653433,2137.8223909632065,1441.4392298740993,1776.8951762331249,2333.173561633983,1034.3814809023506,1794.4657535975048,679.4390701707576,1003.660486648622
1158.1801465106253,12449.95480506038,2664.0318053343426,1624.8683708538592,1046.5459399333085,1864.2133410634433,1168.0556208575554,3571.0253991709897,967.4463214460479,919.0773878168093
742.9811208724232,8082.679251189638,2554.9912391588196,1404.6498305985665,2206.75632800117,3425.1958833619146,527.4961343526646,4029.258072050858,605.6624551232562,1999.1862792477011
1106.8457883174692,11614.529914756902,5629.7678613246135,1043.7016434771958,2052.209211600015,3122.8046110636196,1063.3535272143456,2652.064540376374,553.9561950745888,1303.9992919467263
1731.4898429189277,7554.699500299634,6295.104133312667,781.0723595726109,1843.100220135319,5772.043999693399,1570.170777314871,4451.295549002965,839.6147805158786,1247.9646432020431
1522.9669687283572,9982.824817803388,5696.72204152711,1942.5836211187864,1067.5466346906767,5852.625144311374,2262.878952038712,4561.627001102372,567.0227426875695,1372.0640569688453
2282.3361221956657,7698.733846210571,8070.294125097433,744.1324939149556,702.3241732725444,5908.5550125020645,2138.739280612439,4916.948240771838,888.3578813397933,929.3461509483229
1690.6101160602566,4555.84724425952,7207.588541548159,1538.905722419266,922.7153305413775,7319.460088033775,2242.7208413050375,5052.299406397089,610.6254955560322,1336.843985353769
962.0630878626056,5889.08173378533,11357.261999310876,942.2541048052233,967.8780557639662,6791.926179542337,2600.4014632917006,5257.242095604173,429.81666603136637,1865.576788321518
813.8745732177142,5162.993676875506,14339.301106178647,1641.1384768504286,1725.6034443503518,6917.6182694337695,2402.35843877976,5390.428634502192,1033.1943267961249,1836.7740219893556
940.1264024682807,4394.142716943998,12082.96218526495,1545.513967171464,888.9900901349904,6611.226593059374,3180.5168193049553,4846.9689484903365,795.7384995590403,1574.5051470594408
917.1790896969919,3751.677859425905,13647.429767367576,1336.4727041479955,1449.275107650291,8213.106662368677,5580.664627103674,4980.748701271195,579.5631923047335,968.5674530149697
