nSubIter0,nSubIter1,nSubIter2,nSubIter3,nSubIter4,nSubIter5,nSubIter6,nSubIter7,nSubIter8,nSubIter9
19.0,19.0,19.0,19,19,19.0,19.0,19,19.0,19.0
19.0,19.0,19.0,18,19,19.0,19.0,19,19.0,19.0
19.0,19.0,19.0,11,19,19.0,19.0,19,19.0,7.0
19.0,19.0,19.0,19,9,19.0,19.0,19,19.0,6.0
19.0,19.0,19.0,19,19,19.0,19.0,19,19.0,19.0
9.0,2.0,19.0,19,19,19.0,19.0,19,19.0,19.0
19.0,19.0,19.0,19,5,19.0,19.0,19,19.0,19.0
19.0,19.0,19.0,19,19,19.0,19.0,19,19.0,19.0
19.0,19.0,19.0,19,19,19.0,19.0,19,19.0,19.0
19.0,19.0,19.0,7,19,19.0,14.0,19,19.0,19.0
19.0,19.0,19.0,9,19,19.0,19.0,19,19.0,19.0
19.0,19.0,19.0,19,19,19.0,19.0,9,19.0,19.0
19.0,19.0,19.0,19,5,19.0,19.0,19,19.0,19.0
19.0,19.0,19.0,19,19,19.0,13.0,19,19.0,19.0
19.0,19.0,19.0,19,5,19.0,19.0,19,19.0,19.0
19.0,19.0,19.0,19,19,3.0,19.0,14,19.0,14.0
19.0,19.0,19.0,19,19,19.0,19.0,5,19.0,19.0
19.0,2.0,19.0,19,19,19.0,19.0,19,19.0,19.0
19.0,1.0,3.0,19,19,14.0,2.0,19,19.0,19.0
19.0,19.0,19.0,19,19,19.0,19.0,19,19.0,19.0
19.0,19.0,19.0,19,19,19.0,19.0,19,19.0,19.0
19.0,19.0,19.0,19,10,19.0,19.0,19,19.0,19.0
19.0,19.0,2.0,19,19,19.0,19.0,19,19.0,19.0
19.0,19.0,19.0,19,19,19.0,19.0,10,12.0,19.0
19.0,5.0,19.0,19,19,19.0,19.0,17,19.0,19.0
19.0,19.0,19.0,19,19,19.0,19.0,19,6.0,19.0
19.0,19.0,19.0,19,19,19.0,19.0,19,19.0,2.0
19.0,19.0,19.0,19,19,19.0,19.0,19,19.0,19.0
19.0,19.0,19.0,11,8,12.0,19.0,19,19.0,19.0
19.0,19.0,19.0,9,19,19.0,17.0,19,19.0,3.0
19.0,19.0,19.0,19,19,19.0,19.0,19,19.0,19.0
19.0,19.0,19.0,19,11,19.0,19.0,19,19.0,19.0
19.0,19.0,19.0,19,1,19.0,8.0,19,4.0,19.0
19.0,19.0,19.0,19,19,19.0,19.0,6,19.0,19.0
19.0,19.0,19.0,19,19,19.0,19.0,19,19.0,19.0
19.0,14.0,19.0,19,19,19.0,19.0,2,5.0,19.0
19.0,7.0,19.0,19,19,19.0,19.0,19,19.0,19.0
19.0,19.0,19.0,19,19,19.0,19.0,19,19.0,19.0
14.0,19.0,19.0,17,10,19.0,19.0,19,19.0,19.0
3.0,19.0,2.0,6,19,19.0,19.0,19,19.0,19.0
19.0,19.0,19.0,9,19,19.0,19.0,19,19.0,19.0
19.0,19.0,19.0,19,19,19.0,19.0,19,10.0,19.0
19.0,19.0,19.0,19,19,4.0,19.0,19,19.0,19.0
19.0,19.0,19.0,19,19,19.0,19.0,19,19.0,19.0
19.0,19.0,19.0,19,19,19.0,19.0,19,15.0,14.0
19.0,19.0,19.0,19,19,6.0,19.0,7,19.0,19.0
19.0,11.0,19.0,19,19,19.0,19.0,19,19.0,19.0
19.0,14.0,19.0,19,19,19.0,7.0,19,19.0,19.0
19.0,19.0,19.0,19,19,16.0,19.0,19,19.0,19.0
19.0,19.0,19.0,19,19,14.0,19.0,19,19.0,19.0
19.0,19.0,19.0,19,19,19.0,19.0,19,19.0,19.0
19.0,19.0,19.0,19,19,19.0,19.0,19,10.0,19.0
19.0,19.0,19.0,19,19,5.0,19.0,19,19.0,10.0
19.0,19.0,19.0,19,19,19.0,19.0,19,19.0,19.0
19.0,19.0,19.0,19,3,19.0,2.0,19,19.0,19.0
19.0,19.0,19.0,19,19,19.0,19.0,1,19.0,19.0
19.0,19.0,19.0,19,13,19.0,19.0,19,19.0,13.0
19.0,19.0,4.0,19,19,19.0,19.0,19,19.0,19.0
19.0,19.0,14.0,19,19,7.0,19.0,19,19.0,19.0
19.0,19.0,19.0,19,19,19.0,8.0,19,19.0,19.0
19.0,19.0,19.0,19,19,19.0,19.0,19,19.0,19.0
19.0,19.0,19.0,19,19,19.0,19.0,19,19.0,19.0
19.0,19.0,19.0,4,19,3.0,19.0,6,19.0,19.0
19.0,19.0,19.0,4,3,19.0,7.0,19,19.0,19.0
8.0,19.0,19.0,19,19,19.0,19.0,4,19.0,19.0
19.0,19.0,1.0,19,19,11.0,6.0,19,19.0,4.0
19.0,19.0,19.0,19,19,19.0,19.0,19,19.0,19.0
19.0,19.0,19.0,19,19,19.0,10.0,19,19.0,12.0
19.0,19.0,19.0,3,19,19.0,19.0,19,19.0,4.0
19.0,19.0,19.0,11,19,19.0,19.0,15,18.0,19.0
1.0,19.0,19.0,19,19,19.0,19.0,19,19.0,19.0
,19.0,18.0,19,19,19.0,19.0,19,2.0,19.0
,,,19,19,15.0,16.0,19,,19.0
,,,0,17,,,4,,
