nSubIter0,nSubIter1,nSubIter2,nSubIter3,nSubIter4,nSubIter5,nSubIter6,nSubIter7,nSubIter8,nSubIter9
12,85.0,129.0,147.0,50.0,198.0,153.0,61.0,56.0,117.0
12,59.0,51.0,90.0,42.0,52.0,81.0,34.0,105.0,50.0
8,46.0,46.0,23.0,29.0,58.0,39.0,68.0,39.0,57.0
12,16.0,19.0,26.0,29.0,29.0,22.0,28.0,21.0,38.0
21,35.0,19.0,9.0,31.0,27.0,10.0,11.0,22.0,37.0
16,13.0,11.0,10.0,16.0,35.0,9.0,14.0,26.0,24.0
31,18.0,8.0,9.0,11.0,16.0,23.0,15.0,22.0,39.0
9,5.0,24.0,12.0,8.0,4.0,18.0,22.0,3.0,14.0
14,5.0,9.0,10.0,15.0,490.0,11.0,10.0,4.0,10.0
11,5.0,7.0,6.0,17.0,,5.0,14.0,6.0,25.0
21,4.0,19.0,8.0,18.0,,11.0,28.0,8.0,29.0
8,6.0,13.0,23.0,13.0,,12.0,20.0,21.0,16.0
7,6.0,22.0,6.0,4.0,,13.0,27.0,34.0,4.0
13,13.0,16.0,10.0,2.0,,22.0,30.0,11.0,8.0
30,9.0,20.0,14.0,19.0,,22.0,2.0,4.0,9.0
15,2.0,15.0,6.0,22.0,,10.0,3.0,31.0,48.0
8,7.0,19.0,15.0,3.0,,5.0,5.0,6.0,5.0
16,53.0,9.0,10.0,5.0,,353.0,15.0,5.0,4.0
3,6.0,3.0,24.0,4.0,,,13.0,5.0,275.0
2,16.0,12.0,14.0,5.0,,,5.0,7.0,
6,11.0,3.0,5.0,4.0,,,11.0,11.0,
6,4.0,21.0,3.0,17.0,,,15.0,9.0,
50,9.0,6.0,4.0,7.0,,,17.0,9.0,
13,9.0,18.0,24.0,10.0,,,5.0,11.0,
7,8.0,5.0,4.0,1.0,,,24.0,17.0,
13,25.0,19.0,28.0,8.0,,,26.0,7.0,
4,7.0,9.0,19.0,4.0,,,5.0,5.0,
25,3.0,6.0,3.0,325.0,,,22.0,6.0,
21,14.0,8.0,3.0,,,,4.0,14.0,
7,200.0,8.0,14.0,,,,16.0,8.0,
13,,5.0,29.0,,,,8.0,9.0,
7,,9.0,3.0,,,,18.0,10.0,
22,,13.0,6.0,,,,10.0,3.0,
17,,35.0,3.0,,,,13.0,26.0,
19,,4.0,3.0,,,,4.0,10.0,
20,,,13.0,,,,7.0,2.0,
15,,,,,,,,4.0,
10,,,,,,,,20.0,
35,,,,,,,,,
12,,,,,,,,,
