varianceSvrg0,varianceSvrg1,varianceSvrg2
212671.11842218903,4629835.214401491,2404634.162513808
173631.8286286806,4488044.706516832,3508323.3297391334
525481.1160178328,2838784.8528713956,2736178.7693094616
649775.7937731231,5273148.581107496,2258106.703158946
295622.7453082232,5211267.727739683,3130782.5444880156
334989.8430993119,4495785.423795026,1975431.9392479488
570434.921302225,3222127.0132429567,2335017.809043779
722739.7052830426,3313419.64647586,2885761.341620153
1345866.6264298025,4125242.813882131,1847848.3914967417
1302749.8836152216,4668852.159428142,1627759.606281365
1293184.7867045773,4204966.354214533,2823926.177506674
1534701.9616088122,4664878.913251142,2397901.411583782
996153.9963468435,3939504.7253372474,3242882.795900898
1468595.6842499566,4365483.2488199845,3323058.2305117613
3121491.6701232786,5013559.858663372,2718904.5815489357
2166317.850139966,4872558.220254316,2493116.960700159
1560162.8943740972,6217275.070892172,2791686.7330359593
2211810.5635626516,4270151.197091089,2092467.0684351472
2286673.404248347,4140546.589858093,2144447.880147102
1299069.041670445,5208895.155988011,2936405.834238448
2266649.7855967972,5637917.087985434,1533893.3155403906
2693570.8723384915,6882069.47284805,2976465.326380629
1866808.737255687,6358893.032751897,1803630.7413500827
3362808.074722858,3458232.0712868646,2708303.86481044
3091444.554885908,5190461.493483114,1619126.4279315493
2972267.819521185,3838292.5625988166,2854358.9300429546
2141293.3281057794,4325734.671735942,3079805.9513502857
2035699.2389332645,4373088.897865906,2305072.400999037
2378803.8932186835,3589449.4716900904,2849183.4241761407
1677817.40318409,3757056.25853198,2158672.6874636333
2691448.2317046565,3869744.949023257,1584388.2009296792
2009280.9283040524,4986436.565896025,1866654.4994813597
2789860.439996957,3989361.3669944,1947185.3915623936
2046540.5501459867,4547007.691009679,3036234.01729546
2533107.093605618,3458560.563265624,3183417.681664926
2395312.6309632906,3897063.5462869015,3015645.53367637
2314341.048167828,3461941.5569922933,2118975.4569760943
1490455.6996488539,3755381.2496744627,1998815.340101691
1092859.2726400048,4155624.3556802687,2396106.9601331404
1076915.6910305556,2088109.1239441454,2680737.6867943546
651650.8172257957,4266387.745748959,2625558.1775769917
623281.7949796192,2470684.9550275593,2185629.592751524
685913.6354333521,1500025.801481488,3930542.250351354
1124991.9644731327,3053952.854219758,3501690.1450412525
1173100.8394673017,1751777.5035629454,2287208.7441226803
1327678.0969130755,1467686.713211155,1824703.215144867
1181302.1171629126,1716977.4515333052,2807278.183498845
2175187.5115203615,2453124.7558926647,3412076.040337299
1505655.160158343,2327600.561399819,2783497.9444041275
870075.4722140336,4826895.295677058,2016057.814996816
1468951.323515146,195080172.42311007,1951555.27988322
1630158.2947227743,2459364.6517845327,2015333.3944113916
2247507.584971727,4286565.661079031,2654502.175203894
2584766.8906167904,3168861.6001141705,3911401.917918071
2667355.8934639366,3682741.590692917,3823732.4968192736
3767068.148623075,6118288.10966754,3692476.62917853
2228613.861500728,5213743.1882177405,3673820.272156082
1106845.2724043368,4112529.735781621,2005706.123276059
3906912.010816369,3076470.901929909,3526063.491582685
3809311.556624629,3542767.9174609734,2862726.1210454125
2707236.092672774,5544515.594995817,3548902.327052053
2487720.5414124066,3735741.851051096,4352222.370478699
1597355.859556388,3959110.6969188186,2423355.409501995
2587225.521672458,3457711.147014334,3825843.0852654404
4379338.351438546,4394799.742753488,3212922.9955784986
3855197.6326611442,4959678.96835158,2721173.770256526
3084931.04525796,2982123.5821523913,4092708.686929172
1880053.5215326075,4415483.396058665,3452810.688581069
3440189.354704269,4506443.738213514,3844744.633640096
2945355.5803282866,4591178.2217676835,3597635.124505559
2593387.5010490036,3400155.7083240477,3320533.0515471566
5880586.610715508,3808362.978753384,3024236.788269749
3598058.7160749095,4463442.214115903,2608318.1773948544
2755682.8850128017,6526901.365578984,3903702.867523827
4268932.306038113,4901064.852569032,2979959.138921125
2994033.3983751754,2612678.3874703785,1945647.1167232106
3903121.623682417,6128000.670735721,5032767.640706062
4413864.226907285,6406212.784105772,3090820.586970276
3232771.668998898,5145692.193684942,3484714.4165436863
3736384.429807767,4400430.951074691,3452483.5950903096
2203018.3838554984,5256391.598054318,2979068.229566223
3149740.5064247125,5033792.227304136,3271452.7104233336
2909841.230434594,3156333.635082322,2869448.5772244507
3064165.726562476,4135300.9893398783,3432432.8349718037
2382654.7595353965,4313918.838500222,4344005.181394849
4801338.622897087,2871875.604154355,3561089.175900041
3584612.6916098674,3204347.8528617956,3420102.2978127142
3917367.719149678,6149844.014283938,3304508.233884163
3262896.8413197063,5353519.340839484,4240650.509482175
3635743.020940018,5785919.6662123725,3842098.815660356
2712399.42264298,6943588.522374684,3632129.9909765534
2641855.0182934985,3042956.6116555217,4225109.596359465
3254418.409305203,4567611.352169048,3388165.570950127
3508060.9314849004,4109381.2540638098,3957828.2219258426
2893878.7593110176,5667446.126793833,4718288.3290764615
2949400.3734559687,4486532.810768079,5912371.74131494
4518792.006187129,4573576.849249262,4190303.074316658
4512165.024185631,7018806.79782939,5374343.290687837
5238049.076243283,4881427.088785195,3615919.2407352524
6351371.704440137,6951837.606276184,5393172.358373652
5835704.471811109,4986681.535909575,2480522.1659659646
5339756.425369553,5949191.372714392,5824663.9877639655
3582601.671563546,4221862.914832074,2957856.495294732
5600152.620664217,5229597.642414004,4827754.421351384
4898261.335917665,4577866.137665703,4887440.031019246
3429107.1308661555,4855973.571885936,5059356.786448026
3907821.3885332933,6368984.173049557,4098629.319937726
4410169.689604566,6160253.231994146,5886886.272103169
4276858.567503612,5392332.4886731375,5145548.4610182
5598368.47988619,7128273.363634494,5849600.911610087
3093716.737709634,5185825.874711515,4138403.771861657
4638446.879250866,7710573.541680232,5662123.568993382
4272451.197621839,5607044.500302261,4810886.464593483
2902542.563283574,5532414.853350287,4911632.629688984
2389662.6182719506,5290966.35291224,4465235.05468273
4285599.512374551,5946874.173725342,4628908.769509706
2976285.766918,5302815.394901963,5354835.467503432
1749185.2444245731,6546526.148214574,3489745.2827424062
2240965.7738412768,7648525.914868545,4361785.064251882
3094736.6559178685,4684762.480947417,4691076.4009286035
2928803.656353119,7967724.907442527,4057403.949699322
2718636.2124004015,4595383.511516167,5933776.163603183
2536441.8142272765,6569670.604378785,7164213.505119161
3093188.8127880283,7757404.421978656,5150810.199072082
3274181.1347230533,5524551.960854342,4500068.578792468
2139801.8764299755,4164520.3416380617,5847651.354750076
3177614.3678274504,6602483.122633414,6521586.304593072
1781863.3734869894,7447634.327705498,6620369.899988286
1315490.3039892223,7732172.073822133,4037370.558490853
2186851.2487048795,8963314.058492709,4097651.689412671
1326720.3337171138,5834729.442109728,2659517.8155767415
1442488.158339995,6309368.23059185,6377937.590884002
1456107.5242242431,6533174.410057563,5800164.535930274
599488.4887480706,6367566.518700941,5527531.507695375
1128321.4045046107,4776402.042887716,6213720.280173816
853215.0128667678,7761366.755989827,5835961.888751069
625761.5589573449,6675983.329651412,5234891.760190498
980810.452578427,7030558.16704165,8429333.685754493
925269.4135606504,9425165.860721577,4527562.741985766
741062.0078423979,5792997.635763581,7541363.119815925
755884.8400208108,5366460.926616258,7132820.262490841
925753.4672750004,5656866.707507543,4642821.788656458
404574.63064893143,5830456.896612173,5413304.547264338
3556645.926085492,8147289.84665056,6789962.614404364
1141833.957060633,8393520.27430877,6002438.980916537
716766.6163560487,6033120.1363958325,6469524.458673514
535244.6144389362,7422709.819671214,4610515.332693841
592279.2026566853,9180846.056462139,5381062.9011975825
1019990.485020148,7289452.009792673,4771853.210481887
739642.6288159697,8960386.342557164,9440546.820840094
496984.5863476371,7469602.07596516,4755009.15733334
538944.3849944086,5522670.436213559,5660619.446132196
607114.3162454064,9583818.9100126,6908915.675459365
1197859.9059776613,8273287.127193566,7093877.739477539
1224443.2073058311,6055794.479803676,6110387.2936939215
1272635.961782244,3698939.5956959194,7961814.755604262
1814388.9874774944,6930588.789390434,5777121.342431957
948267.9367905062,5950454.01151922,6941595.157415096
1819707.304952615,7260972.479039792,9533165.00758459
799067.3772332503,5379082.482955549,6158758.466449199
866170.7446298157,4733207.752404407,5182135.9511852395
2225154.5845478396,6492072.877342327,5673028.417725306
1157630.775019916,5707281.573441463,5157095.466488575
1153971.0480269808,4890484.313210756,10533425.212347314
1246813.5210764338,8011523.781255645,7612053.14272701
1495506.5468008034,23894806.37208554,4173935.1927036843
2264214.656013731,6754974.575533482,6410876.470763363
1303652.4523042243,7684110.313560848,5014102.6263098195
1880236.1222573258,7525316.2107944945,6273673.17361343
2206000.389708817,9144861.149806235,5975400.43649642
1878950.9102289795,7060746.687757511,6604905.026373174
2359957.7176299393,6813592.310545243,6124608.200098949
2487433.311534115,7886383.645439758,5109337.185459548
1967503.2474076226,7221682.989519206,7020506.002910491
2683406.7442479217,6496110.846239109,5871783.0559127
2311556.0693108034,9352953.99127872,6464571.534679779
3336411.0037949244,8733374.904541627,3961375.4957399387
2629744.1962020732,5217258.98570016,5636298.608983951
2587042.3565496556,8839505.115714613,6506266.247037452
1943412.6895811243,8380013.920635253,3499716.2745177867
3050816.3071705913,9897191.942146184,5041977.564889878
2354182.7597087147,7498754.211937534,4108088.5608136705
2659194.73827324,9124838.248202782,5688616.009101817
2745737.0774080353,8878020.843014143,5822753.074065849
1956091.6042760052,8061081.424213264,6499838.79736912
2448397.3963111676,10772034.30031341,4443470.756784809
4413990.2286003865,7784915.506533986,4756375.398615236
5855586.008635006,12149248.478501372,5016442.89137085
3572259.985863119,10267651.104090841,4980116.584817749
3905283.9754589116,9214362.305044973,5744271.592786131
2780240.904842898,11402434.884915639,4839346.358661361
2261790.069393083,7398788.83458207,5453412.552475667
2990346.9200520413,8985655.576828375,4422318.175796043
3681800.3079878334,12844758.234434368,4365145.055860128
2880084.6430193395,9968647.604127487,4498027.883536886
3058358.170729164,8950246.678859025,3350882.789526051
1992348.6604483551,10373617.358567137,4873191.961963811
3583037.135726037,6010899.042462764,3108818.540942678
3500560.9861680977,12786699.608928023,5336814.510681041
2735699.5937087107,10894203.538251765,3584486.8091668384
3932368.7765797703,9398571.33311887,4061568.1532998416
3489491.4684194066,7773402.732893384,4706362.605644812
3822136.459879279,11685204.461302735,4173726.8760090056
3804715.962195485,9365696.388598949,4388049.280939107
3503737.679666196,9508962.543107858,3583134.2757163215
6414982.83381553,9207979.15949981,4647308.375173082
5059547.591426227,5477181.463936852,3661046.2607367355
4139702.7762136045,9938929.217331493,3879009.016910729
4565939.7861931985,6544419.604189737,4585834.539243257
3567824.4431851692,6522966.234621799,4146690.176865263
3304074.518349593,8594215.75356212,4273987.372997532
3236949.5945669883,11748305.729384521,4664880.0717300065
3911080.6283814125,11957930.453159172,6893178.667300687
3044022.32696546,8113935.87372786,4876144.085304495
3468287.233271624,7814250.251493591,6210939.464082339
3518901.812325435,9446532.539570257,4787829.949441647
2750147.9894921035,7299623.906942991,4420815.005816154
3395363.2974857544,5762649.282524406,5186787.403686106
2957476.4426685064,6973337.684823746,3221199.406328347
3639513.7204793133,6818118.519591533,3738870.5075570885
3762730.4205216332,11493294.902073706,3133730.270369616
3165017.950340108,9369663.02965663,4490165.220417334
4637465.8829254545,7487421.066298745,5008780.903450483
3816260.8829888273,20047916.537783798,3572546.762772593
4196224.446213231,9001277.082849573,3916629.6829636106
3612110.420816133,11536414.913700072,5269488.6367605375
4864873.870339019,8909842.502028931,5613594.371289333
3196545.90895622,12458189.515172578,4553526.24052841
5975981.72143836,10335001.697208382,4230487.505152943
4773740.657061385,8006228.333569778,4976056.558180446
6106924.320814738,7101872.199010147,4691177.425773237
6753628.401985425,12079904.990284065,3508243.8187471107
5132064.036359536,11453805.049474407,4063287.458062974
5432245.74706319,9330430.51906493,4652729.8647333225
5816443.020571969,11503278.184716012,4135830.124817736
8690832.292995531,11261377.98927077,3439246.236714774
7642003.41202969,10203303.303006276,3517850.1277524466
8677055.59299461,10124028.428465907,3949154.7644603485
7333543.513292724,10449955.618846446,738362.2717288493
6046686.408833031,10895083.145078052,4430661.119286498
7448942.834953479,11269153.460760131,3527555.640153943
7091177.510124188,11547915.146714846,5035011.948410497
5813902.069775589,10064071.899255002,5093965.7305081785
7090927.776379137,7804382.052158361,3968296.913669275
9013303.45991839,11162054.227899391,6992097.853102731
10115077.786970142,8480264.423751948,4642678.513348252
4641170.988483459,10084929.654746875,3141623.129206494
7866199.535765918,9757623.185796175,5660398.029839711
6760874.81719671,8938111.736202154,2764760.645060464
7172985.172101513,9425642.540917505,4672685.652374227
8090498.566484801,8103562.35367223,3911701.2755760476
4897523.901589912,10341493.590530936,4863389.4297857545
5479084.762452869,10228844.442472715,5072994.45133814
5012195.158592929,7657102.503056925,3243760.63471887
8235444.859722719,8712933.406761108,2809923.8438265896
8279639.273526539,7791495.0628133295,5252662.6927838
9479456.476790432,7483538.688508492,5285882.755114452
8539701.100304848,6243170.049584456,3475622.17004029
6198827.207382467,6670714.2669281,5676342.560749518
6232621.38448884,7315270.4987692125,6987904.888567204
4792743.5399841145,7417371.3401147565,4932573.729980985
7023222.635780983,7066194.581047255,6126415.632065944
7634953.233206503,7615028.289246999,3522804.019166035
10586001.05665955,10096322.32289955,5287373.868984243
6417482.041620421,5985320.786011748,6098626.453787129
7962858.82944299,10125060.296663258,4922190.707176709
7246031.906593706,10304198.661012445,4006273.6566834077
6946878.294346579,9208441.688368332,4862359.80786793
5617381.862685921,9442483.943997342,4599449.751374623
7457968.925333484,10390183.806683287,7217818.232570372
7736609.418737628,8168467.96337758,5029197.662262018
7491442.381934717,7880300.370058531,6072336.882325821
7966634.460548926,6596363.79030587,3551707.6137944288
8405018.47686789,5607696.827823259,5622802.8087697225
5613684.523155754,7572827.450484088,3913899.5006754193
9599632.969506342,6503327.407645945,4578095.316217728
6628365.533576367,7905500.4537225375,4743412.5911439825
12162132.349569574,8436280.904476834,4697544.011718569
7093852.456878921,9598784.050889893,5524663.729050849
6582227.356318468,7744902.93817743,4861115.5422541
6069673.264763872,7702699.211071195,4582495.790431079
6973696.235506318,6876624.596704232,3804034.212300067
5820830.671742976,7432576.675390794,5320373.287282024
7794155.460007612,7481592.232687211,4232478.340060187
5755329.564891133,5291102.129625184,4762507.417139549
6909694.0853848085,8275331.626613319,5373731.539014244
10936825.39362184,9399003.421797283,5463512.034386814
9742643.93329938,6319357.830559277,4140581.2046833746
6680517.483890461,10041409.40422092,5152544.0896110535
11663371.33519961,9802514.613417372,3794838.8087066878
13534670.233632775,7634105.629211575,3804873.105570347
8601416.473530265,8460974.302165082,7258377.182143013
5481111.443184903,8051764.400377248,5406819.077473374
7458438.046089754,8620604.533655431,3581890.912326636
7708252.020756647,4100099.80889757,7274055.584937841
7965902.325178135,8033779.197464559,4733264.031615006
10061155.484364115,6861693.349447764,4524845.41704879
6351008.900407001,8687140.866188189,15645803.222847767
8582200.182020253,6727420.989044971,6171612.638113456
9174931.087934755,9390377.562210385,4091422.271644192
9192491.278749282,10806415.944680924,6463708.925462211
8988954.999186419,7959009.643484945,5880416.306234751
8786031.027786676,11170596.548084788,7275224.647266086
6622389.50284666,6913001.152720666,4883165.686864477
7742930.1637892015,7560535.634752566,4972691.599667616
6646486.693583438,9050580.010461653,4672182.247358216
6170309.893346893,8469482.45763061,6332428.427515667
7788991.476947131,5878095.280041607,4687652.274132917
7627419.975637007,6055151.556808041,2954554.50552984
5689067.634896982,8590322.596738167,6053581.956558401
7105593.402464148,5886153.065753951,3735367.0466531217
7898223.686083619,10031910.548534442,4202682.582290173
4021036.404692689,9360507.137597091,5632617.504832077
4526295.93083922,4954432.035268202,4399121.991426745
8222789.596782136,10661207.588869456,3996290.8164343876
5572168.562694854,9942836.857893018,4331779.777866348
7270220.672180037,8077619.206970717,5057272.486006131
6372184.910343956,7659022.239804562,3965688.022277111
7797111.4352477025,5820243.622551989,6036993.001865709
5304498.785737738,7723562.638561727,4330930.666418756
7386918.34684689,8622787.14949762,6182392.176578585
5996877.622260868,5633653.930116728,5033753.309774707
8387399.2372216415,8020662.749515337,4880347.185584514
6473127.932659442,6275528.639820495,3026452.224701918
6903579.981113923,7550461.2419231115,6667613.15901909
5903486.356930573,14965754.382275905,4959571.023039956
5205910.747085664,6646017.782022514,5777901.210803969
7310155.887407219,8816525.93918519,5208349.584373566
3924644.9788869275,10758296.817589093,6294593.010156166
7957766.628353143,9011628.09284482,6022786.372373297
5847542.111339838,7823633.536307704,5138321.29119646
6597774.524846353,5165263.962093549,4302486.445069965
6108069.426413864,8219849.757688547,5457456.479735113
5376236.952503199,8276196.477723419,4667277.3083678
5757372.00742362,10017024.122843975,5974013.679978374
6561471.5553594455,9888973.278104614,6041286.2029525135
6108224.164339317,10027494.475275781,6392676.319754846
6504872.152497872,5981951.706600609,5615557.318457114
6397033.460875566,10179335.583434027,4136358.592588205
5538870.591968987,6275377.818711646,6286052.776939444
7540471.628771475,6211629.831121707,5017046.181124414
6002117.193131339,8225053.454006867,7117753.7099466175
9036268.458840786,8258083.741711728,5512499.538780708
7899945.065051348,7699542.678722516,5801857.358937823
6403399.97992751,6210650.019554271,5702127.1877605505
5554934.814637172,7297153.964898387,6472384.9585757
6977966.259378249,6908477.265727502,3946192.5978010017
5497918.030725181,8516144.913958013,6969413.53574127
5416151.523769344,6214228.185387349,6985714.977827315
5993471.39326077,8984706.760757124,4189020.8373478316
5807217.0629822295,9017572.475125326,6218526.31743264
6643273.877592624,12301706.999505332,6069242.591677466
7011625.546553497,7118317.882354753,6622669.09905429
5280362.93392116,10631461.948145047,5254452.202897378
5884159.15297077,11152423.97102787,6636606.210825402
5040029.924204317,7300261.47909238,5945795.640814681
3789919.327083333,6256674.546707278,3127248.6547153145
6010334.218339682,5137653.337886653,7108748.199318254
5695326.86457303,5570058.370940827,5723331.595774358
4805225.912272122,7039933.3458335325,6122814.458605745
5472009.0788851585,3243824.220573564,8066985.3808561675
4998483.730286052,9026550.361066505,7914729.078193438
3329190.105282621,7044171.700764624,8301765.860232715
4142926.819741051,10146523.470473569,6303714.7476308085
3595957.917410236,10951405.690163903,4994979.835294454
4400767.519803662,9197973.41647337,8252170.044985478
4544211.68231168,7397125.72305569,5852596.488058622
3882529.8337983834,5958359.419737357,6593673.1616615895
2885852.9774006996,6469543.667492134,5335169.680278365
5520440.879544125,9320569.217586163,3076999.6007347284
3579812.720351403,11141325.55705322,5473382.648274427
3071495.02051602,5559213.5103627695,4637946.966774211
3376316.403161235,7566634.063141963,4030638.4651759453
3861101.683739921,6656564.240218591,7034737.882579944
3116041.128269286,10952962.384553518,7000796.349603635
2023195.8680870999,8534576.358667448,5773258.357019765
1834340.7273284358,12183019.77138479,8118296.472910743
3114929.4661548687,7914151.79994837,5720198.475329026
2615352.9731363663,10878287.981635228,5630400.023330826
1845833.6909902245,11851132.385736678,8230597.540160481
1647140.2509662672,11275168.987495996,8484846.305613061
1442017.5425957104,6307499.748909584,6718504.477612309
3378452.6024878407,9065612.043495145,7814178.87795998
2150771.981730886,9983250.105076466,5721883.692236911
2087807.0483852148,8542539.62881896,8617032.05941372
2593614.5257195155,14852341.698631868,6365613.2882626
2802473.235627953,9983825.566065406,5675247.1305535715
2851935.466227738,8553707.842429852,4608646.019106516
3035317.755083,10237147.580750575,5545585.312702838
2511037.8164501917,6199096.87728251,4428295.804921294
2359414.3590789763,7443234.088518911,4507129.650934904
1759686.752070854,7476726.629630414,5162243.932650555
2220109.631192634,5957814.3147646645,3810223.2929518223
4493709.648079287,7658877.770298074,5753500.56754503
2308751.325344017,7661200.288805327,6077069.041163774
2549788.2865228606,7593915.336079409,5575839.983368531
2114592.1855540266,6378589.858337836,4786378.805320311
2572313.031109175,11133140.003260612,3804662.63370928
2317324.319456577,6276959.840888826,6368574.865407345
3497216.1469149482,6907890.748437098,4724492.472320352
3623385.725089955,9067601.829559632,4903953.998655663
5006938.542667078,8780913.804827651,6337382.489417194
6011191.894983606,9126886.281662926,6912201.264510529
3071237.9907713183,8193290.91219464,5359000.958886707
3196045.4998880085,4028897.6358130453,6569890.071546333
3745055.2067238814,6733652.000101509,3913274.94843344
2793233.8551091184,5880777.45076223,5613347.46071824
4575185.285224117,6187889.660969254,4495244.938168034
3880938.080184415,9657318.46125345,2736744.5675229672
5071553.902979527,5961347.90727637,4678548.936401837
5880539.540677949,4775265.742923429,4420991.098030837
4789244.87262967,6164474.092704915,5584401.5870542675
3997304.373375896,8340311.034064414,4107838.915400108
3973793.5257843956,6304734.380086017,5074472.350094236
3602695.5909630153,6546022.211467253,3985985.4349792893
6780931.309784502,5970112.256643656,5030860.930869745
4287054.956344215,5396379.809848235,3717279.5768483197
4465290.568628311,6545998.30351378,3587915.128696558
4762946.909626959,5176040.398588239,5928093.107855427
3586032.7157656644,5316848.451190969,4492052.082693799
5136864.469952136,3621894.366254852,5566006.460030992
3567711.9419704285,4359444.565488176,1888220.3033079936
4907951.628035844,4878971.59979788,3996442.1204786436
5574236.574824215,4670487.063534576,3246684.284753337
3997846.5837693745,4798236.858917424,3056536.260052829
6089386.037365081,3556650.3009574227,3120365.23993526
4186308.023450382,4611171.039465876,3887780.7059103185
5697922.974029477,4168043.4967323598,3861850.506554124
5786980.922827405,3411460.3038282273,3364266.713666454
4786279.723521436,4485235.166074518,2637095.5064919777
5752055.350302715,5088769.31856021,3356538.7220536117
6149665.194483848,4553645.951139452,5444196.192407732
6781491.744585354,4589067.634520255,4696938.494333206
6670255.94521849,4696645.424176445,5705405.913266744
6926417.79380689,6284805.876717468,4218426.287493094
5933608.841864966,6672637.143705089,2986139.1104939114
6030609.429085743,5120212.138972556,5966316.62184583
5544165.410404324,4929603.062781751,3508864.8965241606
5692206.4161647195,5342925.420507794,4983828.606686901
5811123.044814693,6253744.214201964,5308390.93287885
4479386.930884674,4947870.333571797,3399336.258815308
6274981.1748656,4558741.863509899,5943092.362478267
6716964.722100383,5718463.346673954,4265651.1670962805
9064469.035350027,5550155.984023925,4098013.0136050438
6405210.596431971,4791919.9521232,5373539.406403876
6163214.938506437,4853429.515317605,3681040.510141168
6035394.744577188,8235551.972992903,4603448.062426135
5971624.581582827,5314318.830329468,5528147.7761213705
5609242.869916892,4685764.787698742,3968235.0042040893
6023431.457589214,7754864.751462122,4051712.826351852
5755062.816052755,5516591.7154017985,4272989.993551435
6629440.221603736,4320027.892088159,5594038.643061237
5557194.078196049,5440710.806880485,7544517.666477966
4174430.2617678847,5744081.111867884,4353936.361946624
6085000.331011651,6166588.608357545,6755740.304682806
