avgReturn0,avgReturn1,avgReturn2
240.74339942763902,199.35028203574652,174.38869383768525
244.3850601949504,203.87610414287482,167.45450888390985
239.83027696721226,208.84164524554674,189.19426154837117
232.9277721387474,219.20770943335572,169.8141020044333
243.47899123764108,206.77581877788293,142.7108870777763
236.11322491451833,216.0702611151411,148.56228739964521
248.45889870643535,213.05492874597385,130.31220919141575
230.94953512622521,213.67029407977452,185.60969434939864
250.90392870332434,215.13463159279158,194.03176347598858
257.11780089498205,214.2700867887913,191.83495398191155
237.30423951291417,213.621136327477,175.9371905394354
239.15329114341282,217.07665234456795,162.04622305131795
242.22754149553597,211.73260299985387,188.92882330563748
242.802842779647,223.2851976557874,143.91863732008366
233.28250170498586,230.3338321234875,157.20025706723624
233.8825588056565,231.73989977757435,144.2491018531512
242.44966550857893,233.42808935705793,144.31656579281002
240.2142813320471,230.3306663054966,155.94278868410137
255.42462073809193,217.84972978173815,145.92644877701903
238.8415501969388,232.4769982949188,171.45781106842404
247.56488484153056,233.77795417391215,155.86093375800294
235.67865121111495,229.2083154214496,176.4916174309202
232.87105225823026,227.95471972644597,168.78492787019937
222.2993500800981,234.76633099458388,154.86174525977975
247.89687162006507,235.44835813663806,140.92415381078658
245.7667925495268,248.95908542210933,166.1719260085707
224.70167628260728,230.63244176682727,175.81858481434736
233.13237039255978,242.14057677413814,181.18735706236717
215.6088198520523,238.14136391144336,174.90666400019037
221.47508281588702,230.3044688871365,202.25989179231615
223.5087592620688,236.51123705231362,202.0518917260251
228.8933745463507,227.89697022772353,169.45629020579847
239.7703650082041,246.11608126495275,191.92198090866722
226.471118112068,240.00687817685176,189.327273276329
221.43027753582476,239.9924698242037,186.78221348156913
215.43007064859725,234.67048772755183,189.95536531419884
230.35202908786823,238.06605811147725,196.2840737830003
238.93521705962667,227.58454658742667,210.69089091575313
225.0631913073514,228.50064539395385,201.40569759975457
230.8386819894545,228.63031786110753,197.3174648899859
219.68132196562783,235.7173061812961,199.13282901772757
245.51076544178443,220.54225588390568,200.5651860450163
238.6908371088251,217.16462636176698,219.49543042857172
218.98075994923678,210.43081161580278,212.7176635289501
238.8920627126648,229.4351135208475,206.3141499752293
220.73409495551883,223.25245136964577,205.64552951187264
221.3772587697782,210.0747912937303,201.33068655317837
230.68280365100165,192.2138017545774,210.99507203811993
233.60606147439657,199.2935628689332,210.349094530485
207.89711793712013,187.96606888468742,198.73271054120949
214.6678504264355,203.16927476368477,203.63594138515694
242.51705472001262,197.7265114142025,199.9866896359027
226.12292095662016,183.60418573138236,216.2332460594309
243.90843284677774,184.0196168383529,225.89696433341405
225.47365486540306,185.2854127898468,214.9335531674004
232.6493709754882,182.19417852520135,209.22992003690365
234.11514267003542,189.83340363799098,215.0594218820602
239.51810854163548,172.29958697666368,204.36887142417743
197.56151733321994,178.00242959110406,202.95352082307625
227.92180987334459,182.99083973028485,209.71944666371306
230.79442747064036,166.73765287748708,201.99007792157863
239.12388677264872,180.57356612566056,206.78648237140092
232.0129321668816,176.18905866660916,225.4543714291361
229.5372871343344,189.88478112931872,222.01188094386734
235.10836578352,172.11008917149135,225.17334925486594
229.43871873643513,163.33079289341515,238.65036170570716
218.76944070347602,169.37318410540811,223.26512268003333
222.99867246787974,179.79665977074114,233.18434941322553
231.02062913971648,170.07435215350907,224.2105469114767
238.9126681654791,145.27817893336956,230.62216613262865
231.43776310702015,147.37764962881565,227.31775981110897
244.37657928238244,134.59687687041284,230.89191949616688
232.4128394713844,136.313333549985,241.10764144437255
228.3253385122055,144.0870038913511,248.16680625571846
240.9760159284779,148.10784799546477,243.7485904189905
231.56770872122874,157.43106394313367,251.12550617588673
240.86477139075734,151.63942012803184,252.34106285924233
231.27145904103728,158.611360282082,247.0710836816235
237.02411057009772,163.35122918542285,255.15869210854063
234.9384900876387,166.04887412482518,236.47420846161324
235.40671534238925,171.37267712334952,252.1922421357481
236.962362316435,170.25573903144922,257.50484355604635
226.97596033604555,178.08895251455758,254.4948547356487
218.02694932116512,156.60564251977343,246.25121337692846
234.0357385802164,153.43785407978038,244.2672210197329
216.4542739222759,152.5173655917051,244.18221484997852
217.95622190584336,147.9108519797136,249.76872567909155
230.0154283594848,139.9588676256982,242.3108989731319
203.6406208494459,137.95680009833913,253.23512155335993
233.54120788839825,149.61899581601088,257.9688986174095
233.7829105114882,150.41288640323998,241.66629105540747
223.92607629723526,134.43017153263614,244.0486081072094
224.72543694832927,140.86560136181575,238.82723532494927
226.9772392682713,135.6071034036633,254.84143673885578
246.90542056033567,127.21120139476282,252.6153226057526
229.36958554562673,124.20332047799178,259.48165994102345
236.85572263067846,122.67737815889245,253.2050716017686
240.63549816699037,114.89133318691434,252.24001273531766
242.84373461992848,121.0186467726652,236.59324066814284
237.3691927536461,128.9490470702568,252.22495927308103
228.31553314879488,132.39744610655572,240.1017498360093
221.28369479923882,131.33012660105445,255.10579594090734
235.27743944005613,136.10232227528198,245.82906457980732
224.7701588546015,141.51753715781413,248.950890698645
235.28059913192507,145.66966271144597,234.15848705079887
236.563419769784,134.00570289605906,259.91369046464246
249.67830067405552,141.3333438590839,253.63675643963037
218.83116737242327,138.4406889613676,252.32523806049633
218.10858211752807,121.34122158956778,255.97967004681252
237.0337140441305,128.24567925795466,262.46455845624973
216.53370714702874,129.72525989700597,268.4272566307738
223.99050227563012,130.73790175570852,257.4747216956104
229.1968124763637,126.5523859574688,253.96782050545448
234.980500369554,134.76999191003344,258.3318829249469
241.35986594302608,125.96388373404777,251.7209587053493
227.66575484766543,127.11855206344164,268.72893628160915
232.66401752177964,126.00795480854676,259.18120070723324
225.92201015894693,134.8749114787855,261.7989941199008
229.291222974154,136.4809734269963,262.19105581594016
255.0830129025867,135.2297723312619,264.6870646504091
221.26453041534614,124.40676821357073,258.12786454566975
234.91199124914897,116.74632794493895,260.79613290395224
232.78665633210287,111.22018781376492,255.08958576091024
232.51485623614295,116.56040642335209,261.4645234840412
230.58521428205856,118.45072640001153,275.68557981275177
242.3519992091593,116.5380007774187,255.8329694916017
215.46813962452674,103.56344111832512,259.70245076339825
239.64959431360444,112.03101225532794,235.21257192674022
235.67952505763097,114.52907732704169,249.4678986778106
236.09454219912723,111.21542456545454,249.7866642419897
244.96304308944846,114.82238348081493,259.7446164028127
244.87962836261394,114.36935446576472,246.63102772613922
240.49696961577763,117.43354659754199,247.6718796301243
254.3533590248951,108.79002331605655,254.6692266887021
227.43164985247745,118.16466343077815,239.43518621258826
234.65838410455086,112.07357852644121,240.10336207404416
239.63270347025923,112.73873752144799,242.3273803871689
223.97430848698227,121.51507936671169,248.80552720955674
248.8151606715901,116.44888526536145,238.5612748547193
241.2491942109112,110.35125792662102,226.58113281288448
236.47014200871808,114.74474845176216,233.1810225266624
232.30285609081895,113.67572265261195,239.07627100105387
237.20543329602936,118.32589978462825,236.0726181322347
236.7418949185513,121.61860425089684,240.63574377021303
243.20085310197294,126.74905062630296,248.96661585161948
223.1616731170868,121.04172925975183,240.58801135646388
221.12109569868332,119.70532240386541,224.83859011869268
247.74200071312353,127.80878686675061,219.97307688089825
221.16865467945806,114.63306695005468,227.20496573132672
231.6990321780578,116.16652682892901,223.6283371368563
214.0289237785454,114.14899935404219,216.78754559364248
253.62759338132366,116.53564623988875,221.65986015967223
237.04418376506308,113.10704826913637,210.44905220646356
238.78962998945303,118.67635640926609,208.79345620065683
248.4310682682557,113.48063393007341,238.6125990797499
235.3631375032343,109.33957819956898,218.57561287788076
248.78965796663195,106.84119696371619,223.2341691897927
258.7086663415775,114.32095498172868,219.55798029013496
244.1204648871569,116.50536360692784,228.18639323084628
230.32328944657266,122.81739682415282,236.61497500618967
240.05052054308163,112.75904896734242,221.5367072697992
254.73148140360306,126.4737485952873,220.44911787361775
230.48893926295918,124.6725370781986,205.91332811074565
239.09905799559093,128.04399411044005,231.67375537195502
228.2819543822965,117.15850441193759,220.74209451553293
257.35243345802485,127.72711488297743,234.16009337530156
207.3777902388382,133.85711642548264,231.15368978022582
208.33515287636405,133.38900900421868,237.0225306266826
228.16763916492832,136.90864294643652,225.42965821824558
218.23312899274367,136.94565843965933,222.65351010095785
213.08383617487524,131.06488600768773,240.5724960090417
235.03647955354975,127.25084610396398,237.97322081897372
227.3420202912121,125.50440359368348,217.88151603721886
230.97054848010862,127.64372812290175,227.49330616625923
216.01438327647915,129.73646057998224,219.0283106445777
233.47752548045762,116.7576205124456,230.70543686815583
229.99828824787096,119.32868235091304,239.3299816581855
211.7461831748479,117.05418750199267,246.33303523032745
207.1808849130285,115.11326847283975,240.36897011994003
192.2012739818754,118.7192909790271,232.1600870467042
198.51689566499954,110.66619201888892,202.31153046240846
219.49951614950706,121.54822915287895,231.45819831891527
251.0707187479395,95.77901611694853,225.96860271106232
234.19778964055922,98.44851743789216,222.7246173274452
233.64389709464308,98.9488319941916,219.76137427457408
244.81584312748865,87.01998976288557,237.34657874297923
231.86711251885023,88.06554207145722,253.2087798929543
265.9035809340528,91.79504859168635,253.6540982508777
251.22966016938133,87.25569909380624,240.91557818262413
249.5858030197488,99.91580311049927,241.7031612016019
238.95485136887189,94.66024900439916,230.32223377585217
250.0896370004057,119.21045931447071,244.01246662657329
246.57085111272355,110.22944863953508,256.8051590788587
265.37941095435605,108.24059618694429,256.5608944903184
274.1575558823869,106.42700161199288,258.7128672573185
269.3017939341348,121.01199845747824,253.44659423519917
279.08071885542745,126.26333032786728,258.74036563649076
217.94747281655125,121.44517174569175,253.71854440839908
253.74213869090235,118.0867931906153,271.66995987275294
263.87737254010057,121.77463162989854,267.33466593486304
250.85626478852942,119.88592743935025,269.5294446060006
223.05332885307885,116.03843644338161,256.5080060800739
251.90762325781202,116.45083103339819,268.00477082495564
246.46839726835378,128.869780347645,263.4400946063183
244.54244687118532,127.46619584517923,271.93161266327184
253.16401158768178,128.84368692027508,267.78594714459285
249.30157781478144,120.15855177317621,264.66351444944456
223.08551901863106,118.36765601849977,256.4215749418555
258.9563184677823,117.66948706813979,253.43147392784317
249.6225300611372,119.1566943361804,261.008336928078
247.51995575375963,121.4654999794927,262.00124556553874
263.91314142009594,119.39782181379029,263.41924974049397
214.72698618899787,120.26751513346942,261.62830737289795
250.34182922226884,119.41611204324101,253.16627206015588
254.88578577065894,121.32629835638471,259.35499523310807
231.56320456392928,120.46131221996289,265.86425270169735
264.47728236493003,117.94806961653052,270.08588539046104
230.33723190364825,108.63250121715653,258.88350049978953
251.97161367715907,107.00846001454572,260.13179982576986
263.9770266499982,98.33833615154253,260.6842374272024
252.31255106485887,97.96628568821193,260.1849474618256
256.56650804105067,101.16254120605883,257.4580772005762
256.19351591624667,98.77406075597703,254.81051577867038
259.2675558885301,89.80115598129322,253.70402896807266
253.86697171078703,93.2439164843634,247.5147905385733
259.595589513051,87.44389994436239,260.0831866501132
253.22276786185543,91.01248477020619,258.0666731145058
224.87986572691355,95.4111919569878,258.33688146278695
261.36398590430946,95.53395760169627,256.4814789048146
246.4460070068412,91.50958237756663,246.02202838681387
245.57973269013345,86.2052693014515,254.84815112244848
247.92691700647308,84.7554074087473,257.1151014649403
259.6522761157242,82.04625301922906,244.99591619138997
235.67713284802883,79.42006360696631,241.7779757581253
249.41364087734436,83.55973900818024,251.71275767462006
244.13324770261045,84.41223916218955,248.58166947419724
240.64641323648598,70.84413640085607,254.0818171975676
253.15748874187966,77.88037846911186,249.49685660355988
253.86312987212025,88.93679026972093,256.8603852627329
250.67302655480322,83.33973988806859,252.99715332747917
281.75707044530947,78.9578748412561,251.47005467987515
267.0025725208673,82.38975970385083,252.3110474214369
260.9135033608774,80.70975780427732,255.4489854786728
245.69519454244883,93.91066300173303,253.28554924831414
261.18670889770357,85.28631932147101,251.83586690440225
255.8635261291753,84.68505766299683,258.0753743934792
258.6037750600403,83.62708104029457,255.58685056078977
272.74629947212424,74.75525867274031,254.67304937257651
259.5590804897109,88.82209566446726,261.64763954026114
255.28618864348823,86.6174076980072,260.68622114853184
267.0827355717526,86.17986915599482,248.46656854545373
251.64658469458186,91.70339655984422,232.84389438884955
272.58358733705865,98.00390902823648,243.44020264851576
263.6207324566507,95.41751644923926,254.81892531993094
251.71311464999988,90.26193525350213,241.29199626114237
272.6824212773491,105.16150173559795,258.14243164094995
246.04828241405434,104.32869977328438,258.09386113110986
255.84450722918552,99.46559135403838,262.2293230658266
275.2074774353381,93.70936311839705,268.108857541429
265.30967305604605,115.88667067015821,266.3318706977946
262.57909124389204,115.85490990516519,260.38537609341427
259.2620757179883,111.44354352392362,256.8778984228713
247.99146345993768,109.68698720019137,262.1523493742709
254.49149032356237,114.80117069050118,267.2708445429213
263.1272474311847,122.84432528610341,261.6226582066633
270.6448295517926,118.00105140255958,265.5250871593055
268.746556093082,122.57077624276673,271.27373779805174
273.2684984926151,127.98722023544214,270.37684929070036
267.37383620703815,124.46414786312515,273.5258899426645
261.6873073140285,132.45963807710152,269.82971005394097
261.5242134015112,132.71421685883527,272.36692761397467
262.38860132644334,133.64451939301026,258.7567848919196
267.4513562824942,140.10602461739458,273.3316358327067
264.77191953321807,144.80249508331318,274.3542751579144
251.03903536514483,149.76918068837898,274.5777943350369
264.9698415223825,152.457880457725,275.7353622269065
258.2000743530683,148.16574775058615,279.15454512526844
269.16814065256136,147.54296064838442,282.1675387103291
260.80919300061686,138.360294428932,283.001704095834
261.8065410623628,138.95421511734605,279.37948998011495
255.62929492717157,133.51121750408194,284.4675714064936
267.68355035297367,144.36650193662703,287.149625647256
259.30124934502896,146.12933833447883,275.58804031755193
257.64781512607914,142.3064574191067,281.94083518409997
260.4082761836728,140.729273982045,278.2638318027943
253.43458285934693,141.64879791812976,282.4208979712974
262.6125230995835,141.81274790028843,277.54568734669135
251.27044874668377,143.8245504948329,285.3837470762665
253.21106023172524,141.24397920291298,288.4040490494776
246.991098791795,146.69294820982762,289.7261152493656
248.72210336357364,146.32910443850486,279.5136416882001
251.94270720898047,148.2975351411876,277.78411531752255
243.48915320205424,153.8816137431869,275.26386650990065
250.13172352757647,152.49044199964814,280.4548356004893
263.8476617045075,152.0517138391195,275.29606466876237
244.1609367416166,152.74080744120138,275.369044657527
244.88365370502046,153.81789277066667,280.9907925362383
244.01385176808108,159.64545549213395,277.0939198165246
238.6614102996757,160.77874628431235,284.2110990311195
241.85188103774047,147.74626368458783,289.5289459056124
243.6189998986557,159.28947692143058,282.5797327309138
229.81388940048157,154.3731805151916,279.78219052427295
234.06386547315662,156.2012634226491,273.10527480871013
232.00504900076658,159.03344727320126,275.67700223492994
233.70836701769292,152.04098945112688,273.669631452759
239.835228147646,152.69661004851318,277.5358526918216
242.39597586365167,147.42665147245313,278.02932203349343
234.28169877599262,150.77938779651734,279.1001939258352
237.97389731088901,139.03863467691338,267.3125743541099
241.9515424515067,137.70053825977354,274.2343612141112
235.6332765867934,142.6819847459915,269.98047145315394
236.81306238225662,146.7184146231252,262.6377945533981
241.82751686888696,144.23706412161155,270.47142396427915
243.24307009032808,141.83079450649532,267.7351874277681
237.94276313280662,148.5490089057428,265.9262143498306
245.19119818332578,152.78058930424822,266.1269376108496
237.62909132096834,160.01026520996632,255.3147239817724
249.12359659244223,160.02415206848568,259.83869389072635
231.31461966752215,163.50718841840833,249.03781761754297
233.39876457278817,165.02160454447784,260.27514703824966
242.0998639645827,163.7427910856873,274.926635502661
249.1751104036562,159.48830293061073,252.0380662665065
248.5307577719956,162.66039683632212,246.13333630860816
249.34623729511932,167.9365064770171,248.62768753537514
248.4581372194962,160.42478710020492,245.5136526803473
250.157098300823,162.76887423560157,245.99360198027998
263.62913458455324,165.8609347164879,243.7620835066398
253.1246883688873,165.42117111610358,250.67399104971176
245.58843440303465,163.4769969479552,243.52970269516013
243.94979265627072,161.24121481740167,242.9073980374054
254.29840604645315,162.41234120522873,252.71816383608734
249.0269400282027,170.51027444749525,258.2000887452231
238.57242339940058,178.5170713946567,252.25853397001174
249.24287807460044,176.0284562967594,258.8599486035023
240.67961399959793,175.92030461397232,270.4196800884073
232.88817151455714,168.71247326804962,254.16127763693737
234.5450886723104,176.46250687894997,256.2855570930674
241.84173989767524,177.30852970639611,251.50209490298434
242.06078679956013,177.47329575463846,265.8695445074955
237.79256524359835,176.98750074161185,261.5458967665912
233.61988545809132,182.453996807248,256.737930593754
234.82879112257746,175.99806123513758,253.4055951023473
242.8458009922879,187.71852138080996,250.76252820099077
235.06589849043385,190.4317283004426,261.1113457907234
247.32716776973487,192.40124568007028,264.2254681094513
246.1909932817987,184.1550378018296,250.02266257832517
231.03049348379568,179.54675039883773,243.36509013160529
243.24885133221653,180.98388342084937,255.19621924715443
238.46830894319228,181.2345165726006,253.26299205902055
249.02165411171748,175.16332083465898,256.78439543667815
253.33182574344235,174.12405361445462,242.82607437468974
244.73065050513688,174.52280840115998,255.63289445601455
255.5449688589456,178.17256303132604,254.09815477889137
256.40749736934487,174.30408703072354,249.5864294408565
253.5757653792631,181.57755138595732,259.7577246575009
254.90032958692822,172.7476027542434,250.54971709308063
261.7939299322648,171.14282412959437,265.4116523590087
257.67734380290483,168.7075915534717,250.61127999347354
267.8666054965427,162.2990479700066,247.13800479967708
266.9051068938707,166.9213127086547,242.25829835331209
267.468363069813,170.73702425728766,245.7805995752576
267.2229098421987,178.018773046993,245.6346332746929
275.63127577107394,174.05718451456517,245.8559252618429
270.30491931961166,164.39335794076513,250.15677170910158
268.44296946341433,168.44942020234612,247.9278541054447
269.13227581807627,163.12459281500233,241.51641835645566
274.47031918910733,151.2145248319097,251.74033420090203
278.2092995733237,150.9138231890012,248.44318902714443
275.4711880307657,151.4988306893392,236.19675476616578
263.2024086929902,140.33890983326185,241.27673944818267
269.8590160264689,144.5917972012576,244.1018417882301
267.57445169961085,150.1547673373672,243.3673262837027
260.26056275331894,148.46321557262718,242.45141562780577
275.0509714898593,158.9918688852805,249.30786215244476
266.6399455575549,163.15693197770818,253.40623738148156
261.8531929837464,163.30591884343025,245.31158895311688
268.27485108909974,147.1055946153664,250.41628655345255
271.9397923248063,146.3629406594067,251.75135455340833
268.28603979724556,141.09973802618654,248.3064921521166
266.948671971155,138.5084524797152,250.57821788271406
255.32578797785916,135.09320967576934,248.64369627126507
259.81415249362607,137.34231148885996,255.77932989785646
249.8736727716831,125.83463199006127,245.10439119553052
252.35392956779128,133.4793399993061,242.12128834240355
254.95097913176733,121.89871530535468,252.6349676037078
256.81058652228415,123.36675818145721,246.86593119228817
251.44016773818964,124.21921768014504,254.6242971682412
252.37125657084292,124.16839183161439,250.98452455501777
242.51665907641276,132.36892361655993,254.5676247886471
245.23647392585704,124.78389085179134,243.09105189411977
245.93928659190897,124.8965534655362,239.25772298460825
246.2419673476467,124.88348547249176,237.2438441488649
249.52350778960724,142.937378183009,243.8917839816444
242.90789965014446,150.47724690258391,253.5986203416289
245.42001349311056,150.75810383614322,249.18208461566277
242.83011847646654,143.12300005575054,238.3944556316679
238.9503208154745,140.10311050322406,236.88419496262318
238.19846435043868,143.02725864072735,231.2616184200555
232.3785301231177,146.01389927706262,221.53390368142823
235.00572619287834,141.28756940897503,231.61328269124772
238.5992187202913,140.87927411461453,229.15733257575152
241.48248936584048,142.77713412077551,216.91351494233402
248.08901449124264,142.52957454700916,249.7224953021649
236.299276018128,131.73662368863134,240.18809506872333
237.20441820354736,136.88347610275773,232.37860099069692
240.8217766372501,141.56296648475546,251.53328628808606
229.82842457182142,145.54832273006073,240.40006908367923
236.6570564728017,141.724153303703,240.37692842961044
237.2462262937435,145.94994437314202,247.2097140574431
229.7952151575411,148.52141230730138,237.17493704798122
224.96255095840328,155.75614384383138,239.98240405549072
228.95112790922406,156.57366393528105,235.53527448263515
226.26241904958624,154.58882099882734,247.4696203547837
231.84907964611295,160.83707465964258,252.37399335448188
223.20976350409458,162.4722803155223,240.34803225424002
228.40710302332266,163.688439948219,253.03894078046764
227.7268552948465,165.0819752482815,246.64588834655174
218.2733509313027,158.99479254660272,252.9868476439145
228.5154651279009,154.27080925320706,241.80055883496883
229.31732398547422,149.3123852295894,243.16469579571825
224.05424147956467,150.33175253791202,248.75483357820985
226.3991510335926,152.0778751343839,240.1494442156031
226.20961038186934,161.15929876167164,242.33980781781477
219.15339981784027,152.66771187397083,261.6478333321058
224.69186694905684,155.66416015946288,257.8709378388526
223.78343005845056,154.69313916577337,251.7276395920063
227.68303268896076,152.26573120694036,251.34695064196572
224.20960340182452,158.799379118665,257.70195582417654
226.78391855160532,156.5526818370843,267.8050060539643
218.08349122480752,163.8742387227638,255.12644333741423
221.47633000469455,166.70882656687823,266.5031431288957
221.41746292627886,164.0986055188413,251.48040455179705
211.36155736966182,175.58666366101215,258.21985817070345
200.76093585266298,168.81564861110002,272.7419818218822
224.56294700398655,175.31403342937926,244.32922047866154
223.87885024068814,163.04830229985745,260.68691898400317
217.85400106999217,161.37215722373443,254.0138720495789
209.72024641559415,165.61570406003167,258.84258788249394
220.50191509051726,162.3443923802737,253.5192976440263
217.3177842445659,166.3234710092963,255.65498653654808
208.0839898463876,170.13167980584944,254.8664998479351
214.12242937261394,172.05744074092078,254.06828817290352
214.37361989100987,177.9163401082453,250.1225456941515
214.4828711974699,180.40983703218265,255.90025800005822
227.44644394443108,185.27960281745763,241.28709700382615
223.98939863841488,189.26203586867265,254.95438133325538
224.58556888506632,182.40325869640182,266.0372568314219
222.66970739667929,181.3604421284414,254.31643204920306
244.35432236240297,182.71340081915196,260.93968199785206
242.37406230672653,183.18398832200853,249.16279745801495
228.46235764154883,175.79190358321193,243.75527299730774
243.11831865755735,175.4161403711075,250.1578894433596
248.84344444816702,178.7561325627914,213.22704479190656
253.12530832294456,180.46328935642626,239.49392117308625
243.92944098424437,180.3476985224936,250.67964717976955
260.56062371281934,179.07321939591483,249.25967062317685
268.3376159917209,174.45103776366844,261.95517345305626
264.73287273978787,183.53807095161991,244.43619119661585
264.27405581416116,187.04731443556844,256.2421956692571
277.883132538291,180.500445072995,258.92074913022265
281.626977377128,179.46175913032042,266.60496209508284
282.53237299155376,186.30109885004026,252.7803742214868
281.8600439238166,181.60604316865167,244.04999844585691
276.3892459031878,176.55058170878215,242.03163296294647
268.7249831983141,183.92357925062376,246.70420706958225
272.703647402346,178.36992757281817,258.9796637948582
275.7969881408341,174.84734095409252,262.63667279480273
276.02602503014583,171.46008741933204,249.36090133098457
279.16796811447426,177.13488975750985,242.46342709506894
278.80069370654104,180.00930541135713,261.54655648884574
265.1363097216291,180.94858493914458,251.1831133624055
284.73626988381653,169.59012727736064,251.50379035904976
276.37990982601974,165.85659165011037,268.1209527304068
