varianceSvrg0,varianceSvrg1,varianceSvrg2
970925.3446329576,168847.49532848812,755596.0760785392
759410.7561899445,271986.89801455266,933439.2842077019
955008.3111555483,296159.15231000364,972410.0828326613
1035762.9248780893,270230.53453901265,1175692.563115427
1108379.0903156716,246724.68114626477,1017521.9178193652
392470.5090114663,244033.42326734972,717021.7374532027
730587.8995888627,261768.33437981262,992384.0781564901
717985.0565137392,305195.47135174,864504.1305337958
857939.5538910283,274219.83584505203,903106.3892657651
658122.6186731106,318787.31130489253,963200.4360096711
1441204.1855986007,241811.83177984058,1254607.2427672204
1169443.68355403,331844.05696535215,1452388.8417446022
1201542.5696727536,291640.5315802386,752957.3155448406
1176233.2785892938,237771.7560900494,1832721.7969672414
805015.9914440002,230594.02650408406,1016067.8843488054
675174.2727780525,277786.8422093757,886975.4025973259
578511.2462488422,319819.2328961462,839329.6387234462
551160.7768915934,333512.9294151356,622783.5843573166
635174.4743421386,318427.51922130026,1183501.101051308
915990.6691697495,271556.76818091294,973205.906076705
1226750.216643173,229061.75270083954,923000.9270811744
809455.8094718665,183772.88115560956,961353.9371786364
542498.3828342574,189258.61426559975,628997.373908696
666524.1061298023,236235.25911350767,943558.4582700366
1062075.851558946,175370.27315551718,1159747.6776665386
1426270.3479503256,154738.6270125578,1289359.619649234
1022797.0532452087,150053.83051798915,971725.6533220033
1209350.601697906,151835.19295078883,1116397.7519933546
1816532.6560727786,148459.74518452247,1306176.5372868152
1031767.4559504885,192323.01810805433,1315999.6400383506
1972090.4034741921,218170.51028114912,1264779.1412114655
789391.4354703727,276807.2052103476,989351.4790591653
1129277.084793144,187319.22564658444,891492.0783361103
683988.6042851633,184646.9615478521,1059743.8426473981
871674.4572853465,207713.64569214196,1290457.0090874515
1609099.1637311834,295275.6575672872,943160.6259814285
1133018.2782906855,286992.0164982495,1260841.1283123917
653230.0793644197,258897.21937460225,1661839.0755873988
690397.5987661883,199352.90871719853,1304947.759624948
759709.3123615179,297923.7443467403,1563057.0262918624
791431.7629158206,382300.3036619257,1205491.6626557223
595562.359094654,302479.32588098384,1503249.1836980572
815835.177716767,267262.7751714854,1198002.5683267922
887725.3056077582,293750.73885243386,783255.6057007553
902086.614334328,371395.58016344527,1081511.805356368
790274.5079109378,364087.51834183966,1333821.181606049
1202442.4603167651,356702.9040092286,1158491.302432168
1223005.4419263112,304906.2813290944,923530.1005358617
1443316.6869573558,256047.52181540194,908259.9411322357
1061786.623840227,277369.1977083565,867458.9544394119
941500.0848817248,303827.132727606,874462.1085677752
1635859.1671686936,182419.85638586342,1220679.8155855755
1552268.616373401,203259.58535491314,972469.4578346754
1068652.5160281672,283611.34170205425,1068224.572748131
1685478.8916135174,245009.89398065963,1045316.1425875698
757136.506833873,229199.05458271696,1025415.9958583367
1242955.136161252,289088.3607185385,1061625.7635827216
1125378.77996688,195434.53124094108,933481.2623390047
1426542.9858285082,177192.24171420012,1045413.7071137009
1320858.818426643,156166.26761604115,877438.0433059742
1054036.6683241636,516859.4252652158,733435.7889330352
1013647.3472342626,296314.9779076167,1013484.3099788871
740210.864768921,138687.08903039971,1213802.0062970861
788854.3133946598,150627.07469981106,1183180.751285525
1167931.8459698185,142332.46952629724,1110883.5938430051
796287.5113024677,157726.80194294514,991255.4474850103
1093245.937659542,181907.99595797455,752974.6312428976
529105.6893757245,168751.11358877935,1531272.2568337314
973994.4954565312,142327.43811186936,1578591.3433232305
1208669.2074635515,187768.24237305124,1017282.6407600472
691348.0146512784,104062.06497357132,996462.2603288317
1375486.8651165038,107053.70822975312,1280514.5443296316
1539908.6319533696,147877.29122228018,1242372.8869361873
808467.3620391577,151667.12490504052,1530134.1206079843
1092135.3750777694,128680.21403945494,1270878.0791824502
837655.1274120128,102162.66940893675,1354108.239197066
816773.0770682592,115426.07408930245,1110823.9575895024
456516.8371050707,128753.10273808005,1039267.8445968103
1353663.8183100866,140358.60459460886,936055.2171593021
664284.8737702622,128746.8032764461,1210945.109587544
1722774.6784994984,223553.63284114064,1368249.0404785215
981293.3487898996,240838.6946132757,1431534.9945000438
1250517.0674287546,143741.15406007264,950290.7575748868
933577.2741166676,147680.24239917164,1005871.2080913846
1112943.3508695965,150549.6206472903,1138181.9345750767
1012988.2543356341,156659.65395557374,1244425.9271575746
1403560.8919514643,143034.53850034572,965752.1357795638
1575135.3754641959,192928.79077662545,898508.3009869957
756070.630390023,217987.82019667368,671330.6591651749
1255357.8854367486,148694.680943714,807465.4945771031
1609304.9431669097,127038.5394654437,1066344.7231839914
1986784.2588034666,293127.132507266,1393944.2433495163
1119219.8772084485,230896.4794286362,1427626.7319839983
778386.1059094113,173197.26144291338,1118216.0292838202
1058878.1743388753,148968.33190136094,1229903.7715307665
833544.6302311817,173230.6315932704,1060044.0211004145
1359784.240125793,198254.2475947032,1420329.3385195364
921736.7104709481,239806.76500317146,831321.381020719
1016259.4255351771,249037.04130080977,710932.9562504655
990691.53521281,199393.90507917,887763.4093051495
1977290.436614534,200060.82175179027,846054.194771345
949846.6638752773,237390.81243839167,744839.9930150722
573949.9632993545,318452.53078325297,1204522.0404673072
911820.0009009254,286993.1776356857,734141.9328586662
2379990.338077113,260987.1482097434,1398105.5259524472
666469.5625356096,280763.90579674474,1291664.8732064068
696705.6133409328,273704.47030172456,1347354.008936095
967434.8203645071,219053.50472362296,1173131.7773002007
1483297.7932626135,365017.3617526582,703652.9537831127
1122759.420989547,325269.58340409613,976273.0116868202
727179.7746660362,341520.7849902404,1180827.8692349228
1377653.255971569,341531.826850557,1653442.1539070923
1131810.396730798,269108.14404781885,1406693.4462659787
1363316.2793448642,435728.4696581706,1247289.183908916
1577861.101484276,382617.72787920304,1471446.4837374927
1350754.1624161631,248335.7189470836,1440969.884444346
967742.2951401313,214839.23871909038,947495.096026459
904280.4694721384,278660.91240341205,1799661.0064899414
1866940.0183974889,501814.65519875346,1247675.6774331382
1202443.5670951838,593080.0564662651,1084294.9697037772
741765.4050625458,485065.7725408409,983476.8910863886
1328757.0843333276,479606.9436875874,1491574.3993479302
1569199.7928841156,446269.05671466346,1339704.3257328793
948640.9913480883,325525.4551723198,1471592.2011104827
1205576.1610320802,356408.0231195583,1062281.4621067187
1096938.3627699085,293091.60284848,1291774.4757145925
1734164.606330501,299803.4002621471,1537580.0143193905
783742.4917958432,368482.6976830297,1337794.9810358202
1464149.6682951967,348354.10912962764,1701507.4573320681
1004400.4274617893,394386.7887889728,1608567.0066291424
876234.8730677001,370594.54121077457,1155609.5635428831
906243.8282910238,386301.6302320952,1828997.0625074077
512978.8055817344,325538.1280714818,1381568.2143330025
863614.9488047871,428467.82350190677,1338598.5629988797
714928.0779790797,492436.1152301249,802972.1374067888
654353.6457485084,430892.0092241316,791089.6073712506
755205.0527977254,453412.2623874004,1278048.71522737
875313.7847807298,406535.8679108878,1336897.7189540518
1178298.8351643463,421353.9504006362,964971.3239914232
1289378.7884749456,382836.99044331955,768561.8912055045
1076437.3873030958,446043.747389983,1380424.6496838017
941760.0323458666,251183.78434287122,1113333.1490540917
870914.168415447,290764.53358733124,1108771.9080911314
1055843.0974831479,448458.6307056058,1249460.7519551134
876583.2567976562,334112.24749935593,1280742.5483202664
818168.2252087601,320832.997297206,1204456.2960391245
937786.143699825,276666.70101834706,1218665.9695330039
704444.5707794924,392072.1794854149,1160186.988748666
634948.3735006212,401405.00985697715,1086891.565847307
1070287.613831321,318887.4340576989,1096993.7372813283
1043021.089202955,353003.1945264911,1224622.9159477232
654751.3978723434,444127.56427562574,1460426.886165395
716475.5915673333,348088.2498252664,1104499.1788847016
737850.899162175,351800.94549928844,770288.2719850864
1045876.8684383412,329185.6760632615,1042857.0991560409
1707948.704713568,392018.24405572575,1116423.722762884
932161.7974415517,401870.72837192024,852862.4397935562
1408356.4855762073,344276.923571661,733923.2516815371
586101.430170283,294929.0762582012,1460579.416426138
850128.3519975834,345070.2678751302,1203688.4095585875
1082127.9570624535,530801.8601404291,1057211.9962913347
1040133.0510183923,354291.22148039227,962418.9836453169
831640.0585067631,498690.09251789167,1456303.578477284
850085.7932756713,382683.5746490612,1257366.4044989315
986141.7318795141,368058.7225249059,1001093.53005008
546383.4081242855,360081.543987009,824203.4731590578
1227536.339772143,461537.7997327787,978832.1657369279
996171.6570742243,624843.6106120219,966810.305847252
983850.0206594687,530354.8095882902,935261.0064356105
1016095.2652237448,481018.77391944715,1485859.3656483453
499385.9219771931,537736.6806860209,1432740.7990406898
503889.50367338356,616463.1899386453,881801.7141678822
945605.8242171501,588747.9187698581,890215.314789204
815423.1368021362,479146.14787889755,713011.8945183873
792327.2384381085,464884.8345210381,1033466.9674389268
1045814.2907185064,581717.1780963354,952950.0771820296
1141225.3557505608,575636.2193156916,1178156.8398168716
1111686.5103178374,709747.5907830071,824044.9742726863
1654209.7844188996,544669.9878957736,1250072.7026388347
1029932.4186234487,617032.0087474434,852891.4345141518
1028312.416157394,567363.0137169124,1104670.022404835
815391.1532563164,462811.2051293242,944545.103833959
807863.8314870773,448840.1253845552,1147160.0434234587
908841.4015652343,436744.5295877006,921237.9823050809
837905.3703896265,526610.2679258798,878808.4428907387
741185.3630392828,571974.8937568741,887815.4206972073
1150050.391869613,519962.3935604025,1119028.1489563081
1780388.194094921,595699.0674581914,787321.2052228474
1752024.7523548114,693897.0216181149,1147875.9752858458
1047612.5917830874,558905.8887450018,1087745.6817780926
996112.7003338764,564766.0784673862,1132566.4884685697
1651026.2321460969,757775.6452260537,986585.727792512
1863400.327010522,603516.4163349557,874300.3129189017
2722685.626151016,587167.5318745087,937820.1332003969
1473868.1108283545,534272.6502063994,629931.099055202
1951852.6871931772,581235.730736451,615982.9087346457
857534.6971577529,734958.0586246946,1088015.0016754116
799142.6159750323,528729.8854256191,1101310.3878302653
1455577.3504087653,363324.0369807479,979364.1363365265
1063702.8226495967,380501.3595021741,1088517.179645454
1466245.460360575,390498.88679688715,1567697.908620128
1224657.7244612393,449675.2930269195,1232989.4422128396
1133828.820183522,351629.5195346294,1197258.8347268663
627846.7797041142,436034.55051028566,754102.4617094104
1500858.3152234368,463845.8566382508,837129.2165892301
1553247.9966438743,423503.9863785119,937836.540610105
801849.7098218516,303656.4542006967,1057484.7548812048
1004739.0795873336,390269.93562811293,1108625.2806481686
1238061.8448014902,331692.09631444537,719861.7343314526
1255206.7924593263,405278.3097353887,1098588.0466349092
1114440.7861546571,425858.62874318485,822157.1759604949
775292.8403029868,340114.5652604089,896723.9239581206
566158.3685369954,279949.26764818624,1531760.179618049
955089.831764631,277684.5093625218,2141978.7504144437
1178429.0054158496,241463.92777930887,992752.5288187675
914746.3100744986,290220.23859951546,815682.827702842
1164732.038763361,274256.8835660907,645598.1280807932
1182924.3768880798,242315.9205675362,771854.4694800645
1632273.832983821,301992.01360535977,1199929.1761926638
1412590.01906812,352219.1860578221,1030201.6386585557
1092247.5642221486,279557.0299485994,1066733.6326092181
617513.0689796385,295719.4958770169,843595.1197840779
780566.4825074419,329738.90929138893,1210388.110114643
628516.3963563358,401123.91144197097,980821.0395195909
851976.4741603085,447146.8733188142,894124.2643822794
809332.0845975714,332570.18230997445,883344.5506128923
1002958.5115485267,292839.81186652766,681025.9706194415
711120.2915542569,379043.6591062477,1118188.1598978324
668360.2188695297,459700.84031729423,1073391.9725156864
1165691.040205623,445990.4241545098,1098923.992148765
1549227.536383277,360919.0760538612,1840744.8176799007
1359205.0737463299,286962.8394608685,1225889.8371142065
1053241.951183049,348086.84001756576,922209.977779132
1052347.0990307913,275369.84618854156,871605.3943554106
801260.7503962846,334822.64996179205,1149586.8896921745
510873.53082095855,322269.90811212326,781525.70561526
876202.2986147937,313856.39356817014,614470.3868586691
1436244.6320961835,302024.85176072974,1296344.3874590034
981957.1654598119,320629.97258658346,1082539.458290805
840114.0877054331,376168.9855197979,901265.1813588613
767693.5238848021,451597.5357482018,957433.3647576412
783389.5558698159,297032.2430371381,1100769.6653507885
1045922.9158288295,283913.6870861598,778427.3138304144
605939.7613106117,365801.4584383108,1000321.7810679597
793576.8943424774,535092.9105683856,1187994.84396003
600289.6423555568,580464.0116561067,1291178.6475417712
425373.4734494951,397491.1478149424,1459155.7228924031
1097774.7722232582,278389.35570064094,987383.7595456652
787503.2528664453,372542.81379231403,936969.5813283442
850003.804960859,396491.34645246714,988324.9071395706
493891.7962901141,374354.48115924303,982007.0143534573
672969.1325423913,441008.5821016737,947799.0592833011
410902.18922454317,327345.4907866919,705231.7575392984
692881.900368022,303762.05096019467,1331192.5863199742
898364.3339410922,270909.61516522226,734684.4540384843
813682.8839474999,346103.85604375787,967185.9987539776
419253.2558448775,469364.2918261902,1024409.3908224163
470481.43016659055,396860.9215047547,1373412.166027926
566317.5433996955,415491.8239172492,1122139.9742305507
727846.464349584,524028.3700785689,959320.560786335
557432.9857448079,454668.9950280311,1079381.8075693902
621279.8722667542,516194.37394763314,917744.198915986
763490.8005290852,510123.1959955733,996122.0706452413
681445.6201295863,566738.0805348088,1091040.3493284394
1013602.6674011826,527651.2660796754,1536848.1364756767
983176.9061752427,380306.29720302764,1658037.4161470262
1114673.3291075916,458437.736145875,1085281.5375986043
667780.6680720816,697812.3046698207,719462.4396989399
795684.3099923544,563486.7270004569,948157.9553041838
949343.8950152595,662799.0074251789,611735.0348494528
795372.0251775282,468232.88778433,1501999.973285909
1061201.484767586,542101.0608179229,1100944.8319848424
1042966.9786157273,532145.344434309,607649.917022807
541571.2824360838,441204.94371140626,1395256.1247385754
989211.7686149677,552200.1509219164,430706.9236896489
1201930.180568281,471497.8303632962,681591.3238913699
1127636.8382925221,375204.06053824787,1046569.5815586058
1329778.1059610976,402842.46397014277,920674.5926034526
1212358.0464089487,505526.61357727734,663998.7051451859
1068028.2144262637,363333.1614872186,899443.5101156014
1767307.4202181473,582504.7948201477,1117717.351759145
1057202.414635539,540553.7698970637,1490106.8964415311
1570123.3485830496,583743.5994911282,1046640.3921881554
966829.8492966134,577610.0491540573,829888.0861370247
1063135.2949084477,582536.0328192218,634378.75712103
1190883.9440480815,314932.72275467485,745795.803407464
767039.4831372106,390090.76297525654,943761.7497826123
1077907.8726284006,506579.9283513419,1434109.0602363977
816467.0798583047,571889.8036004233,1301675.9709359603
905258.556972739,549828.11143908,1181581.383723117
1100074.132890229,631007.0088119768,1225130.5119237308
881702.8686303439,749261.8835384889,967176.1842860534
699534.0195403956,630889.7892154832,1016548.709252076
827572.5463220677,690213.5510347069,1161852.504377542
897538.9808979108,638014.9456596464,1047215.9620584713
1160812.2871375652,485993.8157719666,1459738.7952456656
1193388.44315003,512511.9881106025,1160279.043323432
905147.4315094313,487435.95123585925,776175.1072517001
1223780.0364793036,333181.25240034104,1009907.9321958462
837473.6100998832,362955.23536556936,781284.6673970183
1069803.6671283143,305438.8202587607,974590.0897529847
884741.7457019757,244467.06650023436,1281285.1477029447
1230800.6280330224,377656.7078777045,821745.5465948147
1439103.990177482,554583.0414927434,1023859.7985711468
725597.4369555013,490763.3741811177,933140.8673513983
1530289.0178103154,409038.28678369545,888336.0849586457
1536179.86512561,456571.85683136387,1177866.8077771587
1546845.6069366713,534288.2018667499,1919946.975523336
852393.5605018771,472500.87233517924,1256977.9580688402
476546.0463780947,377036.5892116517,1821593.2986064702
1148265.8786583066,379022.0137236238,1496103.6445007538
1213844.9964239148,390413.7663199052,896995.3050547938
670607.4232204533,395985.93595506996,784441.1850608727
1035451.7643634779,350237.2781963411,840644.7711691913
815839.4722739753,393982.6580804674,869017.1522023454
