importanceWeights0,importanceWeights1,importanceWeights2,importanceWeights3,importanceWeights4,importanceWeights5,importanceWeights6,importanceWeights7,importanceWeights8,importanceWeights9
0.9988917513068083,0.9943454635438767,0.999287677162642,0.9963870067341922,0.9949352077211536,0.988745378711848,0.9893222851225422,1.00022275243983,0.9996614211807536,0.9981642223342466
0.995079217878373,1.0135402740953097,0.9878657613992355,0.9914213344493015,1.0071484955647232,0.9821730361111649,0.9737831098388746,0.9606935377790188,0.9931715644159458,1.028060386546246
0.9559533578016732,1.0407490459789481,0.9975174667634038,1.014832608166634,1.042515155565735,0.9454040533860006,1.0083920318118094,1.0409788350404292,0.9782227659872943,0.996567268646556
1.0042930476863572,0.9440886102731346,0.9876798020223093,0.9611951862789977,0.9291423258294241,0.8899213299398296,1.0140544304990615,0.9461507490156196,0.9657225706596239,0.9931307416306658
0.9739519686513972,0.9039152899644554,0.9633261655279503,1.0451755044770246,0.9855091805739447,0.9825439170132242,0.9765126749015667,0.9718148886119856,0.9641386935787545,0.9732382906771954
1.0675044354816658,0.9879790079832016,1.065368382158877,0.9161203996986057,0.9369599208356785,0.9656481249239351,0.9809752878084129,0.9880270580474156,1.1532883838284145,0.9573230072206041
0.8500675476037179,1.0018533798178066,1.057744318624393,0.9397991261075315,0.7724342660968445,1.011485094222768,1.0275775041983162,0.9692638654716217,0.9956133284603682,0.9833493370848233
0.9174430615188256,1.0194138322922977,0.9940836887976828,1.0196041510477998,1.017744857006826,0.9386959284545543,1.020437280776303,1.0534516906374767,0.8990404556598922,0.9515095114425817
0.8841184532259242,1.1855972919582998,0.7632395703930619,1.0087559051114632,1.1671868149260607,0.976971501558151,1.0016379071350487,1.0071988894530852,0.9283612535004792,1.1110194992697382
0.8941106060623192,0.966682719949009,0.9257563937409518,1.0036656185810897,0.9231336653040413,1.0805615190938904,1.0257247082145071,0.9276679334105962,1.03223850179505,1.0574964511732032
0.9376279823287724,0.8210825694178225,0.9259519628957601,0.975858746442442,0.9765952577590392,0.7920249392882612,1.0183172830446505,0.9121896052209489,0.9654658741634338,1.0509311298957997
0.7938138921683925,0.7827817910104149,1.3818977521368787,1.0441374997344592,0.8596042612939373,1.211426020848619,1.0084268924817252,0.815712973839592,0.9774478203502632,0.9573066290466972
0.7852290674132049,0.9465847145903362,1.0614159317472525,0.8373459520243179,0.9528745420430805,1.1198437254864249,0.9611564068523668,0.9548490153325019,0.7745898144634813,1.0223032701180539
0.9206266107455716,1.068401980029949,0.90862289555129,0.9875540058889106,0.8398718283664256,0.9302642856267798,0.6542417677206418,1.2525299458870403,1.1142572897867051,0.9036657317430642
1.2493286460450488,0.9905094731045558,1.044283358792741,1.0214437866922126,1.0794991956021387,0.9388398396579308,1.3475453090003242,1.1308114364057593,1.0072398391794626,1.0707761047603315
1.3356473898330812,0.7921349261082687,0.7804525766911325,1.2227494656604632,0.9005909548655306,1.0866084430853173,0.9132305917441977,1.0537014644723715,1.3934146988076368,0.9507777076753777
1.047242188183532,0.5516737807968588,0.9920244876797408,0.8705268636204325,1.0845302944582753,0.835434632296522,1.0552010183283518,0.6271115932507835,0.7659755601607692,0.9655422808037117
