avgReturn0,avgReturn1,avgReturn2,avgReturn3,avgReturn4,avgReturn5,avgReturn6,avgReturn7,avgReturn8,avgReturn9
35.19867569214131,28.06624303186395,30.450016994914225,31.738898229788802,35.890584533370266,32.03568495010201,32.28842182983143,31.676724138111258,33.58678449522545,27.67585973301054
27.633542705887006,54.105748032801124,48.20524781974173,61.97478011056791,53.67493875450109,47.03898202653141,46.4165191017125,54.40547708746747,59.50423297998838,61.37348170790128
52.01553359703657,59.28046425071962,56.25505811379076,68.38235972953078,60.963680651596405,62.8658346693055,62.91950628187278,71.11271665245067,68.09534826798227,60.78833638685989
57.9333893616637,66.76163733307888,59.23771843056202,74.59835204308685,62.47345684634029,72.59467378963252,71.5635311705716,64.25081303401548,72.79259424400534,72.18242528043841
34.60411238932015,71.6902755870288,71.32782297087462,77.47304114861439,76.63700895286829,73.14230237803885,64.0583728739935,80.14546064371677,76.55200843401155,70.33933972411023
49.154385661244326,78.1591077908652,75.08090574471507,77.91171828222048,78.46577079224407,90.55685704709101,71.22838145036923,83.74117323700094,89.15258221758941,87.01552460311721
69.17760729044566,74.57336965689471,80.50058463600836,81.34456091269121,68.80241435523139,80.6136376128927,75.52804751185992,87.92259866828647,82.39791917669486,81.15128610036304
80.23466149285898,81.6151005247819,78.9400694816175,97.56442824121252,75.28026443168423,98.08569800794444,82.14889743441579,94.54971116179061,83.0900102975272,91.02892294776785
63.817426088208165,77.50701499008706,90.46608770295147,112.08871126624466,82.87611340790039,101.89759043562258,76.66169392316654,89.32228747781699,88.56488229132334,104.40956273624332
94.7356287737826,81.47569157886777,92.45071309915006,105.33208899385627,75.49016253516459,108.9462410743517,86.19328109326608,103.09029648201097,94.00968461090278,96.42996545583728
100.74203827297127,100.1436434428576,78.1904007659908,110.04923887906192,81.48009317958604,108.37447047430088,87.8001051289677,103.29206500276034,85.40200500509765,111.64346444227483
68.07043762111485,98.88607648859119,100.95974437045773,102.53571556733284,85.47868802357861,108.49372557198781,95.8907205956343,115.63456060757481,91.77603483716224,111.72289874052817
79.99462682591407,96.41454737952829,89.49709578965889,112.49991424715144,87.01943830386631,114.6792806272742,94.87642209741017,111.09088212317553,96.61977996356354,119.7344874452288
