,alfaT0,alfaT1,alfaT2,alfaT3,alfaT4,alfaT5,alfaT6,alfaT7,alfaT8,alfaT9
0,0.0002877120154331141,0.0003907771803240965,0.0003385211776364491,0.00041106712869807356,0.0004334811325866419,0.0005187840350215526,0.000379433064595986,0.0005296116762158722,0.0004094265541503214,0.0004378760802373341
1,0.00024164926130820362,0.00042023324618502067,0.00024518058724085106,0.00040736100716579093,0.0004904842176526648,0.0004183726429500834,0.0003703473086220891,0.0003790765297727742,0.00041906079984220697,0.00028887793169262436
2,0.0002243512070431048,0.00036673996813133756,0.0003467829591033749,0.0004479993075168548,0.00035945884971470333,0.0002769972968417389,0.00041719246548952387,0.00031814833910303,0.00029956554286912754,0.0004510131413299438
3,0.0002334569212972174,0.0004699732168911608,0.000533098043183008,0.0004097324457435221,0.00045769496948230094,0.00048571741363978067,0.0003448219993932924,0.0004082757070446415,0.00033597828096233566,0.00031593575075291154
4,0.00032582628515911305,0.00033126456626624484,0.0003325272709556342,0.0003829039519505234,0.00042503401623258735,0.00028355617995628644,0.00043844697148659245,0.0003880737643026968,0.0003805528837524253,0.0003303294120975709
5,0.00019753269534546956,0.0003439188588912173,0.0005247872119911545,0.00032853010541903814,0.0004799166416747036,0.00019503692799402445,0.00041058302388841193,0.00033291650731214227,0.0002696068364425804,0.00031273748366776464
6,0.0001713521305532426,0.00048715823992463253,0.00047416584435753704,0.0004956555314699845,0.0003296535431610901,0.00036174091129990364,0.0003683414902116353,0.00043957161354786376,0.00038866517663782357,0.0003307568770334572
7,0.0002037866498441333,0.000353318674828095,0.00047992689630897397,0.0005424481367682712,0.000535287365790442,0.0002746819592775292,0.0001552497590704383,0.0003985176240128591,0.0004544771545737169,0.00029973183827485396
8,0.00012201111859755575,0.0003233964388408832,0.0005163939110617084,0.0004441774013452268,0.00028713759444395063,0.00022223730730179422,0.0002842939823519204,0.00033769767014581187,0.00042598844231294037,0.00036521024979924865
9,0.00018310460723387518,0.000382653686030634,0.00025102701386183564,0.00039856942728345833,0.0002990596966527189,0.00019137864486234868,0.0004267430498881578,0.0004120824927657355,0.0004401901224882015,0.00026055875191380106
10,0.00018468502342338413,0.00025324724303079027,0.00043110204955011157,0.0005636394618624423,0.0003011150863569258,0.00029773928204636244,0.000349970356973377,0.0004987520893835341,0.0003762990763040326,0.0003235195029196552
11,0.000176122120709215,0.0003600101433452875,0.00034406357754184267,0.00036968523815647866,0.0002639376192365473,0.00028783851446117023,0.00022116989806248645,0.0002323686647059537,0.00043391283674550465,0.00031481597171368773
12,0.000205095410273226,0.0002649871250576826,0.00035175978199574875,0.00028632242121295675,0.0003485698746979538,0.0002728975082543694,0.0003181134866600556,0.00021508396262833913,0.0003821183094074054,0.0003843376437610108
13,0.00021193410865028058,0.0003089841642461401,0.0003481190939767482,0.0002910056490561719,0.00027169558853678,0.00023633366456456015,0.0003210172381088769,0.000309840985188742,0.0003776715127122909,0.0003318326147361397
14,0.00025736587477718397,0.00029728096678707127,0.00017068518953532218,0.00035892848020365354,0.0004749362582784412,0.00032144192243751174,0.0004432125216566586,0.00024716112134433413,0.0002990885002592911,0.0003280340094730503
15,0.00019972551209372183,0.0003110104658499091,0.0002684855935705472,0.0003342356557167529,0.0003197744332306534,0.00019232738135941207,0.00046657242868920946,0.00021013218691162396,0.0002499107985328837,0.00023737786464259747
16,0.00026914590128264507,0.0003632186132385319,0.0002443892003023223,0.0002927127933242149,0.00028293286797868974,0.00022020365814252353,0.0004315025171866611,0.0003958998577246586,0.0004402125764103844,0.000364448402310682
17,0.0002525664133801455,0.0002997393172110932,0.00017117713742858954,0.00025232366270788514,0.00016688978268369794,0.0001992868822365258,0.00033519285495707795,0.000382638471828849,0.0004898983226820597,0.0002611235504564988
18,0.00026906054308814954,0.00038828162926657844,0.00015920811389579304,0.00035160492522847775,0.0002046149999653523,0.00024475076738006933,0.00032912145054251056,0.00017162528161481,0.00023174537039397281,0.0002760408706047448
19,0.0001780569590862926,0.0003009251330103865,0.00018656565079619902,0.000415584157773623,0.00025176429445865117,0.0003374856818151583,0.0003827492868992363,0.0002939145322590005,0.0003156081157932702,0.00027309625833045036
20,0.00014707564996083722,0.0003445529263343952,0.00032419728627210907,0.00021951411369693565,0.00029337060526499355,0.0003689191471236949,0.0002855561170805345,0.0002652028255241057,0.00024666848379295396,0.00034448261546840125
21,0.00014346994086523855,0.00028592215489658273,0.00019062302965595397,0.0002499511359068926,0.00028393045736562687,0.00025511443208485647,0.00029899628034332613,0.000317093668675695,0.00031228008674743737,0.0002949954438563
22,0.00023684587561803957,0.0002920461016152092,0.0001765207034907998,0.00045486572082918263,0.00040485311804734354,0.00028237777773099473,0.0002732463219849141,0.00021663496573317285,0.00027042247405684275,0.00033410600470546267
