avgReturn0
22.563037479478822
60.041251992559154
55.66784272554893
44.12141912316495
60.4609505340357
54.32410121265433
61.829124745725046
52.429231542092204
56.690253760478484
58.79429132884655
60.7611552285009
64.59840606568625
69.02335768250401
53.21703383967618
74.52138739289158
73.79364782229794
70.58203940074483
82.92344865244112
88.27281502933188
87.0930974127338
75.48979280884322
86.65631040766344
100.49161762698265
110.45685773048177
107.12247415170538
110.67287093544941
89.0807058034922
106.76442553969493
108.57252558607374
119.80605306651837
128.9348758853843
120.99591886526078
136.63862755940508
145.19426745478052
136.15331434955627
158.96247976443192
141.15665871424534
148.53402296200574
141.453241791674
146.3107434546204
138.92970732233738
135.4840043740019
124.54693901572352
131.70559174101382
138.6530912293831
130.46073928532513
149.08687934322535
134.6999437804993
142.79023148841034
121.32721589297348
114.4185335169118
112.82641083386892
112.17710297112102
115.50001512758499
122.34839252765751
123.6525018399447
113.84668219150338
99.50438493615457
98.47035072018083
103.36027335874189
102.70466930262212
102.19678384356219
109.0132735782086
111.27422837238501
127.38017460185014
136.08202467230885
136.9327759719835
154.36901743583164
134.28524969695903
133.1900879886436
148.85736521548955
145.47809614910113
166.73942780688182
169.97946552146183
167.71155719988724
173.8345639460848
154.3517080296558
173.73008345746382
178.78787376797712
172.87807233706707
178.15140691349802
186.3999790722705
186.6038799823647
188.38516332734184
195.89818352888486
189.03518178996066
188.41856523879284
191.25130298455045
187.2682755839227
192.9119369741331
193.14369239182005
188.936460564146
196.12461069580866
190.27033167940027
190.94708420636528
191.56246823029454
193.32872468260842
182.52091118565127
186.37230432443894
193.52070787225327
184.3681591638614
169.07436421185167
169.8556305961376
173.26186891500808
179.50488128071152
166.77190394475
173.70154730713548
172.54187426062285
168.75576443576207
172.42787638042367
169.57099093645581
171.66228276639006
177.73381934770188
171.88160633734307
169.0863390815176
163.98157966470524
160.25386799165707
163.53378622538125
168.20993324176973
161.56732577079606
159.5994597925935
161.10040834724265
169.63522826689263
157.0465729875243
166.02374079244942
167.46953657338685
177.1173216256737
170.81873127372089
179.53091104346677
181.88342490907203
181.10675831941097
183.24053143353768
169.10050736516357
181.5265489018062
169.97205171938032
173.39558520973736
174.6367927242179
168.94239398185147
169.98653898599252
171.96493641381312
171.67832503959175
163.4556032516221
173.8608669517565
168.31973471177236
166.5730447208726
162.11006174093225
163.65784273317232
167.26371339061666
165.37385213635662
168.93072158153691
170.80737927687778
174.96352064043424
181.7518583348317
172.46721012633375
178.2084272008866
177.2546520338564
181.807526154283
183.06281457883009
186.3107567869651
187.0238047896584
208.3909710223202
201.12030385687171
192.5800666347732
198.27632594059114
199.47862420780035
210.3279336410358
208.81581161292243
215.09182920439304
203.3643792209415
210.51446283936184
212.01710527523136
212.5905233459581
211.4381621542738
207.6225279642745
207.76256907625776
200.13126054503428
203.90940219922075
202.4072054454384
200.15892866247393
197.08836836353458
191.06956596577928
187.40586336914362
190.9152079101567
186.97819345770048
186.46370519309875
191.10629484271485
185.10037161376417
191.82816139167954
191.7154924335092
189.78333856351892
195.36116382925564
200.93154454238177
207.48988273193842
213.684477877881
218.37638884158574
227.9831514543927
233.82409127895858
224.8957192063246
225.74199539007137
236.15909257096973
240.2017987299342
253.76295154197797
256.9178580329227
260.16603305282626
257.4154251295537
262.1983629118372
261.644985621645
267.26405639884763
270.28582864166344
271.0498368746831
270.53883229625166
266.0357586990884
270.3620647341824
267.51174063685323
267.46920347293764
266.6795758320672
263.37336640108447
260.4074198909994
261.68197428641736
261.7465274737886
256.93864821816163
257.27589128005474
258.6296168060462
258.07454153183767
257.84621780564237
260.242122905101
261.1529412391732
260.703658862741
261.7595430942452
266.1110986522771
268.55518824784576
269.17483138731484
270.96071934563804
273.7616602879053
273.09096412596097
277.0748424084426
275.1960871973062
282.3365370660037
286.7102146647608
284.9821434687619
285.69827628216063
286.2654827058279
289.15117735200795
287.81664176058877
290.79800380190784
298.7013052499214
294.34070507812777
298.81290146611167
295.3854955356828
296.0885151404909
