varianceSvrg0
94592.3532278401
36300.53222387949
52525.64761913355
66788.50436667472
64541.89295872557
39789.785021634445
33278.344841369624
66029.43150354672
102605.50769660436
63347.272951144456
65394.260616151194
71809.32856016254
108681.27634267232
100837.21549499556
92232.55751463462
86395.44651265543
96222.31544643483
104807.25864866452
100846.4627653365
108279.1481602526
146444.07087823062
197570.53671112613
183786.29566857882
138172.32818592503
138338.89996174112
210218.25526242645
200007.52573230304
221328.34976502892
239501.45939385594
172964.72886848892
237039.2620468592
212680.88807638624
228870.00816938543
171526.28044279153
269309.49734307604
210946.20236840527
153109.793728731
162016.46816752857
151660.1369786659
129867.12832639155
189629.14376710448
141542.91316758926
144067.21731513867
81402.99786309445
129559.45558319494
105092.67667721874
116937.18155372486
143705.8005306709
124456.61336160357
124908.1192606351
112098.23032904473
88455.37281202794
112781.37020507857
108199.29116958118
90838.230155299
138543.63560087085
158860.02091558767
137656.18799335096
176133.72260980215
163400.81452947579
180763.3579387655
172127.64124056476
236540.1215554134
249459.27167493806
294561.9703892304
199903.64706220975
253180.24263532367
218891.6392191021
236194.2000877461
263281.1730239165
342797.43976999586
296522.9658114374
264535.8140324653
324490.317392763
271328.83725521556
370510.74635738996
309203.18493911374
381131.96862346004
211967.4155630056
286402.4321303671
210030.5101595429
258502.5599455277
326093.7354742264
285680.43949560827
327487.5377537218
270666.01095419854
358903.8672813118
287338.10480127827
299428.24900159554
251211.40305858338
230892.53019322822
259484.57732869024
234984.58540895337
234867.68291774753
248622.06690079023
327984.0236192855
258283.63914526196
238314.41870464728
236728.79774907633
237909.1282887308
252753.99526157317
263473.1738406995
322499.6120384904
232264.7229680043
280629.441210327
248884.88540636186
197884.71672917527
213779.13557790365
241811.0012050874
195173.51817732406
223039.64872117166
232647.7624598628
222622.42079209123
251998.93655269765
270694.5407956277
292867.55964564247
280453.67595168424
253329.90612600473
294612.2409672533
238989.32745606115
182751.1642650278
279648.60966100066
214691.42321598076
230854.12629203836
194858.9855090715
215630.99971862783
261695.54026079868
177087.5341686671
221624.08293567353
247586.03854745906
218441.86467724844
181347.52345311487
217273.9912698848
182098.92191092722
233044.8902947799
324274.1105937007
253963.5520794733
262650.7384190239
243559.8348667331
227886.42951239087
268885.0098223222
301196.42714293615
320431.1943274908
431710.2894620725
365812.9233330244
261208.809281989
290587.672169296
339231.3779088198
369805.99364493095
327300.9752887353
303463.08169004926
378820.94471618655
382834.3455310469
349078.74750731187
316109.64429047966
407093.5891333561
380474.66094116174
401742.16939031874
383272.7033848488
382916.16384588776
269491.8087111895
355453.6546557133
339465.7338625303
281787.9619256855
233678.50416871818
247029.62673324218
246952.97726719166
221771.68967638206
227966.9178999899
240048.6287950533
295099.42105208384
290766.4681403826
294750.7631499438
375601.27429514646
386260.635810028
332839.7155303549
389468.6606595494
408107.38561294414
403549.8152099227
459710.60544305027
395056.3388531098
486563.42652602773
511557.8370391618
560598.8975210767
567428.3654560021
465282.6458095727
524256.1282619229
658715.5083415913
572450.8483440061
584728.9961503162
627766.1664101525
582544.2479488977
492999.51149712544
507952.6734008433
522523.67899094056
427633.5542676245
460489.8135880064
457864.032188526
420813.08590103337
531295.6390388932
422256.9935131046
457450.3658215681
447956.6789196852
489352.3437966554
525658.0514244986
444885.73857760866
426850.00810569915
513692.5258543058
502793.5838223109
624572.8372021096
442787.494101541
686230.7032217789
551786.6684210065
495695.7334573963
424900.4707249416
494377.6732385453
482617.04113615595
549523.9034407806
498396.0986238093
637224.0291532257
505084.8397944749
747747.6069294137
514809.46650264435
634716.5203360235
575016.0415128211
549327.5426589729
622781.8394046054
591385.0634465663
598478.7296236983
673120.9388246734
488064.31478507037
717077.8751813468
696090.1344378476
565185.5218001655
704628.3912161363
670542.7678842089
583472.2707422433
658829.2731261066
604577.118861226
632750.6878779909
732254.0315833441
471995.67161366995
708855.0158881953
507193.7725739829
630606.4791824536
605933.6550390573
569716.9783188975
579386.8708910772
608763.4300375178
700600.6257985823
540162.8265438743
507976.17739394505
456420.97618878813
460387.27897568967
475371.5115594932
386626.7917712123
418412.330082941
477428.65520995343
372060.56621384446
456662.78094663617
472907.5864782776
441247.57139248645
540805.1962086073
395612.85928733234
383060.61206734873
413282.9274941612
496362.7621790276
536006.2963003214
500323.52609988453
487477.6639769405
483264.7221983037
648083.2576459104
430536.8394556466
712661.2511107102
601954.1887879727
487024.1891069541
535775.026687443
520710.2075229788
413279.85106017365
496607.4672949379
583714.5613626877
473575.20451969915
537439.857576713
388072.13597909897
506393.3786376317
433042.35696943715
425053.95060354937
810537.063044674
407100.63602242037
378746.5587658001
356985.1185868372
541246.3241447969
454633.7799014599
408291.6883991319
543385.5462097211
434184.04990318633
400593.069941674
419627.48102426133
488597.12822972285
516751.57158823375
531470.7630142091
551716.6585725169
380600.25897957606
376433.4178879864
414163.3960347768
386045.09258894355
350395.6653720129
367244.44463419355
279520.9853114557
287586.0954684543
342450.0020424449
335048.78277297586
382634.3664384193
345108.44312897814
393787.3948125753
352051.09082753665
483067.00829767564
641709.9903185072
371868.6389731227
425558.3687246918
411504.11098405375
477435.43250002293
583750.2288885942
442181.1297027734
498327.0568570704
476288.17607425107
382789.59522039315
387322.4445531108
522501.6039831681
532139.52709898
452721.77150695544
537609.0430100979
514528.4940099387
484986.5771612321
550281.4894215716
512499.3041082322
576030.542762832
464864.9022387921
567946.2079171742
672636.7235566676
534529.6675755249
596288.6020873559
535591.8519276773
549057.2265158163
440393.65250450314
580072.936434841
520258.1174881309
605894.7863999186
557922.6668913991
604547.626080245
481356.23000874463
472438.4887071803
531054.3376633597
710743.4738807079
616559.1613944528
477039.443484534
462650.41421049135
522408.41884761315
366412.9867503913
414354.4286623103
435962.11890179344
479409.11595037463
414773.14954383916
380854.94374828174
361552.73679723294
247953.18641666358
319334.15447685553
314046.4137069097
276247.9304897485
289864.0786208128
362374.0206133188
373125.3755755768
300379.22782086144
260573.42867858044
278919.2469387676
396329.2821174226
290149.4887171979
296576.1390045516
331641.27688741346
295020.0357951651
295574.051367013
259297.25821136773
300108.77536940784
284825.4359214513
319111.34973054635
363474.6310593011
303607.7098904684
279124.1605255359
385753.1777098187
219723.69751785632
243536.68660070028
267555.7752133447
271781.1400832183
267984.5612758208
232738.93207611673
231216.02052547218
256405.5494826216
249515.29885361256
249384.58300177514
221422.9166370592
246888.57731644943
291753.31402878906
243660.63972967493
266896.4866604691
268525.85983600473
217735.05449888145
245550.9209074257
249896.0371647556
241363.3624464559
240550.01256401243
259590.5968227801
236918.43913547834
224408.11941783928
241086.410759994
253807.56664922417
216204.8397515799
224371.82106993074
258711.30751309864
253390.62276118578
274826.9758833393
289958.5703819181
233269.7504358349
274010.0704906422
245067.02521364897
246802.54675317046
255826.147518059
205354.04033871938
212621.08612147887
215068.9752928245
243481.98704442955
241056.79909119976
197582.02483599674
294813.70370381454
221738.37096696754
248738.7164861244
184485.1486503409
266349.83104854333
237711.82741873423
193087.29975571594
294909.5457228456
245747.6954861965
263348.0040260736
306502.4140871938
291221.47867982567
304182.4134941306
261255.48671331024
243787.99354942236
226500.24959539884
207484.6754500071
196416.98437095276
271487.1794625097
279152.5250045619
287412.2813123248
203691.6597025714
239266.71542091938
200724.68147824745
296080.5715378148
265315.5923376476
219816.19610781458
213567.96887824227
245062.3436919697
234596.20764724165
236393.34145403415
241760.50944257743
249075.64444375312
248707.85128789005
243608.76709186868
214540.72954905318
270921.87568054127
250330.49126131024
281030.18030282226
219551.99076469528
288294.574617471
215595.1230594923
218906.6010644355
271754.07385915914
232316.5412647524
263338.02594806027
232788.42339963993
265773.81011721457
259400.81292977344
328006.29089721426
269644.0450912271
199794.43961554492
272766.7377273329
234332.9318408434
259884.0362913701
309346.353367161
224511.94401477827
266104.7683741475
306716.675899412
255034.3443546437
256414.06530012545
201853.85019094252
258307.45655750143
171834.22827856668
211262.18514848728
262053.70652945887
294319.56545482733
240012.0744572286
293784.4283609018
307735.37260048126
322368.1927486459
282156.18999164633
260553.51294648746
270518.78001033934
269936.89353608794
304366.61471303203
366036.05330911494
285450.7548519339
334197.0427761841
329810.208682397
345181.28701622307
367340.12974916236
392939.99173868017
395264.31444779603
292444.00091143884
309023.5470068281
357603.60750885145
291944.90703865024
329833.19683605334
250154.6644995137
383807.42151082336
289185.10226685496
405661.9686267965
312114.2368406302
271579.41230611625
278492.31633541046
364401.4176253775
255909.56467666005
302380.4577271786
239367.52850260827
283327.53726141725
295569.01320228464
212262.87407709242
183628.31664076523
232982.56874264072
208918.56148141983
270598.16110335337
269107.265218611
238595.2005020001
224875.99079009777
182064.83414504334
163214.68810371438
235486.66694335797
165454.09377565893
160632.64695871837
174602.6158525064
187940.4631984329
265719.5999532154
179825.9143998929
138971.26369014813
167947.59331653814
178594.61373466646
159559.22928312857
184494.3979167293
121784.43409208377
213620.8369181963
139244.94603709405
154660.56478675985
135637.31337740656
134278.6703043594
147548.9691518729
126807.95819175142
101256.17882388689
128433.97917035733
107235.42398906326
124939.24600827727
138257.50572245213
120700.2327399429
116273.81419058192
119949.55079414253
101388.91324570248
76145.94767014003
108282.13820054966
87775.21885992901
107444.9023316219
83180.32980717153
98471.93774908695
99432.97937918318
113860.57135312786
87035.75871291565
100167.7822716028
82170.63104871481
