rewardsSubIter0,rewardsSubIter1,rewardsSubIter2,rewardsSubIter3,rewardsSubIter4
"[  10.32940335 -126.2178742    10.32940335 -126.2178742    10.32940335
 -126.2178742   -30.526965     10.32940335   10.32940335 -126.2178742 ]","[-327.95214028 -445.23091564 -371.77969322 -264.12229774 -284.87120217
 -453.21102889 -411.84193785 -246.24560353 -336.82279887 -383.75232635]","[-392.07434343 -278.58031506 -107.94284196 -117.03230272 -194.94320201
 -214.38456583 -252.49241811 -172.07281726  143.36999274 -235.67632789]","[-174.32856815  -69.53733536 -218.64997254 -161.16004004 -199.04025223
 -198.01803041 -446.76347239 -286.9025334  -142.643528     58.70626662]","[-227.99440794  -22.57182529  -64.753729   -147.27882191  -23.4511177
  -84.61814548 -121.34480257 -113.06488473 -183.45263179 -152.4538051 ]"
"[-315.22378538 -172.06843702 -172.06843702  -95.84011654 -172.06843702
  -95.84011654 -172.06843702  -95.84011654 -172.06843702  -95.84011654]","[-364.00181311 -214.56771938 -417.70718159 -445.17897998 -276.77882625
 -309.66642239 -427.85028969 -353.09958726 -201.34536778 -433.94721606]","[-287.42288453 -310.56691002 -195.08688256   17.07700452 -314.63157885
 -242.09466482  -92.94591605  -68.08765796 -319.47838386 -311.87741497]","[-182.47990255 -208.75934349 -179.64455788 -186.59260276  -14.08490693
 -149.9769567  -326.90345482 -195.42307913 -175.90274059 -100.94114042]","[   4.84900225  -91.47387897 -117.9371694  -119.42321675  -77.84650693
 -118.16370124  -23.63854349 -246.08164825  -55.87360533  -33.70777326]"
"[-138.68214498   42.63843182 -138.68214498   42.63843182 -138.68214498
   42.63843182 -111.05175582 -138.68214498 -111.05175582 -138.68214498]","[-287.68535717 -289.02220028 -400.26262682 -310.7151828  -311.82445415
 -283.38864753 -110.89971328 -373.54963834 -415.87567999 -431.81342839]","[-269.06435909   -1.67788658 -244.1907058  -200.96951893 -216.82413786
 -350.50278834 -195.14818526 -467.39810903 -199.91431904 -410.32949264]","[ -91.84730754 -124.40381242 -110.28393626  -85.85964655 -109.88433022
 -146.94155314 -196.32826507  -56.46507809 -144.16043917 -148.18434649]","[ -62.57081071  -75.54068246  -70.67000386 -124.00227956  -24.37796417
 -145.79367025 -134.60821464  -46.49043718 -185.44669575   28.88960967]"
"[-117.60371328  -89.87833039  -89.87833039 -254.24573564 -117.60371328
  -89.87833039  -89.87833039 -254.24573564  -89.87833039 -254.24573564]","[-254.94716604 -256.84902731 -121.62894357 -441.92357267 -180.37684678
 -371.16062104 -291.01942511 -207.4159353  -387.02216533 -186.00546328]","[-179.5077935   110.66461351 -251.29304217 -233.39918282 -488.36659821
 -359.04405989 -273.73782485 -327.36661913 -352.51043213 -549.24238501]","[ -40.26303757 -191.02613022 -166.61487218 -158.63083498 -111.58847237
 -276.1550159  -174.57149606 -181.94361821 -138.49102528  -41.07316063]","[-164.41306732  -86.34676614  -72.27904755 -163.70625501  -79.95189748
 -139.97581117 -127.77003204 -128.32174528 -201.39290986 -169.36632472]"
"[  15.2050224  -243.13274695   15.2050224  -243.13274695 -243.13274695
 -147.05969245   15.2050224  -243.13274695 -243.13274695 -147.05969245]","[-290.79409072 -373.1379563  -203.12233938 -188.93908051 -335.19899205
 -200.89725939 -105.54813346 -242.01626858 -232.16209931 -320.5321072 ]","[-164.88706756 -383.87731926 -710.27875712 -295.62410208 -186.51220737
 -457.62289658 -224.22437856 -427.85337658 -242.43673936 -342.54494951]","[-225.71842219 -129.45751446 -257.1360945  -108.51311153 -107.74939365
 -132.24189747 -160.78958126  -69.77996908 -206.52001901 -206.0863068 ]","[-131.93131364  -50.62585376 -124.24839548 -128.39176213 -137.67966088
 -175.73061356 -104.46138048 -165.75476713 -122.37650235 -101.67325839]"
"[-111.30186863 -122.69189157 -159.35055335   54.15804505 -122.69189157
 -159.35055335 -122.69189157 -159.35055335 -122.69189157 -159.35055335]","[-258.4458716  -294.48913211 -266.47991544 -153.62096202 -258.88485264
 -371.15658921 -298.11597494 -269.28732147 -196.34842914 -203.3431792 ]","[-507.10163355 -325.23513336 -643.74151474 -429.26477419 -204.52592228
   78.98919139 -532.04878219 -500.9194274  -520.065249   -456.55409174]","[-208.11440947 -418.683492   -362.34811907 -131.86244978 -143.54093196
 -138.01079818 -123.61498656 -211.46437972 -194.84587898 -103.0343484 ]","[ -83.23058094  -63.51190652  -97.97757893  -81.69380956  -99.02734801
 -182.20961509 -130.50973606 -179.42223329  -98.87622346 -155.05309164]"
"[  12.05619135   85.8811745    12.05619135   85.8811745    12.05619135
   12.05619135   85.8811745    85.8811745  -141.9518161    85.8811745 ]","[-118.25371658  -94.64511968 -120.23838114 -223.34081586 -195.31498692
 -350.94971667 -443.97522489 -137.63137817 -362.65281597 -334.26285621]","[-468.17167116 -580.68670855 -512.47399063 -348.22472358 -215.93743022
 -429.52598386 -403.48190161 -339.25519186  -95.65412218  -15.3471244 ]","[-288.16309189 -207.44274241 -147.95762026 -175.64525837 -156.27994611
 -362.31421513 -338.57367265 -347.02000684 -248.00066133 -329.48569317]","[-115.05715226  -12.89259726  -57.76493782  -64.42812549 -113.66789409
  -11.29373385   -1.83015105  -98.2793231    34.1585107   -76.90633617]"
"[ 169.61223188   39.33971653   39.33971653  126.77181004  126.77181004
 -172.03272159  126.77181004 -172.03272159  126.77181004 -172.03272159]","[ -7.11035193e-02  -2.01037692e+02  -8.33810177e+01   3.61662891e+01
  -2.58832494e+02  -3.26302253e+02  -2.07854939e+02  -1.32600907e+02
  -2.41993317e+02  -2.91445765e+02]","[-539.84839188 -242.53221004 -476.31233354 -407.31395695 -577.31437962
  -68.40721654 -524.26329896 -450.64477982 -415.70251774 -359.99648906]","[-190.99847596 -165.5166263  -335.3446937  -146.39178729 -309.75818164
 -200.06615625 -168.36463993 -161.52244759 -189.29402723 -173.92569035]","[ -80.9540938   -94.7423675    29.67534749 -136.02064978  -28.47531535
  -15.95650157 -128.63603072  -49.48259933  -94.64532676  -73.60150871]"
"[-253.42940641  -83.3345065   -83.3345065   -95.28145448  -95.28145448
  -86.24904385 -253.42940641  -83.3345065  -253.42940641  -83.3345065 ]","[-201.30661708 -118.04913475 -291.05583327 -270.146971   -147.42888237
  -58.99489424 -326.09033919 -188.45337059 -201.25196307 -315.32746519]","[-172.96317598  -88.73632745 -213.46623976 -463.96251657 -442.24878782
 -517.2131245  -446.50395146 -154.33256401 -392.42310545 -374.1446065 ]","[-153.75615049 -413.88510675 -176.59702285 -223.46779877 -339.70680672
  -61.62655425 -189.56597955  -67.46490918 -195.09849991 -161.04725128]","[ -99.99369449  -42.13201291  -36.46980847  -49.09972726  -65.60836455
 -111.64620962  -96.60288877   23.62255426  -40.07387686  -81.94357956]"
"[ 117.10411852  -97.2859192   117.10411852  -97.2859192   -90.84391642
  117.10411852  117.10411852  -97.2859192   -90.84391642  117.10411852]","[ -96.86085098  175.07025527 -123.85939141   77.03687686  206.26596519
  -47.7548762   -63.1293565   -16.53709709  -59.7681373   166.8441362 ]","[-181.02197265 -292.86599202 -157.74920879 -303.11206882 -149.27868003
 -274.36503351  121.06919845  110.18716951 -165.27280151   10.1097827 ]","[-211.23834592 -127.90897794 -352.00230285 -225.62199532 -114.75925322
 -103.04517813 -152.7522506   -99.62468616 -110.62961124 -133.61650264]","[  61.51659546  -10.20177981    2.02749912  112.97147247   16.08806184
  -12.6708901    35.26461388   48.43605343  -31.10780471   -4.74275591]"
"[  36.65546245  166.43466168  166.43466168   66.86916652   36.65546245
  166.43466168   66.86916652 -375.4422966   -51.25116503  166.43466168]","[ 105.91465429  174.81840092   66.11918259  225.52608187 -243.55311828
    4.61208131  -44.02556426   62.70655852  122.17874998  167.63791596]","[  80.10344944 -196.01652306 -183.67421754 -156.02471715  -96.97138578
 -112.29442481 -108.71837795  -96.51754627   66.34862661 -131.71316621]","[-163.06973907 -167.91830102 -303.88062516  -85.95215652 -294.95589547
 -270.81638003 -113.63400535 -177.84118547 -137.1029751  -238.21504635]","[-31.59534518  41.52097862   3.90738332  62.17413721  47.05524435
 -53.63629753  44.43804818 -60.40690297  33.00605762  11.22503039]"
"[  93.84740319   13.44541093   -7.41324351 -134.92664583  -64.88021188
   82.04020849 -134.92664583   -7.41324351   82.04020849   -7.41324351]","[  10.23319463  163.91974933   29.26985499  -35.78576361  167.34285263
   19.28880727  183.98244651   79.92518486  149.57534552 -150.15861681]","[-182.64808323   32.3636761     6.47350561 -125.33499915   87.10216804
 -213.83359406 -135.1290499   -57.21842769  -85.306482    124.54970831]","[-102.32187281 -234.58606821  -44.12149847  -78.3196702    -3.96024134
 -191.34802078 -175.64618793 -124.31024952 -217.67796482 -182.75764374]","[ 54.37396175  74.75963346  62.80862715  15.65117714  44.47953096
   1.38293154 -61.75176387  77.9794088   82.84666645  91.62378958]"
"[  94.12547095   22.36723236  -67.87096416  195.40130629  -67.87096416
  195.40130629 -185.41579763  -67.87096416  276.11715384  134.94486723]","[ 178.87231956   34.87179413  182.41687965  254.09359893  128.37403345
  102.91462848   37.12350148  206.66175328 -128.00578114  344.0475292 ]","[  67.66125834 -108.18967154 -152.79092279 -143.34526454   56.91479089
   48.64248143   81.76199475  -90.1160808   -78.31055107  -40.29595492]","[  33.65667552 -297.12696088 -215.9123351  -100.83820999   36.00550694
  -87.79076747  -75.5694867  -170.14300608  -16.33577448 -117.20064933]","[  59.62373368   -9.7888235    58.90085252  186.11853526   54.43820934
  107.60973206   36.27709801   83.31550208  -50.52734315   37.16315241]"
"[ -28.66145649   -9.73462743  158.03903438   -9.73462743 -184.04303623
   -9.73462743 -184.04303623 -184.04303623  139.8370069   139.8370069 ]","[  52.2126679   120.79932183   91.82935914  292.37238162  202.85275521
  250.32312325  384.95291374   74.84803556  139.48707976  227.54954264]","[ 257.66762514  -65.68468364 -165.05058065  102.45277075   78.66873301
  -55.3889615   -64.3845797  -227.41756453  -27.68583957 -129.04030808]","[-182.78078933 -251.28385774   20.80768645 -191.99788003 -166.95503993
   21.28967556 -147.07716554   15.63777437 -141.77714135  -66.41323222]","[  50.67797995   12.87551792  146.16135358   27.007087     85.65855848
   34.20874538   58.62254929   81.04385271   42.85054334  -20.26964674]"
"[ 195.28407631    3.51044516  133.64883006  -34.32435265  161.59558162
  185.07051017  321.99415901  321.99415901  161.59558162  161.59558162]","[ 309.09456279  -48.52278496  295.02791546   17.23782811   77.84734741
  118.85473817  184.8778957   280.910683    101.63439939  242.00788151]","[-222.08425991 -100.35860983   63.41914562  224.91464145 -353.45457602
   68.97175021  197.28773533   -6.51897329 -230.52922854 -296.55946202]","[   2.79080487 -358.83738094 -102.22781392  -57.9406907  -144.33199389
 -182.02465761  -75.32451552 -195.10483876 -307.31829716  -85.59319467]","[ -74.88829477  132.92165647   66.14730502   88.56360217  141.72960285
   85.16990642    0.84331267   80.15842768   71.92353285  113.69575674]"
"[  68.60233146  -60.95020246   68.60233146  -60.95020246  402.35654315
  128.30312692  -16.34037385  402.35654315  -45.85592323  -16.34037385]","[  31.74256477   12.58952206  173.61264157  268.81176099  235.22214616
  136.47831316  134.68479986  264.83902254  222.22299492  408.83025942]","[   8.34355214 -130.34244868 -105.01588874  -56.19577986   -4.62284384
 -300.52801097  -38.02721326  -12.38649658  239.89894901 -162.24159588]","[-212.99440144   64.63551172 -140.18650772 -427.21774679  -14.50386444
    8.41590339 -164.36998898   19.09234684 -226.45872402 -146.69851757]","[  69.96129462   -7.15520638  129.99169566   48.72190484   -0.43415982
   51.39654499   73.21734594  -10.89477382  210.08471514  125.80398652]"
"[  43.17492911   15.20267465  -58.05283403  160.89833571  -58.05283403
  160.89833571   21.149374   -149.36034021   27.04196891  160.89833571]","[  -5.16123571  304.6651947   382.64171229  232.56589538  303.91138502
  311.57187245  221.82894709  251.08159295  330.35154136  195.08496161]","[ 211.22118135   68.18852415  -80.35312716   65.10012837  -97.70181708
  156.56717884 -201.19541233  134.82986338  121.57949852    4.74189785]","[-296.64953975   63.6799523    63.52335084   47.72795629 -136.16496186
 -209.94431018   16.64203694 -162.2925479  -126.53826727 -110.75597382]","[  79.94684074  175.23071068  -76.6570214    72.80385071  115.42132293
   93.99547259  102.03692592  239.49027937   24.39571059    7.44128465]"
"[  96.1342508   -90.72529    -144.90863145  234.33701284  234.33701284
  -91.16256106  -91.16256106   76.37104789  -90.72529    -144.90863145]","[ 443.73706806  293.37895311  314.34979257  197.29025784  -29.32148506
  361.92541044  267.86316503  250.22585732  188.41449553  110.20074753]","[ -32.52569129   94.90629664   40.20561278   94.14075488 -199.65254715
  -77.89132986 -181.11924899  104.54041741   68.02307814  -26.16290027]","[ -22.5482752   -48.40304751 -187.82614692  -59.38352331 -253.61165673
  -42.90607343 -176.94497264 -219.49469768 -193.1792867  -247.88496686]","[ 240.62431562  161.07318349   83.04730492  169.11797505  191.24959674
  -19.96483426 -235.17518476  -37.1649374   306.86112884  165.35493905]"
"[ -90.01884726  107.68334185  336.57694514   99.63025713  -90.01884726
  107.68334185  325.52546578  100.25092234   99.63025713  -90.01884726]","[ 338.04025421  -75.45016332  248.88444275   67.85959856  272.50315494
  284.3559437   368.61189188 -122.41014279  337.15440409  117.11193895]","[ -75.02219661  127.33558258 -259.67461498   81.15887869  192.64231602
 -137.40808756  -49.19374735  -48.82486078   36.93835972   35.33499642]","[ 322.72200893  128.94228085  238.56691381   54.17995024   87.74984415
 -389.34416014  -43.29272225 -269.34834175  141.60741762 -155.44435403]","[ 305.432084    136.74660378  152.47848755  159.44465591  142.14443809
    6.62380949   78.71095491  151.9618447    35.30590069  161.64753548]"
"[   8.65763579  285.17959588  -59.27506751 -142.91625781    8.65763579
  285.17959588  285.17959588   39.363392    285.17959588   39.363392  ]","[ 470.28414269  290.87807496  361.80161871  265.83314029  322.08619971
  395.04299986  267.22724874  285.39882986  336.73624945  398.79442725]","[ -27.57112602 -212.248307    166.70013735 -139.93009731    4.87731074
 -110.16765819  157.36651116   78.68812742  -84.29040605  260.30264973]","[ 165.3386092   173.24418214 -146.58625157 -205.4026267    33.2986421
  196.70602013  165.90719364  -27.71040253 -123.08890118 -123.10156301]","[  41.48895338  169.6427775   -50.24188515  260.52987797   69.97319692
  153.49238292  202.055276     16.28437075  142.25315752   40.31512283]"
"[ -81.52946015   60.52364396   85.84145394  123.72766876  -81.52946015
   60.52364396   95.88198372  -81.52946015  123.72766876  -10.7515728 ]","[ 375.87051196  513.48295734  203.77979481  407.20973664  485.77784926
  126.05748917  379.98027671 -143.15464037  222.76242908  -58.50494531]","[  -6.42877193   -0.52643248  116.30293341   25.75074737  -15.12229458
  182.90802226    8.37113361  368.47229238  111.24444415   21.61527225]","[ 100.0643264   133.76340958  -32.32606912   22.46252552  336.08315356
  225.02510666  184.48347961  220.53806266   84.22556178  160.01264674]","[   6.48761575   -1.33821223  316.69839082  224.12187028   68.70427461
  212.77044028  222.73651058  182.65127543  276.72434514  182.39504032]"
"[  -3.11499735  200.80607439   31.54309137  107.33439139  107.33439139
  200.80607439  233.66381786   -3.11499735  200.80607439   31.54309137]","[ 373.7938572   461.37238743  387.16853878  436.96048304   57.79223173
  592.44968029   44.28599955  183.26243407  155.8589915   374.69880801]","[  86.63098881  -20.5284036     0.28783794  -26.27652913  216.10034768
   75.67105764 -113.82705576   63.47482466   92.81278769  234.20673532]","[ -17.54475037  242.79848491  217.43161781   13.94323289 -261.93665295
  -24.91339105  160.59174948 -155.86082791  -72.2323138    27.12270225]","[ 152.93203142  -67.15263158  285.74156938  192.01391655  125.53441818
  307.94496382  166.4799742   183.79503765  256.82720502  268.38697075]"
"[ 215.7535601   111.54470071    7.46258643   90.16886732  -48.23955757
  215.7535601   215.7535601   111.54470071    7.46258643   90.16886732]","[ 262.28276247  406.56111473  263.6144124   297.58098063  408.05167261
  471.84776998  525.98103331  468.75507578  239.92612492  121.39711435]","[  10.52557894  302.08356315 -109.15895677 -134.9357211    12.26408315
  634.07416809  -31.61788761   73.99701231  117.93460577   65.26979475]","[ 238.04086029  208.00926063   61.95298919 -102.91922626  -61.05481415
    3.06284626 -143.23574605   91.12955184  -21.90887255  -66.98927682]","[ 204.30167997  261.76557477   91.11467611   25.31517379  217.1155216
  280.6216316   181.17754348  175.99366063  296.77006669  212.72090138]"
"[ 245.97967229  448.30959865  245.97967229  247.15767299   -8.33137223
  448.30959865  245.97967229  154.05178988  396.7349967   396.7349967 ]","[  41.126852    112.54822998  193.47289127  388.37086552  105.24261552
  348.18662558   92.55247987  260.23081341  605.17918771  448.95162714]","[ 221.20918764  115.51393814  147.92907463  374.01194978  -33.60934337
   -6.41719438  -88.12619953 -121.8898584   -77.94212665  -87.18479288]","[ 310.84003498    3.1532074   -32.32484369  -32.48474    -179.7794261
  -20.42257361  111.90115643  344.33469124  186.94282828  176.57771287]","[ 195.93082561  255.67799699 -140.51839365  505.23456421  251.21499402
  323.27128438  376.30509292  166.56677715  255.21284614  185.71522534]"
"[ 130.30481072  231.12955587  130.30481072  231.12955587  130.30481072
  231.12955587   91.48100688  122.27649426  286.55606231   91.48100688]","[ 352.64260165  293.2647633    97.37696769  574.48488064   46.30583771
  415.60083928  364.11636026  567.41118351   76.5743317   242.39379112]","[ 100.23610966  143.35748002  -24.90300321 -102.19365912 -434.7971904
  -90.43319594  133.69670834  215.26300353  110.64825935   56.04751729]","[ 104.58557045    2.10674782 -202.30669665  159.75522684  162.89723261
 -341.82473546  205.74501457  -75.47974038   66.10083942   95.62417335]","[ -14.49276857  278.52832162  -74.8529761   365.10115602  238.26745043
  112.79542252  293.71883465  232.22527     135.27859984  360.30009712]"
"[ 255.3546487  -113.35828428   88.97490185  -67.93664182 -113.35828428
   88.97490185  300.31648276  255.3546487   313.28247306    2.33155848]","[ 440.94154498  154.57113381  369.95074246  438.46328842  478.46123037
  483.39592668  286.09673617  -24.91871182  215.76172023  443.67829151]","[  96.61008991  -26.63147133  -35.31230598  278.66759389  299.86667075
  339.81248589  133.14188487  135.91074441   80.1378216   157.73978423]","[ -40.78410329  224.59251129   85.69056682   43.15462158   19.98140112
  185.87706659  115.92425492  371.91037033   91.36829315  113.01342819]","[ 135.84034964  404.93142949  490.09215924   38.92192339   -6.47983371
  440.84065967 -265.0219034   311.77180047   46.20597205  229.74592232]"
"[ -65.99262128 -350.90995879   88.18651628  -26.9929685  -350.90995879
   88.18651628   88.18651628  320.11002363  -94.99989061 -350.90995879]","[ 388.06482999   18.19820791  515.0665359   351.32927929   30.49436754
  322.87906178  149.7586462   518.54549953  241.55806754  187.99212738]","[ 165.6428424    44.40195601   29.66210016  275.1161835   140.45667248
  100.73295263  -45.0783494  -110.58644571   34.89915548  196.36728218]","[ 125.23161309   60.46213696  383.67838841  196.03151377  -10.62497376
 -128.17341962   93.18938262  173.03674619  109.62621935    5.84801714]","[ 359.4844493   224.31978432  311.26789966  290.87321998  133.33062545
    1.99777602  337.79472354  342.48074056   49.77899443  442.73737916]"
"[  51.09372476  299.08428377   51.09372476  299.08428377  230.26990035
  193.93862579  299.08428377  241.58788159  299.08428377  241.58788159]","[ 904.44003091  654.05195424  -67.43293116  336.72077357  216.51515466
  666.43547958  576.669448    509.29228262  314.18789458  588.21393596]","[ 113.41529877  122.88608868 -165.51971151   45.61592187 -175.10411215
  -21.6763479    44.4174736    11.50156792  -82.64819949  100.3360421 ]","[ 232.89147656  363.02820108   78.46529956  146.12838059  337.18129598
  210.60218157   51.43811995   99.07590787  252.10064701  162.28132802]","[ 390.74453665  469.5151946   249.57942825  500.36849036  635.38670644
  205.20206999    6.12798358  123.93062981  411.4450592   -30.86028873]"
"[ 389.23103654 -117.24475603  389.23103654 -117.24475603  389.23103654
  444.19478579   70.54339485   -2.37337025 -117.24475603 -117.24475603]","[ 727.87055321   29.19171127  661.61891024  530.36614855  684.71845632
  480.62429088  195.76531261  755.83719463  953.03593667  186.70178264]","[  -7.51781168  322.73972426  -76.51721264  118.34625979   19.69187607
  -22.72024168  -49.36727271   39.53875492  198.07588301  138.12321899]","[ 288.65839158  177.60966711  348.9015463   252.8792497   178.03141195
  222.79992719  336.28290257  257.39747466  113.56613508  237.26139703]","[ 105.20735391  360.47254317  261.17769542  209.92340881  407.18760713
  178.24009271   76.55093212  297.9066749   341.26796884  190.61566471]"
"[ -11.75377456  332.26326713  -11.75377456  332.26326713  332.26326713
  222.85873061  332.26326713  222.85873061  332.26326713  222.85873061]","[ 622.90333906  866.71822993  691.58422608  774.19389738  668.23535933
  487.76447572  679.71147623  594.10713452  622.08308563  563.42191869]","[  -9.92410301   25.46384719 -358.47369662  -11.24703509  -10.38777301
   95.7645686    61.03204354 -115.92133574    6.55079212  125.660099  ]","[ 112.10851685  189.43561059   60.9483572  -104.89949205  253.91082307
  198.2682692   111.86834172  233.14725818  183.4098356   211.00995243]","[  94.19826098   16.12015544  200.4655616   263.06347122  410.02939526
  131.13340485  370.07559007  381.62963933  412.20834353 -102.59522092]"
"[ 501.7140166     3.55878673  501.7140166     3.55878673  -71.69321309
   27.15223246  281.24678189  360.66665605    3.55878673   52.37060759]","[ 515.69737898  477.39485708  880.95099261  547.30025021  936.05913792
  475.13329207  703.14103287  -47.89292473  727.16908764  796.96922166]","[  66.2410733    32.65315264 -234.91606846   -8.06016519 -109.98765562
 -118.79649584   -4.3836748   -93.67449896   70.99032216  107.86400875]","[  82.59692064   -1.83422915   78.26392729  101.10307513  246.10625431
  258.21539846  100.5258995   109.41560214  200.78895755  160.09599105]","[ 204.45585381  274.98984458  228.52888395  449.02673087  133.99599697
  302.96059517  361.59476639  254.89774195  232.90986795  397.48252797]"
"[ 402.92478112   -2.29797396  174.63308268  439.5454626   402.92478112
   -2.29797396 -112.06670103  609.28562298  402.92478112   -2.29797396]","[ 817.59001481  668.44128572  202.09931524  666.63784837  596.88521728
  857.51456006  623.92147423  724.72728227  803.5943884   707.98051871]","[ 290.80835518 -683.57400693  -32.26115771   65.33134214 -121.42118388
   63.9673105    70.80171855  114.82932732   61.9493846  -272.23534949]","[ 137.95980157   55.20763972   15.09819743  -26.05647325  184.45763433
  158.95219706  175.39147838  110.21497214  149.24246028  128.43700936]","[ 365.42008987  161.06881559  163.53538854  236.75659266  287.38090643
  191.54519869  283.47589015  262.35861847  261.07917652  163.32847861]"
"[ -19.35506343  418.25242698    3.72616433   44.32362503    3.72616433
   44.32362503  418.25242698    3.72616433  418.25242698    3.72616433]","[ 543.36206663  453.33960681  603.49922799  724.04748578  607.84279429
  493.77418449  705.67209715  666.37583221  809.34441368  510.70100871]","[  65.21226563   93.92637444 -280.95595001 -556.75610274   10.40708436
 -440.265973     28.92764221   90.17659305  226.03812583   87.34181932]","[ 107.81080693   69.12970982  143.00462003  191.31662166   33.80505983
  162.30832949   39.47833601  103.64648526   85.45426605  200.74436446]","[ 251.16144462  187.44463887  324.90881223  187.1816558   191.02739872
  183.69533535  132.00595873  184.4610531    82.0596344   250.08478159]"
"[ 287.68736962  430.43141088  430.43141088 -104.17647195 -169.47347293
  377.57058724  430.43141088 -104.17647195 -104.17647195 -118.98784722]","[ 582.99597257  770.6283459   570.73685121  100.3132365   417.590577
  485.14998982  252.89220768  443.58839383  921.8420954   610.76595503]","[-163.84201746   17.31404611  156.26243349   50.25414536  129.49424374
   89.08973279  111.89134309 -249.29213785 -244.32747147  117.96025382]","[ 106.18397321  127.4658567    91.73896878   81.39283574   79.24495911
  109.86903853   38.32270695   59.68557994   29.75455221   74.19198799]","[ 295.93750707  144.86572183  291.5689353   126.09270552  308.80972686
  110.49478093  -53.38699823   -7.7890878   373.75579171  188.90694619]"
"[ 198.90507073  115.17438359  115.17438359  174.52091072  174.52091072
   83.91217467  115.17438359  174.52091072  198.90507073  115.17438359]","[ 702.5484854   806.3200982   533.09156582  710.02428053  476.36015844
  658.88036533  854.07362215  369.56323479  491.23794688  663.17488076]","[-547.00572387   32.58634342  -95.28536243 -213.35342029   34.58864042
    2.50642412  257.42717528  124.93024213   46.51517041 -188.89096032]","[  67.46766709   39.84299889  -23.80582254  171.25327233  139.85623117
   74.93453582   30.94161589   47.07743476    4.88467563   91.42170154]","[ -35.05965289  194.33543659  283.34588795  229.64525058  123.44835079
 -100.46034619  222.7753343   113.49573901   25.19253899    5.96042331]"
"[ -68.61984756   78.85114008   78.85114008  488.53587943  -39.63245587
  -68.61984756  406.86069874  541.99316112   78.85114008  488.53587943]","[ 859.45846719  662.8007441   663.87770425  684.75577002  526.57142059
  870.95088101  556.1981095   796.13192444  492.77995217  419.30372028]","[ -61.32072239  -88.50933303  132.16324037   56.95122128   -4.41261641
 -119.53466074  138.61165457  146.13918387 -164.80728999   89.29893998]","[ 16.52378629 -38.66769172  65.97203077  35.33507391 -47.73799375
  24.60568231  43.75737833  31.55735755  47.5023515   26.49945306]","[ 257.75016179  204.44830812  247.06713784  278.72040756  311.46657455
  453.03582841  334.94971269   56.70969327  249.32805147  -21.84623027]"
"[ -77.45705796  464.11879124  264.79481189  -77.45705796  -77.45705796
  464.11879124  311.0956427  -144.10435095  -24.04324944   -7.80570436]","[ 820.54485757  684.53887227  528.78592044  597.02969265  195.43574489
  566.87388441  756.55960721  678.98653324  731.47273685  548.05204394]","[ -75.91203459    9.85576431   63.29681804  -15.21852378  -66.47188949
   -1.79234761  -12.00521551   44.67588017  103.41826619  -20.53549872]","[   0.71091433   17.93583689  -66.21716113    4.42396733  -58.22752353
   69.95186665  -27.53654496  107.37561404 -180.70435881   59.80864624]","[ 357.07052903  104.03356786  350.32185525  -16.38827238  461.63896868
  327.1956397   139.98515103  312.73842156  102.85010481   82.16931564]"
"[ 382.69057108   42.20346934  188.73882861 -167.56538676  301.69577381
 -130.34542921  188.73882861 -167.56538676  301.69577381 -130.34542921]","[ 636.74670867  502.01179145  803.81622026   70.13281787  772.96428962
  463.10960492  814.54257761  721.2571677   395.0598978   856.06281768]","[ 345.72452405    5.17882708  186.49266057  -45.52869779 -217.96664484
  -54.4420582  -306.36371877  135.40126041 -193.29724499  337.99546798]","[ -35.37448618   53.42193318  123.59545792   67.49992531  145.01953879
  -38.13773939   -0.20990256    6.10899779   66.57427854   20.60745852]","[ 579.67328041  594.95382496   33.56850279  102.98813413  587.46686283
  334.70759714  501.55756349  461.44095128  415.42704496  479.66152121]"
"[ 376.24304587  301.03182932 -326.1687923  -291.50552517  344.50680688
 -230.92907337  113.01919426  269.05515911  344.50680688 -230.92907337]","[ 730.07882334  799.58404852  375.0758121   587.79603213  589.85295477
  649.53017591    5.6032733   896.99886604  532.24511159  820.9575661 ]","[  94.74709077  -12.26847778  151.37366569  224.37694886 -114.90169816
  112.54983331   41.9721251  -220.89597359  -48.41940425  -42.48603316]","[ 145.71027837  -49.20261398   10.59732048  167.70665162   51.80431953
  154.33507219    4.21454595  154.74296439   37.28473939  113.52089516]","[ 460.28657658 -111.98383118  383.17289321  129.60895356   17.99251536
  633.06082595  -13.24898445  336.92406609  300.41095438  353.3776606 ]"
"[-191.70271868  -62.55665243 -243.32298945 -105.97693774  409.01749788
  190.15054757 -243.32298945 -105.97693774  141.47177486 -234.80362658]","[ 444.0231601   859.46806339  678.26325102  -77.40859594  -32.2961358
  951.27761361  615.49915494  866.20039359  156.94579939  987.98381772]","[ 202.10533009  -43.46047891   97.48222927 -141.39756853  -59.15838808
    3.42279561 -167.34539031   53.99319889  -45.35216474 -476.80153219]","[ 143.68276845  105.78362799   -2.96322964  199.52615534  104.51724316
   41.76353968   55.05413961    2.73147968  139.30431362  181.4754423 ]","[ -85.64001249  471.95853943  308.6765233   299.32457738  422.06285732
  499.42129422  342.6369901   152.91168404  618.36152648  172.44070002]"
