variancceSgd0,variancceSgd1,variancceSgd2,variancceSgd3,variancceSgd4
770.4984135553278,2457.9126791200547,3564.6463203396506,344.0390079649111,3752.7892439602583
9234.381714207244,3292.183527329082,4519.411960079743,1786.7508051962584,2951.7543464708456
1539.5274208171074,3313.625893520904,14913.445362513736,1216.9308372901403,2130.1271076261987
4582.970639396273,1675.9803890521862,70239.73175804304,588.5892505837603,3784.39255491987
1538.8145558644487,1347.0385968835442,8884.17303861497,1137.2251263019016,2881.2378547221533
5996.781614379993,3189.7325148171335,10845.104573461564,2098.0749006775463,2965.7243841561394
45655.965413942766,2640.6122730427473,19169.097621324712,1808.5521917730769,12708.610497482108
101141.99226190092,2569.2174412432637,58824.59634618534,1345.9574451579683,4502.267338528986
18127.58593054319,6163.035622893105,6846.703756427108,1111.8093526298867,13523.813635611194
123210.08940853644,653.8590097735276,31198.413367240748,482.9835751660387,6097.749388280412
14430.109978340104,1003.4112075122914,19009.99549728869,273.0235147214815,6225.6918036949955
17672.144580155662,316.19055552187945,29706.799404922698,142.50686735949682,75381.17257296268
43016.21292778582,4926.275314000974,6183.84586826507,415.00024271942243,8085.0026491498975
10179.665813339687,1195.8239740346214,40977.91611827412,325.7207228160245,2667.8315589101867
56831.02258232525,841.0385923851932,14010.027979358953,459.86737418441015,24202.84238933107
3924.8087977352366,795.4009208270115,49780.0383313926,152.40456384605156,4795.41290008385
173533.2757225974,943.0922489588932,92192.73008055743,594.4343577243102,6592.982698318639
342224.69526140817,510.55584550696597,32047.09110630837,1948.161297070367,11635.696988506974
68947.62511635578,881.1798395285759,127046.44039300182,431.9028183579735,17779.963757305428
175438.96243277763,1963.8287972894134,35462.5547066705,644.4664653082991,24964.71939222316
105033.68412237754,1777.5781887830253,251640.31505321956,1296.4036284717347,494893.3738679268
150642.98821252736,3435.073151639276,279290.6002918538,2247.391836089556,52005.0798930066
239836.86131232156,33393.97446100367,45503.43715743541,906.4522688639105,17256.968303948484
197318.35394352887,31580.464404175193,167192.975710844,1463.2692827919022,78693.10683623186
407224.07800767897,30075.34373296576,134484.20374824273,10906.113380712726,18054.581204185542
434998.5166401545,133267.49552577437,56699.68696986259,1180.38931049735,9361.605286411657
635507.0724533882,35558.412848218286,1628829.9835927205,22573.12079670146,26792.399631218985
318930.4067330295,30320.53433034605,143470.92106238217,4156.175339981741,118573.58858700047
995258.4634149459,15034.996851743934,379215.73041802953,14619.64229511207,157429.59729788883
947769.7778552304,86780.7531999294,445681.42464296427,19023.998790173657,116870.89883878843
1363742.1513662008,8700.951305950459,318219.11189353745,11912.575536043962,132055.3443257903
1752083.3074690246,111051.2845448232,383147.1229043753,7451.802336953599,113977.17099159982
1069718.3566030478,46376.83860400294,440939.2030222795,326148.52569968894,253951.5961942561
1161769.4606524624,50709.31644989493,990757.16945065,157769.08525951285,168506.5808598904
775718.2452366642,89841.37118906718,797223.7983633606,24233.941506193623,185085.65899168377
1053783.4766175565,39328.587935247866,1099044.581355656,1594570.402954936,233143.63664099228
1215130.3634283002,204224.61089566688,1381510.770512594,255672.63625957328,1188994.418824099
1517751.4077588012,421990.0982161,1417757.081558296,164698.9792990646,1219508.629659815
2007261.3718073438,242792.23267767718,3189467.9316274463,149865.95347303498,1286580.8392863465
4216371.452069532,296848.4675793856,1609303.7862576745,292397.3590568019,1252173.569293437
1279110.1244440959,434116.06548043364,2725478.6615435765,245309.26038399516,1862152.0882508361
1558528.0947767592,320108.5965215162,1175326.2684711013,323754.3515564839,1147076.9348961024
3918908.576652223,334721.1512359649,789435.9424654935,2098364.136597829,1291460.3764083365
4548989.715157656,202693.51581930654,2608855.9780275375,584696.7661368151,1693283.9386317395
2775119.171183419,832254.513709816,3170803.6829399373,780307.4590089177,1100482.250398333
2796335.994128243,640699.8527772721,1986194.6060271016,737675.0559626722,2966811.5715989
1433490.6008123402,1093120.0443614607,3757487.278133763,695207.8544372498,3622732.1287570084
2032232.0670032161,992725.5745636742,4434943.820751237,869550.273244689,1373680.604276044
2269861.321969141,669414.7134613614,2402542.1879717316,912270.1997848462,1608400.3050394268
1320967.316168934,867177.7636383856,2420486.0535032535,224089.12203118487,2118105.778706863
4311600.494820221,1109417.5373632645,7849515.559965392,845163.0076015312,1174925.9061091517
12663892.847870342,1177989.3123960423,6257126.118454047,2771615.6506878925,1969581.4798801423
1022800.7358938958,1921004.7929727838,3065583.0613723476,2998681.7207686855,1797706.535410699
2705469.842688909,2361784.9766250304,3954884.3470614487,4158411.2451614104,1688815.776639793
2245895.291743024,1278424.9706730864,3032648.035842407,3465432.394301735,1982519.30120743
1899810.014865532,3303803.8519893126,11092044.64998621,2059699.9757636418,3944922.400287636
2259481.3516786043,2268921.765158278,6838003.738193509,2772120.723043425,3550293.061979083
3652427.5714476183,1415089.1512763824,5050836.354964101,2418693.9669476002,2153005.0364634404
12215332.531675085,4743941.675141669,6128943.822364418,1839009.829073484,1604748.947082012
2767643.4563719803,1414930.0723105809,5532921.653855924,4853461.836517369,1870976.5532345176
2575281.5699548246,1136768.1065128301,30286030.866285678,2618004.5495697036,1568452.6324695172
1577646.1912740883,2426902.711030819,11507169.442730773,5846474.331815244,4173664.0833129436
3100961.1719196057,2437834.7612023978,4571196.459884147,10067148.08922337,2791111.7031249944
3466905.0158249913,6473173.733497379,4702119.649911526,3721746.169042319,1633540.8306995085
3407059.8741261614,1466313.6750916075,2401564.897684712,3505037.82001209,2610752.3633201774
5909605.397851863,2239963.187476469,14242967.367388383,1142221.2063434995,2296092.217142754
2206095.483583102,3140835.6633408074,6418309.893809564,5437363.82509947,1541749.343833481
2954319.2204919406,4139828.5647224425,7790489.3413613485,3265201.449408235,5090876.262060763
3578447.373083017,6531034.014362655,6154022.700628908,2924925.270379775,5872285.219831917
6409584.073882898,4900976.905598307,8583577.08604814,4755540.625723565,2255897.256221172
5394559.843438495,3669923.65485655,16770539.274696358,4481692.026381848,8774753.618655246
5865578.610774887,6649037.534591811,13059151.766600627,2258913.5141096623,9314215.412204782
17766127.918956228,3616596.1249071844,19707951.116242684,7060053.000741661,10046712.423700161
5915135.369034423,9567282.655189369,20897215.845602423,9544842.702592209,9614218.72395203
7860777.848880793,8435881.85821671,10678141.61862943,4886346.075386068,5889282.555343937
24058919.871661566,6327899.416496266,8180601.1421708,2086963.8294291017,13118025.356865346
10162808.973299278,5747494.441903833,15146569.241058627,6521914.548148815,6954980.892716
7339063.352860745,6584941.90025024,15742869.6359118,18515446.480839685,7177131.223409672
16471492.183626927,2652307.8739107014,13192942.050386362,4547372.529836837,5003205.758632824
7897209.720934284,7981726.551122474,19606132.625935987,7512012.102563766,20553340.43229959
6139449.509674799,11822049.446169049,14553243.568627523,13110016.648177108,7500037.118212911
6093078.7975120125,8911531.809157394,6042433.593209694,5895306.272657925,8137894.835938074
6523036.22221926,10008034.899241356,4946483.5228269445,9104143.422499442,14850482.640767602
7636798.5062715765,29217755.220735103,28609772.675771628,3404290.551014457,18555840.206821993
14465161.036514437,14757992.799282787,17192779.977641888,5154850.618761599,18355641.10958862
6602753.259060843,7105326.655608877,11956240.252614038,21686680.69327056,11112024.128883693
