rewardsSubIter0,rewardsSubIter1,rewardsSubIter2,rewardsSubIter3,rewardsSubIter4
"[ 4999.28437729  4999.32221258  4999.30263066  4999.34699685  4999.31548152
  4999.24532368  4999.38782562  4999.28437667  4999.3222124   4999.32801622]","[ 4999.28398412  4999.32484363  4999.29513575  4999.346604    4999.20256953
  4999.21454597  4999.25887244  4999.16253682  4999.16340395  4999.28898496]","[ 4999.08431261  4999.2961963   4999.25976516  4998.60910742  4999.10375258
  4999.12384323  4999.27711426  4999.14673251  4999.14942957  4999.26978013]","[ 4999.04651627  4719.12654784  4998.81817302  4998.91975728  4999.14784486
  4999.04024231  4998.96504734  4998.87717366  4998.81766534  4999.08708073]","[ 4999.22845123  4999.33964112  4999.20440843  4999.25120823  4999.22707149
  4999.24817394  4999.27819248  4999.2069617   4999.31792101  4999.14966304]"
"[ 4999.3272154   4999.37852216  4999.38175146  4999.38420088  4999.37444422
  4999.35974491  4999.31857063  4999.24215226  4999.39263943  4999.26451546]","[ 4999.29305175  4999.31693441  4999.29013521  4999.31131647  4999.37188872
  4999.21654633  4999.18737036  4999.29981151  4999.36596069  4999.21914707]","[ 4999.20354578  4999.08160276  4999.15625014  4998.95683551     0.
  4999.12186926  4999.04932667  4999.18138204  4999.08465788  4999.05225165]","[ 4999.15792328  4999.09685565  4999.06581995  4999.06170326   629.75467295
  1129.7757846   4998.94174337  4998.86324633  4998.87820702  1719.60894051]","[ 4999.25813413  4999.21875975  4999.34562718  4999.41113676  4999.32259802
  4999.30227887  4999.34616752  4999.29277654  4999.24726588  4999.30145889]"
"[ 4999.41630581  4999.35855256  4999.35527498  4999.29427231  4999.40159069
  4999.34034393  4999.36947037  4999.41326076  4999.36071142  4999.39350099]","[ 4999.26966357  4999.3288756   4999.19899439  4999.27798438  4999.36523913
  4999.33172393  4999.33121754  4999.35185143  4999.25904521  4999.15387282]","[ 4999.08446285  4999.22924403  4999.17677284  4999.17988769  4999.29507789
  4999.20103305  4999.19942839  4999.25025227  4999.14822307  4999.18040094]","[ 4999.06179887  4998.99155528  4998.9490254   4999.15790244  4999.10888172
  4999.07007009  4999.01820061  4999.13980207  4998.9987028   4999.02500584]","[ 4999.40599174  4999.23769785  4999.34581151  4999.33072723     0.
  4999.38761851  4999.34188808  4999.20808432  4999.31958788  4999.31172952]"
"[ 4999.31985608  4999.34730996  4999.37644313  4999.33337314  4999.37681188
  4999.22557252  4999.33207061  4999.37644313  4999.40368109  4999.34111821]","[ 4999.23669829  4999.39433912  4999.25276881  4999.39051398  4999.37752463
  4999.24147656  4999.20399125  4999.35243231  4999.36753086  4999.35748384]","[ 4999.14173651  4999.27523706  4999.23765299     0.          4999.29227644
  4999.16927093  4998.95255973  4999.22517811  4999.32441811  4999.14173438]","[ 4999.13658757  4999.12649444     0.          4999.04119912  4999.19706379
  4999.21728144  4998.96752383  4999.11317791  4999.30197337  4999.14398426]","[ 4999.27182707  4999.3067863   4999.21254114  4999.28928465  4999.29105273
  4999.39681029  4999.34006817  4999.36898581  4999.3639307   4999.36875875]"
"[ 4999.41095005  4999.4358249   4999.34029152  4999.34575777  4999.29133948
  4999.32293066  4999.28311317  4999.41266614  4999.32997624  4999.41602947]","[ 4999.00984711  4999.25881198  4999.1850834   4999.29571676  4999.24695755
  4999.17263589  4999.26901679  4999.32934612  4998.97782713  4999.28147019]","[ 4998.96902898     0.          4999.16800242  4999.28763486  4999.24294469
     0.          4999.30527761  4999.11620175  4999.22638887  4998.97031619]","[ 4998.94831577  4999.13807709  4999.0965905   4999.06933574  4999.15232172
  4999.16835034  4999.01671734  4999.03074497  4999.02537214  4999.16368746]","[ 4999.11357405  4999.36450134  4999.35680092  4999.42033092  4999.23806854
  4999.32789016  4999.221127    4999.31114314  4999.24154681  4999.24333154]"
"[ 4999.3398521   4999.30840695  4999.28513391  4999.3685355   4999.34302118
  4999.38988317  4999.38113151  4999.40619204  4999.34162221  4999.30899187]","[ 4999.01229408  4998.92160168  4999.19179137  4999.06083334  4999.23761002
  4999.08509696  4999.20252198  4999.16916763  4999.22123922  4999.35984711]","[ 4999.3491895   4999.24080477  4999.38185138  4999.25611399  4999.2602763
  4999.25069423  4999.17386169  4999.18796752  4999.32435881  4999.22258402]","[ 4999.19213481  4999.18916623   609.81812011  4999.20569043  4999.12939709
  4999.25539259  4999.14643752  4999.20109032  4999.15124579  4999.18508983]","[ 4999.32227902  4999.35382668  4999.29379142     0.          4999.32621056
  4999.37118579  4999.31386531  4999.25715916  4999.28035102     9.98101932]"
"[ 4999.35647886  4999.26204434  4999.27782205  4999.30119726  4999.36564059
  4999.23063856  4999.37455075  4999.25267052  4999.32163675  4999.31156317]","[ 4998.94267506  3118.91383447  4999.20478602  4999.23374534  4999.12622173
  4999.08110548  4999.11360858  4998.79786541  4998.84372215  4999.17067062]","[ 4999.22643049  4999.06405019  4999.21387936  4999.23275841  4999.16375226
  4999.22724417  4999.14925502  4999.23726007  4999.08662301  4999.24607628]","[ 4369.31426346  4999.23746152  4999.16719502  4999.1548224   4999.22464463
  4999.22278489  3459.39852054  4999.1420171   4999.27671795  4999.24174596]","[ 4999.34322115  4999.41199883     9.98066225  4999.36586416  4999.29613581
  4999.37123441  4999.26549314  4999.35039414  4999.35496336  4999.26964843]"
"[ 4999.27159428  4999.34177161  4999.30101438  4999.35220376  4999.25457571
  4999.30636689  4999.3239988   4999.38290789  4999.36725435  4999.40979024]","[ 4998.94272227  4999.05359169  4999.28380059  4998.92564404     0.
  4999.1513548   4999.0943329   4999.36240115  4999.02058725  4999.09532358]","[ 4999.26442599  4999.15711452  4999.16167797  4999.07009709  4999.27374359
  4999.15156889  4999.20037428  4999.04721067  4999.10758083  4999.24768609]","[ 4999.27433828  4999.28530017  4999.29063822     9.98025658  4999.25424606
  4999.29102128  4999.27608762  4999.23366739  4999.19449055  4999.37074523]","[ 4999.37805265  4999.24679337  4999.42843326  4999.35901676  4999.33890848
  4999.3755783      9.98009251  4999.26466369  4999.34428319  4999.29999695]"
"[    9.98024643  4999.40594004  4999.3251093   4999.33973422  4999.37330462
  4999.35582259  4999.34075769  4999.3165245   4999.41433554  4999.27103444]","[ 4998.85479664  4998.9158743   4998.91249726  4999.36127457  4998.86051417
  4999.12547156  4999.09442349  4998.78585676  4998.44732121  4999.19434677]","[ 4999.14515007  4999.25740985  4999.11314119  4999.2421531   4999.16051047
  4999.28497201  4999.30758271  4999.20119397  4999.13481345  4999.30460888]","[ 4999.27155526  4999.25761904     0.          4999.28847224  3219.44305214
  3379.4164117   4999.25146708  4999.30214196  4999.25752543  4999.23876027]","[ 4999.37048804  4999.3112174   4999.34710269  4999.37381397  4999.29755842
  4999.33456915  4999.3650109   4999.21023306  4999.43752342  4999.31939157]"
"[ 4999.28811561  4999.22998076  4999.2451448   4999.26721326  4999.30385634
  4999.24173202  4999.12182086  4999.29473826  4999.27901349  4999.25896477]","[ 4999.21616906  4999.23332643  4999.05578285  4999.21518959  4999.29521669
  4999.02801556  4999.08431201  4999.09931902  4998.76784353  4999.17781089]","[ 4999.29317296  4999.34919496  4999.22063725  4999.38048704  4999.31342405
  4999.24596885  4999.24586535  4999.18803073  4999.16965791  4999.17964047]","[ 4909.31878835     9.97987619  3179.47092434  4479.35612785  2029.71579778
  2959.55219452  4999.27797005  2499.65486604  4999.23011325  4999.3033537 ]","[ 4999.24974328  4999.35493826  4999.34935999  4999.37379244  4999.31476052
  4999.26282025     0.          4999.33212906  4999.34272225     9.98177478]"
"[ 4999.3283614   4999.29506031  4999.31031039  4999.26638219  4999.37049889
  4999.2473064   4999.26130245  4999.29839562  4999.27572033  4999.24482668]","[ 4999.33122147  4999.37251553  4999.32914378  4999.34018312  4999.24382623
  4999.26801728     9.98073032  4999.18055572  4999.26859842  4999.30765694]","[ 4999.22407683  4999.19747563  4999.34346253  4999.12388275  4999.20831474
  4999.1433685   4999.09926302  4999.3830044   4999.20896031  4999.31613304]","[ 4999.2912382   4999.18969119  4999.19881678  4999.21341193  4999.26621985
  4999.25157028  4999.14799128  4999.1893301   4999.18912059  4999.21489455]","[ 4999.34202175  4999.28685171  4999.33191258  4999.35479416  4999.40762938
  4999.31459201  4999.34413341  4999.37894626  4999.25626033  4999.35765445]"
"[ 4999.02860256  4999.2098865   4999.32892742  4999.33171883  4999.11161525
  4999.16507758  4999.26478517  4999.31722784  4999.11489392     0.        ]","[ 4999.27389299  4999.3355464   4999.30904395  4999.28978796  4999.28802448
  4999.30624756  4999.3269408   4999.18864753  4999.43522261  4999.24862209]","[ 4999.19279683  4999.31607764  4999.23933161  4999.17155791  4999.27770447
  4999.20636548  4999.131178    4999.10690017  4999.20993073  4999.36992486]","[ 4999.22501758  4999.20890854  4999.30411263  4999.2534547      0.
  4999.20093597  4999.29436078  4999.11036794     9.9805874   4999.13142805]","[ 4999.35753583  4999.28772818  4999.1742222   4999.25747621     9.98246461
  4999.24960264  4999.30707562  4999.29656407  4999.32048566  4999.31861218]"
"[    9.98174681  4999.29265188  4999.18746472     0.          4999.12540033
  4999.32581465  4999.28544715  4999.16678993  4998.95138897  4999.27886088]","[ 4999.38918476  4999.3375856   4999.32394791  4999.23717004  4999.33901863
  4999.31580256  4999.20377536  4999.19275461     0.          4999.25696329]","[ 4999.15049497  4999.17942098  4999.24263885  4999.21404117  4999.35052298
  4999.35456657  4999.37095766  4999.20031022  4999.231818    4999.36047045]","[ 4999.16400682  4999.22254343  4999.10100725  4999.17807705  4999.21915067
  4999.18786925  4999.21524894  4999.16499367  4999.07372017  4999.19432646]","[ 4999.28904529  4999.25131621  4999.34180162  4999.18142631  4999.29936612
  4999.27950274  4999.39379777  4999.35377306  4999.32364474  4999.32273157]"
"[ 4999.16198723  4998.91326497  4999.03316606  4998.79772636  4999.00050478
  4999.2062256   4998.8047087   4998.34027012     0.          4999.24142891]","[ 4999.28911345  4999.40014496     0.          4999.32075493  4999.33661301
  4999.324332    4999.34944827  4999.39646849  4999.23896802  4999.26287376]","[ 4999.34056832  4999.33614287  4999.26724407  4999.2361559   4999.27642204
  4999.42183721  4999.35284361  4999.26952282  4999.23461471  4999.37166971]","[ 4999.23675203  4999.23039202  4999.11462175  4999.09112283  4999.26715921
  4999.2281252   4999.1219152   4999.24833693  4999.28255579  4999.18323769]","[ 4999.33530991  4999.32023636  4999.26727052  4999.27311638  4999.41945465
  4999.19834466  4999.32536881  4999.34661204  4999.33780908  4999.2400623 ]"
"[ 4998.89451722  4999.0727444   4999.23852576  4999.25636919  4999.16027656
  4999.10539817  4998.80577803  4998.95250461  4999.22694348  4998.56937584]","[ 4999.28807636  4999.30857006  4999.26987781  4999.29722189  4999.31865914
  4999.39683738  4999.28025658  4999.33769003     0.          4999.33499547]","[ 4999.30246125  4999.25183998  4999.32846102  4999.21687466  4999.27918187
  4999.25459626  4999.26238646  4999.2992593   4999.18162419  4999.25635588]","[ 4999.24784164  4999.22907949  4999.27741103     0.          4999.24833566
  4999.2570988   4999.22752102  4999.12637715  4999.16397366  4999.26115706]","[ 4999.2146273      0.          4999.27142249  4999.32395516  4999.35428968
     9.98080838  4999.28568346     9.98029516  4999.25282005  4999.32289126]"
"[ 4998.66026478  4998.72974211  2858.56065278  3648.8677219   4999.04939532
  4999.15354892  4999.09864137  4998.59004489  4998.73282583  4999.21448356]","[ 4999.28493783  4999.2485696   4999.19588392  4999.42468913  4999.29605958
     0.          4999.45253005  4999.37778198  4999.34131747  4999.26589504]","[ 4999.32661361  4999.22590796  4999.24277579  4999.13971764  4999.29295879
  4999.40918017  4999.36645715  4999.36268676  4999.28134861  4999.32397898]","[ 4999.30093434  4999.20820013  4999.22570948  4999.26535638  4999.2147843
  4999.14684656  4999.21580246  4999.13822543     0.          4999.12045611]","[ 4999.2851773   4999.24166039  4999.24962557  4999.26897328  4999.35854531
  4999.1918131   4999.28003923  4999.32937816  4999.24886174  4999.32328739]"
"[ 4998.51523696  4999.27786124  4999.10288421  4998.99382672  1679.32316638
  4999.18240924  4998.50379215  4998.58665722  4998.50407968  4998.66633747]","[ 4999.33595121  4999.32697404  4999.36552859  4999.35768898  4999.27521929
  4999.44240552     0.          4999.27285211  4999.33318269  4999.31037017]","[ 4999.26035964  4999.44093517  4999.33601379  4999.31119523  4999.35092764
  4999.38341416  4999.30190666  4999.32805644  4999.32427001  4999.36404034]","[ 4999.25415338  4999.15297646  4999.11199435  4999.16152706  4999.14330691
  4999.11714041  4999.13351028  4999.23517932  4999.15707618     0.        ]","[ 4999.2598493   4999.29025534  4999.16390355  4999.30103162  4999.19418629
  4999.27028528  4999.3187234   4999.23568508  4999.36395958  4999.31014071]"
"[ 4999.10571654  4999.06127616  4999.24284436  4999.24503164  4999.08343426
     0.          4999.17164651  4999.34122824  4999.0140119   4999.05634826]","[ 4999.33063693     0.          4999.34486205  4999.42374157  4999.39116861
  4999.36103736  4999.3617332   4999.4339467   4999.36576197  4999.41073971]","[ 4999.37471294  4999.18420028  4999.29465193  4999.20968911  4999.30698039
  4999.24842403  4999.24845434  4999.17095122  4999.21153232  4999.14089076]","[ 4999.22591071  4999.10146633  4999.07222246  4999.00216212  4999.22389043
  4999.24794212  4999.18364034  4999.26420378  4999.14150926  4999.0859832 ]","[ 4999.23982998  4999.19271546  4999.22416053  4999.26889364  4999.23510229
  4999.18670752  4999.30916114  4999.253973    4999.18889401  4999.29436238]"
"[ 4999.07202508  4998.95463295  4999.1434805   4999.21319143  4999.08738953
  4999.16094984  4999.17440072     0.          4999.26817914  4999.36242678]","[ 4999.27711101  4999.36309907  4999.31826095  4999.31411681  4999.35471614
  4999.34667715  4999.31285697  4999.2916092   4999.34169078  4999.24578913]","[ 4999.26132762  4999.35542138  4999.36058903  4999.19379403  4999.25584157
  4999.38575735  4999.30610985  4999.30931712  4999.3527191   4999.20239422]","[ 4999.29331936  4999.26129906  4999.21510399  4999.22895325  4999.18905953
  4999.24409971  4999.28284815     9.98062433  4999.32541351  4999.20820693]","[ 4999.19483219  4999.26978002  4999.17759791  4999.36395854  4999.22709946
  4999.28766883  4999.35566183  4999.24682074     0.          4999.27207286]"
"[ 4999.19639735  4999.28040828  4999.2564278   4999.18381378  4999.3527214
  4999.2755394   4999.21268072     9.98010022  4999.1689015   4999.38638003]","[ 4999.35839245     0.          4999.31716976  4999.28780146  4999.35936031
  4999.29342698  4999.35863402  4999.26320913  4999.34791612  4999.42339493]","[ 4999.20273614  4999.39369378  4999.32754303  4999.29174869  4999.32816478
  4999.36163101  4999.35629329  4999.30525234  4999.28552743  4999.27755634]","[ 4999.17952733  4999.13298781  4999.21011707  4999.28214978  4999.25351173
  4999.23746285  4999.05359641  4999.25449266  4999.26483727  4999.14875188]","[ 4999.20070221  4999.36621374  4999.18063081  4999.19354402  4999.27899665
  4999.41133836  4999.32342676  4999.30244245  4999.24752546  4999.15959264]"
"[ 4999.32598155  4999.41961037  4999.27668439  4999.12887937  4999.32024092
  4999.26345754  4999.07705444  4999.15406858  4999.23684279  4999.18967193]","[ 4999.26632489  4999.3256969   4999.3607243   4999.36055772  4999.30760271
  4999.25197877  4999.37246157  4999.31161157  4999.27675562  4999.35604603]","[ 4999.31364509  4999.22580662  4999.28947585  4999.34944389  4999.31680429
  4999.32511719  4999.02197568  4999.1779983   4999.28480538  4999.30040131]","[ 4999.08260639  4999.0534593   4999.0297042   4999.27036524  4999.07362325
  4999.19255286  4999.11272652  4999.10132002  4998.77113539  4999.2549634 ]","[ 4999.28531407  4999.19144441  4999.33059065  4999.20900003  4999.26053042
  4999.31710576  4999.24009228  4999.18987671  4999.36575334  4999.26560679]"
"[ 4999.37497684     9.98164664  4999.38843901  4999.22363872  4999.23847802
  4999.1821856   4999.33104198  4999.36615418  4999.29252026  4999.38997801]","[ 4999.42231069  4999.34598472  4999.40376553     9.97909734  4999.36651632
  4999.3590329      0.          4999.29661399  4999.33852474  4999.4117534 ]","[ 4999.28721716  4999.38332222  4999.26512297  4999.32336366  4999.28128148
  4999.33756576     0.          4999.17451079  4999.44105966  4999.29002094]","[ 4999.06047509  4998.92280414  4999.12456916  4999.24909917   959.84601922
  1019.82886752  4999.24023239  4999.1116568   2899.45832999  4999.17435309]","[ 4999.26461668  4999.1543759   4999.15823755  4999.20073839  4999.24735547
  4999.33121376     0.          4999.177531    4999.20169106  4999.12514859]"
"[ 4999.33627043  4999.28853224  4999.37488015  4999.32006244  4999.33985128
  4999.37517255  4999.23073069  4999.20672811  4999.3531945   4999.33699525]","[ 4999.34984262  4999.32262598  4999.41065867  4999.41304535  4999.26936105
  4999.36006041  4999.40760787  4999.38946462  4999.30173121  4999.42189208]","[ 4999.25903588  4999.19420768  4999.26466809  4999.40402297  4999.26983133
  4999.24245383  4999.14424345  4999.35248058  4999.35094017  4999.37639417]","[ 4999.15816776  4999.18122994  4999.09928296  4999.16322577  4999.13152856
  4999.07000869  4998.91498865  4998.98662583  4999.13925101  4999.0693325 ]","[    0.          4999.05959527  4999.22300527  4999.15754171  4999.09612567
  4999.26974837     9.98693962    29.97708744  4999.06716013  4999.12393349]"
"[ 4999.33721388  4999.32386849  4999.30560388  4999.34887121  4999.17517612
  4999.3722196   4999.30069245  4999.33114022  4999.26416757  4999.24671854]","[ 4999.37949629  4999.3390388   4999.34974134  4999.3723556   4999.33677395
  4999.42240798  4999.35335835  4999.44442876  4999.24345599  4999.38232387]","[ 4999.33739424  4999.24329414  4999.33452445  4999.27370061  4999.2545455
  4999.12849664  4999.28724513  4999.2528539   4999.20699506  4999.30216461]","[ 4998.86402563  4999.03893773  4999.14878219  4999.19446713  4999.03221825
  4998.91996677  4999.09097843  4999.04772226  4999.0509525   4999.08212734]","[ 4999.16673735  4999.24238293  4999.34428747  4999.19815719  4999.24138099
  4999.22683085  4999.29358232  4999.29264419  4999.36381718  4999.28753433]"
"[ 4999.35448902  4999.36439528  4999.3088387   4999.22695167  4999.25831467
  4999.22983268  4999.24451827  4999.31827097  4999.27723     4999.31694253]","[ 4999.35192806  4999.34540663  4999.42096419  4999.39124669  4999.41504016
  4999.29187088  4999.30268828  4999.28672332  4999.3269985   4999.39437322]","[ 4999.40074785  4999.27125257  4999.24217721  4999.3412442   4999.34034624
  4999.27891561  4999.26953969  4999.23635262  4999.34212914  4999.276924  ]","[ 4998.9626757   4998.99558222  4999.12206095  4999.07151809  4998.93888394
  4999.29807303  4999.09796545  4999.16421579  4999.09842552  4999.17501788]","[ 4999.16588888  4999.1920491      0.          4999.34401215  4999.21237144
  4999.30162308  4999.17694206  4999.25307356  4999.18858892     0.        ]"
"[ 4999.43254561  4999.25189374  4999.44594107  4999.3438897   4999.43630702
  4999.34305201  4999.3746379   4999.32905772  4999.43368638     9.9796186 ]","[ 4999.30274998  4999.38278771  4999.30207272  4999.27735841  4999.37886078
  4999.30542126     0.          4999.36082384  4999.30086408  4999.29165947]","[ 4999.31834712  4999.24479456  4999.32165625  4999.23966443  4999.35307072
  4999.32405889  4999.34158585  4999.29398349  4999.24563663     0.        ]","[ 4999.05188224  4999.0500346   4999.29584202  4999.0423753   4999.12363213
  4998.99568509  4999.13703392  4998.95443333  4999.25280188  4999.00987139]","[ 4999.31328352  4999.25909315  4999.29081065  4999.24546722     0.
  4999.21907534  4999.31067982  4999.30280445  4999.21974586  4999.4211537 ]"
"[ 4999.14022222  4999.31899632  4999.29548319  4999.26414312  4999.31034581
  4999.21097732  4999.29184739  4999.29886422  4999.19045965  4999.29776791]","[ 4999.36877965  4999.29509692     0.          4999.26671917  4999.34165376
  4999.34750954  4999.33788762  4999.3709968   4999.34619393  4999.32423419]","[ 4999.11095225  4999.37458442  4999.17917976  4999.2213447   4999.414163
  4999.24676814  4999.20396997  4999.28252709     9.97959423  4999.35189133]","[ 4999.27797061  4999.12567834     0.          4999.08354773  4999.08339039
  4999.06357817  4998.94084757  4999.07801423  4998.83965465  4998.69195692]","[ 4999.2256912   4999.26492674  4999.36380604  4999.34585766  4999.4118883
  4999.30317378  4999.35251544  4999.23284316  4999.32737433  4999.28783288]"
"[ 4999.27349498  4999.31448072  4999.31521847  4999.13639509  4999.20581696
  4999.26560651  4999.19704653  4999.30929588  4999.14356189  4999.19229915]","[ 4999.27683645  4999.32180369  4999.31830744  4999.24151529  4999.45616878
  4999.36726901  4999.35149854  4999.2615522   4999.36070781  4999.36450643]","[ 4999.24605916  4999.18852932  4999.25131454  4999.27618756  4999.22546771
  4999.34487525  4999.1551814   4999.05106156  4999.0529461   4999.26385978]","[ 4999.19419597  4999.26123193  4999.05027857  4999.01942053  4998.87869637
  4999.02927173  4998.74349291  4999.12159286  4999.15568921  4999.20558457]","[ 4999.35219672  4999.38744224  4999.34961165  4999.24096029  4999.32340304
  4999.39517123  4999.34806681  4999.27352805  4999.22997288  4999.31355974]"
"[    9.98003199  4999.12891167  4998.98534374  4999.17914479  4999.14560872
  4999.03049265  4999.23166057  4999.26326349  4999.24474323  4999.16075449]","[ 4999.33356225  4999.32363471  4999.3870125   4999.36309122  4999.2762549
  4999.28895843  4999.28683073  4999.3611587   4999.42807762  4999.26619574]","[ 4999.07963544  4999.33306798  4999.19364517  4998.83336761  4999.26019221
  4999.23063281  4999.26969188  4999.06326663  4999.38072073  4999.12341764]","[ 4999.31851828  4999.22604153  4999.13059528  4998.85015439  4999.09940188
  4999.1619078   4999.1085784   4999.16086136     9.98117761  4999.17178564]","[ 4999.35956722  4999.23704974  4999.32269427  4999.30046394  4999.29800804
  4999.2955929   4999.30506849  4999.22009992  4999.34408522  4999.33875107]"
"[ 4999.21217597  4999.0772316   4998.94989179  1999.6582769   4879.00026027
  4999.10543847  4999.10901278  4999.10617243  4999.15886297  4998.99842158]","[ 4999.32072354  4999.38983435  4999.32056018  4999.39076059  4999.33522209
  4999.22610666  4999.39064822  4999.35886861  4999.32621066  4999.39306242]","[ 4999.01098969  4999.13701876  4999.24278364  4999.17539345  4999.12458876
  4999.22970638  4999.22294632  4999.16068039  4999.05177337  4999.22011379]","[ 4999.12870694  4999.0527046   4999.15968753  4999.20987794  4999.02315008
  4999.19462481  4999.07790988  4999.37502712  4999.27640036  4999.09405091]","[ 4999.23027511  4999.31069659  4999.34223964  4999.39128195     0.
  4999.36330513  4999.34800791  4999.36733423  4999.24874343  4999.27822697]"
"[ 4999.18196876  4999.12752742  4999.15560873  4999.16380762     0.
  4999.16725588  4998.79164859  4998.97607246  4999.03550173  4999.1057824 ]","[    9.98094885  4999.36689561  4999.3678321   4999.36099041  4999.38727771
     0.          4999.27236716  4999.2781181   4999.32573274  4999.4353282 ]","[ 4999.11415304  4998.8445049   4999.24874738  4999.17850757  4999.01884258
  4999.13904879  4999.30684068  4999.13164441  4999.20175249  4999.0251159 ]","[ 4999.15650945  4999.272885    4999.18569917  4999.20558242  4999.21660773
  4999.27784527  4999.18884954  4999.25193151  4999.34623537  4999.26786422]","[ 4999.27622137  4999.26319418  4999.34574425  4999.27986697  4999.39675424
  4999.33527663  4999.37562418  4999.11214767  4999.21429971  4999.30969202]"
"[ 4999.06980535  4999.02349858  2089.69422281  3639.2315558   4999.05637296
  4999.18023316  4999.21812828   179.95978956  4999.14450161  4999.24905383]","[ 4999.39967217  4999.3323865   4999.322816    4999.35469931  4999.34653001
  4999.3710315   4999.3654254   4999.32015459  4999.28474498  4999.42599025]","[ 4998.73951037  4998.97094346  4999.19715292  4998.97424019  4999.08437488
  4999.15903807  4999.23579474  4998.8826718   4998.95749063  4999.0969628 ]","[ 4999.28936656  4999.22145737  4999.30909117  4999.27149835  4999.26246447
  4999.20088895  4999.15195492  4999.30985289  4999.1871327   4999.28135568]","[ 4999.29733698  4999.37710999  4999.37750705  4999.3275649   4999.28724203
  4999.36169758  4999.26388816  4999.31559065  4999.25540042  4999.34448856]"
"[ 4999.38483343  4999.40975922  4999.27817153  4999.32384212  4999.29275623
  4999.23178469  4999.30137771  4999.27391321  4999.16425647  4999.33140403]","[ 4999.41560639  4999.25259509  4999.30712926  4999.34860889  4999.30417342
  4999.32684178  4999.33907199  4999.24907452  4999.25363026  4999.31878842]","[ 4999.16907026  4998.83283708  2208.81723866  4968.41854261     9.98023442
  4998.71572134  4999.11184593  4999.06625951  4998.770756    4998.94049796]","[ 4999.09706813  4999.22494042  4999.34174536  4999.35477437  4999.2112097
  4999.17540997     0.          4999.23444625  4999.16958818  4999.12839753]","[ 4999.18137587  4999.26384676  4999.30865658  4999.25311048  4999.36303653
  4999.3540432   4999.26193847  4999.38779004  4999.31216845  4999.31586627]"
"[ 4999.37140518  4999.27524118  4999.2169483   4999.30919679  4999.30787175
  4999.27959157     9.97970241  4999.32702264  4999.36245265  4999.22454837]","[ 4999.34794358  4999.3208671   4999.3075298   4999.35711196  4999.24407091
  4999.32739674  4999.36518092  4999.35617926  4999.31409489  4999.32190756]","[ 4999.31876525  4999.31191646  4998.79979111  4999.26589963  4999.27381721
  4999.26538796  4999.35473674     9.98222594  4999.29172955  4999.19345555]","[ 4999.23579104  4999.26544814  4999.36537813  4999.24163667  4999.17292826
  4999.13745517  4999.21409563  4999.32045612  4999.0633182   4999.24430629]","[ 4999.28164609  4999.27379268  4999.29081802  4999.2834415   4999.16346743
  4999.29593323  4999.22911135  4999.34543853  4999.29429045  4999.24488983]"
"[ 4999.38743592  4999.29854632  4999.36570462  4999.38754204  4999.27391116
  4999.38061883  4999.35166954  4999.31678115  4999.36038767     9.97953374]","[ 4999.39623379  4999.23584632  4999.34411484  4999.29618921  4999.37333929
  4999.37793464  4999.38052699  4999.37391405  4999.30983202  4999.34223931]","[ 4999.32602777  4999.36845294  4999.2401911   4999.28699197  4999.34818724
  4999.35099033  4999.36160998  4999.24607833  4999.32351121  4999.32955788]","[ 4999.20124796  4999.15021831  4999.14564262  4999.13804106  4999.32925119
  4999.19640631  4999.18885568  4999.26855134  4999.27554198  4999.36290347]","[ 4999.26721588  4999.0682986   4999.25396399  4999.18943373  4999.21262804
  4999.30213736  4999.29589792  4999.31563675     0.          4999.14592685]"
"[ 4999.39869995  4999.29890396  4999.42111741  4999.34324943  4999.32129407
  4999.29288307  4999.3591701   4999.29767387  4999.38460237  4999.35370413]","[ 4999.36814215  4999.34522997  4999.28668317  4999.35921481  4999.31126334
  4999.26700957  4999.37054007  4999.34855481  4999.21657914  4999.29707634]","[ 4999.35195741  4999.29717858  4999.37577913  4999.21711773  4999.38084468
  4999.3035997   4999.38405852  4999.41872504  4999.28826207  4999.32353761]","[ 4999.02646814  4999.03679081  4999.18304409  4999.02428427  4998.94500528
  4999.08385174  4999.08843941  4998.86695216  4999.2707963   4999.17826406]","[ 4999.13520974  4999.10774657  4999.1981351   4999.11971108  4999.17502742
  4999.26618236  4999.08157238  4999.22635332  4999.13650788  4999.1989181 ]"
"[ 4999.32974192  4999.37586979  4999.36305815  4999.39502268  4999.24262085
  4999.33530486  4999.39753927  4999.33245501  4999.20470842  4999.39359465]","[ 4999.26183012  4999.4110544   4999.40692891  4999.30598708  4629.47386424
  4999.39945874  4999.37330244  4079.46682992  4999.34804816  4999.41255702]","[ 4999.3310591   4999.34735741  4999.37014767  4999.3897866   4999.39928567
  4999.37401733  4999.40913345     0.          4999.45777452  4999.3593507 ]","[ 4999.02614661  4998.62646316  4999.27410435  4999.2177338   4999.15383179
  4999.11875861  4999.2565853   4999.11751301  4999.17946077  4999.13253283]","[ 4999.20604529  4999.10419282  4999.1638063   4999.15179472  4999.21856304
  4999.09654215  4999.13664226  4999.19856319  4999.22080321  4999.31969597]"
