rewardsSnapshot0,rewardsSnapshot1,rewardsSnapshot2,rewardsSnapshot3,rewardsSnapshot4
"[  89.97532839   59.95291279   19.98030417    9.98700743    9.98374539
   19.99035602   99.94845205    9.98896049    0.           39.97800081
    9.98060724  109.97187462   29.96561453   39.97110152    9.98132571
   69.98432408   19.98882425    9.98809473   79.93934837   39.94481751
   29.98842888   19.96864533   49.96861194   59.9513379    29.95591084
   89.97532839   59.95291279   19.98030417    9.98700743    9.98374539
   19.99035602   99.94845205    9.98896049    0.           39.97800081
    9.98060724  109.97187462   29.96561453   39.97110152    9.98132571
   69.98432408   19.98882425    9.98809473   79.93934837   39.94481751
   29.98842888   19.96864533   49.96861194   59.9513379    29.95591084
   39.97658758   99.96821906   89.97532839   59.95291279   19.98030417
    9.98700743    9.98374539   19.99035602   99.94845205    9.98896049
    0.           39.97800081    9.98060724  109.97187462   29.96561453
   39.97110152    9.98132571   69.98432408   19.98882425    9.98809473
   79.93934837   39.94481751   29.98842888   19.96864533   49.96861194
   59.9513379    29.95591084   89.97532839   59.95291279   19.98030417
    9.98700743    9.98374539   19.99035602   99.94845205    9.98896049
    0.           39.97800081    9.98060724  109.97187462   29.96561453
   39.97110152    9.98132571   69.98432408   19.98882425    9.98809473
   79.93934837   39.94481751   29.98842888   19.96864533   49.96861194]","[  19.96596552   49.96603104    9.98841458   29.98048174  129.92187463
   79.93875298   99.86858521   59.92744192   39.97274843    9.98268101
   39.98420108   29.95989142   89.96171136   29.95616493  169.89490853
  119.9336586    79.92440139   19.97677437    9.9844061    49.97038911
   49.96660996    0.          279.90534128  129.8989986    29.98838845
   19.99093019   79.96660358   79.96897827   59.9638233    29.97390357
   39.98153497   39.9681321    59.96438161   79.94971329  109.9482929
    9.98456916   19.98822971   19.99069704   39.94777593    9.98939818
  109.96283294   39.9766618    59.96742981   39.97664955   39.9737682
   29.96923974  179.92533455   79.95147594   99.93679111   89.95528709
   29.98049812   49.96530607    9.98786643   19.98338715   29.98301383
  199.92501855   89.96174996   99.94028762   39.98300878  119.90505259
   19.96925682   19.97888949  139.93702834   19.97864164   39.98527675
   69.96151518    9.98721447   49.96950817   39.93882673   79.96270139
   39.92779148   29.97163363   79.88677696   39.97638261   79.94701231
  139.93826047   69.97249904   49.93950975  149.9536767    29.95089859
   89.96509646   89.90400521   29.95753492    9.98307398   79.9714849
   99.96783124   39.97714872   39.94795959   19.98171389   39.93070873
   29.97228306  109.96490884   29.98498596   39.98494019   89.96346116
   99.93565628   29.97785985   69.97526474   59.95879428   59.96320396]","[  29.97657387   69.9605466    69.96113682   19.98144935  129.88579879
    9.98143326   39.96875373   39.98354594   59.94739342   29.9591011
    9.98652307   49.98786861   89.97002617   69.96268189   79.95078577
  179.92321037   49.9741171    39.98332404    9.98070473   39.9870953
   99.97167162   49.97243588   69.96389878   39.97426212   39.92518332
   59.96148844   69.95234971    9.98138473   19.98199039   49.96212754
   79.96154441   49.97255606    9.98972074   19.97289959   19.96432259
    9.98339432   49.97582111   19.97563325   59.97678786   19.97660443
   69.9659169   129.96086685   39.92945359   79.93925953   29.97531094
   59.97250795  159.95420607   59.96400214   39.94679804   29.96574701
  119.89171581   49.95980745   29.95811369   59.96442385  189.84723659
   39.97175624  119.87665395  179.90982411   29.97537168   39.93529027
   39.96517417   99.92890535   89.95465595   19.97909324   59.9373152
   89.95567332   59.9847409    59.97898234   29.97706467   29.97060617
   79.96507798   19.98659352   59.96076357   19.96517494   59.95411014
   29.96336107   69.94704849   39.96824562   49.94808112   29.95247358
   29.98501384    9.98347177  109.91868804   29.96900334   69.96972905
   99.90060916   29.97667187   19.96647944   19.98256394   59.97177457
   79.95592931   19.97106498    9.9832564    49.96907181   19.97159201
   19.97372474   39.96714637   19.97620566   39.98686333  179.93286156]","[  49.97592854   79.96485407   49.98182887   59.96294236   19.98997144
    9.98734917   29.98413762    9.98872109   49.97809209   49.97162663
  199.85957492   89.96043133   59.95624839   69.96361383   19.96983639
   19.96940329   39.98887351   19.97714117   19.98790498   59.97856822
   19.98006635   39.98108275   39.93639817   29.98432362   19.97257413
    9.98305105   19.99130253   39.96948884   39.98353802   19.97539023
   49.96117635   69.96249947   59.97184162   39.97406362   29.98268449
   29.98895575   89.94802635   29.97497511   19.97266748   39.97959257
   49.98413883    9.98000081   29.99158718   89.91773061   79.97259653
   49.97695503    9.98907187   29.99322073    9.98755519   39.9597464
   59.98504149    9.99067562   49.93971918   19.98705759   39.9896828
   49.98631747   29.97649562   19.98754669   29.98208461   19.98857068
   39.987934     29.99011508   19.9712426    59.96834069   69.97095937
   39.96060353  129.86372362   29.98871496   19.98785325   29.98859637
   29.94943061   59.96984176   39.98351832   39.96267526   19.98153359
   69.93980775   59.96623002   19.98514063   79.97135957   79.96351648
   19.98842672   29.98731076    0.           29.98233674   49.92575731
   59.97519477  149.91227941   29.99333162   29.97513149   29.98479576
   29.98281846   19.98734161   29.98870949   19.98273737   49.98434886
   39.97704049   39.96927185   39.95289217   19.97675446   69.94928881]","[ 219.86040408   79.949383     49.97466729  199.91434529   89.96421451
   59.98676121   79.95208705  109.97137446   99.98245373   49.97056046
   59.9163075    29.96112929   29.9702777    59.98651051  279.92278097
   89.92911135  119.95648599   59.96167852  189.88728823   19.97281898
   29.98113987   39.96923817   79.92996735    9.98635856   39.98259703
  129.89907521   49.98139942   59.9697408   109.94139098   49.97826337
  139.80941271   69.96917429    9.9820334    29.9759637    39.98196494
    9.98110521   89.98208624    9.98466122   39.97329039   49.94212722
   59.98081005   49.97308597  129.94464576   39.98144146   59.98220697
   59.98452311    9.98876296   29.97001394   19.98425044   89.93805148
   79.9504455    39.97363401   29.98221009   49.97963445   69.95486854
    9.98383578   39.96642136   19.9937417   199.91275333   99.96597107
   99.9477429    39.96772646   19.98021497  129.9084206    89.9768629
   79.96643297   69.96260713  109.96188647   59.96506831   69.97925934
   29.96079816   59.96838264  129.91080582   29.96820063   39.99009633
   39.97315607  129.90655957   79.96603957   59.96973471   19.98869072
   99.95933941   29.98835075    0.           29.97257911   79.95027519
   29.97090689   99.971113     19.96681534   39.97160821   39.96131588
   59.96261076   89.97400135  109.90417818   29.9752517    19.97520699
   29.97263327   59.96579086   19.98180875   19.96952999   89.97187084]"
"[  69.96716776   29.94195756   79.95812213   69.92576828   49.94132081
    9.98152537  139.97243789   49.95978588  219.82109812   99.92259284
   19.97283518   59.95835894   19.98512231    9.99245319   49.96280575
   19.98273221   19.97206606   89.8509958   199.88170844  149.95803263
    9.98063257   89.95403967   19.98046344   19.97325295    9.98542187
   59.93322816    9.98463193   19.98477186    9.98674118    9.98487699
   19.98656362   49.92282662  269.87160241   39.97412364   49.9619572
   89.9629089    29.9733204    59.96128542   49.94903923    9.9800754
   79.96294757   29.98359823   29.9932218    59.9616293   129.94325325
  129.94660675   99.9241844    99.90239931   19.96916927  119.94303747
   29.95533948  249.89431502   39.97762386   19.98313952   49.95576074
   39.95869623   39.95547627  179.94695164   59.95663259  159.92064608
   39.97412364   49.9619572    89.9629089    29.9733204    59.96128542
   49.94903923    9.9800754    79.96294757   29.98359823   29.9932218
   59.9616293   129.94325325  129.94660675   99.9241844    99.90239931
   19.96916927  119.94303747   29.95533948  249.89431502   39.97762386
   19.98313952   49.95576074   39.95869623   39.95547627  179.94695164
   59.95663259  159.92064608    9.97949472  139.90574004  109.97608155
    0.           89.97744597   49.94689766   79.93900794   59.97887747
    9.98196483  109.88317723   29.95835459  159.89400845   19.9834465 ]","[  19.97762899    9.98239328   59.97054575    9.98069616   19.97065066
   19.98498436   39.97213356    9.98134902   19.97844131   29.97306238
    9.98241857   59.97136006    0.           19.98486757   19.97988509
   39.98223614   39.96918726   59.98585009   39.97412101    9.98448811
   29.98711388    9.98062686   69.9494104    39.97208477   79.97504829
    9.98356948   59.92157509    9.98607984   19.9733459    39.95488245
   29.98630374   59.9696994    59.96262861    9.98219781   99.9805379
    9.98477172   39.9790182    29.9670937    39.98789143   29.96640761
   19.99021436   49.97044387   29.96329169   19.98223646   19.97650433
    9.98719326   39.97446444   39.9703912    29.99256552   29.98884734
   59.95371267   29.99266376   29.97123646   29.97805821   39.98810358
   49.98720805   49.96977571   39.98038208   39.96111246   29.99206278
   29.98280682   29.99204981   29.97149733   49.97272602   29.98316973
  109.91541459   89.97185504   29.98959571   49.97691813    9.98653154
   29.99315015   39.9834401    39.97812807   19.97133705   19.98019361
   39.98481348   49.96835588   39.97479294   39.97918596    9.98123652
   29.99079648   39.98538291   29.97148913   19.98536921   29.97922302
   89.96376199   59.97127837   79.97046815   49.97899171   99.95590904
   39.97125633   49.97963143   19.98867187   39.96788373   19.9829705
   19.97033702   49.97112276   39.98323627   39.97910428   39.98183726]","[ 249.89952927   59.95487773  129.92682282  109.86416069   79.95550742
   49.91360218   39.96123988   19.96250523  139.92745224   29.95565938
   29.96092881   89.94112511   39.95260029   59.97714189    9.97972461
   29.95816482  159.86962775  109.95021892  129.78105101  119.92295274
   49.94899166   99.94190076   59.93993064   89.9700417    99.90717742
   99.92397994  159.94184806  159.95693663    9.98543618  119.88932957
   69.91632437  279.87926262   39.94636877   79.93349628   29.96322313
   19.96634956   39.93733391   19.96957206  119.95519937  109.9588287
   49.96840842   39.93268835   89.95774786   59.89996856   19.97062088
   79.9530235    99.92465892   79.95897153   69.92778556   19.96875441
  119.92935245    9.98217757   39.95539655  139.80840537   89.93232144
   29.9674316   179.95164789   89.88803924    9.98222693  119.92579992
   99.95818001   99.92907543   89.93508778  159.93326523   19.98794732
  129.85389009  159.78354954   39.94198985   89.91743003   59.92377846
   79.92393344   59.93688689  249.87057919  239.91236495  289.9121174
  109.91554163   89.93526044  249.93020049  109.90877934  109.93412948
    9.98357484   29.95027123   89.91648609  169.92695867  119.8981751
  289.8767624    89.95019385  139.96063782  249.91973192  179.88600204
   59.9632001   129.89520602  259.91261332  179.93290545  319.85028808
    9.98697732  179.9106868   259.90989467   39.94867339   49.97327401]","[ 29.96587873   9.98721196   9.98190393  29.99010035  19.97746225
  19.97600854   9.9806353   39.96975845  29.98128844  49.96744228
  39.9670635   29.9799534   29.98830024  29.98279495  49.97108057
  19.98209403  19.98374301  29.98526125   9.98371223  69.96294002
  19.97999341  59.95850816  49.97652467  29.99033536  29.98966939
   9.99070897  19.97167381  19.988277    29.9886853   29.97469513
   9.9814639    9.98995777  69.96634741  29.98213842  49.98615065
  39.96932137  39.98134894   9.98179504   9.98741804  19.97326436
  29.97820523  29.99003181  29.97409153  29.9762221   39.98521772
  39.97566337  19.97260858  19.97545333  39.97953506  19.96774615
  39.98581364   9.98310076  19.97595541  29.98293833  99.95840454
  39.98641713  19.96569628  39.97751182  29.98276664  29.98893316
   9.98903951  39.98136537  29.98725369  39.96424554  39.98033646
  39.97937311  19.99033937  19.99328683  29.97326588  19.97879805
  19.97363127   9.98939323   9.98202845  29.99234459  29.98740602   0.
  19.98134215  29.96701541  19.98651945  19.97749063  39.97946651
  29.98102647  19.97204997  29.98959156  29.98081346  39.97011242
  19.98872543  19.99335776  49.96851048  59.96623525  19.99451179
  89.94585619  19.98652683  19.99139516  19.98015275   9.98376196
  39.9744701    9.98093172  29.97845312   9.97913963]","[ 119.94157346   59.96635004   39.95145114   29.96423017   39.92843707
   89.94224623  129.94192567   29.96810155   59.97198719   29.97158691
  259.90175398   79.9249779   219.91003548   19.96776093   99.93571868
   49.94849226   19.97647005   59.95955733   79.95177194    9.98351336
   69.95042535  129.93827749   69.9155008   159.92172632   69.95677388
  259.92457662   19.97697865  149.91028667   29.9746083    49.96557141
   39.97484797   19.98034188   29.96145756  139.95647695   39.94950306
   59.93930357  129.94191381   49.93350836   59.92310919   19.98119291
   69.96732222   49.94789551   99.9242253    49.94995622    9.98617199
   29.96698426  209.93710728   89.95171159  129.97300437   49.97200935
   89.96261717   49.97058391   99.95568032   49.96956472   39.96551887
  119.94509933  169.9585802    19.963095    179.92755502    9.97999369
   69.970788     99.93290937   19.98133114   69.95406913    9.98940572
   29.95794371  239.89576509   29.9535915    59.95590825   99.95080239
   69.92793925   99.9395627    49.92895002  169.83956212  329.9219304
   69.93246677  109.96703211   89.94861943   19.96382988   59.95496238
   29.97338583   69.94859353   49.9281851    19.96736312  249.91493513
   19.97842545   69.93942485   59.93407839    9.9879866   109.96464736
   59.95045926   19.97538269   49.9606555   149.90036316   59.941279
  159.93688197   49.94914382   39.95656643   49.94565989  139.93327124]"
"[  99.94923862   99.96946222  289.84991367  529.84954512   59.91625004
    0.           39.95204838  149.83911457  279.90906241    9.98433196
  119.8856987   319.87873416  359.74936373   69.96198864   19.96945379
   19.96284276  339.84835661   69.9350386     9.98190837   39.95698761
  109.86960372  469.76348995   49.95665896  179.93056055   89.91376409
   69.88258685  449.85558707   99.92582944   49.93085073   79.94183649
   59.91332217  259.87298421   19.98136674   49.92055804   29.96069004
   29.95576335   39.9661763    19.96945379   19.96284276  339.84835661
   69.9350386     9.98190837   39.95698761  109.86960372  469.76348995
   49.95665896  179.93056055   29.9586506   349.88475579  259.90907177
   89.95517105   39.95209399  109.91934161    9.98236207   29.97155242
   89.91376409   69.88258684  449.85558724   99.92582943   49.93085073
   79.94183649   59.91332217  259.8729843    19.98136674   49.92055804
   29.96069004   29.95576335   39.9661763    19.96945379   19.96284276
  339.84835661   69.9350386     9.98190837   39.95698761  109.86960372
  469.76348995   49.95665896  179.93056055   29.9586506   349.88475579
  259.90907177   89.95517105   19.96644281   79.92162497   39.96269095
   39.95031855  479.8039332    19.97100597  149.9218977   299.89351132
  259.8664137    19.97518644   79.94780651  209.91481827   99.90982209
   59.96039814   99.92184631    9.98388222  269.91169634   49.96197642]","[  19.99174113  119.9502905    49.98784637   29.97195212   29.96895514
   69.97115879   59.97197559   29.97638165   59.97997687   69.96990025
   79.96600585   59.94917063   19.98114122   59.98886794   49.98476433
   39.97114779   59.98107565  119.94885733   39.98436253   49.97349675
   89.97061527   39.9844644   149.9443043    29.95821651   49.96036896
   79.9533033    49.94610666   19.96774906   89.89507859   39.97475419
   49.96430581   19.97949523   29.96646742   19.98251427   29.97719904
    9.98278025  119.97048594   39.9730209    29.97465185  109.95070239
   49.98041347   59.93725321   29.97399173    9.98038308    9.98071019
   19.97532344   29.98999366   79.97090891   29.9777248    19.9732421
   39.97138608   69.97419886   29.98554923   29.96071462   49.97561225
   69.98290395   59.96373068   99.9576657    49.98217072   19.97318504
  109.97057265   39.96127464   39.98366963   19.97641466   39.94220805
    0.           39.98974092   69.98332244   49.96921881   29.99164824
   69.93206109   49.97173786  149.97282608   69.9165923    39.98660942
    9.98415162   59.98458009   49.97289277   39.97684249   69.94594426
   39.97145261   39.98387237   49.97954702   59.98334854   49.94718999
   39.98151234   29.9831499     9.98050575   69.9757609    59.98480269
   19.98035496   69.98621358   29.98439486   49.97010866   39.99059383
   59.96789475   69.96134448   49.97154139   19.98863495   39.98350671]","[  19.96037288   19.97916932  209.91955546  299.86682208    9.98360626
  179.88226102   19.97061423   99.87061612  139.92490847  229.87315251
  129.80315862  139.90407208  159.90707494  189.81317084  739.80905888
   99.89118548    0.           59.92781522   39.96238663  249.8258889
   39.93927179  209.88819899  129.88101697   39.95596476  239.86566144
  129.90143034  269.8545951   139.90950914  109.95091978  179.92940806
  159.84005357  139.89435034  169.92084254   19.9672338   229.82735975
  169.90518209   79.8901394   239.8648042   129.80987935  169.81087518
   59.91320324  229.89532814  109.88324962   39.97292869   79.92171535
  129.91365974  189.89606623   29.95713532   59.89824065   19.9646922
  169.88286103   49.9512384   259.88602137  349.89544571   79.87906944
  199.88742458   79.92780173  229.79360521   69.93418566  239.92073638
  109.90541139  119.94287717  119.95088     129.94933876  119.88895793
   39.95201215   89.90547909  169.91551853   99.90436256  139.86718851
  199.88432992  109.92672381    9.98121324   79.92927     269.92943266
   59.90493545  259.92766744   29.95282403  179.8229492    69.93328181
  179.84525485   69.9266775   169.86443539   79.95117578   99.89414882
  129.84765545  169.93880423  169.8842223   399.80799918   69.93982151
  129.94543761  169.89576047   29.94301329   49.96377639  629.77940235
  109.88744536  269.87658826   59.94189249   49.91895263   89.8581098 ]","[  19.97828022   29.9823944    19.98959581   19.97819749    9.98166101
   29.98999396    9.98536034   29.99043826   29.95602754   29.99164575
   39.98156637   59.97112008   49.9846489    49.97109133   39.97771418
   29.99148874   59.97702108   19.97820932   19.96863066   39.98181853
   39.98190378   59.96670897   29.97443881   29.95509398   39.97032048
   29.99066247   39.97897673   19.98036578   39.97866084   19.98120661
   29.98889935   59.97308131   69.98467307   59.9898894    39.97089704
   19.9915342    39.93988081   39.97230835   69.96974033   29.98077163
   69.96806867   49.98331897    9.98605963   49.97848224   39.97387839
   29.99161153   99.97667933   29.97944231   99.95360932   59.96506712
   29.99140891   39.97765037   39.95077166   79.96737745    9.98099791
   19.96546136   29.9860947     9.98191743  109.97231724   29.97537838
   29.98874646   39.98662296   39.9569603    19.97916901   39.97949168
   39.97530842   79.96267257   29.97979952    0.           29.96413372
   19.99041562   29.9858831    19.97686746   39.97357161   39.98156621
   39.97187297   59.96441206   39.9814406    29.9855791    29.99259443
   19.96705536   19.99434854   19.9778271     9.98457591   59.97512072
   39.96610305   49.97583091   19.98831945   39.94095633  129.91208955
   59.9221064    49.97647986   59.95851689   39.97854429   49.98317657
   49.98044667    9.9856898    19.97087051   39.97485673   39.96745081]","[  69.96419042   89.87744928  399.89984576   19.97412029  119.90212854
   99.96945525  229.83397139  149.90128583  249.94473819   69.94430125
  229.88587857  209.91888442   99.92807837   69.88252557    9.98380051
   19.97179957   49.95901268  119.92894861   79.96773362  119.94658129
   49.94850277  309.85293927  379.8128961    89.94491618   69.93232494
   79.9423271    89.95745773   69.94408974   49.96543151  179.91399792
   39.96131705  249.91753348  469.84896293   59.96311463   99.92728477
   39.92754426  259.91172506  119.9377817    39.95170324   89.91399586
  229.92102544  119.96155015   99.89335684   49.92493839  109.91739692
  149.91148853   79.89532753    9.98735065    9.98672587  379.86494526
  129.94483617  129.91352069  149.93389968   49.94531907  109.94622754
  139.92696552   59.91232968    9.98384823  119.90969477   99.96374322
  219.89665405   19.97299844  129.92143032  149.95865777   19.9632824
  199.83027522  409.82734636   29.95302902    9.98156839   99.84091077
  129.91421332   69.95253612   79.95234198   59.97500326   49.95792895
   69.94343147   49.95743908   19.97604801   59.94540954  119.88655573
   79.91389663  129.84907187   39.94722062  199.88013573  129.86786007
    9.97919261  219.8184743   159.90147685  269.82850011  139.92423721
  159.88372355   49.95882605   59.97333946    9.98557484   49.96722132
    9.98428251   29.9722831   189.93164783   49.93105445   39.94872021]"
"[  469.79487254   109.84397077     9.98149483    19.97067299   469.65664728
   479.85121946   569.74171989   359.60192422   169.91823668   439.6929851
   209.890562      59.91206649   619.6843704    259.68153946    59.91162913
   129.90957491   109.88928883   179.87983314    49.95953512   319.88905294
   119.85466679   299.7680297     19.97149667   209.894351     199.93540457
    79.89828783   739.79751856     9.98335883     9.98431169   229.80336036
    49.97327257    69.9239329    289.76537033   119.94696402    19.97691252
   139.8937155    549.81283671    99.89595133     9.98371048   129.86001786
  1099.55808465     9.97980746    89.92151968   139.93389222   129.9354044
    49.92030415   279.85193586    39.96647648   199.87307445   529.74206642
   139.9031343    399.70452421    29.95243717   279.83688819   519.71920378
     9.97936251   209.79618314    49.95769578   439.76862877   209.89250087
    39.94019259   299.92110418    69.92991731   479.84248558   299.84519877
   409.70196575   109.88156318    39.92604592    49.95953512   319.88905288
   119.85466679   299.7680297     19.97149667   209.894351     199.93540457
    79.89828783   739.79751856   499.51926359   519.71920378     9.97936251
   209.79618314    49.95769578   439.76862877   209.89250087    39.94019259
   299.92110418    69.92991731   479.84248558   299.84519877   409.70196575
   109.88156318    39.92604592    49.95953512   319.88905288   119.85466679
   299.7680297     19.97149667   209.894351     199.93540457    79.89828783]","[ 219.92936683  119.89253324   19.9672879    29.96307522   69.902054
   99.94665857  159.91419612   49.95432853   39.96915929  179.90806559
  139.93345647   19.9643526    29.96480531   49.93641723   29.9721503
   29.97069934   29.97398782  209.9303708    69.9222361   199.89121523
   79.89161571  119.97402917   69.94137274   29.96932467   19.9654046
  159.92618149   89.95636924   59.96044362   59.90385696  209.95243071
   19.97634987   69.94851731   69.95458702  159.93752012   49.96332409
   79.94431822  109.9331118    39.9696618    39.98224174  199.88264033
  109.90647592   39.94661499   59.97774739   59.98320095  139.94601807
   29.955606     69.93189971  139.90170586    9.9838412    29.97661598
  119.96569901  209.95716309  149.96140769    9.98239874   79.94363588
   89.92326897   59.9377473    39.97462485   49.97562135  189.90077797
  139.92071419   89.98215367  299.76444287   29.96358077  189.95574591
   89.90774321   29.97776531   19.96167276   69.89748737   79.9560632
  139.88164562  359.7977291    59.97533042    9.98801137   29.96958627
   89.91915443  159.95857125   69.93661995   89.95126546  119.96476528
   99.9211948    29.97647192   29.9765878    39.97368643  109.88951748
   49.95825686   19.97303226   29.96807972   89.95318573   79.94620279
   49.97371218   49.93599738   49.95301918  149.92360502   69.92526792
   89.94282407   39.96779849   39.98177769  129.94185912   39.95301675]","[ 289.80558768   89.88289298    9.98278295  569.69494078  369.76902844
   59.90225803  419.76205208  159.85143177   99.92179675  289.8192486
  329.69266488   39.94636812  469.69160843  279.81272371  349.89703906
  329.81143951  119.85878151  159.7942966    49.94003995    0.
   29.95136216   19.97171449  279.76719966  189.87015204  179.9282776
  249.82005607  319.82074711   99.94982438  449.64565457  169.90765477
  229.88800729  189.87065299  139.87710708  429.64635373  289.81088272
   29.96634376  179.80543489  279.90106583  479.83032795   29.96318919
  409.8665175   209.8164727   119.92396086  449.75171286  179.82207607
   69.94771341  529.85118477   59.92113584  179.76785908   29.9575295
  279.90114693   39.96353614  129.80923326  369.69672564   89.90828293
  709.62840444  239.78809083  129.85293426  119.9305209    29.95156303
  529.64862779  639.63206516   99.92450721   79.94551094  129.9058634
  119.85986034  479.90629513  219.87148063  449.85491155   39.94385822
  289.80465745  349.75573776   19.97736396  159.81329111  549.83364938
  229.82777458  189.92059462  199.87814877  239.87977672  179.87209184
  209.92724156  219.80391513  259.84806568   89.91987848   99.89072631
  149.95590136  609.61836411  909.76693716  469.731917     49.95274761
  659.68719042   79.93174624   19.96585978  169.88803863  369.78153365
  589.59858476    0.          199.77171682  299.83623747   49.93966351]","[  29.96356229   79.96017759    9.98758506   79.95795605   19.97853191
   59.95852812  229.86511586   49.97258991  169.95353924  149.90283558
   29.97579329   49.93993163    9.98933115  119.95596954   29.95888708
  119.94078945   69.98346095   59.98221658   29.96761169   39.98492011
   39.98520441   29.95952945   29.96823308   99.94283404   59.97639099
   39.98198038   69.95431466   69.96548236   39.9762219   159.91196641
   79.95748858   99.92597005   29.97661047   69.94362121   19.9685029
   49.94468735  129.92909427   79.95949038   19.96455747    9.98764726
    9.98514041   49.98639691   59.9309906   259.81562224    9.98680559
   49.96398058   69.94144148   99.96347739   59.96735033   99.94790127
   69.9500226    29.97511593   49.97014283   99.90387607   49.97819199
  159.8904737    49.97515006   29.98708988    9.98223876   59.96739836
   69.96241042  319.85713087  139.8964175    29.98537116   19.98031353
   69.93030519   39.9467469    19.97544627  119.92323613   29.96027252
    9.98027751   39.95809485   79.96762158   69.96706078   99.96038512
   19.9746759    49.97126358  109.96003871   69.92142891   59.9747421
   59.97396035  119.92302881    9.99133192   29.98698519  129.96746681
   59.97439388    9.98156672  109.97213553    9.98810496   19.98708635
   19.9810185    59.96322883   49.96433298  129.96278872   49.97179011
    9.99070474   29.95043563   39.96912218   59.94318777   59.96403315]","[  29.96093455   29.98807404   59.97235186   79.88601367  239.83856258
   19.97102752   69.9250135   109.91419817  209.86619977  349.78104756
  309.81455218  279.78333148  459.7440766   349.87757336   39.96140636
  519.74885539  179.88457834   99.88685994  169.83635892  479.77648787
   59.94454388  149.92041498  139.9212792    99.93807668   99.94139239
  289.80090455  359.85589673   89.85759741  129.91448607    0.
  109.93149259  159.89297135   79.91677887   99.95980935  499.68061065
   19.96827844  159.84557636  649.83022026  139.84116349  179.94021286
   39.97102209  139.80647694  509.74177438  189.87379409    0.
  509.78840018    0.          129.95336671  509.83590821  159.91975579
   39.940802    399.77882608  109.89571933  209.90452636  389.75702771
   19.97719648   59.89957721  219.93952646  269.8174265    39.94478852
  279.86145481    9.98272741  139.8210587   349.83669409  339.84621477
   69.93875101    0.          149.93540513   89.93098973  139.85702449
   99.95858258  209.92868605    9.97993995   79.96332894   19.97149228
  189.90918812  289.88976704  139.84289727   69.96392347  419.7192782
  339.8758763     9.98321654  379.90003262  129.92638729  229.91010264
   99.91769321  229.83561722  219.78617507   89.91440468   69.92598011
  519.74293047  219.7707064   109.92648969   19.97037392   29.96474716
  269.78114329   19.97328849   29.96880868   59.92697948  159.85439571]"
