varianceSvrg0,varianceSvrg1,varianceSvrg2,varianceSvrg3,varianceSvrg4
260831.90057806764,1359837.6474917228,213137.2558383972,141343.98724955108,797496.1618125859
118682.64868977838,294174.7543373703,3561879.774800054,141111.13910629746,805541.0711411438
152617.47388066477,783189.1881044104,1075050.2700452893,101881.00443623567,634142.1702288848
118254.77343746948,1172450.2080183604,17467381.959788486,635418.542044115,904862.1231578354
157469.24324729582,27808286.7737119,1297515.0236972338,8963599.519733528,2619324.931696241
109806.04215066964,645280.8403993369,1392562.9610161993,1400224.3059837164,823066.5809968252
373934.72022997483,10010516.798860079,2406474.5759751354,461963.5623923234,848273.055079446
204686.69932172773,3290124.4726971667,1461231.7390346066,11240102.785701433,276098.45274893567
914804.9629731635,215625.47311255426,2730086.5947699696,4796682.3161268495,597867.3655758016
330144.6967069378,110816.72642645665,7903707.323863538,237579.26748684587,251731.91319947538
645225.6137783424,522403.55198168516,1700230.6366833998,189248.56605016981,354670.7872681338
1145567.7150380942,233754.5782893287,6681205.409136811,12713442.967221357,451205.00231061375
1113011.6409552558,142304.58941240158,1464006.0615563071,10985839.952616865,1261951.6142914318
518507.2110604374,20295254.561157715,2568306.861529598,751237.7100569552,434008.0923727874
685951.3012810576,54653024.80786509,13322060.48888354,346259.66489833937,1951332.016999646
1056626.2333300388,673550.2745314979,2411553.0994582865,519685.63021160325,590376.1907383791
865978.8722802656,279153.4923843661,3635885.905502923,1553678.9119937927,135282.44014127037
1349746.6171014602,186004710.1284793,25261791.480250727,593006.2064068634,3414689.6162253376
2587568.2512444598,596944.2670665219,14233433.147373702,549835.5412340768,846528.1244052624
1186979.560655522,4329976.359841303,25392500.710617185,884079.3170877561,716190.2989467748
857011.4459616613,1446156.726274509,25646699.90075055,3664344.3088015364,680421.9118988605
298935.8041095853,506548.31196734705,2176956.4148760685,341349.22581194405,730603.2873722066
2290548.7989056534,23839407.39620652,15258180.798942855,1394583.5507995985,1299390.4967885204
129561.50923189466,1232072.129219674,9101582.90701057,702959.9032057861,653031.329523357
211897.28543115768,385042.11581903923,10117256.058397166,1912124.0535230273,879872.2591513305
337288.54013275885,4685931.637834457,1458865.4089449255,555576.8138641942,690736.2294088313
86402.49975547918,630396.7472696222,6218261.617203798,1054290.983159581,3261667.4505633293
159201.5070899988,1268602.883209331,5681220.503761303,600310.3810749063,3016626.6306411857
415357.8468802526,127939.34964979782,22146015.9843602,1013355.0108146397,700022.3996779621
381704.05766617635,231265.047734631,8005078.810287287,497472.7717458442,770147.6763626748
1286536.2196327369,412449.8330897143,66667946.06357936,692277.5454130506,458640.5736713289
383884.81799409987,2709056.4531468824,28391374.01000673,290983.0382380636,2800860.545784516
89094476.38739806,33775223.5592289,83248013.0055313,1037450.7601754044,612838.9581539145
14733883.656350788,136766.48090414226,34929018.40617424,381431.5978827992,506284.2651474994
44072723.70322482,322392.36376460997,24359721.05926729,1097312.7670431049,4887543.598084276
53395308.727482334,77861799.23995365,22036201.86047103,13727956.195035566,887652.9809473038
1716651.9735441217,344792.1682400434,21851044.36866085,1511307.7263539585,188375.48370134356
647050.1045739847,124446.48752562201,18489254.947720744,727894.4004213356,2975559.0524233268
651134.2162121498,2383853.9253598093,18934126.98195455,289607.3239243747,955551.3949863198
653277.9230329562,1639139.9001990152,15358536.750936083,391395.0653756643,308066.192387601
1760695.6692147304,13048520.080960453,1509552.723281995,214658.84469030245,290459.20113857865
987714.5256891841,578912.7491710734,708507129.5231133,210101.61296335905,2393462.5864774007
970769.8650507359,280658.6117035323,103702.34146342627,284190.40109328495,608532.9637847656
2102426.5557186757,1058427.9544467265,250415.39450712453,264964.1180066345,329547.620961866
2299628.2789880186,449298.02825854754,237019.4352434486,233060.78508824197,331791.6576991314
7134846.556175057,469263.89291841723,889131.2811347733,234287.9806539654,2623436.4047225257
287747.70126699895,988112.601554096,827967.7060667288,2501065.6589447563,470178.88493820914
385658.9141965368,700219.4428099077,193952.96622244403,359817.84738564945,149603.27603209208
1441503.4856645588,16233494.310741998,1210717.3789978842,1339063.129548388,1275371.8434058926
504247.1861162211,831008.2688615725,570036.1835735945,3023753.3903933302,511976.6798514016
374497.0705254111,398799.15238462,1734296.037879408,1755229.330254592,137532.3094361908
574271.2593167992,307230.17599647725,204938.10302817298,2577845.8885920453,173260.29802778154
359490.1555962898,9124378.61746564,6916997.2613721555,2673159.7247180324,566554.4745389227
318672.9980223187,109462962.79005924,1667314.1967255375,3656122.096424397,335645.00441624864
728258.0270775529,101071.94853027136,145677.9033732426,2664849.2597831716,252380.4116952573
129596.00065828803,637894.3561044886,385092.41035591817,13156870.576792704,17738060.340260427
1036448.0814121788,671880.9488134418,177484.01783721903,2611029.873988403,178902.80026306157
113548.06013865795,186023.19413519936,1868504.082968323,3089615.9949640594,580637.7971017546
263551.05149504286,83746.30754434098,232575.95515735765,530668.9404939484,140020.31166661732
39780915.7167065,390757.10755884973,257414.23832695684,633920.8674310325,215007.14119770314
8066687.141781116,609856.6784526538,103681.51753071629,633427.083153826,2301595.0458628545
5899070.397036001,47543412.02501393,122085.65695777598,366781.84998732817,172471.92844200227
6161648.964108422,7264596.954477999,1392928.9207673434,4450896.525613716,1783510.336685737
6694622.400259993,331061.69636052655,258042.59631022002,502590.5009798302,742027.2968843976
4824191.855340665,92725.45412039077,939686.4945078355,572179.7456436757,1323024.9132908243
5468291.736093715,407349.3946960357,30459277.551610105,423885.2216279995,1645234.553139012
4839511.210809706,572220.6867478391,654419.0910601622,861261.5064289813,219535.3581188823
5953915.638832529,685494.1080541913,715617.7139063318,192643.65025778487,237151.22205272064
6517293.997747157,353074.1371579255,455982.1650680828,585270.6207153992,3186152.0480108634
18718096.14416245,172336.52138351646,441235.0941357411,1737213.0208792025,733877.1878221773
569623.6563927807,439584.59714062064,351266.3806737043,205236.5729570566,733815.6846227712
332528.63896486163,408285.08067305037,800078.2034077555,278705.9947847281,1532557.5427044164
202241.97207828838,703107.0149348094,640746.0901281881,1351211.9572123922,1329504.5074077623
670480.7586402624,335227.4281407737,9856364.904614441,86293014.27761401,61137610.66262961
186663.20757252313,548264.5791846267,256792.35600174902,6351177.210418967,2417165.2877179123
1488128.0190074337,485559.33482724655,227360.54525500676,3159804.665799355,129688.40454928204
245699.5445238423,188616.6689585366,256199.05662454184,32802910.85846338,3117988.002823165
643790.1934442692,326435.9545568461,330552.52931318415,4568140.409840172,493184.43853603874
334921356.4177718,314447.9504258901,518801.5721826892,3652962.9382091574,579304.1145881938
92248.41129442668,371495.97359020053,760422.4078378445,144525731.17364597,130151.82504425404
358900.1195127731,192803.90230755007,910336.700870318,57980560.36810838,157244.49181974604
639964.0083307239,416700.4137979605,907246.8984546983,1624904.5602491642,13844293.603854073
34562991.56648094,601591.32901092,2749933.2700362997,1735074.3134584299,910600.4646818037
196016.96116477333,330609.7678652621,286764.99412402965,1463991.2439103883,11272846.286833322
255558.24272476268,225947.14845619496,663165.7156028834,4974781.221478015,8938979.35059312
3047173.540469209,279501.4718733982,114440.78131224879,46308495.534758404,9283868.434494656
948423.9877037101,204200.66685818665,647556.9869539338,1254234.464986131,11059077.618572213
13918156.281177424,164703.08165556495,128155.31511110389,46850841.90181643,10025568.923361465
35994319.157547,498510.40083573485,151960.20423387666,1181294.409449106,9138962.235250447
11056371.465479232,639716.0723723985,1995948.038449531,14067235.640408058,12264734.604916697
5984672.679691277,161504.4144297777,195410.79217900982,21547181.809151553,10981970.894212626
5435824.389465042,227578.17587771453,187403.7501853967,83438656.41778588,9451522.003558218
967760.9535163444,208049.85543515344,3740103.3056195267,23890705.039561503,725043.6544199286
1227939.4081392125,1171022.600604352,527542.6186390703,11673955.227504425,10070539.3039515
815358.5357007274,99654.51999760623,211088.17936023534,11723454.335399827,335002.8733864439
1093254.7455428909,114734.68135099433,1601331.6896742983,68045000.61341025,129899.70151769524
840568.1674173588,140696.8329639307,198263.82145711477,6975535.077833416,312223.3006179997
152452.54423176238,391949.20043617394,577512.6966565673,4914331.90616212,432840.4145978101
54616273.33131486,11816297.131518016,181271.0033177117,4549752.132723501,250340.512551901
206068.73099356017,68842334.18605393,201686.95057641054,572932.9032322603,263471.9961004657
267225.9289059694,58506.77049654164,236010.8782858753,588611.0956446993,228603.23945445716
2647498.1409793785,96376.69561674088,618577.813742558,1567861.876826232,325028.66743971873
231807394.61931008,153585.85557991278,235171.3534663296,106891449.77877651,33753428.74691142
171304.14674795142,23266686.95554249,451136.789700622,1996389.2577025206,712426.2269353871
644410.2272175489,132436.5470531623,203918.12700388778,2526716.0425805813,572975.9348760804
119930.06730382665,126338.10260256208,324526.18295990326,16972776.24317484,524054.0770936754
256393.72377467202,283960.50901103765,296405.4942859296,80163644.63025743,533002.5688629422
102153.60801960553,249238.79979378992,246983.95464435595,19738942.91826602,514036.8179892681
200512.4875452714,240870.0736743065,242995.9000421402,43457662.302000314,561065.4477938229
584391.3733662291,256023.2610984682,6567408.853836199,45090107.30330312,623664.458276985
2418181.2028424735,183021.42239176453,1588769.1890297984,44609897.1392431,664040.6655372633
1988650.9404946878,150212.2793293408,2765132.415516316,26014964.36553196,7914281.136545708
184738.4972433835,12342215.502350552,2426955.8658392285,46703544.36912149,2158859.9018729148
10229256.831978777,426506.2742021085,1588015.7214916216,72301537.32563362,5979372.86133075
175630.68012607022,567714.4891736796,1860954.7037215605,63375488.059061185,2361597.9143798635
103466.69497267659,3346284.377803752,1873418.3991091545,51206854.155916706,2028128.0619500065
96493.28584474085,456337.3836676813,2231959.911747547,21653585.473477796,1953941.1642863662
426053.50125549705,2115062.722824124,1582473.2819482922,39929023.37950736,3832860.723053543
211177950.62195587,4524995.823583389,1638830.073748259,28625150.38597984,2795248.6729575447
3171515.007479864,54065327.36325498,286699.8172101221,22598894.80873699,2363384.836548305
10787730.122833965,1451056.593253833,744163.0180903071,53760308.37291313,2157939.7493035817
87955666.94750415,1557157.0930564757,185906.39340960974,25810261.80397721,401537.4454196188
3116658.80877964,2228872.589356709,239914.30171164972,20454069.599217303,1768632.5351618405
15878891.266933935,768234.5285415491,70540381.2209867,296788564.0117589,483629.16770819057
3602631.3161516353,697358.1266067629,66528933.54754753,52537320.727604225,784347.364462241
4165005.656735825,726521.1695536387,11143662.909175174,24297671.226867232,1242254.8806610296
2951612.013134302,1120347.0855834463,176164.6706025308,2107909281.7655272,659083.4627269756
4877050.466505258,905060.7576794501,6167094.343697915,39271240.59988541,465169.00214599643
611568.9480016825,1120447.918675613,72546099.43655089,16639382.00784199,382345.65319868736
1416106.9165136018,11917088.424662318,33957304.590099044,30205727.78263656,582926.9453161905
28422423.215370487,10027424.907235531,45112593.60663949,30029165.006600555,4776331.633689189
4551282.20334544,20183234.072390128,44394002.91048145,17229719.702258788,2000407.0286938753
1723177.9399152463,13119250.711026479,66802718.495293185,42016150.147699155,1544875.9470749767
2195175.872357523,16596568.26852852,33694579.850642264,17898352.252472803,2387843.884642669
2326514.5318602924,11520917.264530323,23974049.309990525,30559477.425787173,1543123.8572610235
1867776.4194199715,12333291.325656839,27265207.229154013,61734803.1121322,2186413.626107969
2708976.048121106,17226851.78730213,26193310.219842203,3812444.2444172143,1528020.6359557488
3124488.214523906,37082949.18251,21447864.312703095,2939510.415985585,5336720.936255222
6935982.7912949715,1393769.1292039694,2582228.1904181615,3479717.977007898,1972237.3312226804
2734070.898363282,1371064.8290116165,12857530.78386492,4219210.064350616,1948923.8648617053
3658357999.6196814,1329977.740092627,1281956.9728224142,4575750.216209209,2506366.0464090477
8818957.916508572,2165093.1333295307,11017263.366706662,27233927.773261003,241199.21944768078
8080281.528404609,1330179.0871933892,940400.701727644,4072262.3275926444,355574.7406259876
6124375.965922814,1360233.8990388534,1126948.3407141408,122652877.49913359,34714369.10771798
13180038.791392865,1370731.2209909416,963125.1524266417,1742136.648661219,242288.09226188593
10871313.235477732,7968803516.437301,635771.5656376733,125130285739.42346,502340.9978518569
55715653.83846088,564879.7752141089,804877.0858090355,13646603.097089337,745638.7699673604
7976267.348459437,369410.0130262346,35252627.98997482,109285221.05087058,330352.1917088892
14066237.14063109,614145.2238543234,2231829.5125584677,30386677.851074427,238965.20056707342
6591729.8455215385,8108922.436470816,611193.2336756617,6453743.024297568,944066.948781306
888121.6228970764,499839.5987629334,780295.5170996211,6730057.711709928,902003.2565596979
682925.7184007716,711947.966678797,978800.1495634977,3273592.8112907,166979.41759092442
10024435.511801858,367461.3120708895,766499.3092628581,8415757.75509209,268191.0994952683
129608.01226565918,385594.11620100186,8388651.00596881,11036094.422378663,27607977.205348443
487103.0918166196,364482.28751616617,3797576.12927669,11894618.764937203,248297.45731124072
828895.8711003585,104215.88333637282,11532625.397341635,1058504.9380453185,1011456.6645736606
447990.6538847897,163053.62036626015,1040124.5582871598,521911.968299935,357377.1459543152
205615.48603532996,505353.59399070236,1072107.0279103513,382338.12762240076,2031102.251143419
2050732.7359518872,1551806.1880474752,1237984.1385905412,4402601.079016565,430469.7399812521
9721513.785726503,12702121.524331637,1773876.1618416437,633749.0024937901,3105587.6749492106
24886795.490264043,1664523.0038087207,1079494.3119752426,7704384.929467236,1987558.3346084985
566430.2127466075,292283.1926296463,1274362.9036162756,18916306.41106987,286499.9277769351
452932.98682480206,275868.6339148558,1169979.5335341613,13329761.800561111,596944.9556235833
5073586.618525693,218132819.72734785,517502.541717643,14297278.387107547,483302.1309978173
277915.96737501177,15355317.990923177,4379025.113053102,13458915.343975877,397827.0773576693
165024.20885053903,158794.2954791404,5029936.790860344,20278785.00792649,561607.4977063453
309255.30486742035,339746.5008232928,5646489.007049068,12159463.143980887,467474.82030825247
205885.7204461994,236769.61658839532,5282748.155442957,22772069.845828112,2046172.7688104822
32261707.470905066,131741.8315223075,37595990.32900562,12563580.469933305,563019.7086967019
137351.83075639003,9397228.119063824,5351287.690457204,11514309.729410537,335781.06004360283
331516.29547962674,371194.6900946857,6982515.318656984,13734848.073795214,591694.257473101
2447259.302230252,154647.41283150433,7263422.165289004,1937904.0299859743,318976.14853947714
157679.74409054426,246149.66822929983,19298617.644475285,2238797.6579486094,246160.22809627833
365539.30733238615,113301.87152933872,471164.01915213105,1846353.3159521432,1324773.999184027
