variancceSgd0
923.3910942312372
14381.98018989014
7889.078921800745
6117.208372646389
3674.6114061548747
4328.65824263493
26873.676091331967
58731885.6478981
32551.67845031124
66342.44112616373
67574.16612077718
51783.48540490792
67389.81211668106
74234.8577566132
45769.63423417906
59980.53692867948
98116.43137425654
128022.3713511675
39842.79238735748
49051.292653784374
612913.9704625569
879961.8250037364
342368.2420216776
384465.23879790574
444398.46540659294
272542.30710340105
584425.4310896101
1029064.3157403609
1388668.4480605237
8198747.062875641
3243302.2739885245
2278438.1154203247
2619917.626257305
935132.4997487543
445311.0049356296
1523170.4931062977
2902103.5514743826
1641017.463554408
3184410.63455825
1385548.7925485936
821600.9671490535
2140512.9975640676
2455240.0886505134
14108409.344155189
6601292.356234702
9871228.184095588
11581899.801231002
8881037.167382604
10605976.81686074
7228184.029620489
1416252.1474117641
8693196.774014346
12178759.744913423
4059616.614167929
6985642.141612296
8121680.739549509
12881043.36046779
5581322.947193867
1503515.8243859191
6947393.877841894
8822869.084203402
23865985.921575718
20814742.372541763
2967186.990180793
36537348.559167325
13500504.711592827
4390935.513096806
150323.8240452365
1830629.1674601627
143627.96475086492
9808214.426165054
89896.1946394744
1140232.0394753376
100113.6589785685
119070.77999997295
844273.7250168538
360936.85104750027
251328.71942111576
32645.78877697008
66101.07829415091
196824.81641933828
957161.1014407297
1848863.8164611582
4185181.030652528
172256.0040161061
2497223.844383263
1692404.8648016336
1748877.2464878452
55159.882095385576
1310238.1991741431
1909769.1293898965
101471.30245223896
374265.8056045688
8451925.36514914
16914783.898462262
66768528.40273626
14281423.858468065
5019095.155765051
10500516.568134263
10784058.401156384
4224139.600914344
21396541.11301554
42060120.37602808
5068482.690474524
490883.18482981704
5926947.203976595
6742077.175706819
140901.85869207955
111360.41884662968
175839.7457620004
961592.8155766914
524818.7846873964
305045.43506450794
203127.1214806657
575974.2061272429
6244823.919186182
241519.3996538997
5576630.8975528
7584010.974520556
2853778.6682488904
225373.26859409577
164598.16694881895
1213248.411094879
3090795.1968343854
325759.79098464304
477317.8489266657
121928.08385517867
817496.3574809687
5948460.389184461
1785832.918299249
252617.16736902314
206976.5126496939
1848614.5738225628
58914530.00657318
12306149.367963053
39460166.696203664
71290118.99798551
92474604.4638358
49669929.119649544
39503006.13890147
206290.23211816992
349408.9029867187
439394.9039795473
806656.5781866738
724475.319473865
1173169.4393092957
2247343.1201790664
1564179.374599656
969948.0396817062
1550214.6066122164
1861496.3800672404
130647.42397628434
3743130.907389248
153400.22711773895
221747.4730814444
207846.86271081652
166452.3836086605
107272.18922296204
792487.5159650597
672155.8101178652
396046.46406686713
149581.1752674295
174948.4689207415
5335396.136886086
143201.63644373443
1315709.8072382354
161488.11245239654
1240015.1898096786
994157.3236098055
890220.982465285
3533319.9436337003
73730.04598886083
113038.2143617475
98657.78006209142
82862.22900168365
94151.75424917108
113917.38016319719
153259.19718403154
431368.80564965436
248253.6438089977
467529.5343162348
91771.97993640297
167078.06462083434
101694.12915482251
779380.3653269827
164457.00738754272
97740.32884242937
103152.47124153866
87469.34906067443
485116.7486078723
94720.73190868607
32588.635833302287
902044.3785555626
165697.46039805992
867535.835186018
1927468.7694748393
3591455.522525603
182183.74128822263
151322.7060665633
389591.43951818027
365577.99694474007
378846.678910902
415157.47676027037
472032.18518450134
1273515.0717025576
1121293.7037482308
11032279.000025783
89569836.71017766
542843.8491714746
326408.44491577754
351820.8592738826
216321.82644531527
888046.0778878492
923154.6363789883
214917.09722423123
1605095.4777111262
463975.0167773303
75696.23666865393
371475.26604390773
868488.7872067287
975532.3706762801
3240240.7219506367
89184.18911534511
253040.0789153347
273794.17723337613
8277359.1132218335
145314.64184829162
302466.3216920233
150428.3997151369
258980.43008139386
2030081.4693126455
243347.52266667347
203235.204328774
589758.8896126406
1651382.497076203
174095.1345341855
394916.41063779336
1241581.894956481
679143.0938924948
307166.4461226141
719032.8307745655
249219.94815222005
115656.86184878885
170413.54404409765
109146.5892143327
72651.46934310888
55988.83994050612
101165.47065105027
163493.0638609
113576.48800549026
78501.58860087799
139361.42847513536
1419809.8541622837
106737.32058500085
203805.5723991208
101816.74550357071
53285.632817486294
161281.94861371888
7287240.214920806
4626740.786062316
78384.79314013917
68736.26968635067
53313.04547882695
55333.58410595344
77732.44436140606
1249642.463516134
54636.04326943399
48780.339988107546
309390.0026571633
131573.00281507248
69326.20831823326
217348.14789674472
345329.6951870883
219576.4697671463
213452.01745965498
1400655.6607884662
254660.15630251315
4058600.4708797797
1422830.8601459153
104533.14660794726
53180.682582757436
16233721.011251789
98330.57488691155
57410.14306547269
2614352.493343245
305773.76176315726
70546.28062642539
182557.13659872627
2915654.34984743
112588.0106996147
796441.7917974017
45792.812045693616
43696.959709828894
3067069.954571548
78904.27106238659
70451.62033442887
1149741.0862941057
1390857.934570274
344004.6676234367
37320.033508903136
19660479.3824341
3158426.430048749
1193793.1123692566
2492597.5153852184
1460403.2094981265
991974.4262556434
2581141.926045184
1674594.7696591695
1495346.6544243558
2103764.173247509
116184.53284305657
130817.15677210252
521496.401125227
34995424.44346215
318105.98020528816
1191443.9600448366
218155.24048271443
126924.88140986772
253824.0884330197
604755.5752956935
185254.43113742216
143879.03352618383
2456792.250581233
86872.15557928816
803114.9039763175
1055281.4579689233
216446.56254530567
1730583.1783930187
867630.3530525374
378041.32528273814
964595.7078098796
1017075.9988206725
2278978.4605050837
71342.98036106903
92528.8441679132
74203.90099207284
1296826.2972278686
85361.8354039843
94280.6772402772
62470.32526305233
113318.4478708438
29201.70770159976
122903.35187692259
79322.36608534661
4093898.8203412984
140924.31742651243
101471.6300562918
119254.37208418388
1079455.2095494214
499456.6972962528
9830599.121418776
57196861.16620346
2878786.8296298496
4439869.1629904555
1635310.0959621964
892749.2327004801
1661422.071869707
661691.5083697597
5348796.158751518
1831166.4334989204
6726367.497330116
55308.94267893224
619244.6292269613
92476.4714962701
131145.41037663212
75683.57959376118
60635.161690908324
91876.2030188592
1835463.7421710417
62488.68759156199
443515.8204127451
161165.48507668296
903715.5215971874
443226.6680502936
897512.9859288997
1729833.1241986305
78903.87115556926
1047625.2983597298
3819755.668498823
109362.81716865985
870144.210796174
176836.53914553407
81403.84810824406
4856569.022662526
162036.60989675485
4185517.929282938
216158.9705125169
626892.1100288148
650531.0779827653
194824.16988027428
3980246.309322046
775395.3479614765
2314345.925039385
410951.4643906796
15120640.192643631
430634.5590063061
1406371.128589658
69756065.98804943
161026.242871534
207968.45621942982
48944840.978148215
42903217.024934135
3386092.876575609
312712253.8784752
312371.1957693528
272787.3630885704
79861.63916644527
81165.51979203685
173445.05772121338
220746.81672967586
78495.17976556951
58364.0483277851
111994.67729691687
7180071.280457803
4739346.178858865
91574.25779839467
60973.863649960535
191104.88742805773
140072.51555971254
104880.99952996301
67349.22392215944
135117.51041995638
233466.25248837995
2441256.948953601
4338448.985181467
6646131.044945981
2361331.443613583
3304396.5980111877
1774965.9544733968
1068425.8965910443
2714966.0312892366
5640832.750528796
45578.86769178817
325481.073075982
2069313.649834505
2106520.3984615398
187857.48932193295
355612.073574806
235274.37295435966
238440.66312091934
143508.16858603572
356301.24049271387
330320.5686269706
855961.2375862809
192310.9734114781
183750.62617633378
5955896.441270073
116389.96050815909
98239.90117844686
334350.60151238367
122879.4385719968
166989.3546810863
1449283.2691347986
153767.95063896978
74708.62346751179
58786.6032585296
400104.0292646162
57154.4473891139
402102.5202587555
161858.86856809302
2263974.6809181687
40521.75941593242
51073.2362572441
156750.50522721015
271597.40678611456
71246365.67475556
129687.6888253129
1080874.4766039066
128411.09982119565
375788.8868523261
209515.9663515747
348842.612413222
516213.13896204135
318175.8796410906
355754.5715772122
4037877.537876975
27030.073239486825
13495135.670401964
130397.5924085243
177758.93487319798
77277.3616199302
435573.1974307686
33345.0559337247
88293.30763262953
65806.80875125126
199420.6366885737
122334.72320462807
85969.22812142281
128045877.08903638
117365314.65717134
54351.97780369292
145329.97189703572
275884.88798220793
264791.9096522308
167587.34113117142
258237.2703871828
277939.3165121787
289088.8093394313
266780.5821474888
81403.00055678679
45951.22184631608
1682039.750948216
75827.29141971881
213293.67584467135
116445.51049725937
90192.46429332084
129802.7467916155
578459.1453041693
153866.0354666612
1156904.690490303
15261429.417659804
126542.86423114043
108191.42948428595
168386.54167685512
192100.25868696248
115708.46777905263
54773.12255883036
827624.5303147142
67375.85861152069
81897.92118557128
83820.03988644146
125109.49058627285
268431.60586322704
18618.479738373622
51918.638083943646
53351.43370063165
634353.0473186533
3207251.406299144
111212.7045208666
2841476.69936538
238902.7395298645
263225.73906674114
136692.93547236553
1090594.3932953435
97536.73690336532
282987.7631082116
149092.75819296148
2257920.9696257794
95287.6516004151
1858446.9747963713
84024.68613592409
50711.77409036706
95696.45893958224
2355473.0831014495
975173.9788121744
932533.2070474637
136437.70553784352
1770459.9977364251
3916357.5495035006
10232777.957298955
4864709.944220255
9504061.117120845
11280334.894464001
4238379.222249696
5674095.194687314
7513301.973731353
37789261.92287552
3905964.8270538766
86137.77135061553
745821.301635657
58879.969312380585
102912.07399505953
114485.39710194101
3615231.516093816
84154.55928350714
121378.99956561779
2069411.0956713331
154141.6854637062
110400.19130223215
86284.10438189757
116255.66643699634
162934.77530575806
17302630.762877084
78041705.05308183
430854.54770766036
254889.98501617069
365587.8617023831
266970.4930077655
1815037.0902413866
789749.5206962038
1025168.3287298603
1344117.975969951
1160097.9606597878
626479.1904709223
395867.1792069278
574468.7582195421
118368.93431760023
207391.95775311423
100888.19270837601
305055.9765636754
230114.0895552986
543925.6215633395
392664.65114341705
1427681.236254219
2164070.7636752976
178702.5808153647
901131.7706146138
362536.9162221991
83207.73516296769
94889.69239519045
56383.12020056447
88332.15242301679
34190.76701140365
1649632.3677678143
120056.31624445392
532204.5591374193
176710.65587135148
106764.88778612236
33746858.624660954
34622.75389571299
126385.33070790596
180990.2209241724
119166.18230245137
229339.73975821375
121347.26418995834
716327.7833197345
2384661.0053788223
317369.40131291474
4437439.313807786
187954.21564422222
171723.73925455805
219126.39826479767
113633.57456883324
64778.224402079315
1968463.127701452
195832.45675355513
3962745.342874105
115879.8836555565
306358.43200768984
289303.6718406293
268154.25973176665
726246.9451414552
24645346.57339364
80405994.03918043
558571.0982549
293124.97813500563
618795.9209384453
950909.5944472281
4380648.121083153
892662.3342298607
1256090.0393797425
657725.0998811676
3267478.362432755
122484.99940445274
1521741.809320236
222677.6073029441
406896.3373159859
169110.78819439636
532737.8180879087
1774759.8025400839
732179.2944166007
2892651.8706975104
45887527.61861786
126214.02556540267
69494382.34849301
284982.5474804894
3168316.990748706
