rewardsSnapshot0,rewardsSnapshot1,rewardsSnapshot2,rewardsSnapshot3,rewardsSnapshot4,rewardsSnapshot5,rewardsSnapshot6,rewardsSnapshot7,rewardsSnapshot8,rewardsSnapshot9
"[ 21.62612577  23.63405527  26.50455548  22.0435519   22.0435519
  22.48435405  22.0435519   22.48435405  26.50455548  22.0435519
  26.50455548  22.0435519   27.08509495  23.34099842  17.14266263
  27.09260638  23.29872292  17.14266263  21.62612577]","[  7.08069521   9.1496241    4.26227367   5.25793509   6.4701931
  11.0612192    7.58365427   8.59031064   8.24470267   1.67396084
   8.59031064   3.92716574   7.79088821   5.47066954   3.51170084
   7.53780043   0.92681824   4.71597331  -0.21892958]","[ 24.94455339  25.81582073  26.42081556  23.11329491  23.85350143
  20.9936456   24.6415774   22.10725992  22.02961203  22.02961203
  25.27382427  25.09056536  26.75763895  25.89467724  26.36093216
  24.6415774   22.10725992  23.46439217  24.08910479]","[ 22.25480806  23.06473816  20.44301292  10.93134267  17.13469131
  20.44301292  16.89705678  17.68550583  15.6784863   22.71312778
  19.39614819  18.29223242  19.84081911  18.65061769  17.83969273
  17.07129003  18.53335755  17.54871113  21.83118516]","[  3.10197192  10.91147      4.39204521   6.59239705   3.10197192  10.91147
   0.09427887  -1.60129364  -1.50839154   5.9227896    1.81484931
  10.11602172  -0.62669282   5.05139706   8.43371096   2.47571451
   2.69825389   2.39337082   0.87358742]","[ 48.30314277  26.80457804  36.76422879  40.92903014  49.06195978
  49.31059228  41.37985573  48.99222804  45.08706801  45.0148984
  42.86905922  41.60985992  48.51445904  50.61967826  38.47689921
  44.06971567  42.18098839  49.06195978  49.31059228]","[ 21.80789317  31.94059801  21.48654698  32.69042663  31.55258351
  21.48654698  33.70493631  21.77212286  28.8203382   35.42530548
  25.79564289  23.91330879  26.76092408  31.25997564  26.99754484
  25.77484261  30.1662845    9.92264999  22.54182739]","[ 65.12453117  71.71292007  64.65983464  58.13371284  68.18005863
  67.99094077  67.67494554  69.44087288  60.08128323  58.20274705
  64.35979854  63.88672234  71.0966995   67.98343229  59.91800785
  62.27949155  63.55367065  71.69707613  68.45135585]","[ 23.08757556  27.67093949  30.53452263  28.37988459  21.35386892
  21.48236864  28.55040011  28.29362564  28.64034612  29.3708515
  30.60984958  23.98164316  25.17019224  21.29797362  24.70388367
  26.93619552  28.64941029  31.13223175  21.57083807]","[ 0.63082344 -6.44957128  1.31386669  1.43554272  4.58168152  4.75949812
  2.82117056  1.68723726 -1.56255447  2.30043361  2.0849747  -0.02256878
  2.55463907 -7.46429517  5.2793891  -0.95242546 -0.55405118  4.66553231
  0.82304095]"
"[ 32.52643903  23.42759948  26.90935902  26.52471064  28.9452985
  32.52643903  30.92241443  26.52571869  16.90382093  16.98072398
  28.9452985   28.9452985   32.52643903  32.52643903  23.42759948
  21.30372076  28.91814803  26.52471064  16.90382093]","[  2.00115682   2.84617939   8.17304215   3.81318874   6.65904405
  11.36048951   3.81318874   3.5420224    7.66779389   9.72262257
   3.19403862   8.53345995   5.32343561   4.00893754   7.79585804
   7.28499928   1.84130268   5.17891537   5.38958677]","[ 24.95063096  22.91666296  23.83167706  21.07164301  25.01355607
  24.69311147  22.43414099  22.55052368  25.22063799  21.81234853
  26.35715177  22.95215553  22.43414099  22.55052368  22.91666296
  26.64781471  21.45475359  25.0802506   25.21144891]","[ 19.1934622   21.52873423  14.04872731  18.21373481  20.72106436
  18.58460725  16.34348243  15.93521884  21.03491129  21.03491129
  18.54544846  21.11034364  20.19632539  15.70566765  18.34319043
  16.18881963  19.71778733  19.26154182  22.2039266 ]","[  9.64017637   4.07289711   7.76032942  -2.26841348  -7.19416143
   2.92202531  -0.43473721   4.96327834  15.41250244   5.31782582
  -5.7681376   -6.23053092  -7.19416143   2.92202531   0.62285916
  -4.7054601    7.68590362   5.61320349   7.60026484]","[ 42.70826959  51.39147983  48.72688611  45.75725683  37.33467648
  44.64315195  42.34276863  36.62237595  41.6591403   44.79162382
  46.46165948  31.12386679  48.19409704  46.4732419   42.99709859
  48.72688611  45.75725683  44.29882013  41.57610678]","[ 32.36347749  26.33870989  26.33870989  31.89081551  32.3725645
  31.44756693  17.66334385  26.71217869  30.54051574  25.01762394
  33.42312187  31.52781222  23.67667897  26.35946257  26.40853835
  32.78628623  31.49182069  21.29173735  23.67268724]","[ 63.10560289  63.7274639   60.65782245  66.86542774  64.91342437
  63.06466294  63.03574283  63.71203087  67.76026859  64.92758064
  56.71786211  65.68362517  57.11065565  70.93893696  67.90086332
  60.35297128  66.3367316   68.77067988  65.28776736]","[ 21.75630774  28.06001209  24.70229723  22.24037758  20.23238933
  28.29553187  31.59950551  34.66611977  23.43180988  28.96062153
  25.88602814  32.63858323  18.86480162  32.28835822  34.35084885
  33.52700046  19.96291451  29.67135792  30.25395778]","[-3.72908322 -4.07285867 -1.61663969 -0.3894798   3.49876904 -3.28964279
  1.39061671  0.23332413  4.61712146  4.80231519 -0.17685689  0.14008385
 -0.64395548 -2.70220113 -0.5708821   2.39574933  2.84414256 -1.84627395
 -0.94914052]"
"[ 37.18456866  28.61357564  32.88143652  25.47770511  32.87100292
  32.88143652  18.96788098  18.36854921  25.47770511  32.88143652
  18.96788098  28.61357564  32.88143652  19.81216863  11.96488756
  20.27664552  25.72114448  32.87100292  22.24977727]","[ 2.94182176  5.27307809  5.92171742  7.2450123   3.14858243  4.54960513
  1.75649802  9.48499502  5.24709256  2.53894962  7.9436244   6.61621652
  3.67466413  5.46246146  5.46246146  3.61228857  8.50354737  3.09217621
  8.54489339]","[ 26.0497723   23.47199942  24.83421663  26.0497723   19.7544925
  26.01779028  23.78683691  21.51435796  23.96187497  21.1818673
  26.38930609  23.47199942  24.83421663  26.5069338   19.36294205
  24.26373883  20.98210512  24.00552532  25.70325092]","[ 22.85815368  19.26265067  21.07571528  18.88080378  17.0782334
  17.26266196  21.73276332  25.18554665  18.97341861  20.46975496
  22.69613826  21.07571528  20.09535272  20.33651132  16.28056514
  14.83892912  21.9588811   16.89448345  18.83250153]","[ -0.90426692   4.18711923  -1.87843571   8.06949222   1.44666323
   0.1269837   -2.1137734    3.58425414   3.37117285   1.44666323
   0.1269837   15.4371656    5.35108363   6.41412399   8.43608121
   2.67293231   2.31314115  -3.66074471   8.4665953 ]","[ 38.90544879  42.68684368  45.20089311  43.36811126  36.74200116
  53.46199841  44.83589229  47.16221062  37.0790242   42.70369242
  31.06364291  47.04792386  43.29664407  39.79544231  44.69381046
  35.10254082  46.70835245  45.20089311  43.36811126]","[ 27.81991127  24.64977027  31.60118239  26.414439    22.69963906
  25.37913699  26.1193035   32.16361447  31.31374773  29.83253524
  24.93304336  24.63766896  27.32016078  27.13201179  26.414439
  31.20106902  33.51415462  27.15855697  25.51596873]","[ 64.39700076  67.12829771  65.42303465  65.82158934  57.12307784
  67.04391842  63.92095675  71.20029707  61.84608149  55.25857585
  63.69604859  57.94023079  60.85127213  62.87472857  67.37620373
  59.5872042   66.52754327  66.54246016  66.91367497]","[ 30.5599178   21.0301361   31.39703158  23.69001205  29.8692011
  18.93161404  19.63855133  25.03976145  30.56254927  11.79427082
  24.78770916  32.33694035  29.84261903  25.9314947   21.43067191
  29.32674342  17.59600899  30.21195598  31.35242445]","[  0.35124063 -10.66456092   3.39659676   5.43172408  -3.30140723
  -1.29177044   2.76898174  -2.79963096   2.27768181   3.02173299
   0.48961033   1.05436365   1.78388773   1.98290033  -0.85369297
  -0.81567519   0.96635239   2.7257702    0.44908309]"
"[ 29.35321539  36.68696608  32.18215325  30.92055434  19.94120683
  33.27154743  27.24260301  31.25758456  21.7071866   27.24260301
  28.60010857  28.4073127   21.7071866   27.24260301  27.24260301
  31.25758456  31.25465031  19.94120683  33.27154743]","[  4.11013451   7.61093284   9.70688041   8.07397222  11.38850406
   5.63791009   6.08645451   2.05462793   7.72909486   2.81317143
   3.09977273   4.54111159   5.36947217   4.43794907   6.22294558
   2.27868604  12.42754703   3.45777846   4.11013451]","[ 21.45144802  24.87182351  18.90207502  22.78297771  25.58289721
  24.86474569  22.78297771  22.12814671  23.6988689   22.41908308
  23.94470954  22.16001057  25.58289721  24.86474569  24.78666673
  25.5869171   25.41609296  23.79815201  20.32283383]","[ 17.3181174   19.13964608  21.61860123  13.58832231  17.79109185
  16.08944433  17.17504051  20.83576388  24.30416449  19.3191857
  19.93051324  19.41796693  19.97549444  18.15724201  20.59449105
  21.73667226  13.58832231  18.31853051  19.53374569]","[ -2.23302491  -2.24752902  -0.53083075  -0.31079358  -4.1082029
  -4.67931908  -2.57189855   8.95974419   8.65223891   6.36686373
   8.45933696   1.43155687   3.87452874  11.91950898  -7.22402552
   7.51317152  -0.16302458   7.51317152  -0.16302458]","[ 50.29238945  47.76007491  35.52160738  43.52819733  40.31232058
  42.11866394  37.16146042  31.79683392  45.79072017  47.82204751
  45.79072017  47.82204751  34.60087873  36.46659934  44.62907758
  47.10213977  38.56791766  52.4820918   49.75006069]","[ 25.96506619  32.41352659  29.32317526  22.42379488  30.44075894
  22.25718841  24.26710166  29.4769876   32.65706094  24.14421403
  31.54145366  33.22126361  36.08894346  25.78734567  25.96506619
  32.41352659  29.42367331  21.41583706  24.70879416]","[ 65.78018165  65.74857738  57.97360368  58.51532274  64.45046521
  68.7901587   55.96363904  58.59394322  70.61727254  66.18051143
  65.23838954  71.31547853  61.72691656  67.24487597  65.1702666
  53.03948039  68.54324139  65.79494464  60.53611844]","[ 28.5184868   19.92604088  30.0897001   30.09371415  26.64264017
  20.59096959  19.99007277  22.49994601  26.75934783  30.73130405
  29.092244    37.12066581  24.58635906  31.48212257  23.18522328
  28.82268324  18.55826464  11.78472854  24.06366445]","[ 3.34345795 -1.55447302 -3.30637258  4.55730308  1.3074399  -5.00534561
  0.58258404  1.15177166  0.22339229  0.61656194  2.79759361  1.78049231
  4.88410608  0.5596917  -1.55425028 -0.50777811 -1.15403791 -0.09446424
 -0.8359961 ]"
"[ 32.94490504  32.05500586  31.58894649  32.94490504  31.5870102
  28.42199546  25.50711096  33.0042811   31.58894649  32.94490504
  31.5870102   28.42199546  28.65981811  38.74295337  32.94490504
  32.05500586  36.04961248  31.5870102   28.15453932]","[  7.99929678   6.4533142    6.4533142   12.19642898   5.56874252
   8.65585086   8.39831989   9.93483824   5.35524417   3.08011324
   2.55175826   2.99605094   1.82122056   5.63497662   4.46376045
   8.31804198   3.1354477    3.65550157   4.00741457]","[ 24.92079738  22.66436902  22.57816977  22.90015259  22.07223657
  22.65393372  23.41470664  24.70762366  20.76490556  22.97915112
  22.14352798  22.37103933  22.87474339  23.25452291  25.3105369
  22.65393372  28.00380131  23.25452291  25.3105369 ]","[ 17.79465275  15.29811879  17.92972202  20.50763099  21.4644293
  21.76059579  19.7832615   19.53467178  17.77958486  14.66352712
  17.91190326  19.80752926  23.85461049  17.79465275  15.29811879
  18.95688119  19.19470859  17.08225265  16.81146041]","[  3.31483798   0.87431817   4.69485696   1.3514987    2.94099511
   3.39875284  12.36647144   2.80545471  13.60207989   1.36100727
   3.98124318  -3.73459877 -10.27395042   4.26332879   6.50945709
  -3.73459877 -10.27395042  -2.36471291   3.25893851]","[ 39.76357     48.57196913  30.11842389  31.65187492  42.67076966
  43.43392773  47.48433515  40.44205106  47.4209167   50.92352286
  34.02930701  39.87854292  47.12075357  44.27760529  42.92238954
  45.24469617  47.4209167   50.92352286  39.90939922]","[ 24.65493955  25.1307611   30.21865323  23.81044157  30.32051577
  23.42769725  19.08591772  31.08782847  33.76533324  31.2506333   25.958303
  28.22527295  33.20166717  28.22527295  33.20166717  22.95852194
  20.86193808  23.58101541  31.72167405]","[ 60.16600061  62.6183932   68.64495789  62.01622708  58.36387517
  56.90583463  66.34971524  61.03196207  66.91416406  61.06460011
  58.84670302  62.45159238  55.52705527  70.44217164  66.53773584
  56.4992852   60.93290082  56.67890816  61.95957977]","[ 30.73748404  22.95557642  25.32377038  32.15936731  23.06236426
  30.69620898  31.02769164  20.71482833  19.85093884  32.15936731
  23.34540096  26.32336348  32.21372842  28.62854123  34.94877124
  34.11506061  27.16269215  27.05330196  22.81275811]","[ 2.43977381 -2.63475867  5.3473601   4.93785089  5.08167051  1.77159103
 -0.89827569  2.93947496 -5.07677362  1.58197313  5.56205816 -0.10065368
  5.39695692  3.51027348 -2.38160861  1.68375881  3.49230822  2.36758095
 -2.30013047]"
"[ 34.49473617  37.7590849   30.32763433  42.66323994  34.77832783
  12.52556091  36.02229096  35.85555008  33.76590633  34.14178065
  33.76482978  30.32763433  34.49473617  34.49473617  37.7590849
  29.45956995  12.52556091  12.52556091  36.02229096]","[ 12.56341423   4.47229968  12.56341423   4.47229968   6.28027525
   8.62947059  -0.67700397   3.16322201  11.51107269   7.58570229
   9.33067106   6.26433225   3.98663576   4.37895669   2.74217594
   7.83719054   1.91716544   5.33161058   4.17281108]","[ 21.08144584  21.9404683   22.25813175  20.39274868  25.23155662
  24.45773029  24.82185474  26.39197675  22.72130325  22.67535617
  28.57842891  23.00325443  27.85363657  22.25813175  20.53377382
  25.24166932  22.82374004  25.23155662  24.45773029]","[ 24.10382518  20.32597012  21.99403208  21.07847204  21.12303594
  19.90574135  19.32026802  21.01172664  21.99403208  21.07847204
  18.70039771  20.96737966  17.00051503  20.33374275  15.28282479
  20.56297125  17.97307611  20.68733098  15.03685268]","[  5.22734977   1.35905518  -8.05050586  -2.00680332   4.48569838
   0.84043506   7.90452374  -2.14347533  13.67056667   1.63732142
   0.51140292  -5.01861588   9.00741662  -2.59089203   2.84084309
   8.0514021    2.59783792  -2.59089203   2.84084309]","[ 40.58021583  45.7334868   39.51290642  38.90925161  46.30155082
  45.31983133  45.39958145  41.19944997  46.66854211  47.40880061
  46.66854211  43.3722967   45.85647246  46.64479671  43.98612022
  45.15161023  41.71016154  46.14373043  51.83927331]","[ 20.05366441  30.42331763  27.18962916  23.76453242  21.72385589
  26.40310531  33.10289551  26.59775233  24.71702933  26.89097502
  23.38052026  30.88452686  24.71702933  26.89097502  33.87668607
  30.83638875  28.9394811   28.07109247  30.45601353]","[ 62.01163776  66.06570364  64.11128334  55.40411941  64.88204874
  59.32303414  64.81795345  63.28830581  59.68499703  54.3089603
  55.03873614  67.92138906  67.29572338  68.19090286  62.37180834
  65.74700609  63.31845622  57.33983595  70.38697837]","[ 27.66011685  13.58502323  32.2479973   30.79585912  10.82950871
  29.58216317  29.87649426  19.66625584  23.63778774  17.61139537
  20.45621767  24.15119229  17.61139537  37.54119053  28.20680477
  31.31176791  21.76565974  30.58797938  32.23568072]","[  2.73089849  -0.84890194  -0.94723935   1.67441755  -0.06759597
   1.23105088  -3.68384612   0.80242701  10.52477386  -1.00834238
   3.41709645   1.03734624   1.04532726   0.39409846   0.45080872
  -0.2607045    4.25840749   0.26306051   0.39132215]"
"[ 24.59109731  42.54268957  40.18414467  20.93194727  29.64755313
  24.59109731  40.18414467  20.93194727  31.49040593  43.01235155
  41.39901226  38.53603385  31.49040593  43.30453199  23.3708483
  31.49040593  30.37610144  42.54268957  40.18414467]","[ 8.55310794  3.2596349   5.98802742  4.55828886  8.55310794  3.2596349
  3.44993469  3.0771864   5.32968983  4.20276055  7.14948171  2.28668177
  8.8023025   4.17280953  4.36662315 -0.65440891  3.17882106  4.5661278
  4.86023696]","[ 22.50898942  26.52366246  23.45689244  24.32647942  24.42541841
  25.15664103  20.4094931   22.50898942  21.5748122   25.68645149
  19.58031978  21.54040486  21.5748122   25.68645149  20.6859535
  25.43617505  23.528852    24.10285112  20.34479513]","[ 19.33523092  21.94907814  24.53744237  20.00028936  22.63728325
  22.63728325  24.04230834  25.41158863  24.68171561  24.23440999
  19.6130751   22.65985988  23.62944346  17.60910844  16.61344452
  19.09203571  21.11931334  22.21594332  19.34486549]","[  0.29641112   2.73099877   8.48684565   3.12000334  13.79732685
   0.29641112  -3.71809088   2.50921574   6.79008979  -6.96235179
   5.83537829   0.83318263   4.32090108   6.79008979  -6.96235179
   2.48173007   2.38527086   7.43420888   0.06144925]","[ 47.49071367  34.05084521  40.79667147  43.08193725  42.89697768
  45.41881098  29.0385859   34.83257842  28.07745237  45.67514775
  42.06764901  43.8716732   51.39043601  47.36057127  28.07745237
  42.15824695  42.37339029  29.53272116  44.64902951]","[ 23.90814216  28.32638583  31.99377573  23.10430096  33.04731756
  24.56943283  29.4972753   22.86569422  33.04731756  24.56943283
  23.57407816  29.30230461  25.73673228  20.73491234  35.86070672
  18.72810497  30.71726904  28.68216592  26.75808246]","[ 58.51244925  65.21643562  61.45618167  63.37422665  64.92431189
  56.97005241  51.926933    54.11248586  60.15977812  58.2247623
  62.48271601  62.81723379  66.31634379  59.17697785  65.89737743
  65.82330086  51.89624945  63.67649801  59.88281062]","[ 21.54305932  30.65101605  25.82664845  31.08242854  28.95216604
  31.24002695  24.27105038  25.13442123  17.09188577  26.80267942
  20.82019498  30.28852296  32.13241814  33.36868141  33.03547603
  19.96945578  29.28472387  33.15325775  33.03547603]","[-10.6845575   11.58462497   4.8757442    0.85426808   1.0008872
   3.95491332   3.65011913   3.85901046  -1.04263136   2.04636419
   3.19622842   3.09083661   4.2501722    0.85633813  -1.00870721
  -0.56783495  -0.43872209   1.35924954  -0.08168145]"
"[ 40.18631458  23.71859266  40.2618054   44.49936134  30.46310459
  41.79417423  35.94391744  33.51571346  23.71859266  35.94391744
  33.51571346  30.46310459  41.79417423  40.46817372  40.90089673
  43.76378167  40.18631458  41.79417423  39.09412241]","[  2.20090985   2.78977983   4.06805168  12.78026096   3.32335166
   4.14039681   6.00923209   5.88686498   5.90966627   8.24644403
   4.20464845   1.75966122   8.73506928   7.04992975   6.60702993
   4.14039681   6.00923209   4.4614391    3.39909627]","[ 23.90332283  18.01842354  22.77588286  23.60857194  22.44928368
  22.81627927  22.02782674  20.42730985  20.55343118  21.52427248
  20.90130251  26.2381664   21.20334669  23.20334564  26.56564514
  20.55343118  22.02286483  22.02782674  20.42730985]","[ 23.34162178  19.66095049  19.93459764  18.84340346  19.16338531
  21.41772009  20.5797971   21.25928647  18.68656295  17.66680498
  23.68478689  20.71602893  23.70048248  24.05350314  22.21719148
  16.82492511  19.66095049  16.51738652  17.65890612]","[  2.50726994   2.56216289  -3.99748008   3.42621321   5.12104389
  -0.85301332   2.82472084  -3.64920911   2.14593115  -0.26014006
  -4.09483673  -2.4148623   -3.64920911   4.65867997  -1.6517423
  -8.43800064  -1.6517423   -3.29441115 -10.08808919]","[ 43.26378445  40.85060296  48.81281014  26.75010685  40.47054274
  43.66425247  38.0830217   44.49002947  44.7744323   42.9854706
  42.03726296  42.81026704  45.62347804  47.30031923  45.44565884
  35.77772102  41.96064292  41.96064292  39.79652241]","[ 28.78344817  30.21240501  28.82683828  26.74892483  19.67847454
  31.38893075  31.75344076  24.80974611  28.18235882  32.31606596
  31.76142315  26.63860542  32.04992489  26.64540871  23.76008213
  19.67847454  31.38893075  21.86926149  27.49840413]","[ 57.81472339  63.80005946  62.23522399  60.29924106  58.97232683
  62.54439368  56.67637917  61.35636215  59.20049135  60.44855008
  58.8018761   58.48012166  58.20060879  61.31557668  56.61732748
  58.2107581   60.12936684  64.49504868  53.10573339]","[ 27.92250984  30.71783318  18.03620185  30.25556339  32.66322469
  23.23659295  25.57758081  29.52933559  29.75474314  24.87129356
  28.10551527  26.52663664  20.27758382  22.04918739  32.62460796
  33.29287211  22.04918739  26.71593418  25.55715287]","[ 3.80299777  1.03699477 -9.56365566  0.79387835 -2.85356878  0.84905913
  0.31338374  2.65967356 -0.52074967  6.06681917 -0.67970075 -3.14093889
 -0.81416038 -3.60354636 -4.11868771 -3.3413962   6.45965951 -0.36308165
  3.42356562]"
"[ 38.58565918  34.19822092  40.57618547  40.62414625  24.50999448
  38.58565918  38.58565918  34.19822092  42.2018661   37.98524507
  32.80032689  35.24538582  36.43596384  40.57618547  30.71965957
  35.28996086  42.2018661   36.43596384  40.57618547]","[  4.81533557   5.60706055   6.51401102   1.94498992   4.71725563
  12.85365205   8.17957806   2.6513523   -0.2546011    3.10959181
   2.18109055   2.00340366   3.66324084   4.37166329   4.71228994
   4.96107936   4.71725563  12.85365205  12.46027787]","[ 23.94031831  22.54350191  24.99800181  25.0517663   20.53015273
  23.88740147  25.7328575   23.43378151  25.23116201  24.09353992
  22.37593036  25.25037769  23.95534453  25.40015214  22.87174277
  22.98790293  20.53015273  21.60407894  22.37593036]","[ 24.13126666  23.80236817  20.77972296  22.51559381  23.00571541
  20.74053046  21.87783779  24.28103912  19.21425795  21.06992504
  20.60278935  16.14084783  20.74053046  19.75869055  21.32378962
  21.05440356  21.38421086  20.66072669]","[-8.47738456  5.19258673 -2.84392586  4.98353742  9.15420918  2.75028124
  1.20297182  3.27909532  5.19258673  4.39044733 -1.61035151 -0.06006634
  5.58751713  4.97052021  4.76816703  1.20297182 -2.21879938  3.17984127
 -2.85938599]","[ 39.50106144  44.60944861  44.60944861  42.09783416  44.70427532
  34.63193026  38.63145525  40.44618357  44.24697724  43.14398966
  46.95555412  45.50630485  51.23331666  46.8379589   42.25960706
  33.81727773  44.67340722  38.89902563  45.29711283]","[ 30.44805103  30.05631453  35.60441193  31.17107455  27.70026409
  34.74070654  29.41754897  26.69225494  23.06752367  29.95376852
  18.06322426  30.91163626  25.95937221  22.43449566  28.54724345
  29.95376852  18.06322426  26.74441934  27.21124801]","[ 56.28724239  59.28956282  60.42884276  63.85567533  49.45301376
  54.96521194  63.3764187   59.26673685  61.57637978  59.88417168
  64.18301705  58.67573128  61.56691339  55.63387774  50.1360144
  67.46696368  54.72882515  54.2987372   61.29999197]","[ 27.19769736  30.89730879  34.20549494  25.01122417  31.03602897
  31.00755119  21.50961431  22.67524627  27.27676489  29.74265683
  25.47878348  29.44803255  27.42943336  24.09082217  19.25255149
  27.48860764  27.19769736  32.13191855  23.97203623]","[ 1.31384574  2.8680377  -2.53657506  0.47942767  0.30107884 -0.19184803
  3.10889033 -2.96915724 -3.33173673 -1.27251233 -2.39954731  0.01396947
  7.74903979  0.84838829 -4.21072904  0.79604981 -4.70315716  0.98528643
 -6.99193685]"
"[ 33.57484123  45.54175298  42.13364376  36.54866329  42.07405441
  48.67059082  44.48780895  42.07405441  43.95218697  33.57484123
  34.24588419  47.76756828  44.48780895  42.07405441  37.30847671
  43.95218697  43.95218697  45.54175298  36.4773323 ]","[ 9.16130896  0.58110488  6.11251982  0.75251349  9.51386438  8.28721782
  4.32289397  6.71053845  2.78015538  8.67388297  3.87663542  0.15497731
  3.87663542  0.15497731  2.82526248  2.2310699   4.99121894  3.86700191
  9.17270139]","[ 23.5123595   18.99001452  23.86185112  22.35655777  24.63552217
  22.3034678   25.53139503  23.86185112  22.18095985  24.42411328
  21.64087811  21.81539934  22.77596083  24.2671441   24.63552217
  26.25949233  24.84978193  20.30349912  23.63626639]","[ 21.62569848  21.53201777  19.1871643   18.43652471  23.7679439
  19.33709721  21.01602501  23.72064958  25.97069879  22.41721553
  24.38153323  23.24786533  18.85405414  21.84032187  23.26444717
  22.06551355  22.52105827  22.8310416   25.97069879]","[  3.00347215   6.71226107  -3.47313366   2.3672138   -1.88899735
  -1.48509446   5.76297829   3.73446769   2.3400126   -4.76212848
   9.28741704   3.28133029  -3.125603    -3.125603    -2.01298017
   4.39394315  10.18855618  10.18855618   2.9835493 ]","[ 45.61749894  47.4400004   50.28433777  47.00118976  36.00271017
  41.2418742   42.73008209  33.27225758  42.64391715  35.44930536
  42.97473105  46.85127323  46.53395593  44.95126659  33.73517182
  33.4480054   46.98653647  44.14096057  42.62223166]","[ 31.37077103  26.8816616   32.39976611  24.2155781   30.97467744
  32.12298902  27.25827973  25.42185867  29.36407047  26.57007787
  23.92447032  28.37151101  23.21759985  20.5350035   16.74783794
  28.19444265  30.56198584  26.57007787  23.92447032]","[ 51.64946011  60.90866437  65.3716403   65.45333501  68.89008551
  61.87062545  59.20600625  60.85685617  65.3550638   62.43243665
  64.11667254  58.49962397  64.63761359  66.91814279  70.40916943
  64.97411565  67.89562972  62.36605602  64.1085785 ]","[ 28.00459239  27.90566266  30.82993886  18.51610983  25.72316639
  25.05296108  22.82218375  28.30163293  27.90566266  26.90751195
  32.73859123  15.79931795  26.8635041   21.39205589  36.23272142
  30.22645343  21.66465246  26.99981537  30.61843333]","[ 1.4776807   1.74775197  0.63578291  1.27424386 -1.09608215 -4.79409983
  4.18879668  0.92731164 -6.57004953 -1.5573918   7.87585202 -1.47396677
  0.24979488 -0.39871961 -0.91638903 -1.36583142  1.36672171  4.96594052
  1.10211577]"
"[ 41.50904829  46.57191255  36.6396769   36.86153189  41.50904829
  46.57191255  36.28077164  42.02596858  39.99461125  24.84832072
  46.57191255  36.28077164  51.54755443  28.03276637  51.54755443
  28.03276637  42.02596858  28.03276637  39.23559244]","[  3.01299538   5.04295587   2.21139223   9.48180656   3.01299538
   5.04295587   4.92169509   4.3071678    6.02256996   4.60818401
   4.49646658   6.71328876  11.38785955   7.24943916  -1.78188746
   5.89227043   7.39666327   3.03790316   4.25448324]","[ 22.24457013  23.0954037   23.0954037   28.66519988  22.19060583
  23.1657186   23.91579512  25.72503589  24.8591575   21.87776733
  25.89088412  26.54153746  23.50516455  24.32691758  22.59395697
  23.66331737  23.03015978  22.48490347  23.91579512]","[ 19.83678379  20.74624037  21.02033594  22.00121222  23.35473356
  21.12068514  22.61758487  23.35473356  19.76924495  21.39844704
  21.92725947  22.84014278  21.24272925  21.87496952  21.09394308
  22.10783359  18.41589348  21.64084972  23.16424068]","[ 6.42053848  4.3767064   0.92488206  4.05061353  5.94638031 -4.62653769
  9.71536474 -2.54124758  0.72307519 -4.63916016  2.91091919  0.72307519
 -6.1529334  -1.70077304 -1.92900207  2.15355406  4.11620593 -2.43778452
 -3.09745199]","[ 35.84944985  39.24713064  42.72324719  37.90992676  49.49606508
  42.35489699  46.60672518  35.96706558  45.53126925  34.08563937
  50.36787861  46.67494644  46.81639894  47.40534447  37.23380182
  49.11348882  48.65960892  43.16340062  42.75299374]","[ 27.66274855  32.67220732  30.08532996  24.09068261  28.73796863
  32.09157346  30.96932952  19.52541732  27.98086945  24.21865651
  31.91955124  22.41856548  33.4484998   33.72013782  26.43496744
  28.50658028  18.27337593  27.98086945  24.21865651]","[ 62.91582964  55.86968256  57.50496302  53.84514079  57.00446052
  68.58580129  64.88810512  61.51382185  57.27077298  57.59039083
  64.26722945  59.47460931  61.24804954  68.43645982  64.60623254
  55.86811567  58.69703265  59.79755557  63.8582806 ]","[ 25.39650102  23.65754826  17.63615932  28.3909268   20.07748512
  17.63530647  30.65270604  31.60896237  27.29188107  17.63615932
  31.19463288  26.27827538  33.22225231  16.84054521  32.80851629
  31.10713631  23.0860697   22.68885595  30.3534822 ]","[-0.92132503 -0.14768559 -3.01033816 -0.10423506  3.2303346  -0.21387574
 -1.74291274 -0.12182561  0.86182331 -4.29659473  1.32747953  5.93652324
  2.75723728  6.04416223 -1.76532457  0.28866243 -9.67953004  1.07098333
 -2.02085422]"
