varianceSvrg0,varianceSvrg1,varianceSvrg2,varianceSvrg3,varianceSvrg4,varianceSvrg5,varianceSvrg6,varianceSvrg7,varianceSvrg8,varianceSvrg9
1070.9089925416774,-15063.435806206453,368.64736743937254,481.4539895601052,-28.818950131500515,841.6581484112535,3441.2805041466345,275.343368146911,149.04549721682434,-173.40583487861971
336.7721941877096,751.2833393491296,234.09117437514905,448.1870623035085,1256.4659396597012,392.1648739575589,1755.1680077605606,172.6745701307156,-1654.9369632675998,-252.27971569172792
320.183643189971,6180.843210083468,322.9941851116029,1078.0269782942632,956.1432812258831,466.7681832011831,1338.2558282174653,282.13905779333885,3708.916821335203,1105.2447846254206
2245.034747267683,1638.7272467538703,83.4483671430483,1996.09330984485,1449.9497422773877,755.7473987334407,19496.19897681833,26.69604295866165,5061.608743770186,8341.937357694682
255.97514875919228,12716.514933810118,145.97756208091624,4149.340092299074,-823.2927864112387,3065.885610954843,17176.163269553526,1875.0081225603449,2535.391304467152,902.0399754393743
316.0396805468455,19251.38484007988,47.53231145925357,3909.5942202740416,-113.74496291690988,1715.0738913025234,2217.7612689709094,4296.566820388858,31329.095593668088,2065.9823431887235
9087.322440568358,6151.338416977407,314.89681936591444,5601.755249830256,1902.1708858857596,1809.855917712517,505.27603241744475,1607.3922005221825,-7185.89549007228,4640.224489264288
150.57215411858846,23453.042723468556,384.7912746981475,656.2991532870763,2176.1891107753477,468.145381056796,19205.281548788822,903.2687720188162,22586.299619312278,11646.020039985864
402.59241886187186,6067.214804544835,471.46854236803387,7798.173388477166,1483.488996773535,2159.252464503835,18232.025067739865,2152.242904241053,7540.444103538363,8548.434979949236
74336.05890137143,23137.293628638272,741.3869640105554,10282.81583800844,4482.8765891823405,466.5387147652642,21360.9690293896,8372.542636722686,6504.593877700328,15580.940479526655
4590.321434823319,3019.616700403231,236.335717836889,2179.2745897312157,3.495984833885686,273.90964889813114,11522.958914612642,9408.97063638694,16469.781468267567,19457.322066727567
2164.1123202402077,43468.22075167857,357.0572221086877,6055.871151073862,-1577.977949797728,1753.6523514450835,3904.1393074922435,2528.996297287176,4457.121722015447,23090.724644254984
10527.695124641343,59778.65062071645,518.3193076638071,3202.8528411142606,4745.764764298145,837.6944740795633,18083.747407417177,7234.185596133675,16718.27908779053,24859.752817823384
11042.68582792846,56252.13360406821,355.08027524480116,5382.2868408894665,4277.533140032207,891.7087323757769,23947.59500752137,3375.801549474362,3458.6651049655993,-10135.265138428085
9669.63960529634,39451.88781950334,9623.35839397243,10917.371205530955,2512.1420593485336,2893.973218837443,27187.93339014947,3109.37571628266,16276.896216805995,9417.189436119614
17469.119103592093,2095.4606867381735,2088.1593750801467,9845.904689570494,397063.09699435544,529.1013654080089,23147.31520607589,9202.242091802947,38787.342087228506,3065.1310486807715
4673.0177001631655,5839.445645738735,584.5235036128828,6156.523049103061,7467.104934380275,883.6688033289772,24092.14349332329,20970.167456802395,18713.992022566083,9586.61484715186
5108.997550367144,28644.1881424647,1065.401014167241,14185.276975769284,9220.841689332672,3529.8256879201326,43399.13484974967,8645.54035838557,42624.79775942743,9604.490396734864
8571.108307808048,2910.3433969112707,1235.555028946907,3726.6362059650337,27628.614510789008,603.4214384368137,48935.48349010302,4308.636754245826,27323.951595699924,8063.909116449261
8915.907209645131,23246.494243873603,850.426316909968,5822.051576855129,7512.477406214062,50683.04832762823,50106.542776854636,13340.311236776408,15807.816304262786,12222.45327460255
71968.79973308346,13806.642067993622,549.5479966370469,41014.55046243828,9425.022149762268,5732.07510766186,56632.11336082494,8458.707059766135,7510.902093364451,44164.736192106684
282753.2452740264,21029.46477177409,27046.715824979765,8409.753981015574,35865.772826492976,3128.913962138764,53230.91816069845,1002.6640311863151,5107.884262261498,108213.88474060547
14481.30962406215,-1427.8996794069951,1697.9480586571508,18755.694648229117,5578.911765779931,18090.436771081488,57046.34265466004,28147.379351125117,40256.35028171039,41124.62976301454
3857.1512294617273,18002.881826942204,-393.67106910010574,9920.461245416642,15729.064853675769,4774.080014832654,21602.279012374718,2024.0737094602796,18376.55109889307,54971.10628941397
60290.11111656767,16099.203184177286,6884.885244941643,19473.099427829547,3143.6370491187663,6956.968052199471,27333.280890869493,2181.6463758974232,13650.329489988637,120872.1349183329
51743.66117968668,4372.337379608107,-760.2126764879611,5983.435326960717,64116.245432577845,11088.586379531964,136930.85778883786,26525.97323412014,59953.70938904497,49783.19772691438
20361.561356242826,12061.684275840744,1997.5752928816607,10124.872199155327,9936.588727750393,32602.262924036702,50741.886130881496,13682.561028998247,44442.26464714647,57858.4176016001
