variancceSgd0,variancceSgd1,variancceSgd2,variancceSgd3,variancceSgd4
159.8441836932084,251.88365313733118,394.2190759790037,157.5170199164737,326.8804551649779
898.9001311721278,258.3003810531919,614.0413640557281,325.7751481015696,222.86504869522338
327.63286251975774,267.83223314947213,506.56058079946945,282.1968914902685,434.6284560959177
527.3492366105315,304.73872601309756,870.1966824118332,284.40460070039444,604.048197450911
393.1770937688482,691.6832791548874,811.475766563756,341.24278667508713,277.138794162767
276.8138993838447,349.19453254211254,356.04059228756506,389.83592499673205,181.22490496062738
83.90527313613795,194.02160849478219,605.2103894316513,454.4157180643147,561.6853970406339
632.2198051772737,326.30988190150197,1103.950405331328,608.9617508955894,216.06588385260258
273.95379209723654,485.62502092390383,672.2610496939221,393.8218084563415,154.20031705330894
743.1680924658218,226.92089356007995,462.4600761991048,111.25613728558966,424.670126019962
913.3226242474009,444.75550865218577,310.85968819154095,218.04070496763939,367.34982303101697
567.2263915551101,420.61215963367766,341.72766395208737,128.22095557682556,206.99688470979697
238.5078430794445,692.8501251946257,571.9371439987422,317.3092715151027,848.5223883928235
1147.5044644363493,472.56632281897805,951.310942618042,347.0910294595925,349.3354573491299
970.6463495675864,793.3970531561583,571.7702538636051,140.9390782802467,178.82480579873487
298.98851752362714,787.5145648016041,747.1086119990206,413.7404514138455,588.7034793879782
211.70867366463582,982.0066665412735,795.9440030064811,644.4223736866875,426.53137985510335
369.6941592809395,1235.0597783332908,767.2168340918888,750.0022411766306,979.0947752359123
225.1109066215424,751.1371785221071,239.30637909882614,352.61104526052634,770.566700781321
332.7353281992789,791.8409630376249,321.69624385897896,373.9322582445038,448.1380264273347
399.17801882450794,342.89763897062903,334.70633385324925,769.4540104993172,368.2320591834426
1192.211911878703,1237.4112345803537,179.27152415009886,618.3728666619027,1563.6776405378698
1327.0241940515396,790.6650531464081,527.4919498445668,144.61165785841536,405.766248695945
1409.764455151184,690.8641434793809,664.7114114639331,105.8859116936409,711.2612525803808
872.775559081795,503.21079244685495,651.9644704951344,83.61288383899534,349.6042498148477
1310.9873277438614,1303.6586949186444,1123.8191277117357,97.64186535410337,580.995400251021
812.3740466325994,662.9892978053058,1196.8994566450322,133.79218257435306,446.9745629695208
402.48136405408206,436.88129687896196,288.2406734845365,56.13093712346337,1447.1168348263595
690.0906313858875,414.8143238782758,475.5693922306189,298.92965005033733,837.472753481657
563.7011865369115,404.5325309061215,429.77720059193626,77.55669016353258,801.8232036242489
1093.32762470305,674.0078107187012,321.210172850287,93.98831419890442,1376.3467174696566
1670.4745932396797,525.9636795636264,704.0596724307039,140.15809798371342,463.23162922193256
935.7547597385102,1154.7606636212993,867.8848130442005,83.32452784568355,805.9408981372683
450.07018170742197,1102.386433936032,736.4651685044798,186.53349194180603,1674.9742353241354
1112.1653754714416,698.8085475732114,536.5969151960571,167.38893163007629,1060.8565112320955
729.8101553713162,923.3563083649966,965.2005116107347,94.82870785638542,908.9810551078558
1128.8214768604787,381.9089240358941,331.6554368396063,125.28700759050182,1293.752642156709
427.1043747223108,375.8693674363356,172.81795135448334,152.93226209529712,1736.7558443533298
452.9956946861614,800.6827453796711,524.9906331047939,147.1486806216146,1634.5342965990608
167.92758123796537,470.6838491685839,677.7330827730708,194.48175755118618,1524.755538256944
326.86914474044477,273.9019405727964,1073.0693255870556,80.44839190863917,531.2479817924319
231.8239063490772,990.9073617351901,898.6609587998928,415.6485524700289,733.0592565008441
312.6484531153669,966.0079273274032,651.6308166243508,126.21291486971639,480.8613378408843
275.40595128410007,562.99037244623,1000.7560791347382,250.6669073822356,415.66124546652696
222.33086877885154,662.3296010738611,1004.5694329074572,303.2040418135454,515.0002627414231
726.5081226936563,309.0384135648729,447.3104701039768,212.28472294234217,816.7447208657414
379.92128163550785,172.84514573071567,619.0194736665553,280.9785774718451,644.5147067104349
