importanceWeights0,importanceWeights1,importanceWeights2,importanceWeights3,importanceWeights4
0.11225851225822912,0.06909459895510031,0.10561095474866652,0.24640882183707546,0.0673694549884181
6.199729847768265,3.12418120501108,0.1475935441716462,0.1200667183232476,0.06444688835470742
0.10044977939308035,0.01111413313890302,0.07724789630761184,0.06900361442421384,0.8046777612556679
0.047906030095772566,0.04809952327032124,0.012252334359136712,0.20723940375050176,0.00829288268306748
0.19666353966387787,0.06239394277288286,0.06271128741325198,0.03421505516814347,0.05655600340072333
0.16056785463431728,0.005597722594361343,0.023050694132513233,0.6418542764932239,0.01635462067875826
0.012537534983866026,0.01217870389043248,0.0052672727503061895,0.03173717530815927,0.07300304202280677
0.4699177215828464,0.02924727189974101,0.8478658220217759,0.038171697803827544,0.010804142739825055
0.02564112324311443,0.00819095401865551,0.00946093881515052,0.02067384923104157,0.01075885875923125
0.0642915172703181,1.8525816835273217,0.19332101108761163,0.018093149979787712,0.07956484835156045
0.091300547456352,0.04255276098724879,0.07283091848045868,0.042977449655615556,0.4268638832305205
0.0752801520745318,0.06303906653064326,0.025018447703518895,0.046255991763621294,0.13023279135380236
0.031132320628524068,0.01710748111194562,0.07225000001547861,0.22187036286846396,1.3812323014937862
0.019200082900338575,0.046584865243449756,0.14091387571984532,1.5870934942187391,0.08340491960454538
0.019365782337706777,0.0316940470420758,0.021370762915716317,0.38696626914779214,1.9011257677075715
0.005601540209829937,0.02185063307122743,0.03815494858124303,0.1072703501435702,0.23672065098413017
0.01900462610110521,0.02609119375460814,0.07306379715040978,0.0385842844578776,0.054985655942084516
0.016228641071340554,0.016900051290486485,0.015883066145441334,0.22918282058001413,0.13920470567078197
0.0939377897041833,0.21295202632256396,0.49098667420101333,0.36786467077461593,0.015622884439893597
0.2331098692392337,0.02959553111787679,0.11864375032082071,0.024138223235884985,0.3111321657112648
0.3214151625578033,0.04903395386615133,0.018509080673356333,0.017388990289342276,0.046063833163875974
0.09584029674188685,0.015860097170001558,0.030007258734240712,0.053505021766894985,0.03812958892301574
0.03442065791711315,0.017622720005406694,0.06366801166515876,0.048267162486214994,0.053424255346542465
0.13602350164883273,0.021678982672899333,0.018056598533414764,0.08942632336227505,0.21027655126806508
0.09959699539338615,0.012021621494119557,0.012861615944445983,0.09559872208690115,0.29957908527140026
0.01079968079265423,0.012220055617286363,0.014745100140187518,0.01906754262481556,0.08220646639985756
0.016237753253057093,0.009698843114236692,0.013527810142589592,0.01188576602233826,0.04890253188179524
0.07713695881239914,0.5885261906234736,0.1754445073442256,0.009110034033585918,0.010286859248923974
0.0948950393453636,0.12369002031729276,0.22710223785325165,0.05433112100506683,0.010082118787409548
0.03590269584688307,0.06717124496362739,0.055278709218330564,0.006866354547126768,0.04506996666894472
0.017424028402933486,0.0797839014676351,0.08156240047108856,0.005191198904957333,0.07945822665347882
0.016651838681716415,0.03744062921921178,0.02855053646340066,1.391263758740419,12.031128577485045
0.006111804587119273,0.13838779818410377,0.05461046483298998,0.061447952575918945,0.06367772844826464
0.2565956776397437,0.057655123264329054,0.01950793991385267,0.04397275991712806,0.2652170490016262
0.004250214335574659,0.07742572501022338,0.04804209974927287,0.14160875205809548,0.051394584838798676
0.044256619903316086,0.009059647476678022,0.010631671462341103,0.020275461205922954,0.16657919257392473
0.3443040804727328,0.3290058181123039,0.3963360915098707,0.018685158839390977,0.05593787077589398
0.04728280116969619,0.09464552037566581,0.04428234611059833,0.062215999228673026,0.39462799218469324
0.09922536019039448,0.06468680880033707,0.047328699178126224,0.008177011377906345,0.07375348033529011
0.010171492005164501,0.07015937078285552,0.009481571244478149,0.02319801964514244,0.2269362933824927
0.013053391898613395,0.013551359306804888,0.011600202562587638,0.06607797827263209,0.7605226201936407
0.01487357040764117,0.05585993966640173,0.00861221689408055,0.03780509105515144,0.167488326653489
0.014408184718010053,0.04397263618142781,0.5625413609608857,0.023478705391810153,0.03853604134072129
