nSubIter0,nSubIter1,nSubIter2,nSubIter3,nSubIter4,nSubIter5,nSubIter6,nSubIter7,nSubIter8,nSubIter9
8.0,2.0,19.0,10.0,19.0,12.0,6.0,7.0,19.0,14
19.0,17.0,19.0,19.0,7.0,19.0,14.0,18.0,11.0,19
19.0,19.0,19.0,7.0,15.0,13.0,19.0,12.0,14.0,14
19.0,13.0,15.0,19.0,19.0,15.0,19.0,14.0,15.0,15
19.0,19.0,12.0,17.0,16.0,13.0,16.0,19.0,10.0,11
13.0,8.0,19.0,12.0,19.0,12.0,14.0,19.0,13.0,17
19.0,7.0,7.0,13.0,17.0,19.0,3.0,19.0,10.0,4
19.0,4.0,6.0,5.0,6.0,6.0,7.0,3.0,12.0,5
5.0,19.0,16.0,19.0,8.0,14.0,8.0,10.0,19.0,18
4.0,14.0,11.0,19.0,12.0,6.0,5.0,4.0,19.0,4
5.0,12.0,12.0,10.0,6.0,7.0,19.0,7.0,3.0,5
7.0,4.0,9.0,7.0,11.0,15.0,4.0,13.0,3.0,1
4.0,3.0,13.0,3.0,17.0,1.0,2.0,19.0,1.0,3
6.0,14.0,13.0,5.0,6.0,4.0,18.0,1.0,8.0,2
8.0,12.0,1.0,2.0,1.0,3.0,6.0,1.0,9.0,5
1.0,4.0,6.0,19.0,1.0,7.0,4.0,11.0,2.0,3
8.0,19.0,6.0,18.0,7.0,19.0,19.0,1.0,18.0,3
14.0,16.0,3.0,6.0,1.0,2.0,3.0,9.0,10.0,2
11.0,1.0,18.0,12.0,1.0,8.0,7.0,19.0,4.0,6
3.0,1.0,2.0,19.0,16.0,1.0,17.0,11.0,3.0,4
3.0,1.0,8.0,9.0,10.0,10.0,16.0,16.0,1.0,6
19.0,12.0,4.0,8.0,19.0,3.0,5.0,5.0,15.0,6
14.0,1.0,9.0,15.0,1.0,4.0,19.0,3.0,8.0,8
19.0,5.0,8.0,8.0,5.0,5.0,3.0,2.0,2.0,8
2.0,14.0,2.0,9.0,9.0,6.0,1.0,9.0,2.0,6
4.0,4.0,5.0,2.0,16.0,15.0,3.0,8.0,1.0,1
9.0,6.0,3.0,2.0,3.0,4.0,2.0,4.0,1.0,15
1.0,6.0,1.0,2.0,1.0,19.0,2.0,2.0,4.0,1
1.0,1.0,13.0,6.0,5.0,2.0,10.0,19.0,1.0,16
19.0,12.0,8.0,19.0,14.0,4.0,14.0,1.0,7.0,4
12.0,3.0,19.0,19.0,17.0,1.0,4.0,2.0,2.0,6
1.0,2.0,9.0,5.0,5.0,5.0,16.0,11.0,2.0,2
2.0,7.0,4.0,13.0,5.0,10.0,4.0,4.0,13.0,5
15.0,8.0,17.0,12.0,15.0,3.0,1.0,10.0,1.0,1
6.0,2.0,4.0,2.0,1.0,4.0,1.0,7.0,2.0,18
3.0,13.0,2.0,2.0,2.0,9.0,2.0,15.0,5.0,11
2.0,1.0,4.0,1.0,3.0,2.0,19.0,6.0,6.0,12
9.0,1.0,3.0,8.0,14.0,8.0,19.0,14.0,6.0,6
4.0,9.0,9.0,1.0,9.0,4.0,4.0,5.0,19.0,2
10.0,2.0,3.0,3.0,19.0,1.0,1.0,9.0,1.0,16
3.0,1.0,19.0,19.0,7.0,3.0,1.0,2.0,6.0,1
10.0,1.0,3.0,7.0,1.0,5.0,1.0,19.0,2.0,4
7.0,8.0,9.0,19.0,1.0,7.0,5.0,5.0,19.0,2
6.0,1.0,2.0,1.0,1.0,9.0,4.0,3.0,15.0,3
3.0,4.0,3.0,1.0,1.0,14.0,5.0,4.0,3.0,7
12.0,1.0,6.0,1.0,4.0,19.0,3.0,7.0,3.0,6
13.0,3.0,1.0,4.0,1.0,2.0,5.0,4.0,1.0,6
2.0,7.0,9.0,5.0,17.0,17.0,15.0,4.0,4.0,5
2.0,8.0,2.0,1.0,12.0,6.0,2.0,1.0,10.0,1
2.0,4.0,1.0,1.0,19.0,5.0,3.0,4.0,5.0,3
4.0,4.0,15.0,5.0,19.0,3.0,1.0,1.0,2.0,3
9.0,2.0,1.0,2.0,1.0,1.0,5.0,6.0,14.0,7
14.0,5.0,6.0,1.0,7.0,3.0,1.0,19.0,4.0,1
4.0,19.0,3.0,1.0,,2.0,19.0,11.0,19.0,17
,1.0,8.0,,,3.0,19.0,,2.0,1
,5.0,,,,7.0,,,7.0,7
,4.0,,,,2.0,,,1.0,12
,1.0,,,,,,,0.0,2
,12.0,,,,,,,,3
,,,,,,,,,1
