avgReturn0,avgReturn1,avgReturn2,avgReturn3,avgReturn4,avgReturn5,avgReturn6,avgReturn7,avgReturn8,avgReturn9
37.49103847838476,33.189785181141715,29.933474640928896,21.858316291751706,38.41275419484873,24.97014304106684,40.1602873498671,34.86920788775083,31.719080369248186,24.357742004272826
75.08907392100389,17.726750255426364,23.297992276791778,64.06127635017249,42.02523885344722,39.601185788905845,42.66303295453642,39.069691569308425,44.78514329482621,42.262983319438895
49.4629962094358,46.20814442688708,43.075051974130815,24.004773818574762,30.661917251857187,55.17600136499426,52.50447778673174,18.754628088772296,44.39634024723272,64.85094584087328
76.04927963201406,57.29735186793875,37.77365549076486,57.623102217899735,36.1044478462331,57.44000928142475,58.13462327528453,18.76058214316716,35.8938103121183,29.10159966896626
85.35187533081664,30.887536256800114,33.51524256691879,51.13595376313267,16.49509081903604,41.160899739986206,31.834557429733213,13.927189885833783,40.241409963522166,40.59060230440603
91.58485417670289,37.20739258977172,35.48513307623756,63.644439383091964,43.965929001293624,47.8956639167248,51.2999250421418,27.766016444347816,51.86505524350626,39.73620686650456
103.90503839052688,9.919346200657124,37.41182920737341,54.52287023174058,45.67015852461737,25.429400997444574,50.40614078914745,42.63883049681554,32.247398489012184,33.831195992665435
124.87819295320192,41.26358312898605,42.293504786459614,54.31445314346164,54.907366921592,41.28267711096418,53.013697776236164,44.838595680530965,62.02260411405194,27.822055863501742
111.13970060161917,61.17693997537898,43.302692335997385,66.2863353952918,65.72498506808523,48.80672961573301,44.438159904682074,33.16795859835424,35.97493602459557,44.15864099540635
136.91217399781488,27.392697709538055,34.518538073566475,50.575696597877176,46.424858242697844,49.68554930389424,45.93127295047697,25.018634582340198,57.441879501400656,69.50913346848439
112.47056497738161,47.5247595835645,66.58291752603627,55.40743613096393,54.93668166664084,64.21195444737482,53.251532550492435,28.153867562811097,69.26160093577256,73.81457572870426
165.5405832663873,63.669382958318145,46.19295728776444,66.04688320118737,67.13157703474873,56.65726631737642,51.98933059006237,28.297416398210753,55.30320050634461,55.02719230935132
130.17949529347874,45.26422639159946,70.55193401715003,66.48919255468006,33.99018272837068,66.32775074632713,55.51138973674386,52.46687375405049,52.7781198277017,54.167513424388005
142.83387108894476,72.82588145178669,72.7068066496321,63.20323214836722,53.706870502152185,80.90508880389828,84.31616527979399,60.14357007414238,82.8688634147266,62.76671716586023
133.93751225178232,51.77471189691298,55.964553643008195,57.35795686261117,70.78448654075812,82.62917851749019,76.96981921753869,31.34424707868133,75.76320967962813,66.99301440283053
136.78898829697454,55.32071722352117,78.7489171411482,81.19289825456035,74.71802186059841,65.47736453395733,72.03343067363927,38.30211132025667,60.03156200426631,76.92289022417714
