importanceWeights0,importanceWeights1,importanceWeights2,importanceWeights3,importanceWeights4,importanceWeights5,importanceWeights6,importanceWeights7,importanceWeights8,importanceWeights9
0.8750496675408829,1.0007973228866818,1.0949465340118627,1.133838811044692,0.824918602655885,1.091744166235302,0.9018023361207124,1.143764557057282,0.9764971825168753,0.800822242466045
1.0174535108045835,0.9529220658452321,1.0085134924093224,1.077316826295202,1.1463428997425715,1.1045207562562833,1.0880838110216091,0.830827799515374,1.0011572930184083,1.0723941981279688
0.9225776506706836,0.9632477032783814,1.029971369597466,1.128294442107327,1.143101297867254,1.0443148012286172,1.1132667021062934,1.0231838387301329,1.1874668852392025,1.081650969203319
1.1723039856223625,0.8690629663730912,1.1280518217645956,1.0319689338021427,1.0383533316834936,0.9988181950002682,1.0011425457402425,1.292104034510857,1.0012770462047782,0.865456360685829
0.8917913614441451,1.0078575995625683,1.1645389392810592,0.9063488060813749,0.9762240982998832,0.9633509573171968,1.477249588543977,1.0437165025098736,1.106555839302813,1.051519345858664
1.0355571719518302,0.8576920196985457,1.0431461514697078,0.9892557372523533,0.9245776456526679,0.9987731278789056,0.8177847456815878,0.9314265450804451,1.1895391131231543,1.0073404395755372
0.8750496675408829,1.132634031642147,1.0272724973357417,1.0743845933143328,1.1866957326613465,1.0112125142006148,0.8940796453880183,0.9782468587051569,1.0546176653607797,1.118933147757712
0.872518463669164,1.0022527137143866,1.0649712139718897,1.1309451264786097,1.0505647187845455,1.0549217030826465,0.9569382656086175,0.9145798739736355,1.0681441550655892,1.1487614252071396
0.9225776506706836,0.9779491650397923,1.0584736480356265,1.0303419538788252,0.8246039811543222,1.0249120632945967,1.0446226855424554,1.1116508789056385,0.9951908950837476,1.0433093085188823
1.238960588467087,0.9210347862116643,0.8043358525866484,1.0411708515371152,1.0021995047632422,1.0912454769496016,1.0417781051014092,1.011088031830928,0.9821678436505634,0.9701444227353933
1.0402927821985863,0.8689007330437569,0.9375679756573843,0.9520298426673046,1.2400754451430156,1.244168420233534,0.65193984057159,1.0113574286381066,0.9196142438005207,1.1477851176158127
1.0686730775344717,0.8783306101654104,0.9161393620544118,1.5505666631090376,1.1612044602261964,1.5037443308003668,1.0064756283399152,0.9915377720987572,0.9993863307336776,0.8345198562116991
0.7202829562753774,1.1599438842649792,0.817551559493926,0.9414340989887614,1.316692742900125,0.9778784663715143,0.8951562235510665,1.0146007304864455,0.9190741535043752,0.9760827682777848
1.1021179770768892,1.0732528167034707,0.898589210520829,1.1240170405716687,0.7779084134499911,1.071194472874301,0.7481625426788991,0.8783362889469363,0.964311479105387,1.1841624200926628
0.9146418425410732,0.8689007330437569,1.1455602663330686,1.0981745993741021,1.1914417839018858,1.6540536962864776,1.134202822792582,0.9512192306684364,1.0558168739127898,0.9184455112626013
1.025336362052631,1.196705339588756,0.9927256760218142,0.9719410927548685,1.0868575512866117,0.7466852455675035,1.0625976711347467,0.9842867818279016,1.2239174449752614,1.0764081656458868
0.9991920526339901,0.9569621414163225,1.5104629949618225,1.0971950961078085,0.9612898185005738,1.1347914403889727,1.090649145292947,1.0302938051573862,1.0851391077780503,1.0570370740262272
0.8412273965339652,0.8776766880791889,0.9053193286628097,1.3677434553276933,1.053511557044803,0.9848709645250523,0.9256127173652107,1.0347023808604792,0.8927136225817325,0.9942961387479684
1.088338400775281,1.0062396403719296,1.0612355838823824,1.163775102818449,1.0543937298769006,0.9069276650027687,1.0665070302462265,1.2262733007672821,1.0656656214724565,1.1344185466352124
1.0686730775344717,1.0849673507651327,1.0376092994855326,0.7516149571517511,1.0675729532606706,1.0801499529362237,1.1749013053912236,0.9024801031896241,1.0115239561406781,1.0232294363716516
1.2225389714122676,1.0014597298106067,0.9787443661815461,0.7095953664259882,1.0549203186134977,1.0546044610934768,0.9996401297089555,0.7355384793946128,1.114057487128641,1.0818544499593379
1.0372411941358037,0.8320892910784388,1.1903688612590422,0.9211891833352847,1.9798675205512746,1.1774694870407068,0.5558104630775733,0.855370473614361,1.2840068652991912,1.0791389724794336
0.9819091756781005,1.0456794133922434,0.9402500856273571,1.5171100864080098,0.9074580846252576,1.1574421891987146,0.8325749988666116,1.4561966180313202,0.9840464430749475,1.1388029046062913
1.1460822760397975,0.9472287156813359,0.9967790605165094,0.9205738951145254,0.8615137021092599,1.0896676490495658,0.6330247638445492,0.8025140575364622,0.9441161759575317,0.7783670687811488
1.0372411941358037,1.0074532765352717,0.9221609747057549,1.0059311087056804,0.9163435971047075,0.9533514158886437,1.0265642406898128,1.0052591345486255,0.960125604593026,1.540349602787966
0.7547188131414532,1.0664276333540306,1.1461630103479226,1.0348742614198518,0.7676016402002039,0.897746741180644,0.9028757482515494,0.8846080094328489,1.2744816050646803,0.9929152420575147
