varianceSvrg0,varianceSvrg1,varianceSvrg2,varianceSvrg3,varianceSvrg4,varianceSvrg5,varianceSvrg6,varianceSvrg7,varianceSvrg8,varianceSvrg9
552507.0477028345,15241.517604694747,2720.834295489144,23618.97073517595,30173.931192782915,37608.965225726744,15784.24956667997,23865.46229075155,25128.96346136934,4635.871448840935
180386.6184306457,31336.14537644689,22533.02373938168,30652.801703158053,31919.424350523514,25825.886593197127,43011.86061731447,14713.887873286836,49669.8913481472,26518.716166140184
65333.31187973896,58931.04865326305,8416.423669122301,30609.01529361352,57953.384913658214,19849.7959417877,33522.79318429092,29080.859252814233,38712.77241434782,15717.349986515517
133813.76829319337,113942.95650218561,30936.69314373895,116385.87121394061,58706.76584020941,18281.51595512413,27918.31292950036,241447.62142969418,139634.6461155984,128579.46215673872
204076.69370598017,12896.436642797857,19921.14241894581,355612.44345297694,615744.6485059145,42604.7975807947,89494.35037632767,9168.84998236894,21049.35167444642,48873.88082701896
249107.32214255165,33234.61380403164,29907.36172380153,73667.38873603457,35194.39603330212,62313.33159802651,7483.052866050706,108534.89323765489,132048.460826596,16770.924214150447
196318.8983755029,12435.799546784872,182700.72761962033,262464.0344543896,36328.03529250094,44540.59964666923,9733.69648932033,31792.638138498096,69007.21999811227,39633.53533411113
275468.2105677793,67045.11428832507,18514.04088696951,27190.28567947563,229458.6325698545,39351.140496234046,38891.34922389588,40224.85007443691,14378.047552775337,76533.31918935044
169902.70303717436,17155.97536180794,15751.929472933689,30674.874077474145,23279.556768474074,77823.43168148768,21537.839806479056,29074.712347290195,123886.82694644938,3004997.0444608466
369804.7000975611,29584.228809416098,39084.8625534739,64107.34179971746,74362.44912922304,183949.74666553357,49871.28149933656,19026.43563173484,38062.16391206438,31413.519031526288
222079.71317132952,78004.34983174804,37706.66233446524,67737.5052530996,38927.79700553468,22910.400686249035,71062.9201866259,23244.992418538313,56551.56684409835,68100.6567671246
343300.05987827206,17727.802654059386,79870.9560580449,472238.54784901196,69086.11341618288,32374.65992696922,115190.6358136446,63521.90556918318,389232.59026222833,133010.86785575945
113873.70512163872,59746.92236031154,54759.23972019386,54267.15789821527,91752.37452011037,24865.79111451863,709850.6492837357,7535.580420253426,23782.97340908255,38880.86184255617
124678.2348808182,223001.50518059687,103776.01830348518,235177.3413216527,576373.2364569388,95757.19721364463,14545.151570063117,17357.06074889608,35799.78139130729,51318.0542935892
602038.0039172983,32989.16388316157,74681.11030368517,94666.7758415819,40725.16941643497,1450.3015540639153,241572.4494887575,14266.412953003934,27542.197213670264,51920.92281380879
506768.1954464222,47872.42474566139,125840.93881058844,189662.04967731214,62507.28339713873,30988.05813343517,45243.18414366887,30086.20375387809,93681.49519958108,59171.9507296583
469775.8364202633,60126.05282618549,119462.5449984291,36631.601788318105,87220.3382096173,91618.24558570655,26373.51669751762,166500.37719203407,747890.8543852526,190060.64914294056
2240792.6577335126,121111.75202622153,162076.96600622797,263282.04621250974,132767.55466114904,134299.7167167214,598702.5619090463,13333.216434173482,14079.039325440397,244285.2495995284
628.0076523011496,23919.03370758402,115003.71176780248,116403.22108444119,287888.5903284876,369093.1153672783,39391.17232074081,19877.261696137557,38499.3275082789,41857.800039671565
551475.8567149469,39841.18021569304,80995.92370484723,163021.91854404786,38031.87824263357,29170.05272706843,21213.674558358965,26050.84535987839,61318.80847361923,50317.40474465101
187130.75020721377,132163.17917602242,207022.645614197,30969.961218123575,109435.46295254721,101403.64618099913,12292.725737918532,49093.690364915514,52407.307170260836,747001.6309381621
1037130.7748570186,3363065.920556122,165588.55277154627,153658.01063270977,142856.48465070964,17002.85576347471,107344.23304247225,24330.376425140847,1684577.781561589,33995.128460612344
60336.84428031218,42324.55223722583,232138.3021659751,48116.28300051113,24549.685984056163,110670.58672274063,35354.78645422254,47957.37081272494,46704.85282266273,117890.49475216155
107506.5845939018,50869.523528117235,289735.8477092739,148314.9828788687,24510.628258370365,140308.02727892605,90391.46952283145,87555.38683237019,25671.14511727997,131643.0184726573
114099.31391565733,35267.486902475765,117517.45589764866,331632.7599620906,52856.193201143644,125590.59594436594,99063.70969812077,57261.86544226146,78557.47602575069,167738.4404172519
155140.46115043835,129406.48773554004,208418.10649292392,40586.152050401615,47351.36766417173,133824.83242254364,346463.05773203215,80673.2153258066,110572.23198162572,277818.0851121198
3891958.9679873353,87507.08458116461,497959.68886621995,67903.35933458296,94642.99135820032,197949.52089748054,96993.05039465919,102831.94837412573,258188.0444608541,60849.64069009937
34724.942077792555,3162340.182199562,267582.27332467603,49981.21526749412,827406.9673385173,277741.91550572886,33676.8922336605,11101.751800307697,224685.82550449885,175461.74586787686
151069.9945302992,49973.22675341345,235132.84305179253,73990.19389027194,57111.488272819806,219084.9993386725,21300.687841312807,14099.437194968772,1213171.7999546514,862796.3049836357
171467.04967964586,57195.93193707059,98428.44533546141,157242.28499078835,65280.768290200336,202008.7664895025,68129.02382874195,29722.08513191744,58405.52224276494,43050.096150619094
76598.08086688234,62950.56260795296,88380.07882040768,100578.20809168548,42602.84076075919,447494.7237904256,51201.69851941924,26361.62554153698,64780.13287086147,107793.27852371574
256330.40306930177,79889.38650904235,230001.68562586,198467.96044832625,199856.4912459681,7924.35654617884,124904.2406448839,163105.43641148924,136992.56506395966,3158073.168008374
868010.2218300673,1503065.849487697,584001.2769561057,131973.0423085054,140193.2233590164,139067.11168140825,587853.5305589426,60520.25285067201,93673.58318001585,67937.24726017975
423296.43796837656,59885.48407285525,202979.36750772345,189081.82918690238,94412.93824046651,364178.164800244,29093.274725683903,65147.2532671525,129605.97935175983,257457.79706283117
166566.13274936145,91603.70903642598,256918.1342193894,357061.49228366127,52701.92071698154,417133.90240948624,229837.46999996022,371270.137059862,89182.83978447344,27485.113361435993
519662.6516841317,171706.33096600889,508787.0422217477,25661.82687457082,118778.65573513493,73239.43586453231,68187.49145165712,9342.496550398704,179680.75991164037,104003.8375079207
3626124.452233673,103747.20553792675,983822.1992251473,69688.07323451574,204989.49172590708,958731.941469765,1044068.8445578425,156935.62372248754,72212.56880959781,32753.536055567038
852134.3094641031,319447.8316428409,162221.2420609881,150815.93233909132,66678.78525389293,328103.26288633054,44679.82596511798,216455.34299260573,204202.4687893473,7483595.0420606695
